"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX"
"2519","165.855224609375","165.855224609375","165.855224609375","66.60769653320312","66.60769653320312","66.60769653320312","17.783573150634766","17.783573150634766","17.783573150634766","166.96034240722656","166.96034240722656","166.96034240722656","66.48065948486328","66.48065948486328","66.48065948486328","17.205095291137695","17.205095291137695","17.205095291137695"
"2549","199.7078857421875","199.7078857421875","199.7078857421875","87.03221130371094","87.03221130371094","87.03221130371094","18.602598190307617","18.602598190307617","18.602598190307617","201.41714477539062","201.41714477539062","201.41714477539062","87.17411804199219","87.17411804199219","87.17411804199219","17.96975326538086","17.96975326538086","17.96975326538086"
"2579","110.6049575805664","110.6049575805664","110.6049575805664","60.387718200683594","60.387718200683594","60.387718200683594","16.43084144592285","16.43084144592285","16.43084144592285","110.98955535888672","110.98955535888672","110.98955535888672","60.108089447021484","60.108089447021484","60.108089447021484","16.114532470703125","16.114532470703125","16.114532470703125"
"2609","135.64651489257812","135.64651489257812","135.64651489257812","65.6060562133789","65.6060562133789","65.6060562133789","15.866222381591797","15.866222381591797","15.866222381591797","136.90025329589844","136.90025329589844","136.90025329589844","65.65605163574219","65.65605163574219","65.65605163574219","15.434962272644043","15.434962272644043","15.434962272644043"
"2639","100.20952606201172","100.20952606201172","100.20952606201172","52.55970001220703","52.55970001220703","52.55970001220703","18.36482810974121","18.36482810974121","18.36482810974121","100.76044464111328","100.76044464111328","100.76044464111328","52.58893585205078","52.58893585205078","52.58893585205078","17.996562957763672","17.996562957763672","17.996562957763672"
"2669","141.72442626953125","141.72442626953125","141.72442626953125","66.13052368164062","66.13052368164062","66.13052368164062","17.154510498046875","17.154510498046875","17.154510498046875","142.8424072265625","142.8424072265625","142.8424072265625","66.26882934570312","66.26882934570312","66.26882934570312","16.623111724853516","16.623111724853516","16.623111724853516"
"2699","168.40647888183594","168.40647888183594","168.40647888183594","69.90038299560547","69.90038299560547","69.90038299560547","16.86808967590332","16.86808967590332","16.86808967590332","169.45306396484375","169.45306396484375","169.45306396484375","69.97964477539062","69.97964477539062","69.97964477539062","16.399921417236328","16.399921417236328","16.399921417236328"
"2729","207.36659240722656","207.36659240722656","207.36659240722656","74.7108154296875","74.7108154296875","74.7108154296875","15.045650482177734","15.045650482177734","15.045650482177734","208.7183380126953","208.7183380126953","208.7183380126953","74.76082611083984","74.76082611083984","74.76082611083984","14.556646347045898","14.556646347045898","14.556646347045898"
"2759","83.77903747558594","83.77903747558594","83.77903747558594","51.109710693359375","51.109710693359375","51.109710693359375","17.209449768066406","17.209449768066406","17.209449768066406","84.40144348144531","84.40144348144531","84.40144348144531","51.053016662597656","51.053016662597656","51.053016662597656","16.796966552734375","16.796966552734375","16.796966552734375"
"2789","133.3608856201172","133.3608856201172","133.3608856201172","53.185462951660156","53.185462951660156","53.185462951660156","14.905162811279297","14.905162811279297","14.905162811279297","133.9987335205078","133.9987335205078","133.9987335205078","53.11054611206055","53.11054611206055","53.11054611206055","14.463756561279297","14.463756561279297","14.463756561279297"
"2819","133.07742309570312","133.07742309570312","133.07742309570312","55.9328498840332","55.9328498840332","55.9328498840332","15.905386924743652","15.905386924743652","15.905386924743652","133.9802703857422","133.9802703857422","133.9802703857422","56.05792999267578","56.05792999267578","56.05792999267578","15.374804496765137","15.374804496765137","15.374804496765137"
"2849","198.72190856933594","198.72190856933594","198.72190856933594","83.46398162841797","83.46398162841797","83.46398162841797","15.96083927154541","15.96083927154541","15.96083927154541","200.2092742919922","200.2092742919922","200.2092742919922","83.34163665771484","83.34163665771484","83.34163665771484","15.51414966583252","15.51414966583252","15.51414966583252"
"2879","109.7452621459961","109.7452621459961","109.7452621459961","62.98416519165039","62.98416519165039","62.98416519165039","16.07244300842285","16.07244300842285","16.07244300842285","110.50484466552734","110.50484466552734","110.50484466552734","63.14010238647461","63.14010238647461","63.14010238647461","15.525508880615234","15.525508880615234","15.525508880615234"
"2909","115.20335388183594","115.20335388183594","115.20335388183594","65.77104949951172","65.77104949951172","65.77104949951172","19.04120635986328","19.04120635986328","19.04120635986328","115.76642608642578","115.76642608642578","115.76642608642578","65.80003356933594","65.80003356933594","65.80003356933594","18.63439178466797","18.63439178466797","18.63439178466797"
"2939","69.44800567626953","69.44800567626953","69.44800567626953","51.45763397216797","51.45763397216797","51.45763397216797","15.428205490112305","15.428205490112305","15.428205490112305","70.01815032958984","70.01815032958984","70.01815032958984","51.41484069824219","51.41484069824219","51.41484069824219","15.192452430725098","15.192452430725098","15.192452430725098"
"2969","110.6678466796875","110.6678466796875","110.6678466796875","115.51203918457031","115.51203918457031","115.51203918457031","14.899575233459473","14.899575233459473","14.899575233459473","111.48670959472656","111.48670959472656","111.48670959472656","114.6258544921875","114.6258544921875","114.6258544921875","14.58722972869873","14.58722972869873","14.58722972869873"
"2999","85.67267608642578","85.67267608642578","85.67267608642578","56.11579132080078","56.11579132080078","56.11579132080078","18.87929916381836","18.87929916381836","18.87929916381836","86.1352310180664","86.1352310180664","86.1352310180664","56.22487258911133","56.22487258911133","56.22487258911133","18.120819091796875","18.120819091796875","18.120819091796875"
"3029","111.00091552734375","111.00091552734375","111.00091552734375","171.241943359375","171.241943359375","171.241943359375","14.444046020507812","14.444046020507812","14.444046020507812","111.76412963867188","111.76412963867188","111.76412963867188","161.64971923828125","161.64971923828125","161.64971923828125","14.255568504333496","14.255568504333496","14.255568504333496"
"3059","114.74736022949219","114.74736022949219","114.74736022949219","71.4577865600586","71.4577865600586","71.4577865600586","17.651775360107422","17.651775360107422","17.651775360107422","115.8012466430664","115.8012466430664","115.8012466430664","71.64259338378906","71.64259338378906","71.64259338378906","17.13250732421875","17.13250732421875","17.13250732421875"
"3089","81.36312103271484","81.36312103271484","81.36312103271484","58.8851432800293","58.8851432800293","58.8851432800293","18.11963653564453","18.11963653564453","18.11963653564453","82.1391372680664","82.1391372680664","82.1391372680664","59.02927780151367","59.02927780151367","59.02927780151367","17.382322311401367","17.382322311401367","17.382322311401367"
"3119","99.12076568603516","99.12076568603516","99.12076568603516","61.11690902709961","61.11690902709961","61.11690902709961","18.97050666809082","18.97050666809082","18.97050666809082","99.86089324951172","99.86089324951172","99.86089324951172","61.089969635009766","61.089969635009766","61.089969635009766","18.525524139404297","18.525524139404297","18.525524139404297"
"3149","72.06481170654297","72.06481170654297","72.06481170654297","52.720340728759766","52.720340728759766","52.720340728759766","17.203529357910156","17.203529357910156","17.203529357910156","72.45878601074219","72.45878601074219","72.45878601074219","52.741943359375","52.741943359375","52.741943359375","16.824697494506836","16.824697494506836","16.824697494506836"
"3179","79.64900207519531","79.64900207519531","79.64900207519531","54.38718795776367","54.38718795776367","54.38718795776367","17.197526931762695","17.197526931762695","17.197526931762695","80.16609191894531","80.16609191894531","80.16609191894531","54.42314147949219","54.42314147949219","54.42314147949219","16.598995208740234","16.598995208740234","16.598995208740234"
"3209","137.3817138671875","137.3817138671875","137.3817138671875","66.37995147705078","66.37995147705078","66.37995147705078","15.748249053955078","15.748249053955078","15.748249053955078","138.48045349121094","138.48045349121094","138.48045349121094","66.29312896728516","66.29312896728516","66.29312896728516","15.549074172973633","15.549074172973633","15.549074172973633"
"3239","92.82328796386719","92.82328796386719","92.82328796386719","47.90278244018555","47.90278244018555","47.90278244018555","12.435853958129883","12.435853958129883","12.435853958129883","93.35796356201172","93.35796356201172","93.35796356201172","47.770233154296875","47.770233154296875","47.770233154296875","12.222413063049316","12.222413063049316","12.222413063049316"
"3269","103.62193298339844","103.62193298339844","103.62193298339844","61.58634567260742","61.58634567260742","61.58634567260742","15.874974250793457","15.874974250793457","15.874974250793457","104.72232055664062","104.72232055664062","104.72232055664062","61.59992599487305","61.59992599487305","61.59992599487305","15.657013893127441","15.657013893127441","15.657013893127441"
"3299","99.77721405029297","99.77721405029297","99.77721405029297","59.6876220703125","59.6876220703125","59.6876220703125","13.796083450317383","13.796083450317383","13.796083450317383","100.26078796386719","100.26078796386719","100.26078796386719","59.56909942626953","59.56909942626953","59.56909942626953","13.425403594970703","13.425403594970703","13.425403594970703"
"3329","125.12049865722656","125.12049865722656","125.12049865722656","59.06097412109375","59.06097412109375","59.06097412109375","15.753480911254883","15.753480911254883","15.753480911254883","126.2600326538086","126.2600326538086","126.2600326538086","58.97212600708008","58.97212600708008","58.97212600708008","15.24205493927002","15.24205493927002","15.24205493927002"
"3359","95.02728271484375","95.02728271484375","95.02728271484375","50.05046844482422","50.05046844482422","50.05046844482422","14.318147659301758","14.318147659301758","14.318147659301758","95.9137191772461","95.9137191772461","95.9137191772461","50.062767028808594","50.062767028808594","50.062767028808594","14.153216361999512","14.153216361999512","14.153216361999512"
"3389","58.165042877197266","58.165042877197266","58.165042877197266","53.11274337768555","53.11274337768555","53.11274337768555","16.31007194519043","16.31007194519043","16.31007194519043","58.39448928833008","58.39448928833008","58.39448928833008","53.113670349121094","53.113670349121094","53.113670349121094","15.721576690673828","15.721576690673828","15.721576690673828"
"3419","97.27783203125","97.27783203125","97.27783203125","54.15972900390625","54.15972900390625","54.15972900390625","16.397674560546875","16.397674560546875","16.397674560546875","98.10356140136719","98.10356140136719","98.10356140136719","54.07716751098633","54.07716751098633","54.07716751098633","15.921168327331543","15.921168327331543","15.921168327331543"
"3449","73.47516632080078","73.47516632080078","73.47516632080078","47.55622482299805","47.55622482299805","47.55622482299805","13.5847749710083","13.5847749710083","13.5847749710083","73.9284439086914","73.9284439086914","73.9284439086914","47.51247024536133","47.51247024536133","47.51247024536133","13.287031173706055","13.287031173706055","13.287031173706055"
"3479","88.48163604736328","88.48163604736328","88.48163604736328","50.98264694213867","50.98264694213867","50.98264694213867","12.600661277770996","12.600661277770996","12.600661277770996","89.24212646484375","89.24212646484375","89.24212646484375","50.852783203125","50.852783203125","50.852783203125","12.281269073486328","12.281269073486328","12.281269073486328"
"3509","129.9835968017578","129.9835968017578","129.9835968017578","64.39591979980469","64.39591979980469","64.39591979980469","13.594199180603027","13.594199180603027","13.594199180603027","130.70152282714844","130.70152282714844","130.70152282714844","63.91806411743164","63.91806411743164","63.91806411743164","13.306529998779297","13.306529998779297","13.306529998779297"
"3539","110.2902603149414","110.2902603149414","110.2902603149414","58.88128662109375","58.88128662109375","58.88128662109375","16.29896354675293","16.29896354675293","16.29896354675293","111.43598175048828","111.43598175048828","111.43598175048828","58.95011520385742","58.95011520385742","58.95011520385742","15.890739440917969","15.890739440917969","15.890739440917969"
