"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"14939","0.15354479849338531","0.15354479849338531","0.15354479849338531","0.7516745328903198","0.7516745328903198","0.7516745328903198","0.30519813299179077","0.30519813299179077","0.30519813299179077","0.22710803151130676","0.22710803151130676","0.22710803151130676","1.1810165643692017","1.1810165643692017","1.1810165643692017","0.7077023386955261","0.7077023386955261","0.7077023386955261"
"14969","0.18580779433250427","0.18580779433250427","0.18580779433250427","0.7430441379547119","0.7430441379547119","0.7430441379547119","0.27296870946884155","0.27296870946884155","0.27296870946884155","0.29370853304862976","0.29370853304862976","0.29370853304862976","1.081650972366333","1.081650972366333","1.081650972366333","0.3221089839935303","0.3221089839935303","0.3221089839935303"
"14999","0.23084311187267303","0.23084311187267303","0.23084311187267303","1.0146042108535767","1.0146042108535767","1.0146042108535767","0.2226933240890503","0.2226933240890503","0.2226933240890503","0.33095863461494446","0.33095863461494446","0.33095863461494446","1.350091814994812","1.350091814994812","1.350091814994812","0.3631914556026459","0.3631914556026459","0.3631914556026459"
"15029","0.1634332239627838","0.1634332239627838","0.1634332239627838","0.9920045733451843","0.9920045733451843","0.9920045733451843","0.312826544046402","0.312826544046402","0.312826544046402","0.3321937024593353","0.3321937024593353","0.3321937024593353","1.5464342832565308","1.5464342832565308","1.5464342832565308","0.49336692690849304","0.49336692690849304","0.49336692690849304"
"15059","0.16403144598007202","0.16403144598007202","0.16403144598007202","0.697138786315918","0.697138786315918","0.697138786315918","0.3048457205295563","0.3048457205295563","0.3048457205295563","0.25074610114097595","0.25074610114097595","0.25074610114097595","1.1776403188705444","1.1776403188705444","1.1776403188705444","0.388669490814209","0.388669490814209","0.388669490814209"
"15089","0.12977643311023712","0.12977643311023712","0.12977643311023712","0.9017008543014526","0.9017008543014526","0.9017008543014526","0.4067474901676178","0.4067474901676178","0.4067474901676178","0.2660629153251648","0.2660629153251648","0.2660629153251648","1.3009448051452637","1.3009448051452637","1.3009448051452637","0.3991335928440094","0.3991335928440094","0.3991335928440094"
"15119","0.12694688141345978","0.12694688141345978","0.12694688141345978","0.7652907967567444","0.7652907967567444","0.7652907967567444","0.41238752007484436","0.41238752007484436","0.41238752007484436","0.19367752969264984","0.19367752969264984","0.19367752969264984","0.915023148059845","0.915023148059845","0.915023148059845","0.27654778957366943","0.27654778957366943","0.27654778957366943"
"15149","0.20735161006450653","0.20735161006450653","0.20735161006450653","0.3305615484714508","0.3305615484714508","0.3305615484714508","0.2722233533859253","0.2722233533859253","0.2722233533859253","0.28656747937202454","0.28656747937202454","0.28656747937202454","1.2006781101226807","1.2006781101226807","1.2006781101226807","0.34473350644111633","0.34473350644111633","0.34473350644111633"
"15179","0.14953051507472992","0.14953051507472992","0.14953051507472992","0.44476836919784546","0.44476836919784546","0.44476836919784546","0.23196673393249512","0.23196673393249512","0.23196673393249512","0.23690345883369446","0.23690345883369446","0.23690345883369446","1.0141322612762451","1.0141322612762451","1.0141322612762451","0.33074668049812317","0.33074668049812317","0.33074668049812317"
"15209","0.198618546128273","0.198618546128273","0.198618546128273","0.528236448764801","0.528236448764801","0.528236448764801","0.2296135127544403","0.2296135127544403","0.2296135127544403","0.22356104850769043","0.22356104850769043","0.22356104850769043","0.8869247436523438","0.8869247436523438","0.8869247436523438","0.24281641840934753","0.24281641840934753","0.24281641840934753"
"15239","0.14823998510837555","0.14823998510837555","0.14823998510837555","0.6283034682273865","0.6283034682273865","0.6283034682273865","0.3786696493625641","0.3786696493625641","0.3786696493625641","0.3070308268070221","0.3070308268070221","0.3070308268070221","1.3910901546478271","1.3910901546478271","1.3910901546478271","0.3518281579017639","0.3518281579017639","0.3518281579017639"
"15269","0.3282651901245117","0.3282651901245117","0.3282651901245117","0.6581997275352478","0.6581997275352478","0.6581997275352478","0.2794136703014374","0.2794136703014374","0.2794136703014374","0.23948527872562408","0.23948527872562408","0.23948527872562408","0.9759050011634827","0.9759050011634827","0.9759050011634827","0.3637126088142395","0.3637126088142395","0.3637126088142395"
"15299","0.1825694590806961","0.1825694590806961","0.1825694590806961","0.6044742465019226","0.6044742465019226","0.6044742465019226","0.24228551983833313","0.24228551983833313","0.24228551983833313","0.2589834928512573","0.2589834928512573","0.2589834928512573","1.1776049137115479","1.1776049137115479","1.1776049137115479","0.340798556804657","0.340798556804657","0.340798556804657"
"15329","0.29444655776023865","0.29444655776023865","0.29444655776023865","0.5186555981636047","0.5186555981636047","0.5186555981636047","0.2630171775817871","0.2630171775817871","0.2630171775817871","0.8841593861579895","0.8841593861579895","0.8841593861579895","1.0798916816711426","1.0798916816711426","1.0798916816711426","0.33001789450645447","0.33001789450645447","0.33001789450645447"
"15359","0.1122790277004242","0.1122790277004242","0.1122790277004242","0.899370014667511","0.899370014667511","0.899370014667511","0.22750359773635864","0.22750359773635864","0.22750359773635864","0.8261715769767761","0.8261715769767761","0.8261715769767761","1.0294359922409058","1.0294359922409058","1.0294359922409058","0.3456742763519287","0.3456742763519287","0.3456742763519287"
"15389","0.2785646617412567","0.2785646617412567","0.2785646617412567","0.5916497707366943","0.5916497707366943","0.5916497707366943","0.2959654927253723","0.2959654927253723","0.2959654927253723","0.23927776515483856","0.23927776515483856","0.23927776515483856","1.0267366170883179","1.0267366170883179","1.0267366170883179","0.21661972999572754","0.21661972999572754","0.21661972999572754"
"15419","0.2904503643512726","0.2904503643512726","0.2904503643512726","0.5336642861366272","0.5336642861366272","0.5336642861366272","0.2263488918542862","0.2263488918542862","0.2263488918542862","0.34059128165245056","0.34059128165245056","0.34059128165245056","1.4735649824142456","1.4735649824142456","1.4735649824142456","0.44468215107917786","0.44468215107917786","0.44468215107917786"
"15449","0.22425006330013275","0.22425006330013275","0.22425006330013275","0.48571813106536865","0.48571813106536865","0.48571813106536865","0.3532867431640625","0.3532867431640625","0.3532867431640625","0.351063072681427","0.351063072681427","0.351063072681427","1.3539624214172363","1.3539624214172363","1.3539624214172363","0.47022995352745056","0.47022995352745056","0.47022995352745056"
"15479","0.23496709764003754","0.23496709764003754","0.23496709764003754","0.6823527216911316","0.6823527216911316","0.6823527216911316","0.2710038721561432","0.2710038721561432","0.2710038721561432","0.3325646221637726","0.3325646221637726","0.3325646221637726","0.8391504287719727","0.8391504287719727","0.8391504287719727","0.4228818416595459","0.4228818416595459","0.4228818416595459"
"15509","0.18333151936531067","0.18333151936531067","0.18333151936531067","0.7308388352394104","0.7308388352394104","0.7308388352394104","0.24030081927776337","0.24030081927776337","0.24030081927776337","0.21823164820671082","0.21823164820671082","0.21823164820671082","1.2364096641540527","1.2364096641540527","1.2364096641540527","0.3341255784034729","0.3341255784034729","0.3341255784034729"
"15539","0.17933109402656555","0.17933109402656555","0.17933109402656555","0.7014695405960083","0.7014695405960083","0.7014695405960083","0.4755195379257202","0.4755195379257202","0.4755195379257202","0.3021104633808136","0.3021104633808136","0.3021104633808136","1.10752534866333","1.10752534866333","1.10752534866333","0.39449045062065125","0.39449045062065125","0.39449045062065125"
"15569","0.16683581471443176","0.16683581471443176","0.16683581471443176","1.0113674402236938","1.0113674402236938","1.0113674402236938","0.40289077162742615","0.40289077162742615","0.40289077162742615","0.3321422040462494","0.3321422040462494","0.3321422040462494","1.3416225910186768","1.3416225910186768","1.3416225910186768","0.33809420466423035","0.33809420466423035","0.33809420466423035"
"15599","0.2584770917892456","0.2584770917892456","0.2584770917892456","0.4258161783218384","0.4258161783218384","0.4258161783218384","0.22785842418670654","0.22785842418670654","0.22785842418670654","0.30912792682647705","0.30912792682647705","0.30912792682647705","1.1248455047607422","1.1248455047607422","1.1248455047607422","0.3019741475582123","0.3019741475582123","0.3019741475582123"
"15629","0.31046703457832336","0.31046703457832336","0.31046703457832336","0.49920108914375305","0.49920108914375305","0.49920108914375305","0.32933127880096436","0.32933127880096436","0.32933127880096436","0.3943482041358948","0.3943482041358948","0.3943482041358948","0.8779287338256836","0.8779287338256836","0.8779287338256836","0.3274857997894287","0.3274857997894287","0.3274857997894287"
"15659","0.26400619745254517","0.26400619745254517","0.26400619745254517","0.5798938870429993","0.5798938870429993","0.5798938870429993","0.3170780539512634","0.3170780539512634","0.3170780539512634","0.30632537603378296","0.30632537603378296","0.30632537603378296","1.2846914529800415","1.2846914529800415","1.2846914529800415","0.5002466440200806","0.5002466440200806","0.5002466440200806"
"15689","0.2095145732164383","0.2095145732164383","0.2095145732164383","0.5822700262069702","0.5822700262069702","0.5822700262069702","0.2754538655281067","0.2754538655281067","0.2754538655281067","0.31861522793769836","0.31861522793769836","0.31861522793769836","1.2308722734451294","1.2308722734451294","1.2308722734451294","0.4247583746910095","0.4247583746910095","0.4247583746910095"
"15719","0.2586730122566223","0.2586730122566223","0.2586730122566223","0.47615575790405273","0.47615575790405273","0.47615575790405273","0.17931072413921356","0.17931072413921356","0.17931072413921356","0.2779126763343811","0.2779126763343811","0.2779126763343811","1.122062087059021","1.122062087059021","1.122062087059021","0.30285903811454773","0.30285903811454773","0.30285903811454773"
"15749","0.20242099463939667","0.20242099463939667","0.20242099463939667","0.6466225981712341","0.6466225981712341","0.6466225981712341","0.26588869094848633","0.26588869094848633","0.26588869094848633","0.28433752059936523","0.28433752059936523","0.28433752059936523","1.2409483194351196","1.2409483194351196","1.2409483194351196","0.3565245270729065","0.3565245270729065","0.3565245270729065"
"15779","0.2626379728317261","0.2626379728317261","0.2626379728317261","0.5075157284736633","0.5075157284736633","0.5075157284736633","0.1860329806804657","0.1860329806804657","0.1860329806804657","0.27022790908813477","0.27022790908813477","0.27022790908813477","1.0753581523895264","1.0753581523895264","1.0753581523895264","0.3169952630996704","0.3169952630996704","0.3169952630996704"
"15809","0.18367235362529755","0.18367235362529755","0.18367235362529755","0.6818508505821228","0.6818508505821228","0.6818508505821228","0.35385897755622864","0.35385897755622864","0.35385897755622864","0.2670580744743347","0.2670580744743347","0.2670580744743347","1.200441837310791","1.200441837310791","1.200441837310791","0.4481050670146942","0.4481050670146942","0.4481050670146942"
"15839","0.19736725091934204","0.19736725091934204","0.19736725091934204","0.9027121067047119","0.9027121067047119","0.9027121067047119","0.21191126108169556","0.21191126108169556","0.21191126108169556","0.30506789684295654","0.30506789684295654","0.30506789684295654","1.5868191719055176","1.5868191719055176","1.5868191719055176","0.3088623285293579","0.3088623285293579","0.3088623285293579"
"15869","0.5729074478149414","0.5729074478149414","0.5729074478149414","0.9458507895469666","0.9458507895469666","0.9458507895469666","0.2765870690345764","0.2765870690345764","0.2765870690345764","0.24804793298244476","0.24804793298244476","0.24804793298244476","1.4481343030929565","1.4481343030929565","1.4481343030929565","0.4685852825641632","0.4685852825641632","0.4685852825641632"
"15899","0.31314733624458313","0.31314733624458313","0.31314733624458313","0.7583545446395874","0.7583545446395874","0.7583545446395874","0.26699182391166687","0.26699182391166687","0.26699182391166687","0.25106170773506165","0.25106170773506165","0.25106170773506165","0.9131062030792236","0.9131062030792236","0.9131062030792236","0.3414263129234314","0.3414263129234314","0.3414263129234314"
"15929","0.26906874775886536","0.26906874775886536","0.26906874775886536","0.7474080324172974","0.7474080324172974","0.7474080324172974","0.3164275288581848","0.3164275288581848","0.3164275288581848","0.2384527027606964","0.2384527027606964","0.2384527027606964","1.3055198192596436","1.3055198192596436","1.3055198192596436","0.3576533794403076","0.3576533794403076","0.3576533794403076"
"15959","0.2076965719461441","0.2076965719461441","0.2076965719461441","0.6376363039016724","0.6376363039016724","0.6376363039016724","0.20384478569030762","0.20384478569030762","0.20384478569030762","0.33911219239234924","0.33911219239234924","0.33911219239234924","1.3762176036834717","1.3762176036834717","1.3762176036834717","0.3394392430782318","0.3394392430782318","0.3394392430782318"
"15989","0.18937049806118011","0.18937049806118011","0.18937049806118011","2.9703919887542725","2.9703919887542725","2.9703919887542725","0.270660936832428","0.270660936832428","0.270660936832428","0.3500223755836487","0.3500223755836487","0.3500223755836487","2.404010534286499","2.404010534286499","2.404010534286499","0.37213262915611267","0.37213262915611267","0.37213262915611267"
"16019","0.23237662017345428","0.23237662017345428","0.23237662017345428","0.4882928431034088","0.4882928431034088","0.4882928431034088","0.34809237718582153","0.34809237718582153","0.34809237718582153","0.3875449597835541","0.3875449597835541","0.3875449597835541","1.2917062044143677","1.2917062044143677","1.2917062044143677","0.42361754179000854","0.42361754179000854","0.42361754179000854"
"16049","0.19442333281040192","0.19442333281040192","0.19442333281040192","0.5822175741195679","0.5822175741195679","0.5822175741195679","0.19494029879570007","0.19494029879570007","0.19494029879570007","0.29200315475463867","0.29200315475463867","0.29200315475463867","0.9807522296905518","0.9807522296905518","0.9807522296905518","0.35692092776298523","0.35692092776298523","0.35692092776298523"
"16079","0.2609003484249115","0.2609003484249115","0.2609003484249115","1.2326453924179077","1.2326453924179077","1.2326453924179077","2.308669090270996","2.308669090270996","2.308669090270996","0.3968132734298706","0.3968132734298706","0.3968132734298706","1.5659023523330688","1.5659023523330688","1.5659023523330688","1.2813937664031982","1.2813937664031982","1.2813937664031982"
"16109","0.21337389945983887","0.21337389945983887","0.21337389945983887","0.7444248199462891","0.7444248199462891","0.7444248199462891","0.29469916224479675","0.29469916224479675","0.29469916224479675","0.24858440458774567","0.24858440458774567","0.24858440458774567","1.1553168296813965","1.1553168296813965","1.1553168296813965","0.30789250135421753","0.30789250135421753","0.30789250135421753"
"16139","0.17868684232234955","0.17868684232234955","0.17868684232234955","0.891387403011322","0.891387403011322","0.891387403011322","0.2841157913208008","0.2841157913208008","0.2841157913208008","0.2844051718711853","0.2844051718711853","0.2844051718711853","1.162956953048706","1.162956953048706","1.162956953048706","0.27362754940986633","0.27362754940986633","0.27362754940986633"
"16169","0.1347116231918335","0.1347116231918335","0.1347116231918335","0.6541751027107239","0.6541751027107239","0.6541751027107239","0.30855825543403625","0.30855825543403625","0.30855825543403625","0.2537117302417755","0.2537117302417755","0.2537117302417755","0.861373782157898","0.861373782157898","0.861373782157898","0.3427790701389313","0.3427790701389313","0.3427790701389313"
"16199","0.1988518089056015","0.1988518089056015","0.1988518089056015","0.7712340950965881","0.7712340950965881","0.7712340950965881","0.29760265350341797","0.29760265350341797","0.29760265350341797","0.23118804395198822","0.23118804395198822","0.23118804395198822","1.2156050205230713","1.2156050205230713","1.2156050205230713","0.30882227420806885","0.30882227420806885","0.30882227420806885"
"16229","0.19019237160682678","0.19019237160682678","0.19019237160682678","0.4608190357685089","0.4608190357685089","0.4608190357685089","0.21295756101608276","0.21295756101608276","0.21295756101608276","0.25937122106552124","0.25937122106552124","0.25937122106552124","0.9526436924934387","0.9526436924934387","0.9526436924934387","0.33455389738082886","0.33455389738082886","0.33455389738082886"
"16259","0.24164649844169617","0.24164649844169617","0.24164649844169617","1.0822219848632812","1.0822219848632812","1.0822219848632812","0.3058618903160095","0.3058618903160095","0.3058618903160095","0.24537746608257294","0.24537746608257294","0.24537746608257294","1.7767053842544556","1.7767053842544556","1.7767053842544556","0.5771207809448242","0.5771207809448242","0.5771207809448242"
"16289","0.17863893508911133","0.17863893508911133","0.17863893508911133","0.6718060970306396","0.6718060970306396","0.6718060970306396","0.4957437515258789","0.4957437515258789","0.4957437515258789","0.22079353034496307","0.22079353034496307","0.22079353034496307","1.0462127923965454","1.0462127923965454","1.0462127923965454","0.3887149691581726","0.3887149691581726","0.3887149691581726"
"16319","0.2302035689353943","0.2302035689353943","0.2302035689353943","1.047224521636963","1.047224521636963","1.047224521636963","0.41147056221961975","0.41147056221961975","0.41147056221961975","0.24603191018104553","0.24603191018104553","0.24603191018104553","2.0930023193359375","2.0930023193359375","2.0930023193359375","0.3717828392982483","0.3717828392982483","0.3717828392982483"
"16349","0.13798993825912476","0.13798993825912476","0.13798993825912476","0.5835190415382385","0.5835190415382385","0.5835190415382385","0.3500453233718872","0.3500453233718872","0.3500453233718872","0.2744061350822449","0.2744061350822449","0.2744061350822449","0.9029902219772339","0.9029902219772339","0.9029902219772339","0.41108885407447815","0.41108885407447815","0.41108885407447815"
"16379","0.1611045002937317","0.1611045002937317","0.1611045002937317","0.40304839611053467","0.40304839611053467","0.40304839611053467","0.3677484691143036","0.3677484691143036","0.3677484691143036","0.19214926660060883","0.19214926660060883","0.19214926660060883","0.949529230594635","0.949529230594635","0.949529230594635","0.3124968707561493","0.3124968707561493","0.3124968707561493"
"16409","0.24634552001953125","0.24634552001953125","0.24634552001953125","0.7994282841682434","0.7994282841682434","0.7994282841682434","0.2563377022743225","0.2563377022743225","0.2563377022743225","0.32053327560424805","0.32053327560424805","0.32053327560424805","1.3752005100250244","1.3752005100250244","1.3752005100250244","0.352627694606781","0.352627694606781","0.352627694606781"
"16439","0.20468680560588837","0.20468680560588837","0.20468680560588837","0.5653448104858398","0.5653448104858398","0.5653448104858398","0.22745078802108765","0.22745078802108765","0.22745078802108765","0.24632537364959717","0.24632537364959717","0.24632537364959717","1.0868932008743286","1.0868932008743286","1.0868932008743286","0.3790236711502075","0.3790236711502075","0.3790236711502075"
"16469","0.19683268666267395","0.19683268666267395","0.19683268666267395","2.5238375663757324","2.5238375663757324","2.5238375663757324","0.3416670858860016","0.3416670858860016","0.3416670858860016","0.20384013652801514","0.20384013652801514","0.20384013652801514","2.1759352684020996","2.1759352684020996","2.1759352684020996","0.3799705505371094","0.3799705505371094","0.3799705505371094"
"16499","0.23737990856170654","0.23737990856170654","0.23737990856170654","0.9320324659347534","0.9320324659347534","0.9320324659347534","0.27913984656333923","0.27913984656333923","0.27913984656333923","0.26300254464149475","0.26300254464149475","0.26300254464149475","1.0472848415374756","1.0472848415374756","1.0472848415374756","0.40938499569892883","0.40938499569892883","0.40938499569892883"
"16529","0.17419488728046417","0.17419488728046417","0.17419488728046417","0.5397836565971375","0.5397836565971375","0.5397836565971375","0.31101247668266296","0.31101247668266296","0.31101247668266296","0.26968374848365784","0.26968374848365784","0.26968374848365784","0.9366053342819214","0.9366053342819214","0.9366053342819214","0.37412840127944946","0.37412840127944946","0.37412840127944946"
"16559","0.16683204472064972","0.16683204472064972","0.16683204472064972","0.4270952641963959","0.4270952641963959","0.4270952641963959","0.38133108615875244","0.38133108615875244","0.38133108615875244","0.3630456030368805","0.3630456030368805","0.3630456030368805","1.0310240983963013","1.0310240983963013","1.0310240983963013","0.3035556674003601","0.3035556674003601","0.3035556674003601"
"16589","0.3028959333896637","0.3028959333896637","0.3028959333896637","0.5655602812767029","0.5655602812767029","0.5655602812767029","0.26716694235801697","0.26716694235801697","0.26716694235801697","0.2726937532424927","0.2726937532424927","0.2726937532424927","0.978583574295044","0.978583574295044","0.978583574295044","0.2859158217906952","0.2859158217906952","0.2859158217906952"
"16619","0.2979130446910858","0.2979130446910858","0.2979130446910858","0.913482666015625","0.913482666015625","0.913482666015625","0.1788330376148224","0.1788330376148224","0.1788330376148224","0.3305421471595764","0.3305421471595764","0.3305421471595764","1.0696746110916138","1.0696746110916138","1.0696746110916138","0.27071326971054077","0.27071326971054077","0.27071326971054077"
"16649","0.17611220479011536","0.17611220479011536","0.17611220479011536","0.5393176674842834","0.5393176674842834","0.5393176674842834","0.3322286903858185","0.3322286903858185","0.3322286903858185","0.24690955877304077","0.24690955877304077","0.24690955877304077","0.9238238334655762","0.9238238334655762","0.9238238334655762","0.34676504135131836","0.34676504135131836","0.34676504135131836"
"16679","0.2658473253250122","0.2658473253250122","0.2658473253250122","0.6195145845413208","0.6195145845413208","0.6195145845413208","0.3852042555809021","0.3852042555809021","0.3852042555809021","0.23471641540527344","0.23471641540527344","0.23471641540527344","0.9072729349136353","0.9072729349136353","0.9072729349136353","0.3832692503929138","0.3832692503929138","0.3832692503929138"
"16709","0.12032178789377213","0.12032178789377213","0.12032178789377213","0.5049510598182678","0.5049510598182678","0.5049510598182678","0.2762356400489807","0.2762356400489807","0.2762356400489807","0.25343257188796997","0.25343257188796997","0.25343257188796997","0.9060339331626892","0.9060339331626892","0.9060339331626892","0.3688217103481293","0.3688217103481293","0.3688217103481293"
"16739","0.1481512486934662","0.1481512486934662","0.1481512486934662","1.068097710609436","1.068097710609436","1.068097710609436","0.2109593152999878","0.2109593152999878","0.2109593152999878","0.2083188146352768","0.2083188146352768","0.2083188146352768","1.159700870513916","1.159700870513916","1.159700870513916","0.24924153089523315","0.24924153089523315","0.24924153089523315"
"16769","0.18187065422534943","0.18187065422534943","0.18187065422534943","0.5947179794311523","0.5947179794311523","0.5947179794311523","0.2624164819717407","0.2624164819717407","0.2624164819717407","0.30292198061943054","0.30292198061943054","0.30292198061943054","0.8578017354011536","0.8578017354011536","0.8578017354011536","0.24356938898563385","0.24356938898563385","0.24356938898563385"
"16799","0.18770819902420044","0.18770819902420044","0.18770819902420044","0.5924480557441711","0.5924480557441711","0.5924480557441711","0.22389604151248932","0.22389604151248932","0.22389604151248932","0.22871661186218262","0.22871661186218262","0.22871661186218262","1.3352667093276978","1.3352667093276978","1.3352667093276978","0.29687827825546265","0.29687827825546265","0.29687827825546265"
"16829","0.13944768905639648","0.13944768905639648","0.13944768905639648","0.5340451598167419","0.5340451598167419","0.5340451598167419","0.26580610871315","0.26580610871315","0.26580610871315","0.23790332674980164","0.23790332674980164","0.23790332674980164","0.9877259135246277","0.9877259135246277","0.9877259135246277","0.2505103349685669","0.2505103349685669","0.2505103349685669"
"16859","0.24653838574886322","0.24653838574886322","0.24653838574886322","1.0388379096984863","1.0388379096984863","1.0388379096984863","0.20000039041042328","0.20000039041042328","0.20000039041042328","0.2771582007408142","0.2771582007408142","0.2771582007408142","1.364990234375","1.364990234375","1.364990234375","0.3242858946323395","0.3242858946323395","0.3242858946323395"
"16889","0.31717580556869507","0.31717580556869507","0.31717580556869507","1.0868098735809326","1.0868098735809326","1.0868098735809326","0.6043592691421509","0.6043592691421509","0.6043592691421509","0.21855902671813965","0.21855902671813965","0.21855902671813965","1.5035674571990967","1.5035674571990967","1.5035674571990967","0.5703033208847046","0.5703033208847046","0.5703033208847046"
"16919","0.13131362199783325","0.13131362199783325","0.13131362199783325","1.372051477432251","1.372051477432251","1.372051477432251","0.38241589069366455","0.38241589069366455","0.38241589069366455","0.25954610109329224","0.25954610109329224","0.25954610109329224","1.7333266735076904","1.7333266735076904","1.7333266735076904","0.4928811192512512","0.4928811192512512","0.4928811192512512"
"16949","0.2074158787727356","0.2074158787727356","0.2074158787727356","0.8724391460418701","0.8724391460418701","0.8724391460418701","0.32441622018814087","0.32441622018814087","0.32441622018814087","0.27950194478034973","0.27950194478034973","0.27950194478034973","1.0449435710906982","1.0449435710906982","1.0449435710906982","0.3929580748081207","0.3929580748081207","0.3929580748081207"
"16979","0.1597888171672821","0.1597888171672821","0.1597888171672821","0.42607447504997253","0.42607447504997253","0.42607447504997253","0.25256606936454773","0.25256606936454773","0.25256606936454773","0.2722426950931549","0.2722426950931549","0.2722426950931549","0.994096040725708","0.994096040725708","0.994096040725708","0.3711324632167816","0.3711324632167816","0.3711324632167816"
"17009","0.1574648767709732","0.1574648767709732","0.1574648767709732","0.4917888641357422","0.4917888641357422","0.4917888641357422","0.3815843164920807","0.3815843164920807","0.3815843164920807","0.3665659725666046","0.3665659725666046","0.3665659725666046","1.2393465042114258","1.2393465042114258","1.2393465042114258","0.35982656478881836","0.35982656478881836","0.35982656478881836"
"17039","0.2810607850551605","0.2810607850551605","0.2810607850551605","0.5184898972511292","0.5184898972511292","0.5184898972511292","0.25093406438827515","0.25093406438827515","0.25093406438827515","0.42875564098358154","0.42875564098358154","0.42875564098358154","0.8563390374183655","0.8563390374183655","0.8563390374183655","0.2949593961238861","0.2949593961238861","0.2949593961238861"
"17069","0.16346439719200134","0.16346439719200134","0.16346439719200134","1.062991738319397","1.062991738319397","1.062991738319397","0.2516666054725647","0.2516666054725647","0.2516666054725647","0.21603158116340637","0.21603158116340637","0.21603158116340637","1.3057982921600342","1.3057982921600342","1.3057982921600342","0.31741878390312195","0.31741878390312195","0.31741878390312195"
"17099","0.3348565697669983","0.3348565697669983","0.3348565697669983","0.4804435968399048","0.4804435968399048","0.4804435968399048","0.2887817621231079","0.2887817621231079","0.2887817621231079","0.25980326533317566","0.25980326533317566","0.25980326533317566","0.9187709093093872","0.9187709093093872","0.9187709093093872","0.221840962767601","0.221840962767601","0.221840962767601"
"17129","0.3632591962814331","0.3632591962814331","0.3632591962814331","0.6006521582603455","0.6006521582603455","0.6006521582603455","0.1553618460893631","0.1553618460893631","0.1553618460893631","0.2713674008846283","0.2713674008846283","0.2713674008846283","0.9998164176940918","0.9998164176940918","0.9998164176940918","0.267745703458786","0.267745703458786","0.267745703458786"
"17159","0.18331535160541534","0.18331535160541534","0.18331535160541534","0.823318362236023","0.823318362236023","0.823318362236023","0.28794533014297485","0.28794533014297485","0.28794533014297485","0.30442872643470764","0.30442872643470764","0.30442872643470764","1.1957443952560425","1.1957443952560425","1.1957443952560425","0.3361540138721466","0.3361540138721466","0.3361540138721466"
"17189","0.15321187674999237","0.15321187674999237","0.15321187674999237","0.5606686472892761","0.5606686472892761","0.5606686472892761","0.3154272139072418","0.3154272139072418","0.3154272139072418","0.24146530032157898","0.24146530032157898","0.24146530032157898","0.9143998622894287","0.9143998622894287","0.9143998622894287","0.3813566267490387","0.3813566267490387","0.3813566267490387"
"17219","0.1787293553352356","0.1787293553352356","0.1787293553352356","0.8821305632591248","0.8821305632591248","0.8821305632591248","0.33713456988334656","0.33713456988334656","0.33713456988334656","0.1823323369026184","0.1823323369026184","0.1823323369026184","0.9859679341316223","0.9859679341316223","0.9859679341316223","0.6082023978233337","0.6082023978233337","0.6082023978233337"
"17249","0.2066638469696045","0.2066638469696045","0.2066638469696045","0.39494261145591736","0.39494261145591736","0.39494261145591736","0.1998634934425354","0.1998634934425354","0.1998634934425354","0.26735183596611023","0.26735183596611023","0.26735183596611023","0.7960996627807617","0.7960996627807617","0.7960996627807617","0.28011760115623474","0.28011760115623474","0.28011760115623474"
"17279","0.22099986672401428","0.22099986672401428","0.22099986672401428","1.3676974773406982","1.3676974773406982","1.3676974773406982","0.31267082691192627","0.31267082691192627","0.31267082691192627","0.2440282553434372","0.2440282553434372","0.2440282553434372","1.1677381992340088","1.1677381992340088","1.1677381992340088","0.30226364731788635","0.30226364731788635","0.30226364731788635"
