"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"14609","66.58497619628906","66.58497619628906","66.58497619628906","146.20860290527344","146.20860290527344","146.20860290527344","22.836505889892578","22.836505889892578","22.836505889892578","66.39352416992188","66.39352416992188","66.39352416992188","145.22032165527344","145.22032165527344","145.22032165527344","22.54105567932129","22.54105567932129","22.54105567932129"
"14639","70.64004516601562","70.64004516601562","70.64004516601562","148.30210876464844","148.30210876464844","148.30210876464844","24.16851043701172","24.16851043701172","24.16851043701172","70.43151092529297","70.43151092529297","70.43151092529297","147.8749237060547","147.8749237060547","147.8749237060547","24.006027221679688","24.006027221679688","24.006027221679688"
"14669","57.57044219970703","57.57044219970703","57.57044219970703","132.12376403808594","132.12376403808594","132.12376403808594","24.498554229736328","24.498554229736328","24.498554229736328","57.254207611083984","57.254207611083984","57.254207611083984","132.03021240234375","132.03021240234375","132.03021240234375","24.481586456298828","24.481586456298828","24.481586456298828"
"14699","63.87063217163086","63.87063217163086","63.87063217163086","130.554443359375","130.554443359375","130.554443359375","21.68024444580078","21.68024444580078","21.68024444580078","64.11260986328125","64.11260986328125","64.11260986328125","131.32945251464844","131.32945251464844","131.32945251464844","21.658456802368164","21.658456802368164","21.658456802368164"
"14729","65.57634735107422","65.57634735107422","65.57634735107422","147.4444580078125","147.4444580078125","147.4444580078125","26.8404541015625","26.8404541015625","26.8404541015625","65.62779998779297","65.62779998779297","65.62779998779297","147.35671997070312","147.35671997070312","147.35671997070312","26.563810348510742","26.563810348510742","26.563810348510742"
"14759","61.82246017456055","61.82246017456055","61.82246017456055","127.75426483154297","127.75426483154297","127.75426483154297","18.42018699645996","18.42018699645996","18.42018699645996","61.77225875854492","61.77225875854492","61.77225875854492","127.64739227294922","127.64739227294922","127.64739227294922","18.500490188598633","18.500490188598633","18.500490188598633"
"14789","66.78143310546875","66.78143310546875","66.78143310546875","162.81919860839844","162.81919860839844","162.81919860839844","24.51795768737793","24.51795768737793","24.51795768737793","66.38134765625","66.38134765625","66.38134765625","161.7864227294922","161.7864227294922","161.7864227294922","24.51255226135254","24.51255226135254","24.51255226135254"
"14819","73.42672729492188","73.42672729492188","73.42672729492188","154.3269500732422","154.3269500732422","154.3269500732422","28.277040481567383","28.277040481567383","28.277040481567383","73.09233093261719","73.09233093261719","73.09233093261719","154.1897430419922","154.1897430419922","154.1897430419922","27.931392669677734","27.931392669677734","27.931392669677734"
"14849","65.79278564453125","65.79278564453125","65.79278564453125","145.39801025390625","145.39801025390625","145.39801025390625","22.8463134765625","22.8463134765625","22.8463134765625","65.64581298828125","65.64581298828125","65.64581298828125","146.1555633544922","146.1555633544922","146.1555633544922","22.86328125","22.86328125","22.86328125"
"14879","62.36574935913086","62.36574935913086","62.36574935913086","142.69984436035156","142.69984436035156","142.69984436035156","27.17315673828125","27.17315673828125","27.17315673828125","62.0680046081543","62.0680046081543","62.0680046081543","142.18954467773438","142.18954467773438","142.18954467773438","27.20364761352539","27.20364761352539","27.20364761352539"
"14909","66.02715301513672","66.02715301513672","66.02715301513672","148.52603149414062","148.52603149414062","148.52603149414062","26.438032150268555","26.438032150268555","26.438032150268555","65.70216369628906","65.70216369628906","65.70216369628906","149.5568084716797","149.5568084716797","149.5568084716797","26.218420028686523","26.218420028686523","26.218420028686523"
"14939","62.58979415893555","62.58979415893555","62.58979415893555","135.74330139160156","135.74330139160156","135.74330139160156","21.455942153930664","21.455942153930664","21.455942153930664","62.63953399658203","62.63953399658203","62.63953399658203","135.0016326904297","135.0016326904297","135.0016326904297","21.14375114440918","21.14375114440918","21.14375114440918"
"14969","68.10416412353516","68.10416412353516","68.10416412353516","154.47312927246094","154.47312927246094","154.47312927246094","27.59701919555664","27.59701919555664","27.59701919555664","68.09027099609375","68.09027099609375","68.09027099609375","154.72398376464844","154.72398376464844","154.72398376464844","27.770042419433594","27.770042419433594","27.770042419433594"
"14999","68.55146789550781","68.55146789550781","68.55146789550781","149.7020721435547","149.7020721435547","149.7020721435547","23.42807388305664","23.42807388305664","23.42807388305664","68.2164077758789","68.2164077758789","68.2164077758789","150.24270629882812","150.24270629882812","150.24270629882812","23.471933364868164","23.471933364868164","23.471933364868164"
"15029","68.09373474121094","68.09373474121094","68.09373474121094","157.37197875976562","157.37197875976562","157.37197875976562","32.02578353881836","32.02578353881836","32.02578353881836","67.91090393066406","67.91090393066406","67.91090393066406","156.97616577148438","156.97616577148438","156.97616577148438","31.8046932220459","31.8046932220459","31.8046932220459"
"15059","64.98528289794922","64.98528289794922","64.98528289794922","143.66387939453125","143.66387939453125","143.66387939453125","25.655319213867188","25.655319213867188","25.655319213867188","64.7423095703125","64.7423095703125","64.7423095703125","143.0291290283203","143.0291290283203","143.0291290283203","25.576662063598633","25.576662063598633","25.576662063598633"
"15089","69.13593292236328","69.13593292236328","69.13593292236328","147.6194305419922","147.6194305419922","147.6194305419922","31.307531356811523","31.307531356811523","31.307531356811523","68.8773193359375","68.8773193359375","68.8773193359375","147.49073791503906","147.49073791503906","147.49073791503906","30.975345611572266","30.975345611572266","30.975345611572266"
"15119","63.51992416381836","63.51992416381836","63.51992416381836","134.58433532714844","134.58433532714844","134.58433532714844","21.88497543334961","21.88497543334961","21.88497543334961","63.426170349121094","63.426170349121094","63.426170349121094","134.62295532226562","134.62295532226562","134.62295532226562","21.813270568847656","21.813270568847656","21.813270568847656"
"15149","65.4493179321289","65.4493179321289","65.4493179321289","140.6400909423828","140.6400909423828","140.6400909423828","22.076101303100586","22.076101303100586","22.076101303100586","65.2995834350586","65.2995834350586","65.2995834350586","140.64468383789062","140.64468383789062","140.64468383789062","21.83405303955078","21.83405303955078","21.83405303955078"
"15179","60.78875732421875","60.78875732421875","60.78875732421875","131.9171600341797","131.9171600341797","131.9171600341797","16.625995635986328","16.625995635986328","16.625995635986328","60.64106369018555","60.64106369018555","60.64106369018555","132.00331115722656","132.00331115722656","132.00331115722656","16.609983444213867","16.609983444213867","16.609983444213867"
"15209","60.23777389526367","60.23777389526367","60.23777389526367","133.6146697998047","133.6146697998047","133.6146697998047","22.95614242553711","22.95614242553711","22.95614242553711","60.159324645996094","60.159324645996094","60.159324645996094","133.678955078125","133.678955078125","133.678955078125","23.0694522857666","23.0694522857666","23.0694522857666"
"15239","65.22095489501953","65.22095489501953","65.22095489501953","147.8456573486328","147.8456573486328","147.8456573486328","26.033710479736328","26.033710479736328","26.033710479736328","65.03128814697266","65.03128814697266","65.03128814697266","147.6721649169922","147.6721649169922","147.6721649169922","25.81148910522461","25.81148910522461","25.81148910522461"
"15269","63.25083541870117","63.25083541870117","63.25083541870117","141.86822509765625","141.86822509765625","141.86822509765625","21.3762149810791","21.3762149810791","21.3762149810791","63.009334564208984","63.009334564208984","63.009334564208984","142.76548767089844","142.76548767089844","142.76548767089844","21.256383895874023","21.256383895874023","21.256383895874023"
"15299","67.13282012939453","67.13282012939453","67.13282012939453","142.002197265625","142.002197265625","142.002197265625","18.629741668701172","18.629741668701172","18.629741668701172","67.21104431152344","67.21104431152344","67.21104431152344","143.58343505859375","143.58343505859375","143.58343505859375","18.679920196533203","18.679920196533203","18.679920196533203"
"15329","66.41397094726562","66.41397094726562","66.41397094726562","139.4237823486328","139.4237823486328","139.4237823486328","20.438798904418945","20.438798904418945","20.438798904418945","66.37934112548828","66.37934112548828","66.37934112548828","138.4942626953125","138.4942626953125","138.4942626953125","20.601789474487305","20.601789474487305","20.601789474487305"
"15359","64.5672836303711","64.5672836303711","64.5672836303711","143.7243194580078","143.7243194580078","143.7243194580078","22.356863021850586","22.356863021850586","22.356863021850586","64.5181884765625","64.5181884765625","64.5181884765625","143.89169311523438","143.89169311523438","143.89169311523438","22.09392547607422","22.09392547607422","22.09392547607422"
"15389","62.30815887451172","62.30815887451172","62.30815887451172","132.92323303222656","132.92323303222656","132.92323303222656","19.051998138427734","19.051998138427734","19.051998138427734","62.4511833190918","62.4511833190918","62.4511833190918","132.84893798828125","132.84893798828125","132.84893798828125","19.025575637817383","19.025575637817383","19.025575637817383"
"15419","69.48518371582031","69.48518371582031","69.48518371582031","150.22604370117188","150.22604370117188","150.22604370117188","29.725379943847656","29.725379943847656","29.725379943847656","69.53776550292969","69.53776550292969","69.53776550292969","150.71066284179688","150.71066284179688","150.71066284179688","29.87737274169922","29.87737274169922","29.87737274169922"
"15449","65.35195922851562","65.35195922851562","65.35195922851562","144.7169952392578","144.7169952392578","144.7169952392578","23.969013214111328","23.969013214111328","23.969013214111328","65.51663208007812","65.51663208007812","65.51663208007812","145.2691192626953","145.2691192626953","145.2691192626953","23.893301010131836","23.893301010131836","23.893301010131836"
"15479","65.19041442871094","65.19041442871094","65.19041442871094","141.6501922607422","141.6501922607422","141.6501922607422","23.807748794555664","23.807748794555664","23.807748794555664","65.06414794921875","65.06414794921875","65.06414794921875","140.60606384277344","140.60606384277344","140.60606384277344","23.514921188354492","23.514921188354492","23.514921188354492"
"15509","68.7264175415039","68.7264175415039","68.7264175415039","155.50364685058594","155.50364685058594","155.50364685058594","26.902374267578125","26.902374267578125","26.902374267578125","68.4957046508789","68.4957046508789","68.4957046508789","155.3927459716797","155.3927459716797","155.3927459716797","26.530893325805664","26.530893325805664","26.530893325805664"
"15539","60.68293762207031","60.68293762207031","60.68293762207031","142.06016540527344","142.06016540527344","142.06016540527344","21.20454978942871","21.20454978942871","21.20454978942871","60.35134506225586","60.35134506225586","60.35134506225586","142.2161407470703","142.2161407470703","142.2161407470703","21.420827865600586","21.420827865600586","21.420827865600586"
"15569","71.81861877441406","71.81861877441406","71.81861877441406","156.73150634765625","156.73150634765625","156.73150634765625","23.46770668029785","23.46770668029785","23.46770668029785","71.44412994384766","71.44412994384766","71.44412994384766","156.8161163330078","156.8161163330078","156.8161163330078","23.326839447021484","23.326839447021484","23.326839447021484"
"15599","65.70803833007812","65.70803833007812","65.70803833007812","140.48785400390625","140.48785400390625","140.48785400390625","18.11897850036621","18.11897850036621","18.11897850036621","65.6465835571289","65.6465835571289","65.6465835571289","141.05532836914062","141.05532836914062","141.05532836914062","17.773401260375977","17.773401260375977","17.773401260375977"
"15629","60.35222625732422","60.35222625732422","60.35222625732422","126.7938232421875","126.7938232421875","126.7938232421875","24.979291915893555","24.979291915893555","24.979291915893555","60.28324890136719","60.28324890136719","60.28324890136719","126.28334045410156","126.28334045410156","126.28334045410156","24.867313385009766","24.867313385009766","24.867313385009766"
"15659","69.6417465209961","69.6417465209961","69.6417465209961","147.25978088378906","147.25978088378906","147.25978088378906","28.274921417236328","28.274921417236328","28.274921417236328","69.56114959716797","69.56114959716797","69.56114959716797","147.35276794433594","147.35276794433594","147.35276794433594","28.568239212036133","28.568239212036133","28.568239212036133"
"15689","63.4956169128418","63.4956169128418","63.4956169128418","146.80908203125","146.80908203125","146.80908203125","18.507570266723633","18.507570266723633","18.507570266723633","63.50187301635742","63.50187301635742","63.50187301635742","146.1654510498047","146.1654510498047","146.1654510498047","18.13076400756836","18.13076400756836","18.13076400756836"
"15719","71.83071899414062","71.83071899414062","71.83071899414062","142.46400451660156","142.46400451660156","142.46400451660156","17.722806930541992","17.722806930541992","17.722806930541992","71.83787536621094","71.83787536621094","71.83787536621094","142.9083709716797","142.9083709716797","142.9083709716797","17.614587783813477","17.614587783813477","17.614587783813477"
"15749","69.071533203125","69.071533203125","69.071533203125","156.87086486816406","156.87086486816406","156.87086486816406","26.972448348999023","26.972448348999023","26.972448348999023","68.8468017578125","68.8468017578125","68.8468017578125","158.12722778320312","158.12722778320312","158.12722778320312","26.594179153442383","26.594179153442383","26.594179153442383"
"15779","61.5110969543457","61.5110969543457","61.5110969543457","144.3974151611328","144.3974151611328","144.3974151611328","23.722352981567383","23.722352981567383","23.722352981567383","61.39106750488281","61.39106750488281","61.39106750488281","143.7890625","143.7890625","143.7890625","23.774593353271484","23.774593353271484","23.774593353271484"
"15809","67.17848205566406","67.17848205566406","67.17848205566406","143.8074188232422","143.8074188232422","143.8074188232422","36.56142807006836","36.56142807006836","36.56142807006836","66.7396469116211","66.7396469116211","66.7396469116211","144.5193328857422","144.5193328857422","144.5193328857422","36.50008773803711","36.50008773803711","36.50008773803711"
"15839","66.22472381591797","66.22472381591797","66.22472381591797","141.40414428710938","141.40414428710938","141.40414428710938","20.997522354125977","20.997522354125977","20.997522354125977","66.00128936767578","66.00128936767578","66.00128936767578","141.3173065185547","141.3173065185547","141.3173065185547","20.957181930541992","20.957181930541992","20.957181930541992"
"15869","66.70779418945312","66.70779418945312","66.70779418945312","146.78662109375","146.78662109375","146.78662109375","25.24268913269043","25.24268913269043","25.24268913269043","66.71883392333984","66.71883392333984","66.71883392333984","146.49807739257812","146.49807739257812","146.49807739257812","25.257404327392578","25.257404327392578","25.257404327392578"
"15899","63.16425323486328","63.16425323486328","63.16425323486328","137.7450408935547","137.7450408935547","137.7450408935547","20.86801528930664","20.86801528930664","20.86801528930664","63.17247009277344","63.17247009277344","63.17247009277344","138.0746307373047","138.0746307373047","138.0746307373047","20.419042587280273","20.419042587280273","20.419042587280273"
"15929","63.02513885498047","63.02513885498047","63.02513885498047","138.59353637695312","138.59353637695312","138.59353637695312","21.600534439086914","21.600534439086914","21.600534439086914","63.12064743041992","63.12064743041992","63.12064743041992","137.8194580078125","137.8194580078125","137.8194580078125","21.586530685424805","21.586530685424805","21.586530685424805"
"15959","62.65894317626953","62.65894317626953","62.65894317626953","139.55712890625","139.55712890625","139.55712890625","17.470640182495117","17.470640182495117","17.470640182495117","62.53525161743164","62.53525161743164","62.53525161743164","139.41294860839844","139.41294860839844","139.41294860839844","17.380918502807617","17.380918502807617","17.380918502807617"
"15989","71.81114196777344","71.81114196777344","71.81114196777344","177.63124084472656","177.63124084472656","177.63124084472656","29.247840881347656","29.247840881347656","29.247840881347656","71.62952423095703","71.62952423095703","71.62952423095703","177.14247131347656","177.14247131347656","177.14247131347656","29.26711082458496","29.26711082458496","29.26711082458496"
"16019","65.68492126464844","65.68492126464844","65.68492126464844","150.76785278320312","150.76785278320312","150.76785278320312","25.002445220947266","25.002445220947266","25.002445220947266","65.39642333984375","65.39642333984375","65.39642333984375","150.9693145751953","150.9693145751953","150.9693145751953","24.951284408569336","24.951284408569336","24.951284408569336"
"16049","64.85734558105469","64.85734558105469","64.85734558105469","141.54153442382812","141.54153442382812","141.54153442382812","18.41457748413086","18.41457748413086","18.41457748413086","64.6131362915039","64.6131362915039","64.6131362915039","142.869140625","142.869140625","142.869140625","18.639333724975586","18.639333724975586","18.639333724975586"
"16079","68.19476318359375","68.19476318359375","68.19476318359375","148.69122314453125","148.69122314453125","148.69122314453125","105.41463470458984","105.41463470458984","105.41463470458984","68.3262710571289","68.3262710571289","68.3262710571289","149.4894256591797","149.4894256591797","149.4894256591797","108.1317367553711","108.1317367553711","108.1317367553711"
"16109","65.71074676513672","65.71074676513672","65.71074676513672","155.23171997070312","155.23171997070312","155.23171997070312","24.72056770324707","24.72056770324707","24.72056770324707","65.910400390625","65.910400390625","65.910400390625","155.78619384765625","155.78619384765625","155.78619384765625","24.96936798095703","24.96936798095703","24.96936798095703"
"16139","67.58586883544922","67.58586883544922","67.58586883544922","154.1636505126953","154.1636505126953","154.1636505126953","27.07594871520996","27.07594871520996","27.07594871520996","67.42923736572266","67.42923736572266","67.42923736572266","154.1337432861328","154.1337432861328","154.1337432861328","26.98812484741211","26.98812484741211","26.98812484741211"
"16169","62.37574005126953","62.37574005126953","62.37574005126953","140.4790802001953","140.4790802001953","140.4790802001953","18.34600067138672","18.34600067138672","18.34600067138672","62.51479721069336","62.51479721069336","62.51479721069336","141.1728057861328","141.1728057861328","141.1728057861328","18.403459548950195","18.403459548950195","18.403459548950195"
"16199","59.90876007080078","59.90876007080078","59.90876007080078","142.33575439453125","142.33575439453125","142.33575439453125","23.896799087524414","23.896799087524414","23.896799087524414","60.00025177001953","60.00025177001953","60.00025177001953","143.2593536376953","143.2593536376953","143.2593536376953","24.07909393310547","24.07909393310547","24.07909393310547"
"16229","63.078372955322266","63.078372955322266","63.078372955322266","138.41529846191406","138.41529846191406","138.41529846191406","24.94462013244629","24.94462013244629","24.94462013244629","62.98747253417969","62.98747253417969","62.98747253417969","139.3524932861328","139.3524932861328","139.3524932861328","24.557138442993164","24.557138442993164","24.557138442993164"
"16259","69.65524291992188","69.65524291992188","69.65524291992188","154.68997192382812","154.68997192382812","154.68997192382812","31.26024055480957","31.26024055480957","31.26024055480957","69.61457824707031","69.61457824707031","69.61457824707031","154.51661682128906","154.51661682128906","154.51661682128906","31.345916748046875","31.345916748046875","31.345916748046875"
"16289","64.22335052490234","64.22335052490234","64.22335052490234","141.65069580078125","141.65069580078125","141.65069580078125","28.613271713256836","28.613271713256836","28.613271713256836","63.87886428833008","63.87886428833008","63.87886428833008","141.66493225097656","141.66493225097656","141.66493225097656","28.77154541015625","28.77154541015625","28.77154541015625"
"16319","65.1795425415039","65.1795425415039","65.1795425415039","141.48426818847656","141.48426818847656","141.48426818847656","26.75955581665039","26.75955581665039","26.75955581665039","65.00732421875","65.00732421875","65.00732421875","142.28797912597656","142.28797912597656","142.28797912597656","26.960161209106445","26.960161209106445","26.960161209106445"
"16349","68.9386978149414","68.9386978149414","68.9386978149414","144.65090942382812","144.65090942382812","144.65090942382812","25.196821212768555","25.196821212768555","25.196821212768555","68.85797882080078","68.85797882080078","68.85797882080078","143.5775604248047","143.5775604248047","143.5775604248047","24.911806106567383","24.911806106567383","24.911806106567383"
"16379","61.3043327331543","61.3043327331543","61.3043327331543","141.1219024658203","141.1219024658203","141.1219024658203","26.55796241760254","26.55796241760254","26.55796241760254","61.05575180053711","61.05575180053711","61.05575180053711","140.345947265625","140.345947265625","140.345947265625","26.71417999267578","26.71417999267578","26.71417999267578"
"16409","74.78594207763672","74.78594207763672","74.78594207763672","157.30026245117188","157.30026245117188","157.30026245117188","24.960792541503906","24.960792541503906","24.960792541503906","74.52812194824219","74.52812194824219","74.52812194824219","157.51402282714844","157.51402282714844","157.51402282714844","25.010700225830078","25.010700225830078","25.010700225830078"
"16439","64.1041030883789","64.1041030883789","64.1041030883789","141.21937561035156","141.21937561035156","141.21937561035156","25.05742073059082","25.05742073059082","25.05742073059082","63.84612274169922","63.84612274169922","63.84612274169922","141.84890747070312","141.84890747070312","141.84890747070312","25.120248794555664","25.120248794555664","25.120248794555664"
"16469","65.22008514404297","65.22008514404297","65.22008514404297","154.91163635253906","154.91163635253906","154.91163635253906","23.793691635131836","23.793691635131836","23.793691635131836","64.92523193359375","64.92523193359375","64.92523193359375","153.47128295898438","153.47128295898438","153.47128295898438","23.597074508666992","23.597074508666992","23.597074508666992"
"16499","68.3174057006836","68.3174057006836","68.3174057006836","148.14724731445312","148.14724731445312","148.14724731445312","27.19684600830078","27.19684600830078","27.19684600830078","68.12999725341797","68.12999725341797","68.12999725341797","148.41265869140625","148.41265869140625","148.41265869140625","27.77123260498047","27.77123260498047","27.77123260498047"
"16529","68.38684844970703","68.38684844970703","68.38684844970703","157.30038452148438","157.30038452148438","157.30038452148438","26.478639602661133","26.478639602661133","26.478639602661133","68.52601623535156","68.52601623535156","68.52601623535156","157.08526611328125","157.08526611328125","157.08526611328125","26.485931396484375","26.485931396484375","26.485931396484375"
"16559","64.21279907226562","64.21279907226562","64.21279907226562","139.50518798828125","139.50518798828125","139.50518798828125","20.971908569335938","20.971908569335938","20.971908569335938","64.40900421142578","64.40900421142578","64.40900421142578","140.00735473632812","140.00735473632812","140.00735473632812","20.877363204956055","20.877363204956055","20.877363204956055"
"16589","69.57069396972656","69.57069396972656","69.57069396972656","142.7334747314453","142.7334747314453","142.7334747314453","20.686304092407227","20.686304092407227","20.686304092407227","69.79360961914062","69.79360961914062","69.79360961914062","142.9599609375","142.9599609375","142.9599609375","20.58924674987793","20.58924674987793","20.58924674987793"
"16619","66.53491973876953","66.53491973876953","66.53491973876953","137.94093322753906","137.94093322753906","137.94093322753906","20.91983413696289","20.91983413696289","20.91983413696289","66.41993713378906","66.41993713378906","66.41993713378906","136.89920043945312","136.89920043945312","136.89920043945312","21.086286544799805","21.086286544799805","21.086286544799805"
"16649","63.3530158996582","63.3530158996582","63.3530158996582","139.46913146972656","139.46913146972656","139.46913146972656","24.766454696655273","24.766454696655273","24.766454696655273","63.44287872314453","63.44287872314453","63.44287872314453","139.18040466308594","139.18040466308594","139.18040466308594","24.629701614379883","24.629701614379883","24.629701614379883"
"16679","62.8834342956543","62.8834342956543","62.8834342956543","132.60096740722656","132.60096740722656","132.60096740722656","23.40882682800293","23.40882682800293","23.40882682800293","63.179569244384766","63.179569244384766","63.179569244384766","132.5965576171875","132.5965576171875","132.5965576171875","22.92443084716797","22.92443084716797","22.92443084716797"
"16709","62.6231689453125","62.6231689453125","62.6231689453125","131.2393798828125","131.2393798828125","131.2393798828125","21.61037826538086","21.61037826538086","21.61037826538086","62.291160583496094","62.291160583496094","62.291160583496094","131.693115234375","131.693115234375","131.693115234375","21.481334686279297","21.481334686279297","21.481334686279297"
"16739","62.00809097290039","62.00809097290039","62.00809097290039","145.77902221679688","145.77902221679688","145.77902221679688","18.951610565185547","18.951610565185547","18.951610565185547","62.02278137207031","62.02278137207031","62.02278137207031","145.67837524414062","145.67837524414062","145.67837524414062","19.04265594482422","19.04265594482422","19.04265594482422"
"16769","68.234130859375","68.234130859375","68.234130859375","138.63784790039062","138.63784790039062","138.63784790039062","18.2460880279541","18.2460880279541","18.2460880279541","68.32270050048828","68.32270050048828","68.32270050048828","138.6893768310547","138.6893768310547","138.6893768310547","18.017786026000977","18.017786026000977","18.017786026000977"
"16799","60.36177444458008","60.36177444458008","60.36177444458008","130.7995147705078","130.7995147705078","130.7995147705078","16.52229118347168","16.52229118347168","16.52229118347168","60.40520477294922","60.40520477294922","60.40520477294922","130.8392791748047","130.8392791748047","130.8392791748047","16.353174209594727","16.353174209594727","16.353174209594727"
"16829","66.02922058105469","66.02922058105469","66.02922058105469","143.12335205078125","143.12335205078125","143.12335205078125","21.028087615966797","21.028087615966797","21.028087615966797","66.0464859008789","66.0464859008789","66.0464859008789","142.00436401367188","142.00436401367188","142.00436401367188","21.066837310791016","21.066837310791016","21.066837310791016"
"16859","71.01557159423828","71.01557159423828","71.01557159423828","147.03030395507812","147.03030395507812","147.03030395507812","20.03626823425293","20.03626823425293","20.03626823425293","70.38135528564453","70.38135528564453","70.38135528564453","147.17361450195312","147.17361450195312","147.17361450195312","19.72977066040039","19.72977066040039","19.72977066040039"
"16889","60.8127326965332","60.8127326965332","60.8127326965332","140.74819946289062","140.74819946289062","140.74819946289062","28.933691024780273","28.933691024780273","28.933691024780273","60.78525161743164","60.78525161743164","60.78525161743164","139.68240356445312","139.68240356445312","139.68240356445312","28.806068420410156","28.806068420410156","28.806068420410156"
"16919","59.86687469482422","59.86687469482422","59.86687469482422","163.23484802246094","163.23484802246094","163.23484802246094","32.53562545776367","32.53562545776367","32.53562545776367","59.770111083984375","59.770111083984375","59.770111083984375","162.61282348632812","162.61282348632812","162.61282348632812","32.534847259521484","32.534847259521484","32.534847259521484"
"16949","68.8810806274414","68.8810806274414","68.8810806274414","150.4432373046875","150.4432373046875","150.4432373046875","23.112987518310547","23.112987518310547","23.112987518310547","68.39456176757812","68.39456176757812","68.39456176757812","149.625244140625","149.625244140625","149.625244140625","22.77829360961914","22.77829360961914","22.77829360961914"
"16979","64.32405853271484","64.32405853271484","64.32405853271484","147.20643615722656","147.20643615722656","147.20643615722656","21.0606632232666","21.0606632232666","21.0606632232666","64.12271118164062","64.12271118164062","64.12271118164062","148.072021484375","148.072021484375","148.072021484375","21.129236221313477","21.129236221313477","21.129236221313477"
"17009","69.59249114990234","69.59249114990234","69.59249114990234","152.73269653320312","152.73269653320312","152.73269653320312","25.846500396728516","25.846500396728516","25.846500396728516","69.6584243774414","69.6584243774414","69.6584243774414","152.94602966308594","152.94602966308594","152.94602966308594","25.987035751342773","25.987035751342773","25.987035751342773"
"17039","68.9176025390625","68.9176025390625","68.9176025390625","140.46438598632812","140.46438598632812","140.46438598632812","20.25128746032715","20.25128746032715","20.25128746032715","69.03450775146484","69.03450775146484","69.03450775146484","140.97225952148438","140.97225952148438","140.97225952148438","20.418920516967773","20.418920516967773","20.418920516967773"
"17069","64.05602264404297","64.05602264404297","64.05602264404297","141.69691467285156","141.69691467285156","141.69691467285156","18.526525497436523","18.526525497436523","18.526525497436523","64.04043579101562","64.04043579101562","64.04043579101562","142.47911071777344","142.47911071777344","142.47911071777344","18.50689697265625","18.50689697265625","18.50689697265625"
"17099","64.00519561767578","64.00519561767578","64.00519561767578","145.463623046875","145.463623046875","145.463623046875","19.33989715576172","19.33989715576172","19.33989715576172","63.68156051635742","63.68156051635742","63.68156051635742","145.78363037109375","145.78363037109375","145.78363037109375","19.57921600341797","19.57921600341797","19.57921600341797"
"17129","59.024818420410156","59.024818420410156","59.024818420410156","125.83562469482422","125.83562469482422","125.83562469482422","16.272289276123047","16.272289276123047","16.272289276123047","59.23948287963867","59.23948287963867","59.23948287963867","125.59913635253906","125.59913635253906","125.59913635253906","16.09532928466797","16.09532928466797","16.09532928466797"
"17159","68.40153503417969","68.40153503417969","68.40153503417969","151.40733337402344","151.40733337402344","151.40733337402344","15.99947452545166","15.99947452545166","15.99947452545166","68.08810424804688","68.08810424804688","68.08810424804688","151.917724609375","151.917724609375","151.917724609375","16.072429656982422","16.072429656982422","16.072429656982422"
"17189","66.8858642578125","66.8858642578125","66.8858642578125","147.40704345703125","147.40704345703125","147.40704345703125","28.99984359741211","28.99984359741211","28.99984359741211","66.70829010009766","66.70829010009766","66.70829010009766","147.087890625","147.087890625","147.087890625","28.839290618896484","28.839290618896484","28.839290618896484"
"17219","65.25418090820312","65.25418090820312","65.25418090820312","155.83502197265625","155.83502197265625","155.83502197265625","28.69222640991211","28.69222640991211","28.69222640991211","64.59854125976562","64.59854125976562","64.59854125976562","155.65162658691406","155.65162658691406","155.65162658691406","29.03788185119629","29.03788185119629","29.03788185119629"
