"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"16439","0.142028346657753","0.142028346657753","0.142028346657753","0.797471284866333","0.797471284866333","0.797471284866333","0.3120355010032654","0.3120355010032654","0.3120355010032654","0.24802599847316742","0.24802599847316742","0.24802599847316742","1.0997246503829956","1.0997246503829956","1.0997246503829956","0.3827984035015106","0.3827984035015106","0.3827984035015106"
"16469","0.2744106948375702","0.2744106948375702","0.2744106948375702","2.599438190460205","2.599438190460205","2.599438190460205","0.316162109375","0.316162109375","0.316162109375","0.24193869531154633","0.24193869531154633","0.24193869531154633","2.1594207286834717","2.1594207286834717","2.1594207286834717","0.39491164684295654","0.39491164684295654","0.39491164684295654"
"16499","0.26549032330513","0.26549032330513","0.26549032330513","0.7986372113227844","0.7986372113227844","0.7986372113227844","0.2561444342136383","0.2561444342136383","0.2561444342136383","0.2729901075363159","0.2729901075363159","0.2729901075363159","1.0503207445144653","1.0503207445144653","1.0503207445144653","0.4197474718093872","0.4197474718093872","0.4197474718093872"
"16529","0.19628794491291046","0.19628794491291046","0.19628794491291046","0.5010939240455627","0.5010939240455627","0.5010939240455627","0.3737575113773346","0.3737575113773346","0.3737575113773346","0.27697983384132385","0.27697983384132385","0.27697983384132385","0.9344268441200256","0.9344268441200256","0.9344268441200256","0.4268854558467865","0.4268854558467865","0.4268854558467865"
"16559","0.16041776537895203","0.16041776537895203","0.16041776537895203","0.6711345314979553","0.6711345314979553","0.6711345314979553","0.35298681259155273","0.35298681259155273","0.35298681259155273","0.3534124791622162","0.3534124791622162","0.3534124791622162","1.0218185186386108","1.0218185186386108","1.0218185186386108","0.29916897416114807","0.29916897416114807","0.29916897416114807"
"16589","0.23196619749069214","0.23196619749069214","0.23196619749069214","0.5081145167350769","0.5081145167350769","0.5081145167350769","0.3729439377784729","0.3729439377784729","0.3729439377784729","0.22935955226421356","0.22935955226421356","0.22935955226421356","0.9805574417114258","0.9805574417114258","0.9805574417114258","0.35804447531700134","0.35804447531700134","0.35804447531700134"
"16619","0.13766148686408997","0.13766148686408997","0.13766148686408997","0.7394087910652161","0.7394087910652161","0.7394087910652161","0.2779822051525116","0.2779822051525116","0.2779822051525116","0.31824153661727905","0.31824153661727905","0.31824153661727905","1.054463267326355","1.054463267326355","1.054463267326355","0.32981449365615845","0.32981449365615845","0.32981449365615845"
"16649","0.23450103402137756","0.23450103402137756","0.23450103402137756","0.341135174036026","0.341135174036026","0.341135174036026","0.36910703778266907","0.36910703778266907","0.36910703778266907","0.2421659231185913","0.2421659231185913","0.2421659231185913","0.9184484481811523","0.9184484481811523","0.9184484481811523","0.4806910455226898","0.4806910455226898","0.4806910455226898"
"16679","0.1754016876220703","0.1754016876220703","0.1754016876220703","0.8087714314460754","0.8087714314460754","0.8087714314460754","0.39906591176986694","0.39906591176986694","0.39906591176986694","0.22361838817596436","0.22361838817596436","0.22361838817596436","0.8848832249641418","0.8848832249641418","0.8848832249641418","0.26750198006629944","0.26750198006629944","0.26750198006629944"
"16709","0.12765702605247498","0.12765702605247498","0.12765702605247498","0.6139730215072632","0.6139730215072632","0.6139730215072632","0.20756804943084717","0.20756804943084717","0.20756804943084717","0.29707929491996765","0.29707929491996765","0.29707929491996765","0.9034541845321655","0.9034541845321655","0.9034541845321655","0.3781629800796509","0.3781629800796509","0.3781629800796509"
"16739","0.1256924718618393","0.1256924718618393","0.1256924718618393","1.1855039596557617","1.1855039596557617","1.1855039596557617","0.16898101568222046","0.16898101568222046","0.16898101568222046","0.21738573908805847","0.21738573908805847","0.21738573908805847","1.1584833860397339","1.1584833860397339","1.1584833860397339","0.3699629008769989","0.3699629008769989","0.3699629008769989"
"16769","0.1715465635061264","0.1715465635061264","0.1715465635061264","0.4240264892578125","0.4240264892578125","0.4240264892578125","0.2653958201408386","0.2653958201408386","0.2653958201408386","0.2740333378314972","0.2740333378314972","0.2740333378314972","0.8567359447479248","0.8567359447479248","0.8567359447479248","0.25553587079048157","0.25553587079048157","0.25553587079048157"
"16799","0.30694329738616943","0.30694329738616943","0.30694329738616943","0.8950408697128296","0.8950408697128296","0.8950408697128296","0.17119547724723816","0.17119547724723816","0.17119547724723816","0.2610813081264496","0.2610813081264496","0.2610813081264496","1.3349014520645142","1.3349014520645142","1.3349014520645142","0.2953041195869446","0.2953041195869446","0.2953041195869446"
"16829","0.17571879923343658","0.17571879923343658","0.17571879923343658","0.6185132265090942","0.6185132265090942","0.6185132265090942","0.18865074217319489","0.18865074217319489","0.18865074217319489","0.21468299627304077","0.21468299627304077","0.21468299627304077","0.986793041229248","0.986793041229248","0.986793041229248","0.2923829257488251","0.2923829257488251","0.2923829257488251"
"16859","0.1906616985797882","0.1906616985797882","0.1906616985797882","1.159165620803833","1.159165620803833","1.159165620803833","0.24332384765148163","0.24332384765148163","0.24332384765148163","0.29550501704216003","0.29550501704216003","0.29550501704216003","1.3760743141174316","1.3760743141174316","1.3760743141174316","0.2545289099216461","0.2545289099216461","0.2545289099216461"
"16889","0.1556820124387741","0.1556820124387741","0.1556820124387741","1.1356143951416016","1.1356143951416016","1.1356143951416016","0.6817867159843445","0.6817867159843445","0.6817867159843445","0.22083672881126404","0.22083672881126404","0.22083672881126404","1.5113062858581543","1.5113062858581543","1.5113062858581543","1.9516808986663818","1.9516808986663818","1.9516808986663818"
"16919","0.21240779757499695","0.21240779757499695","0.21240779757499695","1.4659206867218018","1.4659206867218018","1.4659206867218018","0.39036139845848083","0.39036139845848083","0.39036139845848083","0.23249459266662598","0.23249459266662598","0.23249459266662598","1.7242672443389893","1.7242672443389893","1.7242672443389893","0.4811544716358185","0.4811544716358185","0.4811544716358185"
"16949","0.2433730810880661","0.2433730810880661","0.2433730810880661","1.1422622203826904","1.1422622203826904","1.1422622203826904","0.2791115641593933","0.2791115641593933","0.2791115641593933","0.3206931948661804","0.3206931948661804","0.3206931948661804","1.0395067930221558","1.0395067930221558","1.0395067930221558","0.39830756187438965","0.39830756187438965","0.39830756187438965"
"16979","0.2678791284561157","0.2678791284561157","0.2678791284561157","0.8919419050216675","0.8919419050216675","0.8919419050216675","0.2093154340982437","0.2093154340982437","0.2093154340982437","0.3398250639438629","0.3398250639438629","0.3398250639438629","0.9945926666259766","0.9945926666259766","0.9945926666259766","0.4506017863750458","0.4506017863750458","0.4506017863750458"
"17009","0.21437732875347137","0.21437732875347137","0.21437732875347137","0.4062919616699219","0.4062919616699219","0.4062919616699219","0.31129878759384155","0.31129878759384155","0.31129878759384155","0.27578383684158325","0.27578383684158325","0.27578383684158325","1.231980562210083","1.231980562210083","1.231980562210083","0.41524389386177063","0.41524389386177063","0.41524389386177063"
"17039","0.2011471688747406","0.2011471688747406","0.2011471688747406","0.5608524084091187","0.5608524084091187","0.5608524084091187","0.2587430477142334","0.2587430477142334","0.2587430477142334","0.3690248429775238","0.3690248429775238","0.3690248429775238","0.8514127731323242","0.8514127731323242","0.8514127731323242","0.3446420133113861","0.3446420133113861","0.3446420133113861"
"17069","0.2192705124616623","0.2192705124616623","0.2192705124616623","0.5633068680763245","0.5633068680763245","0.5633068680763245","0.23064662516117096","0.23064662516117096","0.23064662516117096","0.2632213234901428","0.2632213234901428","0.2632213234901428","1.2951327562332153","1.2951327562332153","1.2951327562332153","0.29098352789878845","0.29098352789878845","0.29098352789878845"
"17099","0.15665295720100403","0.15665295720100403","0.15665295720100403","0.5096489787101746","0.5096489787101746","0.5096489787101746","0.20666903257369995","0.20666903257369995","0.20666903257369995","0.24685530364513397","0.24685530364513397","0.24685530364513397","0.9248968362808228","0.9248968362808228","0.9248968362808228","0.42791748046875","0.42791748046875","0.42791748046875"
"17129","0.19316579401493073","0.19316579401493073","0.19316579401493073","0.4299468994140625","0.4299468994140625","0.4299468994140625","0.26500946283340454","0.26500946283340454","0.26500946283340454","0.2841627895832062","0.2841627895832062","0.2841627895832062","0.9993041157722473","0.9993041157722473","0.9993041157722473","0.21605277061462402","0.21605277061462402","0.21605277061462402"
"17159","0.2824898958206177","0.2824898958206177","0.2824898958206177","0.6461362838745117","0.6461362838745117","0.6461362838745117","0.30213662981987","0.30213662981987","0.30213662981987","0.24337182939052582","0.24337182939052582","0.24337182939052582","1.199358582496643","1.199358582496643","1.199358582496643","0.29110029339790344","0.29110029339790344","0.29110029339790344"
"17189","0.2547442317008972","0.2547442317008972","0.2547442317008972","0.5487842559814453","0.5487842559814453","0.5487842559814453","0.32654303312301636","0.32654303312301636","0.32654303312301636","0.21227288246154785","0.21227288246154785","0.21227288246154785","0.9152863621711731","0.9152863621711731","0.9152863621711731","0.39046710729599","0.39046710729599","0.39046710729599"
"17219","0.14283989369869232","0.14283989369869232","0.14283989369869232","0.8065053224563599","0.8065053224563599","0.8065053224563599","0.3983255624771118","0.3983255624771118","0.3983255624771118","0.19213220477104187","0.19213220477104187","0.19213220477104187","0.9866265654563904","0.9866265654563904","0.9866265654563904","0.5498315095901489","0.5498315095901489","0.5498315095901489"
"17249","0.17750577628612518","0.17750577628612518","0.17750577628612518","0.48293745517730713","0.48293745517730713","0.48293745517730713","0.16142882406711578","0.16142882406711578","0.16142882406711578","0.20946067571640015","0.20946067571640015","0.20946067571640015","0.7872477769851685","0.7872477769851685","0.7872477769851685","0.24369430541992188","0.24369430541992188","0.24369430541992188"
"17279","0.15683507919311523","0.15683507919311523","0.15683507919311523","0.9430989027023315","0.9430989027023315","0.9430989027023315","0.2603784203529358","0.2603784203529358","0.2603784203529358","0.25885388255119324","0.25885388255119324","0.25885388255119324","1.1583188772201538","1.1583188772201538","1.1583188772201538","0.22642509639263153","0.22642509639263153","0.22642509639263153"
"17309","0.21523946523666382","0.21523946523666382","0.21523946523666382","0.9324448704719543","0.9324448704719543","0.9324448704719543","0.21479561924934387","0.21479561924934387","0.21479561924934387","0.23605109751224518","0.23605109751224518","0.23605109751224518","1.2893950939178467","1.2893950939178467","1.2893950939178467","0.38704434037208557","0.38704434037208557","0.38704434037208557"
"17339","0.21134868264198303","0.21134868264198303","0.21134868264198303","0.8049390912055969","0.8049390912055969","0.8049390912055969","0.32425346970558167","0.32425346970558167","0.32425346970558167","0.26257625222206116","0.26257625222206116","0.26257625222206116","1.403136134147644","1.403136134147644","1.403136134147644","0.29846784472465515","0.29846784472465515","0.29846784472465515"
"17369","0.19369064271450043","0.19369064271450043","0.19369064271450043","0.8901229500770569","0.8901229500770569","0.8901229500770569","0.26919037103652954","0.26919037103652954","0.26919037103652954","0.2450486719608307","0.2450486719608307","0.2450486719608307","1.0135453939437866","1.0135453939437866","1.0135453939437866","0.2876965403556824","0.2876965403556824","0.2876965403556824"
"17399","0.21623460948467255","0.21623460948467255","0.21623460948467255","1.2432712316513062","1.2432712316513062","1.2432712316513062","0.31377112865448","0.31377112865448","0.31377112865448","0.21492820978164673","0.21492820978164673","0.21492820978164673","0.962977409362793","0.962977409362793","0.962977409362793","0.38851499557495117","0.38851499557495117","0.38851499557495117"
"17429","0.18359112739562988","0.18359112739562988","0.18359112739562988","1.248680591583252","1.248680591583252","1.248680591583252","0.28731536865234375","0.28731536865234375","0.28731536865234375","0.24913178384304047","0.24913178384304047","0.24913178384304047","1.356205701828003","1.356205701828003","1.356205701828003","0.3211016058921814","0.3211016058921814","0.3211016058921814"
"17459","0.18820632994174957","0.18820632994174957","0.18820632994174957","0.6380162835121155","0.6380162835121155","0.6380162835121155","0.21223026514053345","0.21223026514053345","0.21223026514053345","0.2384471893310547","0.2384471893310547","0.2384471893310547","0.91208416223526","0.91208416223526","0.91208416223526","0.3638608157634735","0.3638608157634735","0.3638608157634735"
"17489","0.33860862255096436","0.33860862255096436","0.33860862255096436","3.1969006061553955","3.1969006061553955","3.1969006061553955","0.2118249237537384","0.2118249237537384","0.2118249237537384","0.36115339398384094","0.36115339398384094","0.36115339398384094","1.393693208694458","1.393693208694458","1.393693208694458","0.3503986895084381","0.3503986895084381","0.3503986895084381"
"17519","0.2987860143184662","0.2987860143184662","0.2987860143184662","0.7055155038833618","0.7055155038833618","0.7055155038833618","0.19640590250492096","0.19640590250492096","0.19640590250492096","0.29302316904067993","0.29302316904067993","0.29302316904067993","0.9051551818847656","0.9051551818847656","0.9051551818847656","0.28430283069610596","0.28430283069610596","0.28430283069610596"
"17549","0.17557379603385925","0.17557379603385925","0.17557379603385925","0.7896633148193359","0.7896633148193359","0.7896633148193359","0.35818007588386536","0.35818007588386536","0.35818007588386536","0.24869811534881592","0.24869811534881592","0.24869811534881592","1.1007572412490845","1.1007572412490845","1.1007572412490845","0.28919368982315063","0.28919368982315063","0.28919368982315063"
"17579","0.13175079226493835","0.13175079226493835","0.13175079226493835","0.5299112200737","0.5299112200737","0.5299112200737","0.3056741952896118","0.3056741952896118","0.3056741952896118","0.24179066717624664","0.24179066717624664","0.24179066717624664","0.8707148432731628","0.8707148432731628","0.8707148432731628","0.40126943588256836","0.40126943588256836","0.40126943588256836"
"17609","0.36377525329589844","0.36377525329589844","0.36377525329589844","1.6861823797225952","1.6861823797225952","1.6861823797225952","0.25398606061935425","0.25398606061935425","0.25398606061935425","0.28882870078086853","0.28882870078086853","0.28882870078086853","1.4123197793960571","1.4123197793960571","1.4123197793960571","0.4316519498825073","0.4316519498825073","0.4316519498825073"
"17639","0.24952636659145355","0.24952636659145355","0.24952636659145355","0.5095212459564209","0.5095212459564209","0.5095212459564209","0.15777073800563812","0.15777073800563812","0.15777073800563812","0.4726586937904358","0.4726586937904358","0.4726586937904358","1.0972377061843872","1.0972377061843872","1.0972377061843872","0.36394038796424866","0.36394038796424866","0.36394038796424866"
"17669","0.14217911660671234","0.14217911660671234","0.14217911660671234","0.4580399990081787","0.4580399990081787","0.4580399990081787","0.23609095811843872","0.23609095811843872","0.23609095811843872","0.2488633096218109","0.2488633096218109","0.2488633096218109","0.825893223285675","0.825893223285675","0.825893223285675","0.37767156958580017","0.37767156958580017","0.37767156958580017"
"17699","0.19389915466308594","0.19389915466308594","0.19389915466308594","0.7164329886436462","0.7164329886436462","0.7164329886436462","0.2997922897338867","0.2997922897338867","0.2997922897338867","0.3054331839084625","0.3054331839084625","0.3054331839084625","1.2216941118240356","1.2216941118240356","1.2216941118240356","0.26275500655174255","0.26275500655174255","0.26275500655174255"
"17729","0.2093544751405716","0.2093544751405716","0.2093544751405716","0.5847203731536865","0.5847203731536865","0.5847203731536865","0.2624468207359314","0.2624468207359314","0.2624468207359314","0.2763589918613434","0.2763589918613434","0.2763589918613434","0.7905999422073364","0.7905999422073364","0.7905999422073364","0.24729743599891663","0.24729743599891663","0.24729743599891663"
"17759","0.19289596378803253","0.19289596378803253","0.19289596378803253","0.5169517993927002","0.5169517993927002","0.5169517993927002","0.2973436415195465","0.2973436415195465","0.2973436415195465","0.2738831341266632","0.2738831341266632","0.2738831341266632","1.1082615852355957","1.1082615852355957","1.1082615852355957","0.36798974871635437","0.36798974871635437","0.36798974871635437"
"17789","0.17801131308078766","0.17801131308078766","0.17801131308078766","0.5933124423027039","0.5933124423027039","0.5933124423027039","0.18406812846660614","0.18406812846660614","0.18406812846660614","0.29903262853622437","0.29903262853622437","0.29903262853622437","0.7698177695274353","0.7698177695274353","0.7698177695274353","0.28866755962371826","0.28866755962371826","0.28866755962371826"
"17819","0.21394668519496918","0.21394668519496918","0.21394668519496918","0.4628302752971649","0.4628302752971649","0.4628302752971649","0.23891578614711761","0.23891578614711761","0.23891578614711761","0.2780921161174774","0.2780921161174774","0.2780921161174774","0.7955285310745239","0.7955285310745239","0.7955285310745239","0.32488536834716797","0.32488536834716797","0.32488536834716797"
"17849","0.14655256271362305","0.14655256271362305","0.14655256271362305","0.6703339219093323","0.6703339219093323","0.6703339219093323","0.22650858759880066","0.22650858759880066","0.22650858759880066","0.31440070271492004","0.31440070271492004","0.31440070271492004","1.3696602582931519","1.3696602582931519","1.3696602582931519","0.3190702497959137","0.3190702497959137","0.3190702497959137"
"17879","0.16196408867835999","0.16196408867835999","0.16196408867835999","0.5955106019973755","0.5955106019973755","0.5955106019973755","0.3594099283218384","0.3594099283218384","0.3594099283218384","0.22914981842041016","0.22914981842041016","0.22914981842041016","0.9157532453536987","0.9157532453536987","0.9157532453536987","0.3572412431240082","0.3572412431240082","0.3572412431240082"
"17909","0.3322708010673523","0.3322708010673523","0.3322708010673523","1.0007905960083008","1.0007905960083008","1.0007905960083008","0.41684970259666443","0.41684970259666443","0.41684970259666443","0.2955217659473419","0.2955217659473419","0.2955217659473419","1.074779987335205","1.074779987335205","1.074779987335205","0.45332083106040955","0.45332083106040955","0.45332083106040955"
"17939","0.24922972917556763","0.24922972917556763","0.24922972917556763","0.39964166283607483","0.39964166283607483","0.39964166283607483","0.20783889293670654","0.20783889293670654","0.20783889293670654","0.2501595914363861","0.2501595914363861","0.2501595914363861","0.8712553977966309","0.8712553977966309","0.8712553977966309","0.3499431610107422","0.3499431610107422","0.3499431610107422"
"17969","0.30248674750328064","0.30248674750328064","0.30248674750328064","0.6642571687698364","0.6642571687698364","0.6642571687698364","0.2848718464374542","0.2848718464374542","0.2848718464374542","0.32790297269821167","0.32790297269821167","0.32790297269821167","1.0031688213348389","1.0031688213348389","1.0031688213348389","0.40686285495758057","0.40686285495758057","0.40686285495758057"
"17999","0.22323520481586456","0.22323520481586456","0.22323520481586456","0.381887823343277","0.381887823343277","0.381887823343277","0.3316282629966736","0.3316282629966736","0.3316282629966736","0.2503834366798401","0.2503834366798401","0.2503834366798401","0.9695116877555847","0.9695116877555847","0.9695116877555847","0.32219457626342773","0.32219457626342773","0.32219457626342773"
"18029","0.22160334885120392","0.22160334885120392","0.22160334885120392","0.5052003264427185","0.5052003264427185","0.5052003264427185","0.2629643678665161","0.2629643678665161","0.2629643678665161","0.3102545142173767","0.3102545142173767","0.3102545142173767","0.8630411624908447","0.8630411624908447","0.8630411624908447","0.48823288083076477","0.48823288083076477","0.48823288083076477"
"18059","0.24771472811698914","0.24771472811698914","0.24771472811698914","0.867537796497345","0.867537796497345","0.867537796497345","0.2659156918525696","0.2659156918525696","0.2659156918525696","0.4440261721611023","0.4440261721611023","0.4440261721611023","1.8147472143173218","1.8147472143173218","1.8147472143173218","0.32610511779785156","0.32610511779785156","0.32610511779785156"
"18089","0.12647998332977295","0.12647998332977295","0.12647998332977295","0.36947309970855713","0.36947309970855713","0.36947309970855713","0.3144145607948303","0.3144145607948303","0.3144145607948303","0.2903147339820862","0.2903147339820862","0.2903147339820862","0.996405303478241","0.996405303478241","0.996405303478241","0.3652912378311157","0.3652912378311157","0.3652912378311157"
"18119","0.14412589371204376","0.14412589371204376","0.14412589371204376","0.7572236657142639","0.7572236657142639","0.7572236657142639","0.31254780292510986","0.31254780292510986","0.31254780292510986","0.2475312203168869","0.2475312203168869","0.2475312203168869","1.0292556285858154","1.0292556285858154","1.0292556285858154","0.32588642835617065","0.32588642835617065","0.32588642835617065"
"18149","0.3101534843444824","0.3101534843444824","0.3101534843444824","0.5745925307273865","0.5745925307273865","0.5745925307273865","0.32976865768432617","0.32976865768432617","0.32976865768432617","0.25116676092147827","0.25116676092147827","0.25116676092147827","1.1373422145843506","1.1373422145843506","1.1373422145843506","0.44455909729003906","0.44455909729003906","0.44455909729003906"
"18179","0.20801527798175812","0.20801527798175812","0.20801527798175812","0.44301077723503113","0.44301077723503113","0.44301077723503113","0.24234503507614136","0.24234503507614136","0.24234503507614136","0.3193943202495575","0.3193943202495575","0.3193943202495575","1.2437316179275513","1.2437316179275513","1.2437316179275513","0.3802862763404846","0.3802862763404846","0.3802862763404846"
"18209","0.18531434237957","0.18531434237957","0.18531434237957","0.8596804738044739","0.8596804738044739","0.8596804738044739","0.3237557113170624","0.3237557113170624","0.3237557113170624","0.2888277471065521","0.2888277471065521","0.2888277471065521","1.1834163665771484","1.1834163665771484","1.1834163665771484","0.3524824380874634","0.3524824380874634","0.3524824380874634"
"18239","0.15075093507766724","0.15075093507766724","0.15075093507766724","0.4541309177875519","0.4541309177875519","0.4541309177875519","0.310773104429245","0.310773104429245","0.310773104429245","0.2888043224811554","0.2888043224811554","0.2888043224811554","0.9939801096916199","0.9939801096916199","0.9939801096916199","0.3030255138874054","0.3030255138874054","0.3030255138874054"
"18269","0.19057650864124298","0.19057650864124298","0.19057650864124298","0.3723340630531311","0.3723340630531311","0.3723340630531311","0.21135300397872925","0.21135300397872925","0.21135300397872925","0.29623356461524963","0.29623356461524963","0.29623356461524963","1.0272682905197144","1.0272682905197144","1.0272682905197144","0.34810200333595276","0.34810200333595276","0.34810200333595276"
"18299","0.3433248698711395","0.3433248698711395","0.3433248698711395","0.5056232810020447","0.5056232810020447","0.5056232810020447","0.32003065943717957","0.32003065943717957","0.32003065943717957","0.27035677433013916","0.27035677433013916","0.27035677433013916","0.9599800109863281","0.9599800109863281","0.9599800109863281","0.23375579714775085","0.23375579714775085","0.23375579714775085"
"18329","0.3228573501110077","0.3228573501110077","0.3228573501110077","0.39156097173690796","0.39156097173690796","0.39156097173690796","0.3924466669559479","0.3924466669559479","0.3924466669559479","0.2972436547279358","0.2972436547279358","0.2972436547279358","1.3262193202972412","1.3262193202972412","1.3262193202972412","0.5242184996604919","0.5242184996604919","0.5242184996604919"
"18359","0.2021256536245346","0.2021256536245346","0.2021256536245346","0.4912782907485962","0.4912782907485962","0.4912782907485962","0.24037961661815643","0.24037961661815643","0.24037961661815643","0.3626314699649811","0.3626314699649811","0.3626314699649811","1.2990796566009521","1.2990796566009521","1.2990796566009521","0.3475762903690338","0.3475762903690338","0.3475762903690338"
"18389","0.2303614765405655","0.2303614765405655","0.2303614765405655","0.40100547671318054","0.40100547671318054","0.40100547671318054","0.21767306327819824","0.21767306327819824","0.21767306327819824","0.2363794595003128","0.2363794595003128","0.2363794595003128","0.8430381417274475","0.8430381417274475","0.8430381417274475","0.33505088090896606","0.33505088090896606","0.33505088090896606"
"18419","0.1841687560081482","0.1841687560081482","0.1841687560081482","1.0389606952667236","1.0389606952667236","1.0389606952667236","0.24203161895275116","0.24203161895275116","0.24203161895275116","0.2376222014427185","0.2376222014427185","0.2376222014427185","1.6794809103012085","1.6794809103012085","1.6794809103012085","0.35857078433036804","0.35857078433036804","0.35857078433036804"
"18449","0.1406039148569107","0.1406039148569107","0.1406039148569107","0.6866390705108643","0.6866390705108643","0.6866390705108643","0.2693750262260437","0.2693750262260437","0.2693750262260437","0.2835414707660675","0.2835414707660675","0.2835414707660675","1.4367711544036865","1.4367711544036865","1.4367711544036865","0.352273166179657","0.352273166179657","0.352273166179657"
"18479","0.2504940330982208","0.2504940330982208","0.2504940330982208","0.5236510038375854","0.5236510038375854","0.5236510038375854","0.2000768631696701","0.2000768631696701","0.2000768631696701","0.27747008204460144","0.27747008204460144","0.27747008204460144","0.9533362984657288","0.9533362984657288","0.9533362984657288","0.35055527091026306","0.35055527091026306","0.35055527091026306"
"18509","0.19590330123901367","0.19590330123901367","0.19590330123901367","0.6509942412376404","0.6509942412376404","0.6509942412376404","0.2953051030635834","0.2953051030635834","0.2953051030635834","0.226831316947937","0.226831316947937","0.226831316947937","0.8103908896446228","0.8103908896446228","0.8103908896446228","0.3504972457885742","0.3504972457885742","0.3504972457885742"
"18539","0.15090808272361755","0.15090808272361755","0.15090808272361755","1.6273436546325684","1.6273436546325684","1.6273436546325684","0.21325725317001343","0.21325725317001343","0.21325725317001343","0.2020539939403534","0.2020539939403534","0.2020539939403534","2.1982369422912598","2.1982369422912598","2.1982369422912598","0.44798415899276733","0.44798415899276733","0.44798415899276733"
"18569","0.1867535412311554","0.1867535412311554","0.1867535412311554","0.4992581009864807","0.4992581009864807","0.4992581009864807","0.2627248167991638","0.2627248167991638","0.2627248167991638","0.2699092924594879","0.2699092924594879","0.2699092924594879","0.8768247961997986","0.8768247961997986","0.8768247961997986","0.36156830191612244","0.36156830191612244","0.36156830191612244"
"18599","0.14089715480804443","0.14089715480804443","0.14089715480804443","0.536078691482544","0.536078691482544","0.536078691482544","0.2565392553806305","0.2565392553806305","0.2565392553806305","0.2238112986087799","0.2238112986087799","0.2238112986087799","0.9503533840179443","0.9503533840179443","0.9503533840179443","0.2852921485900879","0.2852921485900879","0.2852921485900879"
"18629","0.1808360069990158","0.1808360069990158","0.1808360069990158","0.6082699298858643","0.6082699298858643","0.6082699298858643","0.3743944466114044","0.3743944466114044","0.3743944466114044","0.21105162799358368","0.21105162799358368","0.21105162799358368","0.9942851066589355","0.9942851066589355","0.9942851066589355","0.30787867307662964","0.30787867307662964","0.30787867307662964"
"18659","0.23890048265457153","0.23890048265457153","0.23890048265457153","0.8803567290306091","0.8803567290306091","0.8803567290306091","0.2911050617694855","0.2911050617694855","0.2911050617694855","0.25621744990348816","0.25621744990348816","0.25621744990348816","0.8730647563934326","0.8730647563934326","0.8730647563934326","0.45218425989151","0.45218425989151","0.45218425989151"
"18689","0.302250474691391","0.302250474691391","0.302250474691391","0.5241603851318359","0.5241603851318359","0.5241603851318359","0.2677827477455139","0.2677827477455139","0.2677827477455139","0.2581460773944855","0.2581460773944855","0.2581460773944855","0.8944520950317383","0.8944520950317383","0.8944520950317383","0.45694664120674133","0.45694664120674133","0.45694664120674133"
"18719","0.22815558314323425","0.22815558314323425","0.22815558314323425","0.39291539788246155","0.39291539788246155","0.39291539788246155","0.2138945460319519","0.2138945460319519","0.2138945460319519","0.2470407783985138","0.2470407783985138","0.2470407783985138","0.829373836517334","0.829373836517334","0.829373836517334","0.4108482003211975","0.4108482003211975","0.4108482003211975"
"18749","0.14234362542629242","0.14234362542629242","0.14234362542629242","0.6974002122879028","0.6974002122879028","0.6974002122879028","0.19659802317619324","0.19659802317619324","0.19659802317619324","0.33608314394950867","0.33608314394950867","0.33608314394950867","1.1207066774368286","1.1207066774368286","1.1207066774368286","0.2828705608844757","0.2828705608844757","0.2828705608844757"
"18779","0.19651536643505096","0.19651536643505096","0.19651536643505096","0.7647261023521423","0.7647261023521423","0.7647261023521423","0.24578437209129333","0.24578437209129333","0.24578437209129333","0.2984781861305237","0.2984781861305237","0.2984781861305237","1.158897876739502","1.158897876739502","1.158897876739502","0.33558031916618347","0.33558031916618347","0.33558031916618347"
