"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/fisher_reg_term__MAX"
"14819","2.083784341812134","2.083784341812134","2.083784341812134","2.282010555267334","2.282010555267334","2.282010555267334","2.831876754760742","2.831876754760742","2.831876754760742"
"14849","2.1748743057250977","2.1748743057250977","2.1748743057250977","2.544680118560791","2.544680118560791","2.544680118560791","2.7755162715911865","2.7755162715911865","2.7755162715911865"
"14879","2.230609178543091","2.230609178543091","2.230609178543091","2.404350519180298","2.404350519180298","2.404350519180298","2.5171637535095215","2.5171637535095215","2.5171637535095215"
"14909","2.088224411010742","2.088224411010742","2.088224411010742","2.288900136947632","2.288900136947632","2.288900136947632","2.4685935974121094","2.4685935974121094","2.4685935974121094"
"14939","2.2730650901794434","2.2730650901794434","2.2730650901794434","2.497979164123535","2.497979164123535","2.497979164123535","2.783337354660034","2.783337354660034","2.783337354660034"
"14969","2.2080202102661133","2.2080202102661133","2.2080202102661133","2.4176199436187744","2.4176199436187744","2.4176199436187744","2.6850950717926025","2.6850950717926025","2.6850950717926025"
"14999","2.16898512840271","2.16898512840271","2.16898512840271","2.31245756149292","2.31245756149292","2.31245756149292","2.669490337371826","2.669490337371826","2.669490337371826"
"15029","2.1063637733459473","2.1063637733459473","2.1063637733459473","2.3688597679138184","2.3688597679138184","2.3688597679138184","2.666123390197754","2.666123390197754","2.666123390197754"
"15059","2.113179922103882","2.113179922103882","2.113179922103882","2.535083293914795","2.535083293914795","2.535083293914795","2.7233519554138184","2.7233519554138184","2.7233519554138184"
"15089","2.2280776500701904","2.2280776500701904","2.2280776500701904","2.732414484024048","2.732414484024048","2.732414484024048","2.9180374145507812","2.9180374145507812","2.9180374145507812"
"15119","2.2891910076141357","2.2891910076141357","2.2891910076141357","2.56337571144104","2.56337571144104","2.56337571144104","2.615570306777954","2.615570306777954","2.615570306777954"
"15149","2.122417449951172","2.122417449951172","2.122417449951172","2.4249966144561768","2.4249966144561768","2.4249966144561768","2.7892417907714844","2.7892417907714844","2.7892417907714844"
"15179","2.2674238681793213","2.2674238681793213","2.2674238681793213","2.5070900917053223","2.5070900917053223","2.5070900917053223","3.1383421421051025","3.1383421421051025","3.1383421421051025"
"15209","2.180145740509033","2.180145740509033","2.180145740509033","2.3860483169555664","2.3860483169555664","2.3860483169555664","2.7926025390625","2.7926025390625","2.7926025390625"
"15239","2.107534408569336","2.107534408569336","2.107534408569336","2.3111281394958496","2.3111281394958496","2.3111281394958496","2.6383044719696045","2.6383044719696045","2.6383044719696045"
"15269","2.2999370098114014","2.2999370098114014","2.2999370098114014","2.497715950012207","2.497715950012207","2.497715950012207","2.7475340366363525","2.7475340366363525","2.7475340366363525"
"15299","2.117032527923584","2.117032527923584","2.117032527923584","2.520869493484497","2.520869493484497","2.520869493484497","2.582892417907715","2.582892417907715","2.582892417907715"
"15329","2.0942628383636475","2.0942628383636475","2.0942628383636475","2.335782766342163","2.335782766342163","2.335782766342163","2.6987271308898926","2.6987271308898926","2.6987271308898926"
"15359","2.1970434188842773","2.1970434188842773","2.1970434188842773","2.3541102409362793","2.3541102409362793","2.3541102409362793","2.698890209197998","2.698890209197998","2.698890209197998"
"15389","2.275416851043701","2.275416851043701","2.275416851043701","2.4674887657165527","2.4674887657165527","2.4674887657165527","2.9610278606414795","2.9610278606414795","2.9610278606414795"
"15419","2.2906925678253174","2.2906925678253174","2.2906925678253174","2.4231674671173096","2.4231674671173096","2.4231674671173096","2.7415874004364014","2.7415874004364014","2.7415874004364014"
"15449","2.115934133529663","2.115934133529663","2.115934133529663","2.400200843811035","2.400200843811035","2.400200843811035","2.7964632511138916","2.7964632511138916","2.7964632511138916"
"15479","2.231278896331787","2.231278896331787","2.231278896331787","2.300309181213379","2.300309181213379","2.300309181213379","2.6745190620422363","2.6745190620422363","2.6745190620422363"
"15509","2.2674641609191895","2.2674641609191895","2.2674641609191895","2.478198289871216","2.478198289871216","2.478198289871216","2.93521785736084","2.93521785736084","2.93521785736084"
"15539","2.092759609222412","2.092759609222412","2.092759609222412","2.4917848110198975","2.4917848110198975","2.4917848110198975","2.8101093769073486","2.8101093769073486","2.8101093769073486"
"15569","2.0931646823883057","2.0931646823883057","2.0931646823883057","2.4684998989105225","2.4684998989105225","2.4684998989105225","2.7205159664154053","2.7205159664154053","2.7205159664154053"
"15599","2.303898811340332","2.303898811340332","2.303898811340332","2.635197639465332","2.635197639465332","2.635197639465332","2.9875547885894775","2.9875547885894775","2.9875547885894775"
"15629","2.163224935531616","2.163224935531616","2.163224935531616","2.5155997276306152","2.5155997276306152","2.5155997276306152","2.6658389568328857","2.6658389568328857","2.6658389568328857"
"15659","2.0677130222320557","2.0677130222320557","2.0677130222320557","2.234355926513672","2.234355926513672","2.234355926513672","2.669119119644165","2.669119119644165","2.669119119644165"
"15689","2.0864675045013428","2.0864675045013428","2.0864675045013428","2.360114097595215","2.360114097595215","2.360114097595215","2.648627519607544","2.648627519607544","2.648627519607544"
"15719","2.1095693111419678","2.1095693111419678","2.1095693111419678","2.295670986175537","2.295670986175537","2.295670986175537","2.4509825706481934","2.4509825706481934","2.4509825706481934"
"15749","2.0879783630371094","2.0879783630371094","2.0879783630371094","2.306569814682007","2.306569814682007","2.306569814682007","2.5055580139160156","2.5055580139160156","2.5055580139160156"
"15779","2.130972146987915","2.130972146987915","2.130972146987915","2.4410653114318848","2.4410653114318848","2.4410653114318848","2.519869089126587","2.519869089126587","2.519869089126587"
"15809","2.2233617305755615","2.2233617305755615","2.2233617305755615","2.5435032844543457","2.5435032844543457","2.5435032844543457","2.8965067863464355","2.8965067863464355","2.8965067863464355"
"15839","2.1460623741149902","2.1460623741149902","2.1460623741149902","2.3798086643218994","2.3798086643218994","2.3798086643218994","2.6460461616516113","2.6460461616516113","2.6460461616516113"
"15869","2.1921658515930176","2.1921658515930176","2.1921658515930176","2.3446288108825684","2.3446288108825684","2.3446288108825684","2.7273993492126465","2.7273993492126465","2.7273993492126465"
"15899","2.183654546737671","2.183654546737671","2.183654546737671","2.3000521659851074","2.3000521659851074","2.3000521659851074","2.456284999847412","2.456284999847412","2.456284999847412"
"15929","2.278695583343506","2.278695583343506","2.278695583343506","2.522549629211426","2.522549629211426","2.522549629211426","2.641339063644409","2.641339063644409","2.641339063644409"
"15959","2.092302083969116","2.092302083969116","2.092302083969116","2.3861372470855713","2.3861372470855713","2.3861372470855713","2.6532039642333984","2.6532039642333984","2.6532039642333984"
"15989","2.055748462677002","2.055748462677002","2.055748462677002","2.397291898727417","2.397291898727417","2.397291898727417","2.5475921630859375","2.5475921630859375","2.5475921630859375"
"16019","2.050916910171509","2.050916910171509","2.050916910171509","2.3101959228515625","2.3101959228515625","2.3101959228515625","2.4062511920928955","2.4062511920928955","2.4062511920928955"
"16049","2.1357107162475586","2.1357107162475586","2.1357107162475586","2.3535845279693604","2.3535845279693604","2.3535845279693604","2.4999477863311768","2.4999477863311768","2.4999477863311768"
"16079","2.1902334690093994","2.1902334690093994","2.1902334690093994","2.3864283561706543","2.3864283561706543","2.3864283561706543","2.5308830738067627","2.5308830738067627","2.5308830738067627"
"16109","2.150893449783325","2.150893449783325","2.150893449783325","2.4710447788238525","2.4710447788238525","2.4710447788238525","2.663295030593872","2.663295030593872","2.663295030593872"
"16139","2.208463191986084","2.208463191986084","2.208463191986084","2.487525463104248","2.487525463104248","2.487525463104248","2.8518548011779785","2.8518548011779785","2.8518548011779785"
"16169","2.2423338890075684","2.2423338890075684","2.2423338890075684","2.5802829265594482","2.5802829265594482","2.5802829265594482","2.870830535888672","2.870830535888672","2.870830535888672"
"16199","2.1372005939483643","2.1372005939483643","2.1372005939483643","2.4467241764068604","2.4467241764068604","2.4467241764068604","2.890700578689575","2.890700578689575","2.890700578689575"
"16229","2.1147313117980957","2.1147313117980957","2.1147313117980957","2.343167304992676","2.343167304992676","2.343167304992676","2.4967751502990723","2.4967751502990723","2.4967751502990723"
"16259","2.2437493801116943","2.2437493801116943","2.2437493801116943","2.689365863800049","2.689365863800049","2.689365863800049","2.648484945297241","2.648484945297241","2.648484945297241"
"16289","2.2165682315826416","2.2165682315826416","2.2165682315826416","2.6102383136749268","2.6102383136749268","2.6102383136749268","2.6577539443969727","2.6577539443969727","2.6577539443969727"
"16319","2.1379661560058594","2.1379661560058594","2.1379661560058594","2.3674426078796387","2.3674426078796387","2.3674426078796387","2.676440477371216","2.676440477371216","2.676440477371216"
"16349","2.142354726791382","2.142354726791382","2.142354726791382","2.5578978061676025","2.5578978061676025","2.5578978061676025","2.7410731315612793","2.7410731315612793","2.7410731315612793"
"16379","2.2272720336914062","2.2272720336914062","2.2272720336914062","2.584416389465332","2.584416389465332","2.584416389465332","3.093742609024048","3.093742609024048","3.093742609024048"
"16409","2.1931912899017334","2.1931912899017334","2.1931912899017334","2.4253103733062744","2.4253103733062744","2.4253103733062744","2.856022357940674","2.856022357940674","2.856022357940674"
"16439","2.293781280517578","2.293781280517578","2.293781280517578","2.4931628704071045","2.4931628704071045","2.4931628704071045","2.5630760192871094","2.5630760192871094","2.5630760192871094"
"16469","2.0956826210021973","2.0956826210021973","2.0956826210021973","2.555253505706787","2.555253505706787","2.555253505706787","2.5008578300476074","2.5008578300476074","2.5008578300476074"
"16499","2.132067918777466","2.132067918777466","2.132067918777466","2.4107489585876465","2.4107489585876465","2.4107489585876465","2.8107941150665283","2.8107941150665283","2.8107941150665283"
"16529","2.1539506912231445","2.1539506912231445","2.1539506912231445","2.5708272457122803","2.5708272457122803","2.5708272457122803","2.7835772037506104","2.7835772037506104","2.7835772037506104"
"16559","2.0476040840148926","2.0476040840148926","2.0476040840148926","2.3377623558044434","2.3377623558044434","2.3377623558044434","2.5479564666748047","2.5479564666748047","2.5479564666748047"
"16589","2.058407783508301","2.058407783508301","2.058407783508301","2.3627049922943115","2.3627049922943115","2.3627049922943115","2.589200019836426","2.589200019836426","2.589200019836426"
"16619","2.246541738510132","2.246541738510132","2.246541738510132","2.645031452178955","2.645031452178955","2.645031452178955","2.8337488174438477","2.8337488174438477","2.8337488174438477"
"16649","2.229266881942749","2.229266881942749","2.229266881942749","2.6913695335388184","2.6913695335388184","2.6913695335388184","2.9906554222106934","2.9906554222106934","2.9906554222106934"
"16679","2.0889127254486084","2.0889127254486084","2.0889127254486084","2.414729595184326","2.414729595184326","2.414729595184326","2.6506543159484863","2.6506543159484863","2.6506543159484863"
"16709","2.2406442165374756","2.2406442165374756","2.2406442165374756","2.36814546585083","2.36814546585083","2.36814546585083","2.833831310272217","2.833831310272217","2.833831310272217"
"16739","2.1127586364746094","2.1127586364746094","2.1127586364746094","2.291064739227295","2.291064739227295","2.291064739227295","2.744948387145996","2.744948387145996","2.744948387145996"
"16769","2.1890084743499756","2.1890084743499756","2.1890084743499756","2.4583580493927","2.4583580493927","2.4583580493927","2.93719220161438","2.93719220161438","2.93719220161438"
"16799","2.136639356613159","2.136639356613159","2.136639356613159","2.3948423862457275","2.3948423862457275","2.3948423862457275","2.8205742835998535","2.8205742835998535","2.8205742835998535"
"16829","2.1571197509765625","2.1571197509765625","2.1571197509765625","2.290147066116333","2.290147066116333","2.290147066116333","2.5208466053009033","2.5208466053009033","2.5208466053009033"
"16859","2.110546112060547","2.110546112060547","2.110546112060547","2.4029252529144287","2.4029252529144287","2.4029252529144287","2.5723204612731934","2.5723204612731934","2.5723204612731934"
"16889","2.2476296424865723","2.2476296424865723","2.2476296424865723","3.0372958183288574","3.0372958183288574","3.0372958183288574","2.639275074005127","2.639275074005127","2.639275074005127"
"16919","2.2565746307373047","2.2565746307373047","2.2565746307373047","2.4096713066101074","2.4096713066101074","2.4096713066101074","2.822864294052124","2.822864294052124","2.822864294052124"
"16949","2.3028476238250732","2.3028476238250732","2.3028476238250732","2.348045825958252","2.348045825958252","2.348045825958252","2.606290817260742","2.606290817260742","2.606290817260742"
"16979","2.1652565002441406","2.1652565002441406","2.1652565002441406","2.4438960552215576","2.4438960552215576","2.4438960552215576","2.8095290660858154","2.8095290660858154","2.8095290660858154"
"17009","2.077091693878174","2.077091693878174","2.077091693878174","2.418426036834717","2.418426036834717","2.418426036834717","2.699462890625","2.699462890625","2.699462890625"
"17039","2.1769142150878906","2.1769142150878906","2.1769142150878906","2.366055488586426","2.366055488586426","2.366055488586426","2.7694876194000244","2.7694876194000244","2.7694876194000244"
"17069","2.1180882453918457","2.1180882453918457","2.1180882453918457","2.2937779426574707","2.2937779426574707","2.2937779426574707","2.640221118927002","2.640221118927002","2.640221118927002"
"17099","2.1117961406707764","2.1117961406707764","2.1117961406707764","2.359663724899292","2.359663724899292","2.359663724899292","2.6461920738220215","2.6461920738220215","2.6461920738220215"
"17129","2.2192304134368896","2.2192304134368896","2.2192304134368896","2.4481194019317627","2.4481194019317627","2.4481194019317627","2.77158260345459","2.77158260345459","2.77158260345459"
"17159","2.1804347038269043","2.1804347038269043","2.1804347038269043","2.365206480026245","2.365206480026245","2.365206480026245","2.5045688152313232","2.5045688152313232","2.5045688152313232"
"17189","2.1191916465759277","2.1191916465759277","2.1191916465759277","2.594233274459839","2.594233274459839","2.594233274459839","2.844059944152832","2.844059944152832","2.844059944152832"
"17219","2.183195114135742","2.183195114135742","2.183195114135742","2.3234050273895264","2.3234050273895264","2.3234050273895264","2.816986083984375","2.816986083984375","2.816986083984375"
"17249","2.2802233695983887","2.2802233695983887","2.2802233695983887","2.5588159561157227","2.5588159561157227","2.5588159561157227","2.8118510246276855","2.8118510246276855","2.8118510246276855"
"17279","2.018756628036499","2.018756628036499","2.018756628036499","2.2576005458831787","2.2576005458831787","2.2576005458831787","2.569713592529297","2.569713592529297","2.569713592529297"
"17309","2.296921730041504","2.296921730041504","2.296921730041504","2.397052764892578","2.397052764892578","2.397052764892578","2.586822032928467","2.586822032928467","2.586822032928467"
"17339","2.091656446456909","2.091656446456909","2.091656446456909","2.434507131576538","2.434507131576538","2.434507131576538","2.588632106781006","2.588632106781006","2.588632106781006"
"17369","2.143341064453125","2.143341064453125","2.143341064453125","2.6503515243530273","2.6503515243530273","2.6503515243530273","2.962918996810913","2.962918996810913","2.962918996810913"
"17399","2.1415061950683594","2.1415061950683594","2.1415061950683594","2.419726848602295","2.419726848602295","2.419726848602295","2.816509246826172","2.816509246826172","2.816509246826172"
"17429","2.1983799934387207","2.1983799934387207","2.1983799934387207","2.475682497024536","2.475682497024536","2.475682497024536","2.7921245098114014","2.7921245098114014","2.7921245098114014"
"17459","2.037647247314453","2.037647247314453","2.037647247314453","2.513963460922241","2.513963460922241","2.513963460922241","2.454285144805908","2.454285144805908","2.454285144805908"
"17489","2.2341535091400146","2.2341535091400146","2.2341535091400146","2.4895105361938477","2.4895105361938477","2.4895105361938477","2.6960058212280273","2.6960058212280273","2.6960058212280273"
"17519","2.15274977684021","2.15274977684021","2.15274977684021","2.4398579597473145","2.4398579597473145","2.4398579597473145","2.4899981021881104","2.4899981021881104","2.4899981021881104"
"17549","2.331238031387329","2.331238031387329","2.331238031387329","2.451349973678589","2.451349973678589","2.451349973678589","2.706010341644287","2.706010341644287","2.706010341644287"
"17579","2.1741223335266113","2.1741223335266113","2.1741223335266113","2.3767337799072266","2.3767337799072266","2.3767337799072266","2.740694761276245","2.740694761276245","2.740694761276245"
"17609","2.16538667678833","2.16538667678833","2.16538667678833","2.488621950149536","2.488621950149536","2.488621950149536","2.763140916824341","2.763140916824341","2.763140916824341"
"17639","2.180384874343872","2.180384874343872","2.180384874343872","2.419374704360962","2.419374704360962","2.419374704360962","2.773088216781616","2.773088216781616","2.773088216781616"
"17669","2.113176107406616","2.113176107406616","2.113176107406616","2.317049264907837","2.317049264907837","2.317049264907837","3.019874095916748","3.019874095916748","3.019874095916748"
"17699","2.1587209701538086","2.1587209701538086","2.1587209701538086","2.4307281970977783","2.4307281970977783","2.4307281970977783","2.9143800735473633","2.9143800735473633","2.9143800735473633"
"17729","2.107217311859131","2.107217311859131","2.107217311859131","2.515310764312744","2.515310764312744","2.515310764312744","2.7670817375183105","2.7670817375183105","2.7670817375183105"
"17759","2.2087135314941406","2.2087135314941406","2.2087135314941406","2.610964298248291","2.610964298248291","2.610964298248291","3.0106842517852783","3.0106842517852783","3.0106842517852783"
"17789","2.138533353805542","2.138533353805542","2.138533353805542","2.432215929031372","2.432215929031372","2.432215929031372","2.680222749710083","2.680222749710083","2.680222749710083"
"17819","2.262888193130493","2.262888193130493","2.262888193130493","2.4835317134857178","2.4835317134857178","2.4835317134857178","2.997694969177246","2.997694969177246","2.997694969177246"
"17849","2.380247116088867","2.380247116088867","2.380247116088867","2.698680877685547","2.698680877685547","2.698680877685547","3.1441359519958496","3.1441359519958496","3.1441359519958496"
"17879","2.1889610290527344","2.1889610290527344","2.1889610290527344","2.399467706680298","2.399467706680298","2.399467706680298","2.8784539699554443","2.8784539699554443","2.8784539699554443"
"17909","2.1225619316101074","2.1225619316101074","2.1225619316101074","2.3850648403167725","2.3850648403167725","2.3850648403167725","2.705845355987549","2.705845355987549","2.705845355987549"
"17939","2.2223188877105713","2.2223188877105713","2.2223188877105713","2.4669342041015625","2.4669342041015625","2.4669342041015625","2.6645336151123047","2.6645336151123047","2.6645336151123047"
"17969","2.215770959854126","2.215770959854126","2.215770959854126","2.4577674865722656","2.4577674865722656","2.4577674865722656","2.657604932785034","2.657604932785034","2.657604932785034"
"17999","2.131925582885742","2.131925582885742","2.131925582885742","2.347299814224243","2.347299814224243","2.347299814224243","2.3923234939575195","2.3923234939575195","2.3923234939575195"
"18029","2.1807973384857178","2.1807973384857178","2.1807973384857178","2.4573233127593994","2.4573233127593994","2.4573233127593994","2.781858444213867","2.781858444213867","2.781858444213867"
"18059","2.1402785778045654","2.1402785778045654","2.1402785778045654","2.54899263381958","2.54899263381958","2.54899263381958","2.7470946311950684","2.7470946311950684","2.7470946311950684"
"18089","2.169644832611084","2.169644832611084","2.169644832611084","2.429436683654785","2.429436683654785","2.429436683654785","2.6420934200286865","2.6420934200286865","2.6420934200286865"
"18119","2.3929905891418457","2.3929905891418457","2.3929905891418457","2.464401960372925","2.464401960372925","2.464401960372925","2.766458749771118","2.766458749771118","2.766458749771118"
"18149","2.2625463008880615","2.2625463008880615","2.2625463008880615","2.3697006702423096","2.3697006702423096","2.3697006702423096","2.9154350757598877","2.9154350757598877","2.9154350757598877"
"18179","2.2674052715301514","2.2674052715301514","2.2674052715301514","2.5288636684417725","2.5288636684417725","2.5288636684417725","2.824096202850342","2.824096202850342","2.824096202850342"
"18209","2.1280875205993652","2.1280875205993652","2.1280875205993652","2.659999370574951","2.659999370574951","2.659999370574951","2.7253053188323975","2.7253053188323975","2.7253053188323975"
"18239","2.111570358276367","2.111570358276367","2.111570358276367","2.435404062271118","2.435404062271118","2.435404062271118","2.584261417388916","2.584261417388916","2.584261417388916"
"18269","2.0959818363189697","2.0959818363189697","2.0959818363189697","2.311879873275757","2.311879873275757","2.311879873275757","2.5765833854675293","2.5765833854675293","2.5765833854675293"
"18299","2.121009588241577","2.121009588241577","2.121009588241577","2.4937968254089355","2.4937968254089355","2.4937968254089355","2.5927977561950684","2.5927977561950684","2.5927977561950684"
"18329","2.191309928894043","2.191309928894043","2.191309928894043","2.4113266468048096","2.4113266468048096","2.4113266468048096","2.856032609939575","2.856032609939575","2.856032609939575"
"18359","2.177767276763916","2.177767276763916","2.177767276763916","2.6275744438171387","2.6275744438171387","2.6275744438171387","2.553421974182129","2.553421974182129","2.553421974182129"
"18389","2.1693854331970215","2.1693854331970215","2.1693854331970215","2.3169631958007812","2.3169631958007812","2.3169631958007812","2.7684166431427","2.7684166431427","2.7684166431427"
"18419","2.0369327068328857","2.0369327068328857","2.0369327068328857","2.276514768600464","2.276514768600464","2.276514768600464","2.5603528022766113","2.5603528022766113","2.5603528022766113"
"18449","2.07962965965271","2.07962965965271","2.07962965965271","2.2898669242858887","2.2898669242858887","2.2898669242858887","2.649116039276123","2.649116039276123","2.649116039276123"
"18479","2.0748724937438965","2.0748724937438965","2.0748724937438965","2.255066394805908","2.255066394805908","2.255066394805908","2.579432964324951","2.579432964324951","2.579432964324951"
"18509","2.197826862335205","2.197826862335205","2.197826862335205","2.60219144821167","2.60219144821167","2.60219144821167","2.771279811859131","2.771279811859131","2.771279811859131"
"18539","2.1470730304718018","2.1470730304718018","2.1470730304718018","2.373518705368042","2.373518705368042","2.373518705368042","2.8808844089508057","2.8808844089508057","2.8808844089508057"
"18569","2.1308813095092773","2.1308813095092773","2.1308813095092773","2.3934035301208496","2.3934035301208496","2.3934035301208496","2.8492650985717773","2.8492650985717773","2.8492650985717773"
"18599","2.177422285079956","2.177422285079956","2.177422285079956","2.369401216506958","2.369401216506958","2.369401216506958","2.863760232925415","2.863760232925415","2.863760232925415"
"18629","2.1464223861694336","2.1464223861694336","2.1464223861694336","2.4527642726898193","2.4527642726898193","2.4527642726898193","2.520810127258301","2.520810127258301","2.520810127258301"
"18659","2.1180219650268555","2.1180219650268555","2.1180219650268555","2.375988006591797","2.375988006591797","2.375988006591797","2.9564385414123535","2.9564385414123535","2.9564385414123535"
"18689","2.146345376968384","2.146345376968384","2.146345376968384","2.4615895748138428","2.4615895748138428","2.4615895748138428","2.654461622238159","2.654461622238159","2.654461622238159"
"18719","2.1216814517974854","2.1216814517974854","2.1216814517974854","2.3764102458953857","2.3764102458953857","2.3764102458953857","2.7132177352905273","2.7132177352905273","2.7132177352905273"
"18749","2.0394670963287354","2.0394670963287354","2.0394670963287354","2.382357358932495","2.382357358932495","2.382357358932495","2.5514047145843506","2.5514047145843506","2.5514047145843506"
"18779","2.088318109512329","2.088318109512329","2.088318109512329","2.382957696914673","2.382957696914673","2.382957696914673","2.524416208267212","2.524416208267212","2.524416208267212"
"18809","2.220520257949829","2.220520257949829","2.220520257949829","2.3559937477111816","2.3559937477111816","2.3559937477111816","2.823665142059326","2.823665142059326","2.823665142059326"
"18839","2.1501212120056152","2.1501212120056152","2.1501212120056152","2.626243829727173","2.626243829727173","2.626243829727173","2.658170700073242","2.658170700073242","2.658170700073242"
"18869","2.1017918586730957","2.1017918586730957","2.1017918586730957","2.4045488834381104","2.4045488834381104","2.4045488834381104","2.689697265625","2.689697265625","2.689697265625"
"18899","2.10335373878479","2.10335373878479","2.10335373878479","2.3029327392578125","2.3029327392578125","2.3029327392578125","2.732088565826416","2.732088565826416","2.732088565826416"
"18929","2.1401522159576416","2.1401522159576416","2.1401522159576416","2.5101282596588135","2.5101282596588135","2.5101282596588135","2.5050103664398193","2.5050103664398193","2.5050103664398193"
"18959","1.977738857269287","1.977738857269287","1.977738857269287","2.1842703819274902","2.1842703819274902","2.1842703819274902","2.5042784214019775","2.5042784214019775","2.5042784214019775"
"18989","2.1365370750427246","2.1365370750427246","2.1365370750427246","2.504807472229004","2.504807472229004","2.504807472229004","2.650827169418335","2.650827169418335","2.650827169418335"
"19019","2.13657808303833","2.13657808303833","2.13657808303833","2.209411144256592","2.209411144256592","2.209411144256592","2.5935935974121094","2.5935935974121094","2.5935935974121094"
"19049","2.119889736175537","2.119889736175537","2.119889736175537","2.3718414306640625","2.3718414306640625","2.3718414306640625","2.82430362701416","2.82430362701416","2.82430362701416"
"19079","2.0951642990112305","2.0951642990112305","2.0951642990112305","2.3457298278808594","2.3457298278808594","2.3457298278808594","2.7964589595794678","2.7964589595794678","2.7964589595794678"
"19109","2.104919672012329","2.104919672012329","2.104919672012329","2.372335195541382","2.372335195541382","2.372335195541382","2.591740131378174","2.591740131378174","2.591740131378174"
"19139","2.18790602684021","2.18790602684021","2.18790602684021","2.297976493835449","2.297976493835449","2.297976493835449","2.813261032104492","2.813261032104492","2.813261032104492"
"19169","2.0079474449157715","2.0079474449157715","2.0079474449157715","2.1807174682617188","2.1807174682617188","2.1807174682617188","2.48091983795166","2.48091983795166","2.48091983795166"
"19199","2.0615475177764893","2.0615475177764893","2.0615475177764893","2.2944531440734863","2.2944531440734863","2.2944531440734863","2.5137367248535156","2.5137367248535156","2.5137367248535156"
"19229","2.147911787033081","2.147911787033081","2.147911787033081","2.280996084213257","2.280996084213257","2.280996084213257","2.6508750915527344","2.6508750915527344","2.6508750915527344"
"19259","2.159846544265747","2.159846544265747","2.159846544265747","2.3397867679595947","2.3397867679595947","2.3397867679595947","2.5234129428863525","2.5234129428863525","2.5234129428863525"
"19289","2.2629199028015137","2.2629199028015137","2.2629199028015137","2.3339052200317383","2.3339052200317383","2.3339052200317383","2.9110302925109863","2.9110302925109863","2.9110302925109863"
"19319","2.116158962249756","2.116158962249756","2.116158962249756","2.3326306343078613","2.3326306343078613","2.3326306343078613","2.589508295059204","2.589508295059204","2.589508295059204"
"19349","2.0681076049804688","2.0681076049804688","2.0681076049804688","2.3975143432617188","2.3975143432617188","2.3975143432617188","2.448943853378296","2.448943853378296","2.448943853378296"
"19379","2.198899745941162","2.198899745941162","2.198899745941162","2.41465163230896","2.41465163230896","2.41465163230896","2.4938838481903076","2.4938838481903076","2.4938838481903076"
"19409","2.167693614959717","2.167693614959717","2.167693614959717","2.4707186222076416","2.4707186222076416","2.4707186222076416","2.8176631927490234","2.8176631927490234","2.8176631927490234"
"19439","2.229736804962158","2.229736804962158","2.229736804962158","2.5883190631866455","2.5883190631866455","2.5883190631866455","2.7811851501464844","2.7811851501464844","2.7811851501464844"
"19469","2.1186671257019043","2.1186671257019043","2.1186671257019043","2.3840854167938232","2.3840854167938232","2.3840854167938232","2.7543487548828125","2.7543487548828125","2.7543487548828125"
"19499","2.053269863128662","2.053269863128662","2.053269863128662","2.4382965564727783","2.4382965564727783","2.4382965564727783","2.7934176921844482","2.7934176921844482","2.7934176921844482"
"19529","2.187910795211792","2.187910795211792","2.187910795211792","2.5644752979278564","2.5644752979278564","2.5644752979278564","2.6748170852661133","2.6748170852661133","2.6748170852661133"
"19559","2.1465823650360107","2.1465823650360107","2.1465823650360107","2.433936595916748","2.433936595916748","2.433936595916748","2.673124074935913","2.673124074935913","2.673124074935913"
"19589","2.11224102973938","2.11224102973938","2.11224102973938","2.3113274574279785","2.3113274574279785","2.3113274574279785","2.4666268825531006","2.4666268825531006","2.4666268825531006"
"19619","2.1258232593536377","2.1258232593536377","2.1258232593536377","2.309509515762329","2.309509515762329","2.309509515762329","2.563037633895874","2.563037633895874","2.563037633895874"
"19649","2.1876027584075928","2.1876027584075928","2.1876027584075928","2.272413969039917","2.272413969039917","2.272413969039917","2.5256412029266357","2.5256412029266357","2.5256412029266357"
"19679","2.106476068496704","2.106476068496704","2.106476068496704","2.4271202087402344","2.4271202087402344","2.4271202087402344","2.8273112773895264","2.8273112773895264","2.8273112773895264"
"19709","2.168623447418213","2.168623447418213","2.168623447418213","2.5487430095672607","2.5487430095672607","2.5487430095672607","2.661245107650757","2.661245107650757","2.661245107650757"
"19739","2.245727777481079","2.245727777481079","2.245727777481079","2.4076385498046875","2.4076385498046875","2.4076385498046875","2.655108690261841","2.655108690261841","2.655108690261841"
