"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/fisher_reg_term__MAX"
"14789","2.127397298812866","2.127397298812866","2.127397298812866","2.398576498031616","2.398576498031616","2.398576498031616","2.619840621948242","2.619840621948242","2.619840621948242"
"14819","2.073108434677124","2.073108434677124","2.073108434677124","2.2797839641571045","2.2797839641571045","2.2797839641571045","2.831651210784912","2.831651210784912","2.831651210784912"
"14849","2.1696677207946777","2.1696677207946777","2.1696677207946777","2.5424418449401855","2.5424418449401855","2.5424418449401855","2.776873826980591","2.776873826980591","2.776873826980591"
"14879","2.2226908206939697","2.2226908206939697","2.2226908206939697","2.4045591354370117","2.4045591354370117","2.4045591354370117","2.51743745803833","2.51743745803833","2.51743745803833"
"14909","2.078422784805298","2.078422784805298","2.078422784805298","2.2874486446380615","2.2874486446380615","2.2874486446380615","2.4685752391815186","2.4685752391815186","2.4685752391815186"
"14939","2.2608890533447266","2.2608890533447266","2.2608890533447266","2.4976656436920166","2.4976656436920166","2.4976656436920166","2.7830822467803955","2.7830822467803955","2.7830822467803955"
"14969","2.203537940979004","2.203537940979004","2.203537940979004","2.416829824447632","2.416829824447632","2.416829824447632","2.6842148303985596","2.6842148303985596","2.6842148303985596"
"14999","2.1650102138519287","2.1650102138519287","2.1650102138519287","2.311124563217163","2.311124563217163","2.311124563217163","2.6689817905426025","2.6689817905426025","2.6689817905426025"
"15029","2.094883441925049","2.094883441925049","2.094883441925049","2.3684585094451904","2.3684585094451904","2.3684585094451904","2.666088104248047","2.666088104248047","2.666088104248047"
"15059","2.1075527667999268","2.1075527667999268","2.1075527667999268","2.532003164291382","2.532003164291382","2.532003164291382","2.72387957572937","2.72387957572937","2.72387957572937"
"15089","2.219726324081421","2.219726324081421","2.219726324081421","2.7317397594451904","2.7317397594451904","2.7317397594451904","2.918423891067505","2.918423891067505","2.918423891067505"
"15119","2.2787773609161377","2.2787773609161377","2.2787773609161377","2.5612785816192627","2.5612785816192627","2.5612785816192627","2.615461587905884","2.615461587905884","2.615461587905884"
"15149","2.116579532623291","2.116579532623291","2.116579532623291","2.42301869392395","2.42301869392395","2.42301869392395","2.7888665199279785","2.7888665199279785","2.7888665199279785"
"15179","2.263446092605591","2.263446092605591","2.263446092605591","2.5062735080718994","2.5062735080718994","2.5062735080718994","3.136723279953003","3.136723279953003","3.136723279953003"
"15209","2.1740193367004395","2.1740193367004395","2.1740193367004395","2.384683847427368","2.384683847427368","2.384683847427368","2.794210195541382","2.794210195541382","2.794210195541382"
"15239","2.106595754623413","2.106595754623413","2.106595754623413","2.3095202445983887","2.3095202445983887","2.3095202445983887","2.6406610012054443","2.6406610012054443","2.6406610012054443"
"15269","2.2921767234802246","2.2921767234802246","2.2921767234802246","2.495974063873291","2.495974063873291","2.495974063873291","2.7480688095092773","2.7480688095092773","2.7480688095092773"
"15299","2.111469030380249","2.111469030380249","2.111469030380249","2.5199084281921387","2.5199084281921387","2.5199084281921387","2.582224130630493","2.582224130630493","2.582224130630493"
"15329","2.0894155502319336","2.0894155502319336","2.0894155502319336","2.3344829082489014","2.3344829082489014","2.3344829082489014","2.6970725059509277","2.6970725059509277","2.6970725059509277"
"15359","2.193028450012207","2.193028450012207","2.193028450012207","2.3541884422302246","2.3541884422302246","2.3541884422302246","2.698592185974121","2.698592185974121","2.698592185974121"
"15389","2.2718234062194824","2.2718234062194824","2.2718234062194824","2.465729236602783","2.465729236602783","2.465729236602783","2.9603209495544434","2.9603209495544434","2.9603209495544434"
"15419","2.2769691944122314","2.2769691944122314","2.2769691944122314","2.4221456050872803","2.4221456050872803","2.4221456050872803","2.739795446395874","2.739795446395874","2.739795446395874"
"15449","2.1122636795043945","2.1122636795043945","2.1122636795043945","2.3999581336975098","2.3999581336975098","2.3999581336975098","2.793703556060791","2.793703556060791","2.793703556060791"
"15479","2.225768566131592","2.225768566131592","2.225768566131592","2.2989354133605957","2.2989354133605957","2.2989354133605957","2.674903392791748","2.674903392791748","2.674903392791748"
"15509","2.2577714920043945","2.2577714920043945","2.2577714920043945","2.476450204849243","2.476450204849243","2.476450204849243","2.9350476264953613","2.9350476264953613","2.9350476264953613"
"15539","2.0912041664123535","2.0912041664123535","2.0912041664123535","2.491234302520752","2.491234302520752","2.491234302520752","2.809586763381958","2.809586763381958","2.809586763381958"
"15569","2.089050531387329","2.089050531387329","2.089050531387329","2.466935634613037","2.466935634613037","2.466935634613037","2.726522207260132","2.726522207260132","2.726522207260132"
"15599","2.2988646030426025","2.2988646030426025","2.2988646030426025","2.635498046875","2.635498046875","2.635498046875","2.9877727031707764","2.9877727031707764","2.9877727031707764"
"15629","2.1569879055023193","2.1569879055023193","2.1569879055023193","2.514087677001953","2.514087677001953","2.514087677001953","2.665994882583618","2.665994882583618","2.665994882583618"
"15659","2.064436197280884","2.064436197280884","2.064436197280884","2.2334370613098145","2.2334370613098145","2.2334370613098145","2.6685266494750977","2.6685266494750977","2.6685266494750977"
"15689","2.081690549850464","2.081690549850464","2.081690549850464","2.358808994293213","2.358808994293213","2.358808994293213","2.6501522064208984","2.6501522064208984","2.6501522064208984"
"15719","2.1030614376068115","2.1030614376068115","2.1030614376068115","2.295246124267578","2.295246124267578","2.295246124267578","2.450839042663574","2.450839042663574","2.450839042663574"
"15749","2.0834877490997314","2.0834877490997314","2.0834877490997314","2.3066699504852295","2.3066699504852295","2.3066699504852295","2.5058157444000244","2.5058157444000244","2.5058157444000244"
"15779","2.1255874633789062","2.1255874633789062","2.1255874633789062","2.4402763843536377","2.4402763843536377","2.4402763843536377","2.5198352336883545","2.5198352336883545","2.5198352336883545"
"15809","2.2147703170776367","2.2147703170776367","2.2147703170776367","2.5416622161865234","2.5416622161865234","2.5416622161865234","2.8961336612701416","2.8961336612701416","2.8961336612701416"
"15839","2.135274887084961","2.135274887084961","2.135274887084961","2.3787360191345215","2.3787360191345215","2.3787360191345215","2.64557147026062","2.64557147026062","2.64557147026062"
"15869","2.1887807846069336","2.1887807846069336","2.1887807846069336","2.34304141998291","2.34304141998291","2.34304141998291","2.726487636566162","2.726487636566162","2.726487636566162"
"15899","2.1790289878845215","2.1790289878845215","2.1790289878845215","2.2987868785858154","2.2987868785858154","2.2987868785858154","2.4570565223693848","2.4570565223693848","2.4570565223693848"
"15929","2.2700841426849365","2.2700841426849365","2.2700841426849365","2.521296262741089","2.521296262741089","2.521296262741089","2.640118360519409","2.640118360519409","2.640118360519409"
"15959","2.0824966430664062","2.0824966430664062","2.0824966430664062","2.38362455368042","2.38362455368042","2.38362455368042","2.6518609523773193","2.6518609523773193","2.6518609523773193"
"15989","2.0521271228790283","2.0521271228790283","2.0521271228790283","2.394970178604126","2.394970178604126","2.394970178604126","2.5467028617858887","2.5467028617858887","2.5467028617858887"
"16019","2.04584002494812","2.04584002494812","2.04584002494812","2.30863356590271","2.30863356590271","2.30863356590271","2.406010866165161","2.406010866165161","2.406010866165161"
"16049","2.1267895698547363","2.1267895698547363","2.1267895698547363","2.353069305419922","2.353069305419922","2.353069305419922","2.4988086223602295","2.4988086223602295","2.4988086223602295"
"16079","2.183497190475464","2.183497190475464","2.183497190475464","2.384084463119507","2.384084463119507","2.384084463119507","2.5305752754211426","2.5305752754211426","2.5305752754211426"
"16109","2.143904209136963","2.143904209136963","2.143904209136963","2.467933416366577","2.467933416366577","2.467933416366577","2.661665678024292","2.661665678024292","2.661665678024292"
"16139","2.204852342605591","2.204852342605591","2.204852342605591","2.486708641052246","2.486708641052246","2.486708641052246","2.8507111072540283","2.8507111072540283","2.8507111072540283"
"16169","2.231600522994995","2.231600522994995","2.231600522994995","2.578470468521118","2.578470468521118","2.578470468521118","2.8698456287384033","2.8698456287384033","2.8698456287384033"
"16199","2.1339657306671143","2.1339657306671143","2.1339657306671143","2.445690393447876","2.445690393447876","2.445690393447876","2.889577627182007","2.889577627182007","2.889577627182007"
"16229","2.1093268394470215","2.1093268394470215","2.1093268394470215","2.341768264770508","2.341768264770508","2.341768264770508","2.496469259262085","2.496469259262085","2.496469259262085"
"16259","2.2337355613708496","2.2337355613708496","2.2337355613708496","2.68939208984375","2.68939208984375","2.68939208984375","2.647289276123047","2.647289276123047","2.647289276123047"
"16289","2.2078282833099365","2.2078282833099365","2.2078282833099365","2.6080408096313477","2.6080408096313477","2.6080408096313477","2.657249689102173","2.657249689102173","2.657249689102173"
"16319","2.131014585494995","2.131014585494995","2.131014585494995","2.3667945861816406","2.3667945861816406","2.3667945861816406","2.6756510734558105","2.6756510734558105","2.6756510734558105"
"16349","2.1414682865142822","2.1414682865142822","2.1414682865142822","2.557438850402832","2.557438850402832","2.557438850402832","2.740668296813965","2.740668296813965","2.740668296813965"
"16379","2.2209622859954834","2.2209622859954834","2.2209622859954834","2.5822057723999023","2.5822057723999023","2.5822057723999023","3.0937163829803467","3.0937163829803467","3.0937163829803467"
"16409","2.1870052814483643","2.1870052814483643","2.1870052814483643","2.425227642059326","2.425227642059326","2.425227642059326","2.855577230453491","2.855577230453491","2.855577230453491"
"16439","2.287158489227295","2.287158489227295","2.287158489227295","2.491039752960205","2.491039752960205","2.491039752960205","2.563058614730835","2.563058614730835","2.563058614730835"
"16469","2.086911201477051","2.086911201477051","2.086911201477051","2.553755044937134","2.553755044937134","2.553755044937134","2.5010039806365967","2.5010039806365967","2.5010039806365967"
"16499","2.1242151260375977","2.1242151260375977","2.1242151260375977","2.4090821743011475","2.4090821743011475","2.4090821743011475","2.81071400642395","2.81071400642395","2.81071400642395"
"16529","2.1453938484191895","2.1453938484191895","2.1453938484191895","2.5680127143859863","2.5680127143859863","2.5680127143859863","2.7852227687835693","2.7852227687835693","2.7852227687835693"
"16559","2.0394539833068848","2.0394539833068848","2.0394539833068848","2.3371002674102783","2.3371002674102783","2.3371002674102783","2.5479888916015625","2.5479888916015625","2.5479888916015625"
"16589","2.05001163482666","2.05001163482666","2.05001163482666","2.3608293533325195","2.3608293533325195","2.3608293533325195","2.5880212783813477","2.5880212783813477","2.5880212783813477"
"16619","2.241006374359131","2.241006374359131","2.241006374359131","2.644243001937866","2.644243001937866","2.644243001937866","2.832631826400757","2.832631826400757","2.832631826400757"
"16649","2.224015951156616","2.224015951156616","2.224015951156616","2.688865900039673","2.688865900039673","2.688865900039673","2.9925155639648438","2.9925155639648438","2.9925155639648438"
"16679","2.0782628059387207","2.0782628059387207","2.0782628059387207","2.4150047302246094","2.4150047302246094","2.4150047302246094","2.6497130393981934","2.6497130393981934","2.6497130393981934"
"16709","2.2188520431518555","2.2188520431518555","2.2188520431518555","2.365689277648926","2.365689277648926","2.365689277648926","2.834601879119873","2.834601879119873","2.834601879119873"
"16739","2.1112515926361084","2.1112515926361084","2.1112515926361084","2.288749933242798","2.288749933242798","2.288749933242798","2.745321035385132","2.745321035385132","2.745321035385132"
"16769","2.1820390224456787","2.1820390224456787","2.1820390224456787","2.457049608230591","2.457049608230591","2.457049608230591","2.9332194328308105","2.9332194328308105","2.9332194328308105"
"16799","2.126190185546875","2.126190185546875","2.126190185546875","2.3930742740631104","2.3930742740631104","2.3930742740631104","2.8213696479797363","2.8213696479797363","2.8213696479797363"
"16829","2.1400392055511475","2.1400392055511475","2.1400392055511475","2.28890061378479","2.28890061378479","2.28890061378479","2.5201966762542725","2.5201966762542725","2.5201966762542725"
"16859","2.1014044284820557","2.1014044284820557","2.1014044284820557","2.4007182121276855","2.4007182121276855","2.4007182121276855","2.572934627532959","2.572934627532959","2.572934627532959"
"16889","2.242816686630249","2.242816686630249","2.242816686630249","3.0388197898864746","3.0388197898864746","3.0388197898864746","2.6501269340515137","2.6501269340515137","2.6501269340515137"
"16919","2.252427339553833","2.252427339553833","2.252427339553833","2.4082701206207275","2.4082701206207275","2.4082701206207275","2.8254973888397217","2.8254973888397217","2.8254973888397217"
"16949","2.29361891746521","2.29361891746521","2.29361891746521","2.3462941646575928","2.3462941646575928","2.3462941646575928","2.605942964553833","2.605942964553833","2.605942964553833"
"16979","2.15706467628479","2.15706467628479","2.15706467628479","2.44122314453125","2.44122314453125","2.44122314453125","2.80963397026062","2.80963397026062","2.80963397026062"
"17009","2.06839656829834","2.06839656829834","2.06839656829834","2.4169058799743652","2.4169058799743652","2.4169058799743652","2.6989943981170654","2.6989943981170654","2.6989943981170654"
"17039","2.169118881225586","2.169118881225586","2.169118881225586","2.3651504516601562","2.3651504516601562","2.3651504516601562","2.770231008529663","2.770231008529663","2.770231008529663"
"17069","2.1102752685546875","2.1102752685546875","2.1102752685546875","2.292245388031006","2.292245388031006","2.292245388031006","2.639176607131958","2.639176607131958","2.639176607131958"
"17099","2.104706287384033","2.104706287384033","2.104706287384033","2.3579893112182617","2.3579893112182617","2.3579893112182617","2.6451940536499023","2.6451940536499023","2.6451940536499023"
"17129","2.219001531600952","2.219001531600952","2.219001531600952","2.4474399089813232","2.4474399089813232","2.4474399089813232","2.7711291313171387","2.7711291313171387","2.7711291313171387"
"17159","2.1761505603790283","2.1761505603790283","2.1761505603790283","2.3635966777801514","2.3635966777801514","2.3635966777801514","2.5037078857421875","2.5037078857421875","2.5037078857421875"
"17189","2.1100807189941406","2.1100807189941406","2.1100807189941406","2.592845916748047","2.592845916748047","2.592845916748047","2.8383543491363525","2.8383543491363525","2.8383543491363525"
"17219","2.175931692123413","2.175931692123413","2.175931692123413","2.322516679763794","2.322516679763794","2.322516679763794","2.8170933723449707","2.8170933723449707","2.8170933723449707"
"17249","2.2752764225006104","2.2752764225006104","2.2752764225006104","2.5580787658691406","2.5580787658691406","2.5580787658691406","2.8118560314178467","2.8118560314178467","2.8118560314178467"
"17279","2.0112030506134033","2.0112030506134033","2.0112030506134033","2.2554988861083984","2.2554988861083984","2.2554988861083984","2.568819522857666","2.568819522857666","2.568819522857666"
"17309","2.290771961212158","2.290771961212158","2.290771961212158","2.3949263095855713","2.3949263095855713","2.3949263095855713","2.5861144065856934","2.5861144065856934","2.5861144065856934"
"17339","2.0830352306365967","2.0830352306365967","2.0830352306365967","2.432650327682495","2.432650327682495","2.432650327682495","2.587859630584717","2.587859630584717","2.587859630584717"
"17369","2.1385533809661865","2.1385533809661865","2.1385533809661865","2.647601366043091","2.647601366043091","2.647601366043091","2.962877035140991","2.962877035140991","2.962877035140991"
"17399","2.1364552974700928","2.1364552974700928","2.1364552974700928","2.4184329509735107","2.4184329509735107","2.4184329509735107","2.814567804336548","2.814567804336548","2.814567804336548"
"17429","2.18947696685791","2.18947696685791","2.18947696685791","2.4746437072753906","2.4746437072753906","2.4746437072753906","2.789299249649048","2.789299249649048","2.789299249649048"
"17459","2.0340542793273926","2.0340542793273926","2.0340542793273926","2.5100338459014893","2.5100338459014893","2.5100338459014893","2.4538862705230713","2.4538862705230713","2.4538862705230713"
"17489","2.2256929874420166","2.2256929874420166","2.2256929874420166","2.4881343841552734","2.4881343841552734","2.4881343841552734","2.6936111450195312","2.6936111450195312","2.6936111450195312"
"17519","2.14208984375","2.14208984375","2.14208984375","2.4395461082458496","2.4395461082458496","2.4395461082458496","2.4893693923950195","2.4893693923950195","2.4893693923950195"
"17549","2.3343112468719482","2.3343112468719482","2.3343112468719482","2.4496970176696777","2.4496970176696777","2.4496970176696777","2.706604242324829","2.706604242324829","2.706604242324829"
"17579","2.162889003753662","2.162889003753662","2.162889003753662","2.37644362449646","2.37644362449646","2.37644362449646","2.741668224334717","2.741668224334717","2.741668224334717"
"17609","2.1659088134765625","2.1659088134765625","2.1659088134765625","2.4869954586029053","2.4869954586029053","2.4869954586029053","2.761251449584961","2.761251449584961","2.761251449584961"
"17639","2.1756067276000977","2.1756067276000977","2.1756067276000977","2.416980743408203","2.416980743408203","2.416980743408203","2.772186756134033","2.772186756134033","2.772186756134033"
"17669","2.1041009426116943","2.1041009426116943","2.1041009426116943","2.315758466720581","2.315758466720581","2.315758466720581","3.0197291374206543","3.0197291374206543","3.0197291374206543"
"17699","2.1506552696228027","2.1506552696228027","2.1506552696228027","2.430304765701294","2.430304765701294","2.430304765701294","2.911884069442749","2.911884069442749","2.911884069442749"
"17729","2.1010048389434814","2.1010048389434814","2.1010048389434814","2.514524459838867","2.514524459838867","2.514524459838867","2.7649505138397217","2.7649505138397217","2.7649505138397217"
"17759","2.2023282051086426","2.2023282051086426","2.2023282051086426","2.6106414794921875","2.6106414794921875","2.6106414794921875","3.010315418243408","3.010315418243408","3.010315418243408"
"17789","2.130612850189209","2.130612850189209","2.130612850189209","2.430452823638916","2.430452823638916","2.430452823638916","2.680384874343872","2.680384874343872","2.680384874343872"
"17819","2.25799822807312","2.25799822807312","2.25799822807312","2.4823997020721436","2.4823997020721436","2.4823997020721436","2.995164394378662","2.995164394378662","2.995164394378662"
"17849","2.372030258178711","2.372030258178711","2.372030258178711","2.697150707244873","2.697150707244873","2.697150707244873","3.144077777862549","3.144077777862549","3.144077777862549"
"17879","2.182659387588501","2.182659387588501","2.182659387588501","2.3991541862487793","2.3991541862487793","2.3991541862487793","2.8788414001464844","2.8788414001464844","2.8788414001464844"
"17909","2.117605447769165","2.117605447769165","2.117605447769165","2.382780075073242","2.382780075073242","2.382780075073242","2.704085111618042","2.704085111618042","2.704085111618042"
"17939","2.2124953269958496","2.2124953269958496","2.2124953269958496","2.4659230709075928","2.4659230709075928","2.4659230709075928","2.665269613265991","2.665269613265991","2.665269613265991"
"17969","2.2079997062683105","2.2079997062683105","2.2079997062683105","2.454153537750244","2.454153537750244","2.454153537750244","2.656773090362549","2.656773090362549","2.656773090362549"
"17999","2.124875545501709","2.124875545501709","2.124875545501709","2.3458380699157715","2.3458380699157715","2.3458380699157715","2.3920509815216064","2.3920509815216064","2.3920509815216064"
"18029","2.168972969055176","2.168972969055176","2.168972969055176","2.4566197395324707","2.4566197395324707","2.4566197395324707","2.781712770462036","2.781712770462036","2.781712770462036"
"18059","2.1375465393066406","2.1375465393066406","2.1375465393066406","2.5478391647338867","2.5478391647338867","2.5478391647338867","2.746814250946045","2.746814250946045","2.746814250946045"
"18089","2.161376953125","2.161376953125","2.161376953125","2.427602529525757","2.427602529525757","2.427602529525757","2.6430938243865967","2.6430938243865967","2.6430938243865967"
"18119","2.3835535049438477","2.3835535049438477","2.3835535049438477","2.4620823860168457","2.4620823860168457","2.4620823860168457","2.7652251720428467","2.7652251720428467","2.7652251720428467"
"18149","2.2599937915802","2.2599937915802","2.2599937915802","2.367702007293701","2.367702007293701","2.367702007293701","2.914530038833618","2.914530038833618","2.914530038833618"
"18179","2.2640268802642822","2.2640268802642822","2.2640268802642822","2.5262837409973145","2.5262837409973145","2.5262837409973145","2.823206663131714","2.823206663131714","2.823206663131714"
"18209","2.119525671005249","2.119525671005249","2.119525671005249","2.659688711166382","2.659688711166382","2.659688711166382","2.72263765335083","2.72263765335083","2.72263765335083"
"18239","2.1020805835723877","2.1020805835723877","2.1020805835723877","2.4333913326263428","2.4333913326263428","2.4333913326263428","2.584275484085083","2.584275484085083","2.584275484085083"
"18269","2.0880916118621826","2.0880916118621826","2.0880916118621826","2.311326503753662","2.311326503753662","2.311326503753662","2.574965476989746","2.574965476989746","2.574965476989746"
"18299","2.1120388507843018","2.1120388507843018","2.1120388507843018","2.4934213161468506","2.4934213161468506","2.4934213161468506","2.5902013778686523","2.5902013778686523","2.5902013778686523"
"18329","2.18247389793396","2.18247389793396","2.18247389793396","2.410102367401123","2.410102367401123","2.410102367401123","2.8547115325927734","2.8547115325927734","2.8547115325927734"
"18359","2.1647090911865234","2.1647090911865234","2.1647090911865234","2.624845504760742","2.624845504760742","2.624845504760742","2.5517160892486572","2.5517160892486572","2.5517160892486572"
"18389","2.1621387004852295","2.1621387004852295","2.1621387004852295","2.3153815269470215","2.3153815269470215","2.3153815269470215","2.766497850418091","2.766497850418091","2.766497850418091"
"18419","2.0283806324005127","2.0283806324005127","2.0283806324005127","2.2755141258239746","2.2755141258239746","2.2755141258239746","2.5606186389923096","2.5606186389923096","2.5606186389923096"
"18449","2.073514938354492","2.073514938354492","2.073514938354492","2.28886079788208","2.28886079788208","2.28886079788208","2.649186372756958","2.649186372756958","2.649186372756958"
"18479","2.0584421157836914","2.0584421157836914","2.0584421157836914","2.2540183067321777","2.2540183067321777","2.2540183067321777","2.5782034397125244","2.5782034397125244","2.5782034397125244"
"18509","2.1900110244750977","2.1900110244750977","2.1900110244750977","2.600217819213867","2.600217819213867","2.600217819213867","2.7691338062286377","2.7691338062286377","2.7691338062286377"
"18539","2.1428985595703125","2.1428985595703125","2.1428985595703125","2.372349739074707","2.372349739074707","2.372349739074707","2.8802435398101807","2.8802435398101807","2.8802435398101807"
"18569","2.1218724250793457","2.1218724250793457","2.1218724250793457","2.3914237022399902","2.3914237022399902","2.3914237022399902","2.8491411209106445","2.8491411209106445","2.8491411209106445"
"18599","2.169072151184082","2.169072151184082","2.169072151184082","2.368086814880371","2.368086814880371","2.368086814880371","2.864205837249756","2.864205837249756","2.864205837249756"
"18629","2.1427245140075684","2.1427245140075684","2.1427245140075684","2.451699733734131","2.451699733734131","2.451699733734131","2.5197255611419678","2.5197255611419678","2.5197255611419678"
"18659","2.1110761165618896","2.1110761165618896","2.1110761165618896","2.3752880096435547","2.3752880096435547","2.3752880096435547","2.9549789428710938","2.9549789428710938","2.9549789428710938"
"18689","2.144315481185913","2.144315481185913","2.144315481185913","2.462398052215576","2.462398052215576","2.462398052215576","2.6540465354919434","2.6540465354919434","2.6540465354919434"
"18719","2.1130969524383545","2.1130969524383545","2.1130969524383545","2.376278877258301","2.376278877258301","2.376278877258301","2.7123706340789795","2.7123706340789795","2.7123706340789795"
"18749","2.0311381816864014","2.0311381816864014","2.0311381816864014","2.381458282470703","2.381458282470703","2.381458282470703","2.5515904426574707","2.5515904426574707","2.5515904426574707"
"18779","2.076413869857788","2.076413869857788","2.076413869857788","2.3800511360168457","2.3800511360168457","2.3800511360168457","2.521909713745117","2.521909713745117","2.521909713745117"
"18809","2.209441900253296","2.209441900253296","2.209441900253296","2.354433059692383","2.354433059692383","2.354433059692383","2.8237757682800293","2.8237757682800293","2.8237757682800293"
"18839","2.142328977584839","2.142328977584839","2.142328977584839","2.625164031982422","2.625164031982422","2.625164031982422","2.656008243560791","2.656008243560791","2.656008243560791"
"18869","2.0885701179504395","2.0885701179504395","2.0885701179504395","2.4024031162261963","2.4024031162261963","2.4024031162261963","2.6885061264038086","2.6885061264038086","2.6885061264038086"
"18899","2.08876633644104","2.08876633644104","2.08876633644104","2.3013558387756348","2.3013558387756348","2.3013558387756348","2.732064723968506","2.732064723968506","2.732064723968506"
"18929","2.1246583461761475","2.1246583461761475","2.1246583461761475","2.5092196464538574","2.5092196464538574","2.5092196464538574","2.5024702548980713","2.5024702548980713","2.5024702548980713"
"18959","1.9668344259262085","1.9668344259262085","1.9668344259262085","2.182788610458374","2.182788610458374","2.182788610458374","2.5028553009033203","2.5028553009033203","2.5028553009033203"
"18989","2.1261472702026367","2.1261472702026367","2.1261472702026367","2.504286527633667","2.504286527633667","2.504286527633667","2.650303840637207","2.650303840637207","2.650303840637207"
"19019","2.125209331512451","2.125209331512451","2.125209331512451","2.208195686340332","2.208195686340332","2.208195686340332","2.5937018394470215","2.5937018394470215","2.5937018394470215"
"19049","2.1110312938690186","2.1110312938690186","2.1110312938690186","2.3714184761047363","2.3714184761047363","2.3714184761047363","2.8232338428497314","2.8232338428497314","2.8232338428497314"
"19079","2.081451177597046","2.081451177597046","2.081451177597046","2.3449113368988037","2.3449113368988037","2.3449113368988037","2.7979753017425537","2.7979753017425537","2.7979753017425537"
"19109","2.092287302017212","2.092287302017212","2.092287302017212","2.3729796409606934","2.3729796409606934","2.3729796409606934","2.5893325805664062","2.5893325805664062","2.5893325805664062"
"19139","2.177689552307129","2.177689552307129","2.177689552307129","2.2962496280670166","2.2962496280670166","2.2962496280670166","2.8134448528289795","2.8134448528289795","2.8134448528289795"
"19169","1.9993963241577148","1.9993963241577148","1.9993963241577148","2.179967164993286","2.179967164993286","2.179967164993286","2.4795918464660645","2.4795918464660645","2.4795918464660645"
"19199","2.05130672454834","2.05130672454834","2.05130672454834","2.2916603088378906","2.2916603088378906","2.2916603088378906","2.513354539871216","2.513354539871216","2.513354539871216"
"19229","2.1354637145996094","2.1354637145996094","2.1354637145996094","2.279721975326538","2.279721975326538","2.279721975326538","2.650391101837158","2.650391101837158","2.650391101837158"
"19259","2.1469032764434814","2.1469032764434814","2.1469032764434814","2.3380260467529297","2.3380260467529297","2.3380260467529297","2.5224616527557373","2.5224616527557373","2.5224616527557373"
"19289","2.2524642944335938","2.2524642944335938","2.2524642944335938","2.3330276012420654","2.3330276012420654","2.3330276012420654","2.91083025932312","2.91083025932312","2.91083025932312"
"19319","2.109699249267578","2.109699249267578","2.109699249267578","2.332468271255493","2.332468271255493","2.332468271255493","2.5878496170043945","2.5878496170043945","2.5878496170043945"
"19349","2.0600533485412598","2.0600533485412598","2.0600533485412598","2.3996951580047607","2.3996951580047607","2.3996951580047607","2.4481325149536133","2.4481325149536133","2.4481325149536133"
"19379","2.1913652420043945","2.1913652420043945","2.1913652420043945","2.414541006088257","2.414541006088257","2.414541006088257","2.4929070472717285","2.4929070472717285","2.4929070472717285"
"19409","2.157785654067993","2.157785654067993","2.157785654067993","2.4706811904907227","2.4706811904907227","2.4706811904907227","2.8167200088500977","2.8167200088500977","2.8167200088500977"
"19439","2.2191545963287354","2.2191545963287354","2.2191545963287354","2.5868980884552","2.5868980884552","2.5868980884552","2.7814548015594482","2.7814548015594482","2.7814548015594482"
"19469","2.110865354537964","2.110865354537964","2.110865354537964","2.3814892768859863","2.3814892768859863","2.3814892768859863","2.754167318344116","2.754167318344116","2.754167318344116"
"19499","2.046966552734375","2.046966552734375","2.046966552734375","2.4368906021118164","2.4368906021118164","2.4368906021118164","2.7912495136260986","2.7912495136260986","2.7912495136260986"
"19529","2.176619291305542","2.176619291305542","2.176619291305542","2.5627098083496094","2.5627098083496094","2.5627098083496094","2.675150156021118","2.675150156021118","2.675150156021118"
"19559","2.137253999710083","2.137253999710083","2.137253999710083","2.4349005222320557","2.4349005222320557","2.4349005222320557","2.6730806827545166","2.6730806827545166","2.6730806827545166"
"19589","2.1043541431427","2.1043541431427","2.1043541431427","2.312080144882202","2.312080144882202","2.312080144882202","2.4657323360443115","2.4657323360443115","2.4657323360443115"
"19619","2.1254026889801025","2.1254026889801025","2.1254026889801025","2.308903217315674","2.308903217315674","2.308903217315674","2.561721086502075","2.561721086502075","2.561721086502075"
"19649","2.1803219318389893","2.1803219318389893","2.1803219318389893","2.2720460891723633","2.2720460891723633","2.2720460891723633","2.5266270637512207","2.5266270637512207","2.5266270637512207"
"19679","2.099318265914917","2.099318265914917","2.099318265914917","2.425316095352173","2.425316095352173","2.425316095352173","2.825273275375366","2.825273275375366","2.825273275375366"
"19709","2.1529624462127686","2.1529624462127686","2.1529624462127686","2.5472731590270996","2.5472731590270996","2.5472731590270996","2.6583104133605957","2.6583104133605957","2.6583104133605957"
