"Step","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX"
"15029","0.07429610937833786","0.07429610937833786","0.07429610937833786","0.3653191924095154","0.3653191924095154","0.3653191924095154","1.3717520236968994","1.3717520236968994","1.3717520236968994","10.639948844909668","10.639948844909668","10.639948844909668","1.1122380495071411","1.1122380495071411","1.1122380495071411","5.216545104980469","5.216545104980469","5.216545104980469"
"15059","0.07581349462270737","0.07581349462270737","0.07581349462270737","0.4251645505428314","0.4251645505428314","0.4251645505428314","1.494107961654663","1.494107961654663","1.494107961654663","7.661863327026367","7.661863327026367","7.661863327026367","0.38288870453834534","0.38288870453834534","0.38288870453834534","2.7798352241516113","2.7798352241516113","2.7798352241516113"
"15089","0.08360794186592102","0.08360794186592102","0.08360794186592102","0.26369211077690125","0.26369211077690125","0.26369211077690125","0.7446553111076355","0.7446553111076355","0.7446553111076355","4.592183589935303","4.592183589935303","4.592183589935303","0.232738196849823","0.232738196849823","0.232738196849823","1.8666496276855469","1.8666496276855469","1.8666496276855469"
"15119","0.05538138374686241","0.05538138374686241","0.05538138374686241","0.38658851385116577","0.38658851385116577","0.38658851385116577","0.9933053255081177","0.9933053255081177","0.9933053255081177","3.479889154434204","3.479889154434204","3.479889154434204","0.7048931121826172","0.7048931121826172","0.7048931121826172","2.1739275455474854","2.1739275455474854","2.1739275455474854"
"15149","0.0730578675866127","0.0730578675866127","0.0730578675866127","0.37884384393692017","0.37884384393692017","0.37884384393692017","0.4745995104312897","0.4745995104312897","0.4745995104312897","3.559993267059326","3.559993267059326","3.559993267059326","0.21473799645900726","0.21473799645900726","0.21473799645900726","2.1316661834716797","2.1316661834716797","2.1316661834716797"
"15179","0.10640870034694672","0.10640870034694672","0.10640870034694672","0.3688388466835022","0.3688388466835022","0.3688388466835022","0.787838339805603","0.787838339805603","0.787838339805603","4.232542991638184","4.232542991638184","4.232542991638184","0.808123767375946","0.808123767375946","0.808123767375946","2.009019613265991","2.009019613265991","2.009019613265991"
"15209","0.05446578934788704","0.05446578934788704","0.05446578934788704","0.3183220624923706","0.3183220624923706","0.3183220624923706","0.8171948194503784","0.8171948194503784","0.8171948194503784","5.2236504554748535","5.2236504554748535","5.2236504554748535","0.33924540877342224","0.33924540877342224","0.33924540877342224","2.1765477657318115","2.1765477657318115","2.1765477657318115"
"15239","0.0540221631526947","0.0540221631526947","0.0540221631526947","0.4004303216934204","0.4004303216934204","0.4004303216934204","0.6123440265655518","0.6123440265655518","0.6123440265655518","3.660720109939575","3.660720109939575","3.660720109939575","0.286480188369751","0.286480188369751","0.286480188369751","3.506887674331665","3.506887674331665","3.506887674331665"
"15269","0.08566471189260483","0.08566471189260483","0.08566471189260483","0.42744287848472595","0.42744287848472595","0.42744287848472595","1.605952262878418","1.605952262878418","1.605952262878418","8.200584411621094","8.200584411621094","8.200584411621094","0.44505614042282104","0.44505614042282104","0.44505614042282104","3.738182783126831","3.738182783126831","3.738182783126831"
"15299","0.06850907951593399","0.06850907951593399","0.06850907951593399","0.360677570104599","0.360677570104599","0.360677570104599","1.4177948236465454","1.4177948236465454","1.4177948236465454","5.83363676071167","5.83363676071167","5.83363676071167","0.9784369468688965","0.9784369468688965","0.9784369468688965","2.6117606163024902","2.6117606163024902","2.6117606163024902"
"15329","0.048017047345638275","0.048017047345638275","0.048017047345638275","0.27348440885543823","0.27348440885543823","0.27348440885543823","1.4634052515029907","1.4634052515029907","1.4634052515029907","7.694556713104248","7.694556713104248","7.694556713104248","0.32716211676597595","0.32716211676597595","0.32716211676597595","2.240915298461914","2.240915298461914","2.240915298461914"
"15359","0.04926585033535957","0.04926585033535957","0.04926585033535957","0.28557249903678894","0.28557249903678894","0.28557249903678894","0.5907905697822571","0.5907905697822571","0.5907905697822571","4.031650066375732","4.031650066375732","4.031650066375732","0.2437412142753601","0.2437412142753601","0.2437412142753601","1.9277328252792358","1.9277328252792358","1.9277328252792358"
"15389","0.08246149122714996","0.08246149122714996","0.08246149122714996","0.3161771297454834","0.3161771297454834","0.3161771297454834","1.2075461149215698","1.2075461149215698","1.2075461149215698","6.628105163574219","6.628105163574219","6.628105163574219","0.2494536191225052","0.2494536191225052","0.2494536191225052","2.117779493331909","2.117779493331909","2.117779493331909"
"15419","0.06868580728769302","0.06868580728769302","0.06868580728769302","0.32364314794540405","0.32364314794540405","0.32364314794540405","5.629780292510986","5.629780292510986","5.629780292510986","8.94367504119873","8.94367504119873","8.94367504119873","0.5687118172645569","0.5687118172645569","0.5687118172645569","3.241034507751465","3.241034507751465","3.241034507751465"
"15449","0.07184002548456192","0.07184002548456192","0.07184002548456192","0.27449309825897217","0.27449309825897217","0.27449309825897217","0.7869715094566345","0.7869715094566345","0.7869715094566345","4.6422553062438965","4.6422553062438965","4.6422553062438965","0.31674838066101074","0.31674838066101074","0.31674838066101074","1.841016173362732","1.841016173362732","1.841016173362732"
"15479","0.056148041039705276","0.056148041039705276","0.056148041039705276","0.2792823016643524","0.2792823016643524","0.2792823016643524","11.512113571166992","11.512113571166992","11.512113571166992","5.701691150665283","5.701691150665283","5.701691150665283","6.7551493644714355","6.7551493644714355","6.7551493644714355","31.642501831054688","31.642501831054688","31.642501831054688"
"15509","0.045533183962106705","0.045533183962106705","0.045533183962106705","0.2800275981426239","0.2800275981426239","0.2800275981426239","1.2021278142929077","1.2021278142929077","1.2021278142929077","4.747640132904053","4.747640132904053","4.747640132904053","1.0140849351882935","1.0140849351882935","1.0140849351882935","10.027487754821777","10.027487754821777","10.027487754821777"
"15539","0.08245787769556046","0.08245787769556046","0.08245787769556046","0.34893742203712463","0.34893742203712463","0.34893742203712463","1.2332452535629272","1.2332452535629272","1.2332452535629272","5.257014751434326","5.257014751434326","5.257014751434326","0.34670722484588623","0.34670722484588623","0.34670722484588623","2.2153379917144775","2.2153379917144775","2.2153379917144775"
"15569","0.060672491788864136","0.060672491788864136","0.060672491788864136","0.3011453151702881","0.3011453151702881","0.3011453151702881","1.4270989894866943","1.4270989894866943","1.4270989894866943","10.04088306427002","10.04088306427002","10.04088306427002","0.41453447937965393","0.41453447937965393","0.41453447937965393","3.164924144744873","3.164924144744873","3.164924144744873"
"15599","0.08108098804950714","0.08108098804950714","0.08108098804950714","0.31852662563323975","0.31852662563323975","0.31852662563323975","1.5714538097381592","1.5714538097381592","1.5714538097381592","7.455880165100098","7.455880165100098","7.455880165100098","0.3365475535392761","0.3365475535392761","0.3365475535392761","2.372959852218628","2.372959852218628","2.372959852218628"
"15629","0.08529201149940491","0.08529201149940491","0.08529201149940491","0.2766158878803253","0.2766158878803253","0.2766158878803253","1.0259712934494019","1.0259712934494019","1.0259712934494019","6.25642728805542","6.25642728805542","6.25642728805542","0.38114112615585327","0.38114112615585327","0.38114112615585327","2.129643201828003","2.129643201828003","2.129643201828003"
"15659","0.08418836444616318","0.08418836444616318","0.08418836444616318","0.36947548389434814","0.36947548389434814","0.36947548389434814","0.6343845725059509","0.6343845725059509","0.6343845725059509","4.211446285247803","4.211446285247803","4.211446285247803","0.2972247898578644","0.2972247898578644","0.2972247898578644","2.0744645595550537","2.0744645595550537","2.0744645595550537"
"15689","0.0882708728313446","0.0882708728313446","0.0882708728313446","0.3401254713535309","0.3401254713535309","0.3401254713535309","0.9198401570320129","0.9198401570320129","0.9198401570320129","5.344288349151611","5.344288349151611","5.344288349151611","0.3980920612812042","0.3980920612812042","0.3980920612812042","2.41534423828125","2.41534423828125","2.41534423828125"
"15719","0.05806228518486023","0.05806228518486023","0.05806228518486023","0.32430094480514526","0.32430094480514526","0.32430094480514526","1.1772558689117432","1.1772558689117432","1.1772558689117432","6.771480083465576","6.771480083465576","6.771480083465576","1.0520703792572021","1.0520703792572021","1.0520703792572021","4.793173789978027","4.793173789978027","4.793173789978027"
"15749","0.053705304861068726","0.053705304861068726","0.053705304861068726","0.38919517397880554","0.38919517397880554","0.38919517397880554","0.8721207976341248","0.8721207976341248","0.8721207976341248","5.547210693359375","5.547210693359375","5.547210693359375","0.21533574163913727","0.21533574163913727","0.21533574163913727","1.9634373188018799","1.9634373188018799","1.9634373188018799"
"15779","0.06047070398926735","0.06047070398926735","0.06047070398926735","0.35804808139801025","0.35804808139801025","0.35804808139801025","4.887260437011719","4.887260437011719","4.887260437011719","29.22254753112793","29.22254753112793","29.22254753112793","11.466955184936523","11.466955184936523","11.466955184936523","36.5159912109375","36.5159912109375","36.5159912109375"
"15809","0.04893707484006882","0.04893707484006882","0.04893707484006882","0.3574714660644531","0.3574714660644531","0.3574714660644531","1.13996422290802","1.13996422290802","1.13996422290802","6.475658893585205","6.475658893585205","6.475658893585205","0.30875733494758606","0.30875733494758606","0.30875733494758606","2.3250317573547363","2.3250317573547363","2.3250317573547363"
"15839","0.0793096274137497","0.0793096274137497","0.0793096274137497","0.4367060661315918","0.4367060661315918","0.4367060661315918","1.2808622121810913","1.2808622121810913","1.2808622121810913","6.200016498565674","6.200016498565674","6.200016498565674","1.8608245849609375","1.8608245849609375","1.8608245849609375","4.080133438110352","4.080133438110352","4.080133438110352"
"15869","0.06516525894403458","0.06516525894403458","0.06516525894403458","0.2978711724281311","0.2978711724281311","0.2978711724281311","0.630459189414978","0.630459189414978","0.630459189414978","3.3028883934020996","3.3028883934020996","3.3028883934020996","0.44852325320243835","0.44852325320243835","0.44852325320243835","2.006547689437866","2.006547689437866","2.006547689437866"
"15899","0.06121538206934929","0.06121538206934929","0.06121538206934929","0.2723408043384552","0.2723408043384552","0.2723408043384552","1.0412794351577759","1.0412794351577759","1.0412794351577759","5.684843063354492","5.684843063354492","5.684843063354492","6.000340938568115","6.000340938568115","6.000340938568115","15.197454452514648","15.197454452514648","15.197454452514648"
"15929","0.05983993038535118","0.05983993038535118","0.05983993038535118","0.40000492334365845","0.40000492334365845","0.40000492334365845","0.7849682569503784","0.7849682569503784","0.7849682569503784","5.027380466461182","5.027380466461182","5.027380466461182","0.2841201424598694","0.2841201424598694","0.2841201424598694","2.1228792667388916","2.1228792667388916","2.1228792667388916"
"15959","0.06547727435827255","0.06547727435827255","0.06547727435827255","0.252547025680542","0.252547025680542","0.252547025680542","3.1065471172332764","3.1065471172332764","3.1065471172332764","7.171480178833008","7.171480178833008","7.171480178833008","6.117629051208496","6.117629051208496","6.117629051208496","5.589512825012207","5.589512825012207","5.589512825012207"
"15989","0.06700492650270462","0.06700492650270462","0.06700492650270462","0.34185802936553955","0.34185802936553955","0.34185802936553955","1.2917613983154297","1.2917613983154297","1.2917613983154297","7.808703422546387","7.808703422546387","7.808703422546387","0.38282960653305054","0.38282960653305054","0.38282960653305054","2.2150392532348633","2.2150392532348633","2.2150392532348633"
"16019","0.05378441512584686","0.05378441512584686","0.05378441512584686","0.39081820845603943","0.39081820845603943","0.39081820845603943","2.4512393474578857","2.4512393474578857","2.4512393474578857","10.38233757019043","10.38233757019043","10.38233757019043","1.8844029903411865","1.8844029903411865","1.8844029903411865","17.126949310302734","17.126949310302734","17.126949310302734"
"16049","0.08676784485578537","0.08676784485578537","0.08676784485578537","0.3241223096847534","0.3241223096847534","0.3241223096847534","1.7073752880096436","1.7073752880096436","1.7073752880096436","5.378379821777344","5.378379821777344","5.378379821777344","7.996567726135254","7.996567726135254","7.996567726135254","3.487372636795044","3.487372636795044","3.487372636795044"
"16079","0.062228910624980927","0.062228910624980927","0.062228910624980927","0.2839415669441223","0.2839415669441223","0.2839415669441223","2.7810192108154297","2.7810192108154297","2.7810192108154297","3.5944104194641113","3.5944104194641113","3.5944104194641113","1.1875805854797363","1.1875805854797363","1.1875805854797363","2.8244686126708984","2.8244686126708984","2.8244686126708984"
"16109","0.06514056771993637","0.06514056771993637","0.06514056771993637","0.3074165880680084","0.3074165880680084","0.3074165880680084","0.729518711566925","0.729518711566925","0.729518711566925","4.024689674377441","4.024689674377441","4.024689674377441","0.8738764524459839","0.8738764524459839","0.8738764524459839","2.4811227321624756","2.4811227321624756","2.4811227321624756"
"16139","0.09978204220533371","0.09978204220533371","0.09978204220533371","0.2588605582714081","0.2588605582714081","0.2588605582714081","0.6195666193962097","0.6195666193962097","0.6195666193962097","4.398941516876221","4.398941516876221","4.398941516876221","0.35246187448501587","0.35246187448501587","0.35246187448501587","2.506523370742798","2.506523370742798","2.506523370742798"
"16169","0.07550846040248871","0.07550846040248871","0.07550846040248871","0.3467977046966553","0.3467977046966553","0.3467977046966553","3.2203967571258545","3.2203967571258545","3.2203967571258545","10.556330680847168","10.556330680847168","10.556330680847168","3.2798402309417725","3.2798402309417725","3.2798402309417725","4.116613864898682","4.116613864898682","4.116613864898682"
"16199","0.11573883891105652","0.11573883891105652","0.11573883891105652","0.359993040561676","0.359993040561676","0.359993040561676","0.7437706589698792","0.7437706589698792","0.7437706589698792","4.926999568939209","4.926999568939209","4.926999568939209","0.43772581219673157","0.43772581219673157","0.43772581219673157","2.7564613819122314","2.7564613819122314","2.7564613819122314"
"16229","0.07242697477340698","0.07242697477340698","0.07242697477340698","0.3470555543899536","0.3470555543899536","0.3470555543899536","2.4878222942352295","2.4878222942352295","2.4878222942352295","10.00525951385498","10.00525951385498","10.00525951385498","3.934393882751465","3.934393882751465","3.934393882751465","3.573076009750366","3.573076009750366","3.573076009750366"
"16259","0.06934632360935211","0.06934632360935211","0.06934632360935211","0.3513509929180145","0.3513509929180145","0.3513509929180145","1.479816198348999","1.479816198348999","1.479816198348999","7.719526767730713","7.719526767730713","7.719526767730713","0.868403971195221","0.868403971195221","0.868403971195221","4.0872344970703125","4.0872344970703125","4.0872344970703125"
"16289","0.058059804141521454","0.058059804141521454","0.058059804141521454","0.2738674283027649","0.2738674283027649","0.2738674283027649","0.9290696382522583","0.9290696382522583","0.9290696382522583","3.8212475776672363","3.8212475776672363","3.8212475776672363","1.4465807676315308","1.4465807676315308","1.4465807676315308","2.755943536758423","2.755943536758423","2.755943536758423"
"16319","0.07074125111103058","0.07074125111103058","0.07074125111103058","0.2666277587413788","0.2666277587413788","0.2666277587413788","1.2673487663269043","1.2673487663269043","1.2673487663269043","6.860440731048584","6.860440731048584","6.860440731048584","1.0124566555023193","1.0124566555023193","1.0124566555023193","3.515779972076416","3.515779972076416","3.515779972076416"
"16349","0.08706960827112198","0.08706960827112198","0.08706960827112198","0.31722158193588257","0.31722158193588257","0.31722158193588257","1.6500011682510376","1.6500011682510376","1.6500011682510376","9.430802345275879","9.430802345275879","9.430802345275879","0.598434329032898","0.598434329032898","0.598434329032898","2.1302154064178467","2.1302154064178467","2.1302154064178467"
"16379","0.06796158105134964","0.06796158105134964","0.06796158105134964","0.34147581458091736","0.34147581458091736","0.34147581458091736","0.817068338394165","0.817068338394165","0.817068338394165","3.7677440643310547","3.7677440643310547","3.7677440643310547","0.6193941235542297","0.6193941235542297","0.6193941235542297","2.0950846672058105","2.0950846672058105","2.0950846672058105"
"16409","0.05642879381775856","0.05642879381775856","0.05642879381775856","0.3356053829193115","0.3356053829193115","0.3356053829193115","1.250680923461914","1.250680923461914","1.250680923461914","7.89055871963501","7.89055871963501","7.89055871963501","0.25619441270828247","0.25619441270828247","0.25619441270828247","2.328545093536377","2.328545093536377","2.328545093536377"
"16439","0.07958867400884628","0.07958867400884628","0.07958867400884628","0.44133588671684265","0.44133588671684265","0.44133588671684265","2.543511390686035","2.543511390686035","2.543511390686035","15.679872512817383","15.679872512817383","15.679872512817383","0.4689079523086548","0.4689079523086548","0.4689079523086548","2.7856786251068115","2.7856786251068115","2.7856786251068115"
"16469","0.05699153617024422","0.05699153617024422","0.05699153617024422","0.325448602437973","0.325448602437973","0.325448602437973","0.9540514945983887","0.9540514945983887","0.9540514945983887","5.0190887451171875","5.0190887451171875","5.0190887451171875","0.5702178478240967","0.5702178478240967","0.5702178478240967","2.316349744796753","2.316349744796753","2.316349744796753"
"16499","0.049445562064647675","0.049445562064647675","0.049445562064647675","0.3431628346443176","0.3431628346443176","0.3431628346443176","0.9555105566978455","0.9555105566978455","0.9555105566978455","6.756526470184326","6.756526470184326","6.756526470184326","0.3245559632778168","0.3245559632778168","0.3245559632778168","2.1359591484069824","2.1359591484069824","2.1359591484069824"
"16529","0.11399371922016144","0.11399371922016144","0.11399371922016144","0.23141050338745117","0.23141050338745117","0.23141050338745117","1.6616169214248657","1.6616169214248657","1.6616169214248657","4.802440166473389","4.802440166473389","4.802440166473389","1.8814135789871216","1.8814135789871216","1.8814135789871216","12.943822860717773","12.943822860717773","12.943822860717773"
"16559","0.12880143523216248","0.12880143523216248","0.12880143523216248","0.40549033880233765","0.40549033880233765","0.40549033880233765","1.2395296096801758","1.2395296096801758","1.2395296096801758","6.911696434020996","6.911696434020996","6.911696434020996","1.2005223035812378","1.2005223035812378","1.2005223035812378","2.6522164344787598","2.6522164344787598","2.6522164344787598"
"16589","0.06624764949083328","0.06624764949083328","0.06624764949083328","0.3530932664871216","0.3530932664871216","0.3530932664871216","1.2135189771652222","1.2135189771652222","1.2135189771652222","6.730856895446777","6.730856895446777","6.730856895446777","0.3431628346443176","0.3431628346443176","0.3431628346443176","2.118535041809082","2.118535041809082","2.118535041809082"
"16619","0.09803435951471329","0.09803435951471329","0.09803435951471329","0.35471999645233154","0.35471999645233154","0.35471999645233154","3.7769482135772705","3.7769482135772705","3.7769482135772705","12.219605445861816","12.219605445861816","12.219605445861816","5.144243240356445","5.144243240356445","5.144243240356445","9.721515655517578","9.721515655517578","9.721515655517578"
"16649","0.06508644670248032","0.06508644670248032","0.06508644670248032","0.4722054898738861","0.4722054898738861","0.4722054898738861","0.8388453722000122","0.8388453722000122","0.8388453722000122","5.985918045043945","5.985918045043945","5.985918045043945","0.49397537112236023","0.49397537112236023","0.49397537112236023","2.423957347869873","2.423957347869873","2.423957347869873"
"16679","0.058936119079589844","0.058936119079589844","0.058936119079589844","0.3410486876964569","0.3410486876964569","0.3410486876964569","4.306888103485107","4.306888103485107","4.306888103485107","12.391128540039062","12.391128540039062","12.391128540039062","6.60192346572876","6.60192346572876","6.60192346572876","62.82339859008789","62.82339859008789","62.82339859008789"
"16709","0.04841530695557594","0.04841530695557594","0.04841530695557594","0.3170204758644104","0.3170204758644104","0.3170204758644104","0.8422955870628357","0.8422955870628357","0.8422955870628357","5.2729058265686035","5.2729058265686035","5.2729058265686035","0.6222679018974304","0.6222679018974304","0.6222679018974304","2.561169385910034","2.561169385910034","2.561169385910034"
"16739","0.055350132286548615","0.055350132286548615","0.055350132286548615","0.3465282618999481","0.3465282618999481","0.3465282618999481","1.06040620803833","1.06040620803833","1.06040620803833","7.6433939933776855","7.6433939933776855","7.6433939933776855","3.5396645069122314","3.5396645069122314","3.5396645069122314","12.949153900146484","12.949153900146484","12.949153900146484"
"16769","0.08120551705360413","0.08120551705360413","0.08120551705360413","0.35640060901641846","0.35640060901641846","0.35640060901641846","1.2763837575912476","1.2763837575912476","1.2763837575912476","8.22159481048584","8.22159481048584","8.22159481048584","0.7497220635414124","0.7497220635414124","0.7497220635414124","9.74302864074707","9.74302864074707","9.74302864074707"
"16799","0.08702950924634933","0.08702950924634933","0.08702950924634933","0.3124699294567108","0.3124699294567108","0.3124699294567108","1.1042605638504028","1.1042605638504028","1.1042605638504028","4.9998650550842285","4.9998650550842285","4.9998650550842285","0.7798948287963867","0.7798948287963867","0.7798948287963867","2.6055846214294434","2.6055846214294434","2.6055846214294434"
"16829","0.11217785626649857","0.11217785626649857","0.11217785626649857","0.5559738278388977","0.5559738278388977","0.5559738278388977","0.7941086888313293","0.7941086888313293","0.7941086888313293","7.442882061004639","7.442882061004639","7.442882061004639","0.4069269597530365","0.4069269597530365","0.4069269597530365","2.662118434906006","2.662118434906006","2.662118434906006"
"16859","0.08027602732181549","0.08027602732181549","0.08027602732181549","0.3853355050086975","0.3853355050086975","0.3853355050086975","1.4787771701812744","1.4787771701812744","1.4787771701812744","10.70394229888916","10.70394229888916","10.70394229888916","0.417915940284729","0.417915940284729","0.417915940284729","2.367438554763794","2.367438554763794","2.367438554763794"
"16889","0.10322398692369461","0.10322398692369461","0.10322398692369461","0.3015170991420746","0.3015170991420746","0.3015170991420746","2.5925939083099365","2.5925939083099365","2.5925939083099365","10.313207626342773","10.313207626342773","10.313207626342773","9.01795768737793","9.01795768737793","9.01795768737793","15.724820137023926","15.724820137023926","15.724820137023926"
"16919","0.07505789399147034","0.07505789399147034","0.07505789399147034","0.4090239107608795","0.4090239107608795","0.4090239107608795","0.7407183051109314","0.7407183051109314","0.7407183051109314","5.046274185180664","5.046274185180664","5.046274185180664","0.5187814235687256","0.5187814235687256","0.5187814235687256","2.215853214263916","2.215853214263916","2.215853214263916"
"16949","0.06438921391963959","0.06438921391963959","0.06438921391963959","0.37306204438209534","0.37306204438209534","0.37306204438209534","0.9962850213050842","0.9962850213050842","0.9962850213050842","7.17189884185791","7.17189884185791","7.17189884185791","0.512147068977356","0.512147068977356","0.512147068977356","2.1456284523010254","2.1456284523010254","2.1456284523010254"
"16979","0.04593035578727722","0.04593035578727722","0.04593035578727722","0.35864752531051636","0.35864752531051636","0.35864752531051636","1.5213631391525269","1.5213631391525269","1.5213631391525269","6.966546058654785","6.966546058654785","6.966546058654785","1.247226357460022","1.247226357460022","1.247226357460022","2.065584421157837","2.065584421157837","2.065584421157837"
"17009","0.08356139063835144","0.08356139063835144","0.08356139063835144","0.2964939773082733","0.2964939773082733","0.2964939773082733","6.228489875793457","6.228489875793457","6.228489875793457","6.579333305358887","6.579333305358887","6.579333305358887","7.876759052276611","7.876759052276611","7.876759052276611","56.48312759399414","56.48312759399414","56.48312759399414"
"17039","0.07811377942562103","0.07811377942562103","0.07811377942562103","0.2732347846031189","0.2732347846031189","0.2732347846031189","1.1346430778503418","1.1346430778503418","1.1346430778503418","6.660745143890381","6.660745143890381","6.660745143890381","1.2373683452606201","1.2373683452606201","1.2373683452606201","9.169537544250488","9.169537544250488","9.169537544250488"
"17069","0.07694736868143082","0.07694736868143082","0.07694736868143082","0.3096698820590973","0.3096698820590973","0.3096698820590973","1.695205807685852","1.695205807685852","1.695205807685852","10.16385269165039","10.16385269165039","10.16385269165039","1.2772958278656006","1.2772958278656006","1.2772958278656006","2.43287992477417","2.43287992477417","2.43287992477417"
"17099","0.07083790749311447","0.07083790749311447","0.07083790749311447","0.345236212015152","0.345236212015152","0.345236212015152","1.092957615852356","1.092957615852356","1.092957615852356","6.04473352432251","6.04473352432251","6.04473352432251","0.24634896218776703","0.24634896218776703","0.24634896218776703","2.031825304031372","2.031825304031372","2.031825304031372"
"17129","0.06413595378398895","0.06413595378398895","0.06413595378398895","0.39183393120765686","0.39183393120765686","0.39183393120765686","15.704906463623047","15.704906463623047","15.704906463623047","42.814781188964844","42.814781188964844","42.814781188964844","70.44365692138672","70.44365692138672","70.44365692138672","194.8567352294922","194.8567352294922","194.8567352294922"
"17159","0.07161638140678406","0.07161638140678406","0.07161638140678406","0.3651943802833557","0.3651943802833557","0.3651943802833557","0.9338517785072327","0.9338517785072327","0.9338517785072327","5.564924716949463","5.564924716949463","5.564924716949463","1.5555760860443115","1.5555760860443115","1.5555760860443115","2.2361772060394287","2.2361772060394287","2.2361772060394287"
"17189","0.09509513527154922","0.09509513527154922","0.09509513527154922","0.25421252846717834","0.25421252846717834","0.25421252846717834","1.008696436882019","1.008696436882019","1.008696436882019","4.800827980041504","4.800827980041504","4.800827980041504","0.31386563181877136","0.31386563181877136","0.31386563181877136","1.8643022775650024","1.8643022775650024","1.8643022775650024"
"17219","0.07307091355323792","0.07307091355323792","0.07307091355323792","0.3176848292350769","0.3176848292350769","0.3176848292350769","0.852811336517334","0.852811336517334","0.852811336517334","3.781219720840454","3.781219720840454","3.781219720840454","0.5495201945304871","0.5495201945304871","0.5495201945304871","3.633960485458374","3.633960485458374","3.633960485458374"
"17249","0.06883478164672852","0.06883478164672852","0.06883478164672852","0.2872545123100281","0.2872545123100281","0.2872545123100281","0.8463168740272522","0.8463168740272522","0.8463168740272522","6.274829387664795","6.274829387664795","6.274829387664795","0.4216232895851135","0.4216232895851135","0.4216232895851135","1.7208129167556763","1.7208129167556763","1.7208129167556763"
"17279","0.06357226520776749","0.06357226520776749","0.06357226520776749","0.26230207085609436","0.26230207085609436","0.26230207085609436","1.2464160919189453","1.2464160919189453","1.2464160919189453","7.055994510650635","7.055994510650635","7.055994510650635","1.5668847560882568","1.5668847560882568","1.5668847560882568","5.796741962432861","5.796741962432861","5.796741962432861"
"17309","0.07053294032812119","0.07053294032812119","0.07053294032812119","0.3873676359653473","0.3873676359653473","0.3873676359653473","0.9520174264907837","0.9520174264907837","0.9520174264907837","4.579425811767578","4.579425811767578","4.579425811767578","0.3756609559059143","0.3756609559059143","0.3756609559059143","2.1306097507476807","2.1306097507476807","2.1306097507476807"
"17339","0.08741418272256851","0.08741418272256851","0.08741418272256851","0.3480268716812134","0.3480268716812134","0.3480268716812134","0.5179087519645691","0.5179087519645691","0.5179087519645691","4.326766490936279","4.326766490936279","4.326766490936279","0.3556073009967804","0.3556073009967804","0.3556073009967804","1.655285358428955","1.655285358428955","1.655285358428955"
"17369","0.06653689593076706","0.06653689593076706","0.06653689593076706","0.37316378951072693","0.37316378951072693","0.37316378951072693","3.171264171600342","3.171264171600342","3.171264171600342","5.324969291687012","5.324969291687012","5.324969291687012","6.953447341918945","6.953447341918945","6.953447341918945","3.9240806102752686","3.9240806102752686","3.9240806102752686"
"17399","0.06738350540399551","0.06738350540399551","0.06738350540399551","0.3564164638519287","0.3564164638519287","0.3564164638519287","0.6378414630889893","0.6378414630889893","0.6378414630889893","3.382725715637207","3.382725715637207","3.382725715637207","0.3046891987323761","0.3046891987323761","0.3046891987323761","2.3022842407226562","2.3022842407226562","2.3022842407226562"
"17429","0.07492560148239136","0.07492560148239136","0.07492560148239136","0.3270593583583832","0.3270593583583832","0.3270593583583832","1.2193726301193237","1.2193726301193237","1.2193726301193237","5.234425067901611","5.234425067901611","5.234425067901611","0.7019050717353821","0.7019050717353821","0.7019050717353821","1.855479121208191","1.855479121208191","1.855479121208191"
"17459","0.05380816385149956","0.05380816385149956","0.05380816385149956","0.2616417706012726","0.2616417706012726","0.2616417706012726","0.40044501423835754","0.40044501423835754","0.40044501423835754","3.245465040206909","3.245465040206909","3.245465040206909","0.2097351849079132","0.2097351849079132","0.2097351849079132","1.601058006286621","1.601058006286621","1.601058006286621"
"17489","0.053219277411699295","0.053219277411699295","0.053219277411699295","0.2529694437980652","0.2529694437980652","0.2529694437980652","0.9070582389831543","0.9070582389831543","0.9070582389831543","3.958087682723999","3.958087682723999","3.958087682723999","0.3325616419315338","0.3325616419315338","0.3325616419315338","2.059826374053955","2.059826374053955","2.059826374053955"
