"Step","layer0_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term","layer0_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term","layer10_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term","layer5_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MAX"
"15089","0.15860675275325775","0.15860675275325775","0.15860675275325775","0.9361958503723145","0.9361958503723145","0.9361958503723145","0.4086410701274872","0.4086410701274872","0.4086410701274872"
"15119","0.1853942573070526","0.1853942573070526","0.1853942573070526","0.21043959259986877","0.21043959259986877","0.21043959259986877","0.3090129792690277","0.3090129792690277","0.3090129792690277"
"15149","0.16196352243423462","0.16196352243423462","0.16196352243423462","0.1999092549085617","0.1999092549085617","0.1999092549085617","0.3185514211654663","0.3185514211654663","0.3185514211654663"
"15179","0.18350058794021606","0.18350058794021606","0.18350058794021606","0.20919574797153473","0.20919574797153473","0.20919574797153473","0.3482486307621002","0.3482486307621002","0.3482486307621002"
"15209","0.1624242663383484","0.1624242663383484","0.1624242663383484","2.1193289756774902","2.1193289756774902","2.1193289756774902","0.4376128315925598","0.4376128315925598","0.4376128315925598"
"15239","0.16399145126342773","0.16399145126342773","0.16399145126342773","0.2467147409915924","0.2467147409915924","0.2467147409915924","0.30367812514305115","0.30367812514305115","0.30367812514305115"
"15269","0.18736600875854492","0.18736600875854492","0.18736600875854492","5.70341682434082","5.70341682434082","5.70341682434082","1.1753332614898682","1.1753332614898682","1.1753332614898682"
"15299","0.16587236523628235","0.16587236523628235","0.16587236523628235","2.0844945907592773","2.0844945907592773","2.0844945907592773","0.6739555597305298","0.6739555597305298","0.6739555597305298"
"15329","0.173630028963089","0.173630028963089","0.173630028963089","4.384947776794434","4.384947776794434","4.384947776794434","0.935072660446167","0.935072660446167","0.935072660446167"
"15359","0.15565112233161926","0.15565112233161926","0.15565112233161926","0.6005465388298035","0.6005465388298035","0.6005465388298035","0.3649667501449585","0.3649667501449585","0.3649667501449585"
"15389","0.17649859189987183","0.17649859189987183","0.17649859189987183","3.8803203105926514","3.8803203105926514","3.8803203105926514","0.7367799282073975","0.7367799282073975","0.7367799282073975"
"15419","0.19022104144096375","0.19022104144096375","0.19022104144096375","4.403521537780762","4.403521537780762","4.403521537780762","1.26016366481781","1.26016366481781","1.26016366481781"
"15449","0.15623340010643005","0.15623340010643005","0.15623340010643005","0.22943134605884552","0.22943134605884552","0.22943134605884552","0.2711666524410248","0.2711666524410248","0.2711666524410248"
"15479","0.1588432341814041","0.1588432341814041","0.1588432341814041","6.628359317779541","6.628359317779541","6.628359317779541","47.69635009765625","47.69635009765625","47.69635009765625"
"15509","0.15652160346508026","0.15652160346508026","0.15652160346508026","0.23559042811393738","0.23559042811393738","0.23559042811393738","0.27120405435562134","0.27120405435562134","0.27120405435562134"
"15539","0.17676381766796112","0.17676381766796112","0.17676381766796112","1.8395363092422485","1.8395363092422485","1.8395363092422485","0.6515430808067322","0.6515430808067322","0.6515430808067322"
"15569","0.17838448286056519","0.17838448286056519","0.17838448286056519","5.147960186004639","5.147960186004639","5.147960186004639","0.8628993034362793","0.8628993034362793","0.8628993034362793"
"15599","0.1808319091796875","0.1808319091796875","0.1808319091796875","2.3560829162597656","2.3560829162597656","2.3560829162597656","0.6457722783088684","0.6457722783088684","0.6457722783088684"
"15629","0.16050921380519867","0.16050921380519867","0.16050921380519867","1.4696197509765625","1.4696197509765625","1.4696197509765625","0.4031170904636383","0.4031170904636383","0.4031170904636383"
"15659","0.18671125173568726","0.18671125173568726","0.18671125173568726","0.8127418756484985","0.8127418756484985","0.8127418756484985","0.3922075629234314","0.3922075629234314","0.3922075629234314"
"15689","0.15788938105106354","0.15788938105106354","0.15788938105106354","0.7777947783470154","0.7777947783470154","0.7777947783470154","0.34048837423324585","0.34048837423324585","0.34048837423324585"
"15719","0.17252884805202484","0.17252884805202484","0.17252884805202484","0.7360956072807312","0.7360956072807312","0.7360956072807312","0.40775471925735474","0.40775471925735474","0.40775471925735474"
"15749","0.16462118923664093","0.16462118923664093","0.16462118923664093","1.4596104621887207","1.4596104621887207","1.4596104621887207","0.5323330163955688","0.5323330163955688","0.5323330163955688"
"15779","0.16235871613025665","0.16235871613025665","0.16235871613025665","9.033269882202148","9.033269882202148","9.033269882202148","47.94617462158203","47.94617462158203","47.94617462158203"
"15809","0.1664830595254898","0.1664830595254898","0.1664830595254898","3.089310884475708","3.089310884475708","3.089310884475708","0.5867209434509277","0.5867209434509277","0.5867209434509277"
"15839","0.15697501599788666","0.15697501599788666","0.15697501599788666","0.7102293372154236","0.7102293372154236","0.7102293372154236","0.32784271240234375","0.32784271240234375","0.32784271240234375"
"15869","0.15068842470645905","0.15068842470645905","0.15068842470645905","0.22046056389808655","0.22046056389808655","0.22046056389808655","0.2850046157836914","0.2850046157836914","0.2850046157836914"
"15899","0.1717497855424881","0.1717497855424881","0.1717497855424881","6.144287109375","6.144287109375","6.144287109375","32.84443664550781","32.84443664550781","32.84443664550781"
"15929","0.19294440746307373","0.19294440746307373","0.19294440746307373","1.861981749534607","1.861981749534607","1.861981749534607","0.486654669046402","0.486654669046402","0.486654669046402"
"15959","0.16167207062244415","0.16167207062244415","0.16167207062244415","7.3310136795043945","7.3310136795043945","7.3310136795043945","36.31669616699219","36.31669616699219","36.31669616699219"
"15989","0.16679994761943817","0.16679994761943817","0.16679994761943817","3.7858123779296875","3.7858123779296875","3.7858123779296875","0.617943525314331","0.617943525314331","0.617943525314331"
"16019","0.16642731428146362","0.16642731428146362","0.16642731428146362","12.50609302520752","12.50609302520752","12.50609302520752","32.27988815307617","32.27988815307617","32.27988815307617"
"16049","0.163055419921875","0.163055419921875","0.163055419921875","6.395206451416016","6.395206451416016","6.395206451416016","37.94755554199219","37.94755554199219","37.94755554199219"
"16079","0.15778188407421112","0.15778188407421112","0.15778188407421112","5.839019298553467","5.839019298553467","5.839019298553467","36.67586898803711","36.67586898803711","36.67586898803711"
"16109","0.15066005289554596","0.15066005289554596","0.15066005289554596","0.582500159740448","0.582500159740448","0.582500159740448","0.32508599758148193","0.32508599758148193","0.32508599758148193"
"16139","0.1517522931098938","0.1517522931098938","0.1517522931098938","0.922207772731781","0.922207772731781","0.922207772731781","0.3528138995170593","0.3528138995170593","0.3528138995170593"
"16169","0.17088991403579712","0.17088991403579712","0.17088991403579712","8.876044273376465","8.876044273376465","8.876044273376465","38.3402099609375","38.3402099609375","38.3402099609375"
"16199","0.17298875749111176","0.17298875749111176","0.17298875749111176","2.003410577774048","2.003410577774048","2.003410577774048","0.7816542983055115","0.7816542983055115","0.7816542983055115"
"16229","0.16075310111045837","0.16075310111045837","0.16075310111045837","6.414626598358154","6.414626598358154","6.414626598358154","0.81315678358078","0.81315678358078","0.81315678358078"
"16259","0.156097412109375","0.156097412109375","0.156097412109375","3.733320951461792","3.733320951461792","3.733320951461792","0.5327584147453308","0.5327584147453308","0.5327584147453308"
"16289","0.14782722294330597","0.14782722294330597","0.14782722294330597","0.24306510388851166","0.24306510388851166","0.24306510388851166","0.28974971175193787","0.28974971175193787","0.28974971175193787"
"16319","0.17318838834762573","0.17318838834762573","0.17318838834762573","3.187516212463379","3.187516212463379","3.187516212463379","0.6975293755531311","0.6975293755531311","0.6975293755531311"
"16349","0.1870102435350418","0.1870102435350418","0.1870102435350418","5.517050743103027","5.517050743103027","5.517050743103027","0.8880607485771179","0.8880607485771179","0.8880607485771179"
"16379","0.1609843522310257","0.1609843522310257","0.1609843522310257","0.22964952886104584","0.22964952886104584","0.22964952886104584","0.3312695324420929","0.3312695324420929","0.3312695324420929"
"16409","0.16154584288597107","0.16154584288597107","0.16154584288597107","6.477809429168701","6.477809429168701","6.477809429168701","0.5021321177482605","0.5021321177482605","0.5021321177482605"
"16439","0.16847412288188934","0.16847412288188934","0.16847412288188934","7.146730899810791","7.146730899810791","7.146730899810791","1.2197508811950684","1.2197508811950684","1.2197508811950684"
"16469","0.15315546095371246","0.15315546095371246","0.15315546095371246","0.937917172908783","0.937917172908783","0.937917172908783","0.36553436517715454","0.36553436517715454","0.36553436517715454"
"16499","0.15054257214069366","0.15054257214069366","0.15054257214069366","4.628386497497559","4.628386497497559","4.628386497497559","0.5715734958648682","0.5715734958648682","0.5715734958648682"
"16529","0.1582430601119995","0.1582430601119995","0.1582430601119995","5.974950790405273","5.974950790405273","5.974950790405273","31.362485885620117","31.362485885620117","31.362485885620117"
"16559","0.17187660932540894","0.17187660932540894","0.17187660932540894","2.1827523708343506","2.1827523708343506","2.1827523708343506","0.4212053716182709","0.4212053716182709","0.4212053716182709"
"16589","0.16679838299751282","0.16679838299751282","0.16679838299751282","5.207309246063232","5.207309246063232","5.207309246063232","0.5884044766426086","0.5884044766426086","0.5884044766426086"
"16619","0.17887501418590546","0.17887501418590546","0.17887501418590546","15.0094575881958","15.0094575881958","15.0094575881958","34.33916091918945","34.33916091918945","34.33916091918945"
"16649","0.18149034678936005","0.18149034678936005","0.18149034678936005","0.7632288932800293","0.7632288932800293","0.7632288932800293","0.3836025297641754","0.3836025297641754","0.3836025297641754"
"16679","0.1607135385274887","0.1607135385274887","0.1607135385274887","28.6146240234375","28.6146240234375","28.6146240234375","113.10176849365234","113.10176849365234","113.10176849365234"
"16709","0.1587889939546585","0.1587889939546585","0.1587889939546585","2.372642993927002","2.372642993927002","2.372642993927002","0.4966121017932892","0.4966121017932892","0.4966121017932892"
"16739","0.17900578677654266","0.17900578677654266","0.17900578677654266","8.725258827209473","8.725258827209473","8.725258827209473","39.925540924072266","39.925540924072266","39.925540924072266"
"16769","0.1823747307062149","0.1823747307062149","0.1823747307062149","9.855611801147461","9.855611801147461","9.855611801147461","31.977230072021484","31.977230072021484","31.977230072021484"
"16799","0.14871056377887726","0.14871056377887726","0.14871056377887726","2.2734053134918213","2.2734053134918213","2.2734053134918213","0.37585046887397766","0.37585046887397766","0.37585046887397766"
"16829","0.1653822958469391","0.1653822958469391","0.1653822958469391","1.9902944564819336","1.9902944564819336","1.9902944564819336","0.43905818462371826","0.43905818462371826","0.43905818462371826"
"16859","0.1561896800994873","0.1561896800994873","0.1561896800994873","6.589841842651367","6.589841842651367","6.589841842651367","0.751891553401947","0.751891553401947","0.751891553401947"
"16889","0.15029306709766388","0.15029306709766388","0.15029306709766388","11.595473289489746","11.595473289489746","11.595473289489746","33.829959869384766","33.829959869384766","33.829959869384766"
"16919","0.15644493699073792","0.15644493699073792","0.15644493699073792","2.1937074661254883","2.1937074661254883","2.1937074661254883","0.3817714750766754","0.3817714750766754","0.3817714750766754"
"16949","0.17340761423110962","0.17340761423110962","0.17340761423110962","3.535086154937744","3.535086154937744","3.535086154937744","0.5310879945755005","0.5310879945755005","0.5310879945755005"
"16979","0.1531863957643509","0.1531863957643509","0.1531863957643509","3.2799389362335205","3.2799389362335205","3.2799389362335205","0.38767683506011963","0.38767683506011963","0.38767683506011963"
"17009","0.1604095846414566","0.1604095846414566","0.1604095846414566","5.099973678588867","5.099973678588867","5.099973678588867","26.083465576171875","26.083465576171875","26.083465576171875"
"17039","0.15493282675743103","0.15493282675743103","0.15493282675743103","6.481780529022217","6.481780529022217","6.481780529022217","32.37641143798828","32.37641143798828","32.37641143798828"
"17069","0.16133898496627808","0.16133898496627808","0.16133898496627808","4.878304481506348","4.878304481506348","4.878304481506348","0.9018959999084473","0.9018959999084473","0.9018959999084473"
"17099","0.1653105467557907","0.1653105467557907","0.1653105467557907","2.4113123416900635","2.4113123416900635","2.4113123416900635","0.44767293334007263","0.44767293334007263","0.44767293334007263"
"17129","0.17751078307628632","0.17751078307628632","0.17751078307628632","10.943296432495117","10.943296432495117","10.943296432495117","20.116655349731445","20.116655349731445","20.116655349731445"
"17159","0.17375004291534424","0.17375004291534424","0.17375004291534424","1.3042540550231934","1.3042540550231934","1.3042540550231934","0.4814237058162689","0.4814237058162689","0.4814237058162689"
"17189","0.1558632105588913","0.1558632105588913","0.1558632105588913","0.20951391756534576","0.20951391756534576","0.20951391756534576","0.3131161034107208","0.3131161034107208","0.3131161034107208"
"17219","0.15376579761505127","0.15376579761505127","0.15376579761505127","0.20362360775470734","0.20362360775470734","0.20362360775470734","0.30309101939201355","0.30309101939201355","0.30309101939201355"
"17249","0.14793722331523895","0.14793722331523895","0.14793722331523895","1.7298364639282227","1.7298364639282227","1.7298364639282227","0.6269194483757019","0.6269194483757019","0.6269194483757019"
"17279","0.15040315687656403","0.15040315687656403","0.15040315687656403","6.819633483886719","6.819633483886719","6.819633483886719","36.83212661743164","36.83212661743164","36.83212661743164"
"17309","0.17476044595241547","0.17476044595241547","0.17476044595241547","1.141047477722168","1.141047477722168","1.141047477722168","0.4659516513347626","0.4659516513347626","0.4659516513347626"
"17339","0.1559009552001953","0.1559009552001953","0.1559009552001953","1.0161536931991577","1.0161536931991577","1.0161536931991577","0.3930931091308594","0.3930931091308594","0.3930931091308594"
"17369","0.16225187480449677","0.16225187480449677","0.16225187480449677","5.579257965087891","5.579257965087891","5.579257965087891","35.03998565673828","35.03998565673828","35.03998565673828"
"17399","0.16357269883155823","0.16357269883155823","0.16357269883155823","0.5305938124656677","0.5305938124656677","0.5305938124656677","0.35638535022735596","0.35638535022735596","0.35638535022735596"
"17429","0.16460789740085602","0.16460789740085602","0.16460789740085602","3.426450252532959","3.426450252532959","3.426450252532959","0.5338239073753357","0.5338239073753357","0.5338239073753357"
"17459","0.14131616055965424","0.14131616055965424","0.14131616055965424","0.2297460436820984","0.2297460436820984","0.2297460436820984","0.2677498757839203","0.2677498757839203","0.2677498757839203"
"17489","0.15365871787071228","0.15365871787071228","0.15365871787071228","0.9526271224021912","0.9526271224021912","0.9526271224021912","0.32211628556251526","0.32211628556251526","0.32211628556251526"
"17519","0.1599464863538742","0.1599464863538742","0.1599464863538742","1.8764749765396118","1.8764749765396118","1.8764749765396118","0.5792669653892517","0.5792669653892517","0.5792669653892517"
"17549","0.18257226049900055","0.18257226049900055","0.18257226049900055","3.68900465965271","3.68900465965271","3.68900465965271","0.64593106508255","0.64593106508255","0.64593106508255"
"17579","0.13709916174411774","0.13709916174411774","0.13709916174411774","0.2331731915473938","0.2331731915473938","0.2331731915473938","0.30943742394447327","0.30943742394447327","0.30943742394447327"
"17609","0.16592849791049957","0.16592849791049957","0.16592849791049957","0.24618065357208252","0.24618065357208252","0.24618065357208252","0.3251476287841797","0.3251476287841797","0.3251476287841797"
"17639","0.14026273787021637","0.14026273787021637","0.14026273787021637","2.273623466491699","2.273623466491699","2.273623466491699","0.497027724981308","0.497027724981308","0.497027724981308"
"17669","0.15228000283241272","0.15228000283241272","0.15228000283241272","0.23669403791427612","0.23669403791427612","0.23669403791427612","0.28963181376457214","0.28963181376457214","0.28963181376457214"
"17699","0.14124438166618347","0.14124438166618347","0.14124438166618347","7.690313816070557","7.690313816070557","7.690313816070557","32.4467887878418","32.4467887878418","32.4467887878418"
"17729","0.14452186226844788","0.14452186226844788","0.14452186226844788","0.2125866860151291","0.2125866860151291","0.2125866860151291","0.27567756175994873","0.27567756175994873","0.27567756175994873"
"17759","0.1544574350118637","0.1544574350118637","0.1544574350118637","4.6422929763793945","4.6422929763793945","4.6422929763793945","0.7399896383285522","0.7399896383285522","0.7399896383285522"
"17789","0.15834693610668182","0.15834693610668182","0.15834693610668182","7.275337219238281","7.275337219238281","7.275337219238281","38.9946403503418","38.9946403503418","38.9946403503418"
"17819","0.14693228900432587","0.14693228900432587","0.14693228900432587","4.569169998168945","4.569169998168945","4.569169998168945","0.8915699124336243","0.8915699124336243","0.8915699124336243"
"17849","0.1478523313999176","0.1478523313999176","0.1478523313999176","0.6623445749282837","0.6623445749282837","0.6623445749282837","0.3411622941493988","0.3411622941493988","0.3411622941493988"
"17879","0.14695824682712555","0.14695824682712555","0.14695824682712555","0.2375272661447525","0.2375272661447525","0.2375272661447525","0.30115824937820435","0.30115824937820435","0.30115824937820435"
"17909","0.14302067458629608","0.14302067458629608","0.14302067458629608","0.6433765292167664","0.6433765292167664","0.6433765292167664","0.29880282282829285","0.29880282282829285","0.29880282282829285"
"17939","0.1499064564704895","0.1499064564704895","0.1499064564704895","0.23638512194156647","0.23638512194156647","0.23638512194156647","0.3101223409175873","0.3101223409175873","0.3101223409175873"
"17969","0.1508598029613495","0.1508598029613495","0.1508598029613495","5.802969932556152","5.802969932556152","5.802969932556152","34.00636672973633","34.00636672973633","34.00636672973633"
"17999","0.14891032874584198","0.14891032874584198","0.14891032874584198","0.23888236284255981","0.23888236284255981","0.23888236284255981","0.2832857370376587","0.2832857370376587","0.2832857370376587"
"18029","0.14935685694217682","0.14935685694217682","0.14935685694217682","0.6848046183586121","0.6848046183586121","0.6848046183586121","0.3515688180923462","0.3515688180923462","0.3515688180923462"
"18059","0.15619924664497375","0.15619924664497375","0.15619924664497375","6.258795261383057","6.258795261383057","6.258795261383057","0.7012713551521301","0.7012713551521301","0.7012713551521301"
"18089","0.13947246968746185","0.13947246968746185","0.13947246968746185","5.266793251037598","5.266793251037598","5.266793251037598","28.21849250793457","28.21849250793457","28.21849250793457"
"18119","0.13898605108261108","0.13898605108261108","0.13898605108261108","5.180310249328613","5.180310249328613","5.180310249328613","30.85594367980957","30.85594367980957","30.85594367980957"
"18149","0.14496679604053497","0.14496679604053497","0.14496679604053497","3.8692538738250732","3.8692538738250732","3.8692538738250732","0.8629285097122192","0.8629285097122192","0.8629285097122192"
"18179","0.17754383385181427","0.17754383385181427","0.17754383385181427","2.729987382888794","2.729987382888794","2.729987382888794","0.5263480544090271","0.5263480544090271","0.5263480544090271"
"18209","0.13815784454345703","0.13815784454345703","0.13815784454345703","1.7584195137023926","1.7584195137023926","1.7584195137023926","0.46819183230400085","0.46819183230400085","0.46819183230400085"
"18239","0.15592627227306366","0.15592627227306366","0.15592627227306366","0.7435117959976196","0.7435117959976196","0.7435117959976196","0.35135626792907715","0.35135626792907715","0.35135626792907715"
"18269","0.1478206217288971","0.1478206217288971","0.1478206217288971","0.2446656972169876","0.2446656972169876","0.2446656972169876","0.30367958545684814","0.30367958545684814","0.30367958545684814"
"18299","0.14676479995250702","0.14676479995250702","0.14676479995250702","2.9976460933685303","2.9976460933685303","2.9976460933685303","0.776822030544281","0.776822030544281","0.776822030544281"
"18329","0.1393161118030548","0.1393161118030548","0.1393161118030548","0.5904780626296997","0.5904780626296997","0.5904780626296997","0.3456299304962158","0.3456299304962158","0.3456299304962158"
"18359","0.16320255398750305","0.16320255398750305","0.16320255398750305","21.85417366027832","21.85417366027832","21.85417366027832","122.94739532470703","122.94739532470703","122.94739532470703"
"18389","0.16231834888458252","0.16231834888458252","0.16231834888458252","0.26317912340164185","0.26317912340164185","0.26317912340164185","0.338002473115921","0.338002473115921","0.338002473115921"
"18419","0.15142039954662323","0.15142039954662323","0.15142039954662323","0.9428305625915527","0.9428305625915527","0.9428305625915527","0.3545047342777252","0.3545047342777252","0.3545047342777252"
"18449","0.16168594360351562","0.16168594360351562","0.16168594360351562","0.8676328063011169","0.8676328063011169","0.8676328063011169","0.3514191210269928","0.3514191210269928","0.3514191210269928"
"18479","0.16055907309055328","0.16055907309055328","0.16055907309055328","0.24804005026817322","0.24804005026817322","0.24804005026817322","0.3326775133609772","0.3326775133609772","0.3326775133609772"
"18509","0.1551675945520401","0.1551675945520401","0.1551675945520401","6.152778148651123","6.152778148651123","6.152778148651123","33.19403076171875","33.19403076171875","33.19403076171875"
"18539","0.14831675589084625","0.14831675589084625","0.14831675589084625","5.575833320617676","5.575833320617676","5.575833320617676","35.80177688598633","35.80177688598633","35.80177688598633"
"18569","0.16654269397258759","0.16654269397258759","0.16654269397258759","1.7451280355453491","1.7451280355453491","1.7451280355453491","0.6916075944900513","0.6916075944900513","0.6916075944900513"
"18599","0.16831302642822266","0.16831302642822266","0.16831302642822266","3.0913045406341553","3.0913045406341553","3.0913045406341553","0.6924378871917725","0.6924378871917725","0.6924378871917725"
"18629","0.14221419394016266","0.14221419394016266","0.14221419394016266","0.23591235280036926","0.23591235280036926","0.23591235280036926","0.27406609058380127","0.27406609058380127","0.27406609058380127"
"18659","0.13527396321296692","0.13527396321296692","0.13527396321296692","0.24036268889904022","0.24036268889904022","0.24036268889904022","0.28963378071784973","0.28963378071784973","0.28963378071784973"
"18689","0.14503984153270721","0.14503984153270721","0.14503984153270721","0.22914384305477142","0.22914384305477142","0.22914384305477142","0.3248230814933777","0.3248230814933777","0.3248230814933777"
"18719","0.15536220371723175","0.15536220371723175","0.15536220371723175","5.252167701721191","5.252167701721191","5.252167701721191","30.573137283325195","30.573137283325195","30.573137283325195"
"18749","0.16545648872852325","0.16545648872852325","0.16545648872852325","0.7369544506072998","0.7369544506072998","0.7369544506072998","0.43490371108055115","0.43490371108055115","0.43490371108055115"
"18779","0.15623053908348083","0.15623053908348083","0.15623053908348083","1.1089030504226685","1.1089030504226685","1.1089030504226685","0.38440218567848206","0.38440218567848206","0.38440218567848206"
"18809","0.1447819471359253","0.1447819471359253","0.1447819471359253","0.7052002549171448","0.7052002549171448","0.7052002549171448","0.33399060368537903","0.33399060368537903","0.33399060368537903"
"18839","0.14908897876739502","0.14908897876739502","0.14908897876739502","0.22229738533496857","0.22229738533496857","0.22229738533496857","0.30719682574272156","0.30719682574272156","0.30719682574272156"
"18869","0.13875789940357208","0.13875789940357208","0.13875789940357208","0.7286117672920227","0.7286117672920227","0.7286117672920227","0.3266349732875824","0.3266349732875824","0.3266349732875824"
"18899","0.1379656046628952","0.1379656046628952","0.1379656046628952","0.22991308569908142","0.22991308569908142","0.22991308569908142","0.2733013331890106","0.2733013331890106","0.2733013331890106"
"18929","0.15572088956832886","0.15572088956832886","0.15572088956832886","0.256578266620636","0.256578266620636","0.256578266620636","0.3330289125442505","0.3330289125442505","0.3330289125442505"
"18959","0.157988503575325","0.157988503575325","0.157988503575325","0.5742173790931702","0.5742173790931702","0.5742173790931702","0.3947913348674774","0.3947913348674774","0.3947913348674774"
"18989","0.1586005687713623","0.1586005687713623","0.1586005687713623","2.075063943862915","2.075063943862915","2.075063943862915","0.5046460628509521","0.5046460628509521","0.5046460628509521"
"19019","0.15100760757923126","0.15100760757923126","0.15100760757923126","9.444252967834473","9.444252967834473","9.444252967834473","35.17647171020508","35.17647171020508","35.17647171020508"
"19049","0.1469644457101822","0.1469644457101822","0.1469644457101822","4.83705997467041","4.83705997467041","4.83705997467041","0.7065578699111938","0.7065578699111938","0.7065578699111938"
"19079","0.17676371335983276","0.17676371335983276","0.17676371335983276","6.764120101928711","6.764120101928711","6.764120101928711","1.0513957738876343","1.0513957738876343","1.0513957738876343"
"19109","0.1471738964319229","0.1471738964319229","0.1471738964319229","1.5065081119537354","1.5065081119537354","1.5065081119537354","0.497091680765152","0.497091680765152","0.497091680765152"
"19139","0.14616554975509644","0.14616554975509644","0.14616554975509644","6.317259788513184","6.317259788513184","6.317259788513184","26.471433639526367","26.471433639526367","26.471433639526367"
"19169","0.13506433367729187","0.13506433367729187","0.13506433367729187","1.3172582387924194","1.3172582387924194","1.3172582387924194","0.42391249537467957","0.42391249537467957","0.42391249537467957"
"19199","0.13209562003612518","0.13209562003612518","0.13209562003612518","0.23933450877666473","0.23933450877666473","0.23933450877666473","0.2670367658138275","0.2670367658138275","0.2670367658138275"
"19229","0.13973893225193024","0.13973893225193024","0.13973893225193024","0.2205619513988495","0.2205619513988495","0.2205619513988495","0.29587292671203613","0.29587292671203613","0.29587292671203613"
"19259","0.1411726474761963","0.1411726474761963","0.1411726474761963","0.24641412496566772","0.24641412496566772","0.24641412496566772","0.2884683609008789","0.2884683609008789","0.2884683609008789"
"19289","0.1498049795627594","0.1498049795627594","0.1498049795627594","0.24918533861637115","0.24918533861637115","0.24918533861637115","0.28438901901245117","0.28438901901245117","0.28438901901245117"
"19319","0.13803339004516602","0.13803339004516602","0.13803339004516602","0.22457821667194366","0.22457821667194366","0.22457821667194366","0.26720431447029114","0.26720431447029114","0.26720431447029114"
"19349","0.1447957158088684","0.1447957158088684","0.1447957158088684","2.851369857788086","2.851369857788086","2.851369857788086","0.38266637921333313","0.38266637921333313","0.38266637921333313"
"19379","0.1439729630947113","0.1439729630947113","0.1439729630947113","0.24130089581012726","0.24130089581012726","0.24130089581012726","0.28767645359039307","0.28767645359039307","0.28767645359039307"
"19409","0.14087380468845367","0.14087380468845367","0.14087380468845367","0.20903895795345306","0.20903895795345306","0.20903895795345306","0.26635366678237915","0.26635366678237915","0.26635366678237915"
"19439","0.14475630223751068","0.14475630223751068","0.14475630223751068","1.4812220335006714","1.4812220335006714","1.4812220335006714","0.408769816160202","0.408769816160202","0.408769816160202"
"19469","0.1335507482290268","0.1335507482290268","0.1335507482290268","0.23295097053050995","0.23295097053050995","0.23295097053050995","0.2553555965423584","0.2553555965423584","0.2553555965423584"
"19499","0.16192711889743805","0.16192711889743805","0.16192711889743805","0.2362707257270813","0.2362707257270813","0.2362707257270813","0.332731157541275","0.332731157541275","0.332731157541275"
"19529","0.14276833832263947","0.14276833832263947","0.14276833832263947","1.2003302574157715","1.2003302574157715","1.2003302574157715","0.4734313488006592","0.4734313488006592","0.4734313488006592"
"19559","0.15411917865276337","0.15411917865276337","0.15411917865276337","0.26555439829826355","0.26555439829826355","0.26555439829826355","0.321219801902771","0.321219801902771","0.321219801902771"
"19589","0.14979304373264313","0.14979304373264313","0.14979304373264313","1.7444511651992798","1.7444511651992798","1.7444511651992798","0.45390862226486206","0.45390862226486206","0.45390862226486206"
"19619","0.1416354775428772","0.1416354775428772","0.1416354775428772","0.23445802927017212","0.23445802927017212","0.23445802927017212","0.2758210003376007","0.2758210003376007","0.2758210003376007"
"19649","0.14980438351631165","0.14980438351631165","0.14980438351631165","0.2237963080406189","0.2237963080406189","0.2237963080406189","0.32363227009773254","0.32363227009773254","0.32363227009773254"
"19679","0.15300723910331726","0.15300723910331726","0.15300723910331726","0.24651950597763062","0.24651950597763062","0.24651950597763062","0.32814428210258484","0.32814428210258484","0.32814428210258484"
"19709","0.1479981392621994","0.1479981392621994","0.1479981392621994","0.8628208637237549","0.8628208637237549","0.8628208637237549","0.3351348638534546","0.3351348638534546","0.3351348638534546"
"19739","0.14326512813568115","0.14326512813568115","0.14326512813568115","2.9388201236724854","2.9388201236724854","2.9388201236724854","0.8069558143615723","0.8069558143615723","0.8069558143615723"
"19769","0.14282332360744476","0.14282332360744476","0.14282332360744476","4.14849328994751","4.14849328994751","4.14849328994751","25.797256469726562","25.797256469726562","25.797256469726562"
"19799","0.14409758150577545","0.14409758150577545","0.14409758150577545","3.8192296028137207","3.8192296028137207","3.8192296028137207","0.7202130556106567","0.7202130556106567","0.7202130556106567"
"19829","0.13326695561408997","0.13326695561408997","0.13326695561408997","0.22893661260604858","0.22893661260604858","0.22893661260604858","0.252764493227005","0.252764493227005","0.252764493227005"
"19859","0.15083445608615875","0.15083445608615875","0.15083445608615875","8.4037504196167","8.4037504196167","8.4037504196167","28.397911071777344","28.397911071777344","28.397911071777344"
"19889","0.14279942214488983","0.14279942214488983","0.14279942214488983","0.24111156165599823","0.24111156165599823","0.24111156165599823","0.292298823595047","0.292298823595047","0.292298823595047"
"19919","0.14727474749088287","0.14727474749088287","0.14727474749088287","4.0609636306762695","4.0609636306762695","4.0609636306762695","0.538157045841217","0.538157045841217","0.538157045841217"
"19949","0.13877004384994507","0.13877004384994507","0.13877004384994507","0.23171557486057281","0.23171557486057281","0.23171557486057281","0.2825881838798523","0.2825881838798523","0.2825881838798523"
