"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"14789","2.2339656352996826","2.2339656352996826","2.2339656352996826","2.8161282539367676","2.8161282539367676","2.8161282539367676","2.7524423599243164","2.7524423599243164","2.7524423599243164"
"14819","2.502331018447876","2.502331018447876","2.502331018447876","2.377049207687378","2.377049207687378","2.377049207687378","2.991034746170044","2.991034746170044","2.991034746170044"
"14849","2.312223434448242","2.312223434448242","2.312223434448242","2.5023722648620605","2.5023722648620605","2.5023722648620605","3.2820701599121094","3.2820701599121094","3.2820701599121094"
"14879","2.2719314098358154","2.2719314098358154","2.2719314098358154","2.4268240928649902","2.4268240928649902","2.4268240928649902","2.804100275039673","2.804100275039673","2.804100275039673"
"14909","2.1453628540039062","2.1453628540039062","2.1453628540039062","2.339057207107544","2.339057207107544","2.339057207107544","2.712662935256958","2.712662935256958","2.712662935256958"
"14939","2.233081102371216","2.233081102371216","2.233081102371216","2.431182861328125","2.431182861328125","2.431182861328125","3.2635252475738525","3.2635252475738525","3.2635252475738525"
"14969","2.2438464164733887","2.2438464164733887","2.2438464164733887","2.5674026012420654","2.5674026012420654","2.5674026012420654","3.2858657836914062","3.2858657836914062","3.2858657836914062"
"14999","2.292792558670044","2.292792558670044","2.292792558670044","2.5125808715820312","2.5125808715820312","2.5125808715820312","3.15240216255188","3.15240216255188","3.15240216255188"
"15029","2.1791887283325195","2.1791887283325195","2.1791887283325195","2.5088694095611572","2.5088694095611572","2.5088694095611572","2.724853515625","2.724853515625","2.724853515625"
"15059","2.4300906658172607","2.4300906658172607","2.4300906658172607","2.648090124130249","2.648090124130249","2.648090124130249","3.4745659828186035","3.4745659828186035","3.4745659828186035"
"15089","2.186910390853882","2.186910390853882","2.186910390853882","2.45349383354187","2.45349383354187","2.45349383354187","2.9202799797058105","2.9202799797058105","2.9202799797058105"
"15119","2.3589978218078613","2.3589978218078613","2.3589978218078613","2.6379001140594482","2.6379001140594482","2.6379001140594482","2.990417718887329","2.990417718887329","2.990417718887329"
"15149","2.2559432983398438","2.2559432983398438","2.2559432983398438","2.49094820022583","2.49094820022583","2.49094820022583","3.013322353363037","3.013322353363037","3.013322353363037"
"15179","2.255478858947754","2.255478858947754","2.255478858947754","2.428864002227783","2.428864002227783","2.428864002227783","3.0520284175872803","3.0520284175872803","3.0520284175872803"
"15209","2.270315408706665","2.270315408706665","2.270315408706665","2.5006494522094727","2.5006494522094727","2.5006494522094727","2.8014891147613525","2.8014891147613525","2.8014891147613525"
"15239","2.2121636867523193","2.2121636867523193","2.2121636867523193","2.356646776199341","2.356646776199341","2.356646776199341","2.9108331203460693","2.9108331203460693","2.9108331203460693"
"15269","2.0887856483459473","2.0887856483459473","2.0887856483459473","2.3840911388397217","2.3840911388397217","2.3840911388397217","2.815598726272583","2.815598726272583","2.815598726272583"
"15299","2.189669609069824","2.189669609069824","2.189669609069824","2.723733425140381","2.723733425140381","2.723733425140381","2.9133269786834717","2.9133269786834717","2.9133269786834717"
"15329","2.3057267665863037","2.3057267665863037","2.3057267665863037","2.4441490173339844","2.4441490173339844","2.4441490173339844","3.0371553897857666","3.0371553897857666","3.0371553897857666"
"15359","2.286410093307495","2.286410093307495","2.286410093307495","2.5272326469421387","2.5272326469421387","2.5272326469421387","2.9022960662841797","2.9022960662841797","2.9022960662841797"
"15389","2.3344595432281494","2.3344595432281494","2.3344595432281494","2.358098030090332","2.358098030090332","2.358098030090332","3.066323757171631","3.066323757171631","3.066323757171631"
"15419","2.191099166870117","2.191099166870117","2.191099166870117","2.751504421234131","2.751504421234131","2.751504421234131","2.8525755405426025","2.8525755405426025","2.8525755405426025"
"15449","2.152435302734375","2.152435302734375","2.152435302734375","2.399867296218872","2.399867296218872","2.399867296218872","2.85646653175354","2.85646653175354","2.85646653175354"
"15479","2.1976089477539062","2.1976089477539062","2.1976089477539062","2.531076669692993","2.531076669692993","2.531076669692993","3.0557057857513428","3.0557057857513428","3.0557057857513428"
"15509","2.2212746143341064","2.2212746143341064","2.2212746143341064","2.3532791137695312","2.3532791137695312","2.3532791137695312","2.945636749267578","2.945636749267578","2.945636749267578"
"15539","2.1971514225006104","2.1971514225006104","2.1971514225006104","2.5196571350097656","2.5196571350097656","2.5196571350097656","2.9737658500671387","2.9737658500671387","2.9737658500671387"
"15569","2.2399444580078125","2.2399444580078125","2.2399444580078125","2.4360146522521973","2.4360146522521973","2.4360146522521973","2.8948817253112793","2.8948817253112793","2.8948817253112793"
"15599","2.2727880477905273","2.2727880477905273","2.2727880477905273","2.6656243801116943","2.6656243801116943","2.6656243801116943","2.961460828781128","2.961460828781128","2.961460828781128"
"15629","2.216479778289795","2.216479778289795","2.216479778289795","2.6365251541137695","2.6365251541137695","2.6365251541137695","2.989847421646118","2.989847421646118","2.989847421646118"
"15659","2.253373146057129","2.253373146057129","2.253373146057129","2.4606845378875732","2.4606845378875732","2.4606845378875732","2.9899654388427734","2.9899654388427734","2.9899654388427734"
"15689","2.2547061443328857","2.2547061443328857","2.2547061443328857","2.4762303829193115","2.4762303829193115","2.4762303829193115","3.0638179779052734","3.0638179779052734","3.0638179779052734"
"15719","2.256425380706787","2.256425380706787","2.256425380706787","2.554535150527954","2.554535150527954","2.554535150527954","3.002556085586548","3.002556085586548","3.002556085586548"
"15749","2.2365987300872803","2.2365987300872803","2.2365987300872803","2.644205331802368","2.644205331802368","2.644205331802368","3.1215081214904785","3.1215081214904785","3.1215081214904785"
"15779","2.1778218746185303","2.1778218746185303","2.1778218746185303","2.382981777191162","2.382981777191162","2.382981777191162","2.8683323860168457","2.8683323860168457","2.8683323860168457"
"15809","2.1221907138824463","2.1221907138824463","2.1221907138824463","2.647135019302368","2.647135019302368","2.647135019302368","2.7789065837860107","2.7789065837860107","2.7789065837860107"
"15839","2.259294033050537","2.259294033050537","2.259294033050537","2.644596576690674","2.644596576690674","2.644596576690674","3.023210287094116","3.023210287094116","3.023210287094116"
"15869","2.2300798892974854","2.2300798892974854","2.2300798892974854","2.5531039237976074","2.5531039237976074","2.5531039237976074","2.841686725616455","2.841686725616455","2.841686725616455"
"15899","2.337573528289795","2.337573528289795","2.337573528289795","2.6002719402313232","2.6002719402313232","2.6002719402313232","3.047455310821533","3.047455310821533","3.047455310821533"
"15929","2.1881980895996094","2.1881980895996094","2.1881980895996094","2.5991368293762207","2.5991368293762207","2.5991368293762207","2.7758593559265137","2.7758593559265137","2.7758593559265137"
"15959","2.251152515411377","2.251152515411377","2.251152515411377","2.265223503112793","2.265223503112793","2.265223503112793","2.588214635848999","2.588214635848999","2.588214635848999"
"15989","2.0939579010009766","2.0939579010009766","2.0939579010009766","2.53700590133667","2.53700590133667","2.53700590133667","2.7697079181671143","2.7697079181671143","2.7697079181671143"
"16019","2.191596746444702","2.191596746444702","2.191596746444702","2.3666906356811523","2.3666906356811523","2.3666906356811523","2.7510032653808594","2.7510032653808594","2.7510032653808594"
"16049","2.2325246334075928","2.2325246334075928","2.2325246334075928","2.360738754272461","2.360738754272461","2.360738754272461","3.002965211868286","3.002965211868286","3.002965211868286"
"16079","2.2560110092163086","2.2560110092163086","2.2560110092163086","2.571913480758667","2.571913480758667","2.571913480758667","2.7691359519958496","2.7691359519958496","2.7691359519958496"
"16109","2.1194491386413574","2.1194491386413574","2.1194491386413574","2.574993133544922","2.574993133544922","2.574993133544922","2.7225301265716553","2.7225301265716553","2.7225301265716553"
"16139","2.1382896900177","2.1382896900177","2.1382896900177","2.3476052284240723","2.3476052284240723","2.3476052284240723","2.5687685012817383","2.5687685012817383","2.5687685012817383"
"16169","2.263509511947632","2.263509511947632","2.263509511947632","2.719026803970337","2.719026803970337","2.719026803970337","3.193560838699341","3.193560838699341","3.193560838699341"
"16199","2.2373640537261963","2.2373640537261963","2.2373640537261963","2.4468812942504883","2.4468812942504883","2.4468812942504883","2.729445219039917","2.729445219039917","2.729445219039917"
"16229","2.2199766635894775","2.2199766635894775","2.2199766635894775","2.5171618461608887","2.5171618461608887","2.5171618461608887","2.9073662757873535","2.9073662757873535","2.9073662757873535"
"16259","2.172386646270752","2.172386646270752","2.172386646270752","2.6619462966918945","2.6619462966918945","2.6619462966918945","2.952214479446411","2.952214479446411","2.952214479446411"
"16289","2.2615034580230713","2.2615034580230713","2.2615034580230713","2.410278558731079","2.410278558731079","2.410278558731079","3.2312428951263428","3.2312428951263428","3.2312428951263428"
"16319","2.2235097885131836","2.2235097885131836","2.2235097885131836","2.4985005855560303","2.4985005855560303","2.4985005855560303","2.906853675842285","2.906853675842285","2.906853675842285"
"16349","2.1998019218444824","2.1998019218444824","2.1998019218444824","2.5375680923461914","2.5375680923461914","2.5375680923461914","2.8536736965179443","2.8536736965179443","2.8536736965179443"
"16379","2.20829701423645","2.20829701423645","2.20829701423645","2.4127554893493652","2.4127554893493652","2.4127554893493652","3.089864730834961","3.089864730834961","3.089864730834961"
"16409","2.217332124710083","2.217332124710083","2.217332124710083","2.353055000305176","2.353055000305176","2.353055000305176","2.69832181930542","2.69832181930542","2.69832181930542"
"16439","2.1803929805755615","2.1803929805755615","2.1803929805755615","2.336517572402954","2.336517572402954","2.336517572402954","2.7795121669769287","2.7795121669769287","2.7795121669769287"
"16469","2.1793160438537598","2.1793160438537598","2.1793160438537598","2.4404501914978027","2.4404501914978027","2.4404501914978027","3.022740364074707","3.022740364074707","3.022740364074707"
"16499","2.1261842250823975","2.1261842250823975","2.1261842250823975","2.438969612121582","2.438969612121582","2.438969612121582","2.6642045974731445","2.6642045974731445","2.6642045974731445"
"16529","2.1910228729248047","2.1910228729248047","2.1910228729248047","2.5560057163238525","2.5560057163238525","2.5560057163238525","2.740830421447754","2.740830421447754","2.740830421447754"
"16559","2.1502416133880615","2.1502416133880615","2.1502416133880615","2.462364435195923","2.462364435195923","2.462364435195923","2.858050584793091","2.858050584793091","2.858050584793091"
"16589","2.183098316192627","2.183098316192627","2.183098316192627","2.4256787300109863","2.4256787300109863","2.4256787300109863","2.9102091789245605","2.9102091789245605","2.9102091789245605"
"16619","2.1979734897613525","2.1979734897613525","2.1979734897613525","2.5637004375457764","2.5637004375457764","2.5637004375457764","2.8331847190856934","2.8331847190856934","2.8331847190856934"
"16649","2.10658860206604","2.10658860206604","2.10658860206604","2.310535192489624","2.310535192489624","2.310535192489624","2.5331945419311523","2.5331945419311523","2.5331945419311523"
"16679","2.1783201694488525","2.1783201694488525","2.1783201694488525","2.3554699420928955","2.3554699420928955","2.3554699420928955","2.9020166397094727","2.9020166397094727","2.9020166397094727"
"16709","2.207228422164917","2.207228422164917","2.207228422164917","2.4089608192443848","2.4089608192443848","2.4089608192443848","2.6562917232513428","2.6562917232513428","2.6562917232513428"
"16739","2.2522048950195312","2.2522048950195312","2.2522048950195312","2.504211664199829","2.504211664199829","2.504211664199829","2.737927198410034","2.737927198410034","2.737927198410034"
"16769","2.1438565254211426","2.1438565254211426","2.1438565254211426","2.384143829345703","2.384143829345703","2.384143829345703","2.8578109741210938","2.8578109741210938","2.8578109741210938"
"16799","2.221391201019287","2.221391201019287","2.221391201019287","2.6565773487091064","2.6565773487091064","2.6565773487091064","2.907834053039551","2.907834053039551","2.907834053039551"
"16829","2.459773540496826","2.459773540496826","2.459773540496826","2.4236984252929688","2.4236984252929688","2.4236984252929688","3.0675246715545654","3.0675246715545654","3.0675246715545654"
"16859","2.215996265411377","2.215996265411377","2.215996265411377","2.3318960666656494","2.3318960666656494","2.3318960666656494","2.8864221572875977","2.8864221572875977","2.8864221572875977"
"16889","2.4157605171203613","2.4157605171203613","2.4157605171203613","2.7582385540008545","2.7582385540008545","2.7582385540008545","2.79811954498291","2.79811954498291","2.79811954498291"
"16919","2.2278943061828613","2.2278943061828613","2.2278943061828613","2.4577155113220215","2.4577155113220215","2.4577155113220215","2.802612543106079","2.802612543106079","2.802612543106079"
"16949","2.162867784500122","2.162867784500122","2.162867784500122","2.2878808975219727","2.2878808975219727","2.2878808975219727","2.676788806915283","2.676788806915283","2.676788806915283"
"16979","2.1546356678009033","2.1546356678009033","2.1546356678009033","2.561800479888916","2.561800479888916","2.561800479888916","2.7304739952087402","2.7304739952087402","2.7304739952087402"
"17009","2.2697064876556396","2.2697064876556396","2.2697064876556396","2.535670042037964","2.535670042037964","2.535670042037964","2.8352038860321045","2.8352038860321045","2.8352038860321045"
"17039","2.222809314727783","2.222809314727783","2.222809314727783","2.5888476371765137","2.5888476371765137","2.5888476371765137","2.9855425357818604","2.9855425357818604","2.9855425357818604"
"17069","2.2457361221313477","2.2457361221313477","2.2457361221313477","2.4652998447418213","2.4652998447418213","2.4652998447418213","3.050806760787964","3.050806760787964","3.050806760787964"
"17099","2.285917043685913","2.285917043685913","2.285917043685913","2.584754228591919","2.584754228591919","2.584754228591919","3.088311195373535","3.088311195373535","3.088311195373535"
"17129","2.40938401222229","2.40938401222229","2.40938401222229","2.5657951831817627","2.5657951831817627","2.5657951831817627","3.047283172607422","3.047283172607422","3.047283172607422"
"17159","2.082857608795166","2.082857608795166","2.082857608795166","2.4790892601013184","2.4790892601013184","2.4790892601013184","2.6324005126953125","2.6324005126953125","2.6324005126953125"
"17189","2.099632978439331","2.099632978439331","2.099632978439331","2.3407411575317383","2.3407411575317383","2.3407411575317383","2.702472448348999","2.702472448348999","2.702472448348999"
"17219","2.1650731563568115","2.1650731563568115","2.1650731563568115","2.4434282779693604","2.4434282779693604","2.4434282779693604","2.712122678756714","2.712122678756714","2.712122678756714"
"17249","2.224586009979248","2.224586009979248","2.224586009979248","2.5234100818634033","2.5234100818634033","2.5234100818634033","2.9235758781433105","2.9235758781433105","2.9235758781433105"
"17279","2.2341880798339844","2.2341880798339844","2.2341880798339844","2.461087703704834","2.461087703704834","2.461087703704834","2.651047945022583","2.651047945022583","2.651047945022583"
"17309","2.1912691593170166","2.1912691593170166","2.1912691593170166","2.3601372241973877","2.3601372241973877","2.3601372241973877","3.045264720916748","3.045264720916748","3.045264720916748"
"17339","2.3048465251922607","2.3048465251922607","2.3048465251922607","2.4860033988952637","2.4860033988952637","2.4860033988952637","3.0586113929748535","3.0586113929748535","3.0586113929748535"
"17369","2.1907427310943604","2.1907427310943604","2.1907427310943604","2.4460482597351074","2.4460482597351074","2.4460482597351074","2.944816827774048","2.944816827774048","2.944816827774048"
"17399","2.234978675842285","2.234978675842285","2.234978675842285","2.2958524227142334","2.2958524227142334","2.2958524227142334","2.8355674743652344","2.8355674743652344","2.8355674743652344"
"17429","2.1072731018066406","2.1072731018066406","2.1072731018066406","2.519172191619873","2.519172191619873","2.519172191619873","2.7742016315460205","2.7742016315460205","2.7742016315460205"
"17459","2.151195764541626","2.151195764541626","2.151195764541626","2.364621162414551","2.364621162414551","2.364621162414551","2.712993621826172","2.712993621826172","2.712993621826172"
"17489","2.1915957927703857","2.1915957927703857","2.1915957927703857","2.3360040187835693","2.3360040187835693","2.3360040187835693","3.000339984893799","3.000339984893799","3.000339984893799"
"17519","2.1854655742645264","2.1854655742645264","2.1854655742645264","2.404980421066284","2.404980421066284","2.404980421066284","2.9379537105560303","2.9379537105560303","2.9379537105560303"
"17549","2.2330315113067627","2.2330315113067627","2.2330315113067627","2.462996006011963","2.462996006011963","2.462996006011963","3.014289379119873","3.014289379119873","3.014289379119873"
"17579","2.1589410305023193","2.1589410305023193","2.1589410305023193","2.39227557182312","2.39227557182312","2.39227557182312","3.0919253826141357","3.0919253826141357","3.0919253826141357"
"17609","2.1288845539093018","2.1288845539093018","2.1288845539093018","2.444693088531494","2.444693088531494","2.444693088531494","2.5682854652404785","2.5682854652404785","2.5682854652404785"
"17639","2.103165864944458","2.103165864944458","2.103165864944458","2.5318996906280518","2.5318996906280518","2.5318996906280518","2.8621599674224854","2.8621599674224854","2.8621599674224854"
"17669","2.1318135261535645","2.1318135261535645","2.1318135261535645","2.239295482635498","2.239295482635498","2.239295482635498","2.7805230617523193","2.7805230617523193","2.7805230617523193"
"17699","2.125995397567749","2.125995397567749","2.125995397567749","2.560504198074341","2.560504198074341","2.560504198074341","2.7569973468780518","2.7569973468780518","2.7569973468780518"
"17729","2.267554521560669","2.267554521560669","2.267554521560669","2.3401036262512207","2.3401036262512207","2.3401036262512207","3.0910091400146484","3.0910091400146484","3.0910091400146484"
"17759","2.0830907821655273","2.0830907821655273","2.0830907821655273","2.1971113681793213","2.1971113681793213","2.1971113681793213","2.9721124172210693","2.9721124172210693","2.9721124172210693"
"17789","2.1724653244018555","2.1724653244018555","2.1724653244018555","2.395690441131592","2.395690441131592","2.395690441131592","2.7959282398223877","2.7959282398223877","2.7959282398223877"
"17819","2.1919806003570557","2.1919806003570557","2.1919806003570557","2.4184775352478027","2.4184775352478027","2.4184775352478027","3.0064940452575684","3.0064940452575684","3.0064940452575684"
"17849","2.2474474906921387","2.2474474906921387","2.2474474906921387","2.3555409908294678","2.3555409908294678","2.3555409908294678","2.699354887008667","2.699354887008667","2.699354887008667"
"17879","2.090592622756958","2.090592622756958","2.090592622756958","2.331251382827759","2.331251382827759","2.331251382827759","2.7118313312530518","2.7118313312530518","2.7118313312530518"
"17909","2.1198058128356934","2.1198058128356934","2.1198058128356934","2.291229248046875","2.291229248046875","2.291229248046875","2.629101276397705","2.629101276397705","2.629101276397705"
"17939","2.2151951789855957","2.2151951789855957","2.2151951789855957","2.42551589012146","2.42551589012146","2.42551589012146","2.954777717590332","2.954777717590332","2.954777717590332"
"17969","2.105428457260132","2.105428457260132","2.105428457260132","2.6122066974639893","2.6122066974639893","2.6122066974639893","2.718113422393799","2.718113422393799","2.718113422393799"
"17999","2.1668193340301514","2.1668193340301514","2.1668193340301514","2.4631056785583496","2.4631056785583496","2.4631056785583496","2.7238988876342773","2.7238988876342773","2.7238988876342773"
"18029","2.1967363357543945","2.1967363357543945","2.1967363357543945","2.3610548973083496","2.3610548973083496","2.3610548973083496","2.6932389736175537","2.6932389736175537","2.6932389736175537"
"18059","2.2152953147888184","2.2152953147888184","2.2152953147888184","2.3815371990203857","2.3815371990203857","2.3815371990203857","2.8949005603790283","2.8949005603790283","2.8949005603790283"
"18089","2.21121883392334","2.21121883392334","2.21121883392334","2.514845848083496","2.514845848083496","2.514845848083496","2.946871519088745","2.946871519088745","2.946871519088745"
"18119","2.2954673767089844","2.2954673767089844","2.2954673767089844","2.460066795349121","2.460066795349121","2.460066795349121","3.1108343601226807","3.1108343601226807","3.1108343601226807"
"18149","2.0952486991882324","2.0952486991882324","2.0952486991882324","2.361227035522461","2.361227035522461","2.361227035522461","2.5907363891601562","2.5907363891601562","2.5907363891601562"
"18179","2.1371781826019287","2.1371781826019287","2.1371781826019287","2.4569473266601562","2.4569473266601562","2.4569473266601562","2.960181713104248","2.960181713104248","2.960181713104248"
"18209","2.2553656101226807","2.2553656101226807","2.2553656101226807","2.537400722503662","2.537400722503662","2.537400722503662","2.803237199783325","2.803237199783325","2.803237199783325"
"18239","2.2377829551696777","2.2377829551696777","2.2377829551696777","2.402264356613159","2.402264356613159","2.402264356613159","3.0789527893066406","3.0789527893066406","3.0789527893066406"
"18269","2.175869941711426","2.175869941711426","2.175869941711426","2.306152820587158","2.306152820587158","2.306152820587158","2.6983678340911865","2.6983678340911865","2.6983678340911865"
"18299","2.1439802646636963","2.1439802646636963","2.1439802646636963","2.479356050491333","2.479356050491333","2.479356050491333","2.499347686767578","2.499347686767578","2.499347686767578"
"18329","2.1035635471343994","2.1035635471343994","2.1035635471343994","2.5943281650543213","2.5943281650543213","2.5943281650543213","2.85714054107666","2.85714054107666","2.85714054107666"
"18359","2.1043002605438232","2.1043002605438232","2.1043002605438232","2.468651294708252","2.468651294708252","2.468651294708252","2.5946362018585205","2.5946362018585205","2.5946362018585205"
"18389","2.1961562633514404","2.1961562633514404","2.1961562633514404","2.5253169536590576","2.5253169536590576","2.5253169536590576","2.8998308181762695","2.8998308181762695","2.8998308181762695"
"18419","2.3116488456726074","2.3116488456726074","2.3116488456726074","2.4207875728607178","2.4207875728607178","2.4207875728607178","3.1535754203796387","3.1535754203796387","3.1535754203796387"
"18449","2.202674627304077","2.202674627304077","2.202674627304077","2.629061222076416","2.629061222076416","2.629061222076416","2.9091179370880127","2.9091179370880127","2.9091179370880127"
"18479","2.1969692707061768","2.1969692707061768","2.1969692707061768","2.4051802158355713","2.4051802158355713","2.4051802158355713","2.886040687561035","2.886040687561035","2.886040687561035"
"18509","2.2313992977142334","2.2313992977142334","2.2313992977142334","2.473271608352661","2.473271608352661","2.473271608352661","3.440101146697998","3.440101146697998","3.440101146697998"
"18539","2.0520055294036865","2.0520055294036865","2.0520055294036865","2.2242143154144287","2.2242143154144287","2.2242143154144287","2.706902503967285","2.706902503967285","2.706902503967285"
"18569","2.090247869491577","2.090247869491577","2.090247869491577","2.2388336658477783","2.2388336658477783","2.2388336658477783","2.6161434650421143","2.6161434650421143","2.6161434650421143"
"18599","2.153120279312134","2.153120279312134","2.153120279312134","2.3169684410095215","2.3169684410095215","2.3169684410095215","3.0081682205200195","3.0081682205200195","3.0081682205200195"
"18629","2.2990219593048096","2.2990219593048096","2.2990219593048096","2.7114710807800293","2.7114710807800293","2.7114710807800293","3.310824155807495","3.310824155807495","3.310824155807495"
"18659","2.1577365398406982","2.1577365398406982","2.1577365398406982","2.531283140182495","2.531283140182495","2.531283140182495","2.8489840030670166","2.8489840030670166","2.8489840030670166"
"18689","2.1909425258636475","2.1909425258636475","2.1909425258636475","2.4089608192443848","2.4089608192443848","2.4089608192443848","2.9544575214385986","2.9544575214385986","2.9544575214385986"
"18719","2.0812735557556152","2.0812735557556152","2.0812735557556152","2.350371837615967","2.350371837615967","2.350371837615967","2.740529775619507","2.740529775619507","2.740529775619507"
"18749","2.1656103134155273","2.1656103134155273","2.1656103134155273","2.4246206283569336","2.4246206283569336","2.4246206283569336","2.796015501022339","2.796015501022339","2.796015501022339"
"18779","2.127976894378662","2.127976894378662","2.127976894378662","2.380077362060547","2.380077362060547","2.380077362060547","2.7503318786621094","2.7503318786621094","2.7503318786621094"
"18809","2.1514902114868164","2.1514902114868164","2.1514902114868164","2.3984391689300537","2.3984391689300537","2.3984391689300537","2.7535088062286377","2.7535088062286377","2.7535088062286377"
"18839","2.2781190872192383","2.2781190872192383","2.2781190872192383","2.680800199508667","2.680800199508667","2.680800199508667","2.882765531539917","2.882765531539917","2.882765531539917"
"18869","2.264361619949341","2.264361619949341","2.264361619949341","2.4979867935180664","2.4979867935180664","2.4979867935180664","3.0156335830688477","3.0156335830688477","3.0156335830688477"
"18899","2.2172679901123047","2.2172679901123047","2.2172679901123047","2.5082919597625732","2.5082919597625732","2.5082919597625732","2.7974114418029785","2.7974114418029785","2.7974114418029785"
"18929","2.162487745285034","2.162487745285034","2.162487745285034","2.4389560222625732","2.4389560222625732","2.4389560222625732","2.547451972961426","2.547451972961426","2.547451972961426"
"18959","2.1431896686553955","2.1431896686553955","2.1431896686553955","2.4480879306793213","2.4480879306793213","2.4480879306793213","2.5771875381469727","2.5771875381469727","2.5771875381469727"
"18989","2.2056076526641846","2.2056076526641846","2.2056076526641846","2.4329745769500732","2.4329745769500732","2.4329745769500732","2.8078060150146484","2.8078060150146484","2.8078060150146484"
"19019","2.2169911861419678","2.2169911861419678","2.2169911861419678","2.7137322425842285","2.7137322425842285","2.7137322425842285","2.983567476272583","2.983567476272583","2.983567476272583"
"19049","2.255929946899414","2.255929946899414","2.255929946899414","2.6103503704071045","2.6103503704071045","2.6103503704071045","2.853646755218506","2.853646755218506","2.853646755218506"
"19079","2.1827473640441895","2.1827473640441895","2.1827473640441895","2.5244033336639404","2.5244033336639404","2.5244033336639404","2.924089193344116","2.924089193344116","2.924089193344116"
"19109","2.196948289871216","2.196948289871216","2.196948289871216","2.554764747619629","2.554764747619629","2.554764747619629","2.7242588996887207","2.7242588996887207","2.7242588996887207"
"19139","2.211411476135254","2.211411476135254","2.211411476135254","2.4336233139038086","2.4336233139038086","2.4336233139038086","3.084347724914551","3.084347724914551","3.084347724914551"
"19169","2.2753496170043945","2.2753496170043945","2.2753496170043945","2.528515100479126","2.528515100479126","2.528515100479126","2.789548873901367","2.789548873901367","2.789548873901367"
"19199","2.1512134075164795","2.1512134075164795","2.1512134075164795","2.314586877822876","2.314586877822876","2.314586877822876","2.774578809738159","2.774578809738159","2.774578809738159"
"19229","2.2769627571105957","2.2769627571105957","2.2769627571105957","2.381002426147461","2.381002426147461","2.381002426147461","2.6407933235168457","2.6407933235168457","2.6407933235168457"
"19259","2.280687093734741","2.280687093734741","2.280687093734741","2.5175554752349854","2.5175554752349854","2.5175554752349854","3.0938873291015625","3.0938873291015625","3.0938873291015625"
"19289","2.277698040008545","2.277698040008545","2.277698040008545","2.3204240798950195","2.3204240798950195","2.3204240798950195","3.078361988067627","3.078361988067627","3.078361988067627"
"19319","2.0811078548431396","2.0811078548431396","2.0811078548431396","2.315969228744507","2.315969228744507","2.315969228744507","2.6844873428344727","2.6844873428344727","2.6844873428344727"
"19349","2.1499264240264893","2.1499264240264893","2.1499264240264893","2.615065813064575","2.615065813064575","2.615065813064575","2.745701551437378","2.745701551437378","2.745701551437378"
"19379","2.0880849361419678","2.0880849361419678","2.0880849361419678","2.336695432662964","2.336695432662964","2.336695432662964","2.728685140609741","2.728685140609741","2.728685140609741"
"19409","2.101724863052368","2.101724863052368","2.101724863052368","2.40120267868042","2.40120267868042","2.40120267868042","2.54241943359375","2.54241943359375","2.54241943359375"
"19439","2.54013729095459","2.54013729095459","2.54013729095459","2.344653367996216","2.344653367996216","2.344653367996216","2.655357599258423","2.655357599258423","2.655357599258423"
"19469","2.2333383560180664","2.2333383560180664","2.2333383560180664","2.3998048305511475","2.3998048305511475","2.3998048305511475","2.7835845947265625","2.7835845947265625","2.7835845947265625"
"19499","2.209390163421631","2.209390163421631","2.209390163421631","2.335465431213379","2.335465431213379","2.335465431213379","2.959388256072998","2.959388256072998","2.959388256072998"
"19529","2.126657724380493","2.126657724380493","2.126657724380493","2.429440975189209","2.429440975189209","2.429440975189209","2.64890456199646","2.64890456199646","2.64890456199646"
"19559","2.2826595306396484","2.2826595306396484","2.2826595306396484","2.5433852672576904","2.5433852672576904","2.5433852672576904","2.80812931060791","2.80812931060791","2.80812931060791"
"19589","2.1800475120544434","2.1800475120544434","2.1800475120544434","2.3472890853881836","2.3472890853881836","2.3472890853881836","2.7206270694732666","2.7206270694732666","2.7206270694732666"
"19619","2.4682841300964355","2.4682841300964355","2.4682841300964355","2.647197723388672","2.647197723388672","2.647197723388672","3.220445394515991","3.220445394515991","3.220445394515991"
"19649","2.1339221000671387","2.1339221000671387","2.1339221000671387","2.2995312213897705","2.2995312213897705","2.2995312213897705","2.8878655433654785","2.8878655433654785","2.8878655433654785"
"19679","2.1262154579162598","2.1262154579162598","2.1262154579162598","2.281899929046631","2.281899929046631","2.281899929046631","2.709953546524048","2.709953546524048","2.709953546524048"
