"Step","layer0_mlp_gpt2_jumprelu - losses/mse_loss","layer0_mlp_gpt2_jumprelu - losses/mse_loss__MIN","layer0_mlp_gpt2_jumprelu - losses/mse_loss__MAX","layer0_mlp_gpt2_singular_fisher - losses/mse_loss","layer0_mlp_gpt2_singular_fisher - losses/mse_loss__MIN","layer0_mlp_gpt2_singular_fisher - losses/mse_loss__MAX","layer10_mlp_gpt2_jumprelu - losses/mse_loss","layer10_mlp_gpt2_jumprelu - losses/mse_loss__MIN","layer10_mlp_gpt2_jumprelu - losses/mse_loss__MAX","layer10_mlp_gpt2_singular_fisher - losses/mse_loss","layer10_mlp_gpt2_singular_fisher - losses/mse_loss__MIN","layer10_mlp_gpt2_singular_fisher - losses/mse_loss__MAX","layer5_mlp_gpt2_jumprelu - losses/mse_loss","layer5_mlp_gpt2_jumprelu - losses/mse_loss__MIN","layer5_mlp_gpt2_jumprelu - losses/mse_loss__MAX","layer5_mlp_gpt2_singular_fisher - losses/mse_loss","layer5_mlp_gpt2_singular_fisher - losses/mse_loss__MIN","layer5_mlp_gpt2_singular_fisher - losses/mse_loss__MAX"
"15929","0.2388828545808792","0.2388828545808792","0.2388828545808792","1.240167498588562","1.240167498588562","1.240167498588562","0.24545282125473022","0.24545282125473022","0.24545282125473022","1.42830228805542","1.42830228805542","1.42830228805542","0.3902958631515503","0.3902958631515503","0.3902958631515503","3.451558828353882","3.451558828353882","3.451558828353882"
"15959","0.20683196187019348","0.20683196187019348","0.20683196187019348","0.9210253953933716","0.9210253953933716","0.9210253953933716","0.13947060704231262","0.13947060704231262","0.13947060704231262","1.5064098834991455","1.5064098834991455","1.5064098834991455","0.4125637412071228","0.4125637412071228","0.4125637412071228","2.6473119258880615","2.6473119258880615","2.6473119258880615"
"15989","0.17658859491348267","0.17658859491348267","0.17658859491348267","1.2405446767807007","1.2405446767807007","1.2405446767807007","0.3085388243198395","0.3085388243198395","0.3085388243198395","1.6680654287338257","1.6680654287338257","1.6680654287338257","0.6790148615837097","0.6790148615837097","0.6790148615837097","3.6190385818481445","3.6190385818481445","3.6190385818481445"
"16019","0.1694190353155136","0.1694190353155136","0.1694190353155136","1.1995872259140015","1.1995872259140015","1.1995872259140015","0.2257510870695114","0.2257510870695114","0.2257510870695114","1.7873573303222656","1.7873573303222656","1.7873573303222656","0.46087646484375","0.46087646484375","0.46087646484375","3.088134288787842","3.088134288787842","3.088134288787842"
"16049","0.151591494679451","0.151591494679451","0.151591494679451","1.0768541097640991","1.0768541097640991","1.0768541097640991","0.2551529109477997","0.2551529109477997","0.2551529109477997","1.2409700155258179","1.2409700155258179","1.2409700155258179","1.2004070281982422","1.2004070281982422","1.2004070281982422","3.1649088859558105","3.1649088859558105","3.1649088859558105"
"16079","0.27452847361564636","0.27452847361564636","0.27452847361564636","1.1238529682159424","1.1238529682159424","1.1238529682159424","0.1571309119462967","0.1571309119462967","0.1571309119462967","1.388153314590454","1.388153314590454","1.388153314590454","0.46191832423210144","0.46191832423210144","0.46191832423210144","3.098494291305542","3.098494291305542","3.098494291305542"
"16109","0.18884417414665222","0.18884417414665222","0.18884417414665222","0.8018731474876404","0.8018731474876404","0.8018731474876404","0.11785434186458588","0.11785434186458588","0.11785434186458588","1.2596923112869263","1.2596923112869263","1.2596923112869263","0.441638708114624","0.441638708114624","0.441638708114624","2.7835533618927","2.7835533618927","2.7835533618927"
"16139","0.22290584444999695","0.22290584444999695","0.22290584444999695","0.9028234481811523","0.9028234481811523","0.9028234481811523","0.29440009593963623","0.29440009593963623","0.29440009593963623","1.5113457441329956","1.5113457441329956","1.5113457441329956","0.40575340390205383","0.40575340390205383","0.40575340390205383","3.0796258449554443","3.0796258449554443","3.0796258449554443"
"16169","0.3606542646884918","0.3606542646884918","0.3606542646884918","1.7961832284927368","1.7961832284927368","1.7961832284927368","0.2631379961967468","0.2631379961967468","0.2631379961967468","2.3053383827209473","2.3053383827209473","2.3053383827209473","0.3152870535850525","0.3152870535850525","0.3152870535850525","2.998232364654541","2.998232364654541","2.998232364654541"
"16199","0.25581565499305725","0.25581565499305725","0.25581565499305725","1.0885576009750366","1.0885576009750366","1.0885576009750366","0.1605909913778305","0.1605909913778305","0.1605909913778305","1.4359980821609497","1.4359980821609497","1.4359980821609497","0.42535582184791565","0.42535582184791565","0.42535582184791565","3.110840320587158","3.110840320587158","3.110840320587158"
"16229","0.16851706802845","0.16851706802845","0.16851706802845","0.8887670636177063","0.8887670636177063","0.8887670636177063","0.21870586276054382","0.21870586276054382","0.21870586276054382","1.7492449283599854","1.7492449283599854","1.7492449283599854","0.26798495650291443","0.26798495650291443","0.26798495650291443","3.003798723220825","3.003798723220825","3.003798723220825"
"16259","0.2500482499599457","0.2500482499599457","0.2500482499599457","1.1833220720291138","1.1833220720291138","1.1833220720291138","0.19004525244235992","0.19004525244235992","0.19004525244235992","2.6114234924316406","2.6114234924316406","2.6114234924316406","0.43782472610473633","0.43782472610473633","0.43782472610473633","3.2674248218536377","3.2674248218536377","3.2674248218536377"
"16289","0.23108124732971191","0.23108124732971191","0.23108124732971191","0.9914739727973938","0.9914739727973938","0.9914739727973938","0.16697081923484802","0.16697081923484802","0.16697081923484802","1.867031455039978","1.867031455039978","1.867031455039978","0.9404758214950562","0.9404758214950562","0.9404758214950562","2.914546489715576","2.914546489715576","2.914546489715576"
"16319","0.23400866985321045","0.23400866985321045","0.23400866985321045","1.1839631795883179","1.1839631795883179","1.1839631795883179","0.30178260803222656","0.30178260803222656","0.30178260803222656","1.7191390991210938","1.7191390991210938","1.7191390991210938","0.3414774239063263","0.3414774239063263","0.3414774239063263","3.129443883895874","3.129443883895874","3.129443883895874"
"16349","0.1813482940196991","0.1813482940196991","0.1813482940196991","1.7318581342697144","1.7318581342697144","1.7318581342697144","0.16689684987068176","0.16689684987068176","0.16689684987068176","1.8115383386611938","1.8115383386611938","1.8115383386611938","0.22915881872177124","0.22915881872177124","0.22915881872177124","3.221834659576416","3.221834659576416","3.221834659576416"
"16379","0.18723167479038239","0.18723167479038239","0.18723167479038239","1.005666971206665","1.005666971206665","1.005666971206665","0.21240019798278809","0.21240019798278809","0.21240019798278809","1.5679773092269897","1.5679773092269897","1.5679773092269897","0.6061287522315979","0.6061287522315979","0.6061287522315979","3.2504045963287354","3.2504045963287354","3.2504045963287354"
"16409","0.2536933720111847","0.2536933720111847","0.2536933720111847","1.0326465368270874","1.0326465368270874","1.0326465368270874","0.255663126707077","0.255663126707077","0.255663126707077","1.573750615119934","1.573750615119934","1.573750615119934","0.40277358889579773","0.40277358889579773","0.40277358889579773","3.0231518745422363","3.0231518745422363","3.0231518745422363"
"16439","0.1723400503396988","0.1723400503396988","0.1723400503396988","1.281351923942566","1.281351923942566","1.281351923942566","0.36633655428886414","0.36633655428886414","0.36633655428886414","1.6936639547348022","1.6936639547348022","1.6936639547348022","0.32832130789756775","0.32832130789756775","0.32832130789756775","3.093378782272339","3.093378782272339","3.093378782272339"
"16469","0.2886136472225189","0.2886136472225189","0.2886136472225189","1.0560708045959473","1.0560708045959473","1.0560708045959473","0.16576777398586273","0.16576777398586273","0.16576777398586273","1.505331039428711","1.505331039428711","1.505331039428711","0.36480098962783813","0.36480098962783813","0.36480098962783813","3.287895679473877","3.287895679473877","3.287895679473877"
"16499","0.1326916515827179","0.1326916515827179","0.1326916515827179","1.0057237148284912","1.0057237148284912","1.0057237148284912","0.2032378762960434","0.2032378762960434","0.2032378762960434","1.6112231016159058","1.6112231016159058","1.6112231016159058","0.390806645154953","0.390806645154953","0.390806645154953","2.6759772300720215","2.6759772300720215","2.6759772300720215"
"16529","0.2023625671863556","0.2023625671863556","0.2023625671863556","0.9843720197677612","0.9843720197677612","0.9843720197677612","0.17549344897270203","0.17549344897270203","0.17549344897270203","1.4031057357788086","1.4031057357788086","1.4031057357788086","0.5912942290306091","0.5912942290306091","0.5912942290306091","3.003288745880127","3.003288745880127","3.003288745880127"
"16559","0.22518520057201385","0.22518520057201385","0.22518520057201385","1.1899958848953247","1.1899958848953247","1.1899958848953247","0.20796389877796173","0.20796389877796173","0.20796389877796173","1.6259939670562744","1.6259939670562744","1.6259939670562744","0.829028308391571","0.829028308391571","0.829028308391571","3.602421283721924","3.602421283721924","3.602421283721924"
"16589","0.16944639384746552","0.16944639384746552","0.16944639384746552","1.0178123712539673","1.0178123712539673","1.0178123712539673","0.2979397773742676","0.2979397773742676","0.2979397773742676","1.6999410390853882","1.6999410390853882","1.6999410390853882","0.45149585604667664","0.45149585604667664","0.45149585604667664","3.0753579139709473","3.0753579139709473","3.0753579139709473"
"16619","0.21865214407444","0.21865214407444","0.21865214407444","1.8325765132904053","1.8325765132904053","1.8325765132904053","0.26489970088005066","0.26489970088005066","0.26489970088005066","1.9375572204589844","1.9375572204589844","1.9375572204589844","1.0411593914031982","1.0411593914031982","1.0411593914031982","3.4109840393066406","3.4109840393066406","3.4109840393066406"
"16649","0.25460201501846313","0.25460201501846313","0.25460201501846313","1.5814123153686523","1.5814123153686523","1.5814123153686523","0.17192323505878448","0.17192323505878448","0.17192323505878448","1.62659752368927","1.62659752368927","1.62659752368927","1.3605512380599976","1.3605512380599976","1.3605512380599976","3.7815520763397217","3.7815520763397217","3.7815520763397217"
"16679","0.21254271268844604","0.21254271268844604","0.21254271268844604","1.082587718963623","1.082587718963623","1.082587718963623","0.23771633207798004","0.23771633207798004","0.23771633207798004","1.3831030130386353","1.3831030130386353","1.3831030130386353","0.31572413444519043","0.31572413444519043","0.31572413444519043","2.7513623237609863","2.7513623237609863","2.7513623237609863"
"16709","0.1678026169538498","0.1678026169538498","0.1678026169538498","1.0540473461151123","1.0540473461151123","1.0540473461151123","0.1811337172985077","0.1811337172985077","0.1811337172985077","1.4006317853927612","1.4006317853927612","1.4006317853927612","0.5065500736236572","0.5065500736236572","0.5065500736236572","3.227006196975708","3.227006196975708","3.227006196975708"
"16739","0.30538150668144226","0.30538150668144226","0.30538150668144226","1.3194478750228882","1.3194478750228882","1.3194478750228882","0.159440815448761","0.159440815448761","0.159440815448761","1.3727233409881592","1.3727233409881592","1.3727233409881592","0.4690284729003906","0.4690284729003906","0.4690284729003906","3.013249158859253","3.013249158859253","3.013249158859253"
"16769","0.20328661799430847","0.20328661799430847","0.20328661799430847","1.1494251489639282","1.1494251489639282","1.1494251489639282","0.15221649408340454","0.15221649408340454","0.15221649408340454","1.6544140577316284","1.6544140577316284","1.6544140577316284","0.4721475839614868","0.4721475839614868","0.4721475839614868","3.321951150894165","3.321951150894165","3.321951150894165"
"16799","0.1744435578584671","0.1744435578584671","0.1744435578584671","1.3513379096984863","1.3513379096984863","1.3513379096984863","0.18578864634037018","0.18578864634037018","0.18578864634037018","1.3349043130874634","1.3349043130874634","1.3349043130874634","0.39520877599716187","0.39520877599716187","0.39520877599716187","2.8000237941741943","2.8000237941741943","2.8000237941741943"
"16829","0.2339935451745987","0.2339935451745987","0.2339935451745987","1.2625457048416138","1.2625457048416138","1.2625457048416138","0.1394663155078888","0.1394663155078888","0.1394663155078888","1.3272255659103394","1.3272255659103394","1.3272255659103394","0.3402448296546936","0.3402448296546936","0.3402448296546936","2.900050401687622","2.900050401687622","2.900050401687622"
"16859","0.22357136011123657","0.22357136011123657","0.22357136011123657","1.2839916944503784","1.2839916944503784","1.2839916944503784","0.16647419333457947","0.16647419333457947","0.16647419333457947","1.5867234468460083","1.5867234468460083","1.5867234468460083","0.28830137848854065","0.28830137848854065","0.28830137848854065","3.104438304901123","3.104438304901123","3.104438304901123"
"16889","0.7192867398262024","0.7192867398262024","0.7192867398262024","2.446232318878174","2.446232318878174","2.446232318878174","0.16100573539733887","0.16100573539733887","0.16100573539733887","1.4152264595031738","1.4152264595031738","1.4152264595031738","0.34990036487579346","0.34990036487579346","0.34990036487579346","2.932584762573242","2.932584762573242","2.932584762573242"
"16919","0.14379575848579407","0.14379575848579407","0.14379575848579407","1.1701377630233765","1.1701377630233765","1.1701377630233765","0.378578782081604","0.378578782081604","0.378578782081604","1.4076741933822632","1.4076741933822632","1.4076741933822632","0.360011488199234","0.360011488199234","0.360011488199234","2.9529826641082764","2.9529826641082764","2.9529826641082764"
"16949","0.2538447380065918","0.2538447380065918","0.2538447380065918","1.5885488986968994","1.5885488986968994","1.5885488986968994","0.13204285502433777","0.13204285502433777","0.13204285502433777","1.4589638710021973","1.4589638710021973","1.4589638710021973","0.3714114725589752","0.3714114725589752","0.3714114725589752","2.7871954441070557","2.7871954441070557","2.7871954441070557"
"16979","0.21490587294101715","0.21490587294101715","0.21490587294101715","1.149383783340454","1.149383783340454","1.149383783340454","0.1332230567932129","0.1332230567932129","0.1332230567932129","1.647066593170166","1.647066593170166","1.647066593170166","0.2484809011220932","0.2484809011220932","0.2484809011220932","2.7926933765411377","2.7926933765411377","2.7926933765411377"
"17009","0.7059226632118225","0.7059226632118225","0.7059226632118225","4.955099582672119","4.955099582672119","4.955099582672119","0.44508346915245056","0.44508346915245056","0.44508346915245056","1.3028689622879028","1.3028689622879028","1.3028689622879028","0.506774365901947","0.506774365901947","0.506774365901947","3.1363115310668945","3.1363115310668945","3.1363115310668945"
"17039","0.3325643837451935","0.3325643837451935","0.3325643837451935","1.4614391326904297","1.4614391326904297","1.4614391326904297","0.2088143229484558","0.2088143229484558","0.2088143229484558","1.2050061225891113","1.2050061225891113","1.2050061225891113","0.5563446283340454","0.5563446283340454","0.5563446283340454","3.060594320297241","3.060594320297241","3.060594320297241"
"17069","0.29407504200935364","0.29407504200935364","0.29407504200935364","1.5684571266174316","1.5684571266174316","1.5684571266174316","0.19219499826431274","0.19219499826431274","0.19219499826431274","1.8575478792190552","1.8575478792190552","1.8575478792190552","0.29834434390068054","0.29834434390068054","0.29834434390068054","2.9922211170196533","2.9922211170196533","2.9922211170196533"
"17099","0.20926737785339355","0.20926737785339355","0.20926737785339355","1.2731149196624756","1.2731149196624756","1.2731149196624756","0.1527981460094452","0.1527981460094452","0.1527981460094452","1.4477293491363525","1.4477293491363525","1.4477293491363525","0.27076849341392517","0.27076849341392517","0.27076849341392517","2.9802663326263428","2.9802663326263428","2.9802663326263428"
"17129","0.7557552456855774","0.7557552456855774","0.7557552456855774","4.252229690551758","4.252229690551758","4.252229690551758","0.1495007425546646","0.1495007425546646","0.1495007425546646","1.6055586338043213","1.6055586338043213","1.6055586338043213","0.3562329411506653","0.3562329411506653","0.3562329411506653","3.5574612617492676","3.5574612617492676","3.5574612617492676"
"17159","0.24768777191638947","0.24768777191638947","0.24768777191638947","1.494814395904541","1.494814395904541","1.494814395904541","0.23620109260082245","0.23620109260082245","0.23620109260082245","1.6926015615463257","1.6926015615463257","1.6926015615463257","0.5912350416183472","0.5912350416183472","0.5912350416183472","3.4825782775878906","3.4825782775878906","3.4825782775878906"
"17189","0.31163671612739563","0.31163671612739563","0.31163671612739563","1.2675222158432007","1.2675222158432007","1.2675222158432007","0.2174970954656601","0.2174970954656601","0.2174970954656601","1.524873971939087","1.524873971939087","1.524873971939087","0.45127561688423157","0.45127561688423157","0.45127561688423157","3.105785369873047","3.105785369873047","3.105785369873047"
"17219","0.2559032440185547","0.2559032440185547","0.2559032440185547","1.2481188774108887","1.2481188774108887","1.2481188774108887","0.23265036940574646","0.23265036940574646","0.23265036940574646","1.9284173250198364","1.9284173250198364","1.9284173250198364","0.6208565831184387","0.6208565831184387","0.6208565831184387","2.86708927154541","2.86708927154541","2.86708927154541"
"17249","0.33213672041893005","0.33213672041893005","0.33213672041893005","1.1247540712356567","1.1247540712356567","1.1247540712356567","0.14984361827373505","0.14984361827373505","0.14984361827373505","1.254603385925293","1.254603385925293","1.254603385925293","0.39481452107429504","0.39481452107429504","0.39481452107429504","2.551459550857544","2.551459550857544","2.551459550857544"
"17279","0.1528124362230301","0.1528124362230301","0.1528124362230301","0.8620654344558716","0.8620654344558716","0.8620654344558716","0.2527919411659241","0.2527919411659241","0.2527919411659241","1.6416839361190796","1.6416839361190796","1.6416839361190796","0.34103745222091675","0.34103745222091675","0.34103745222091675","2.972257375717163","2.972257375717163","2.972257375717163"
"17309","0.19295449554920197","0.19295449554920197","0.19295449554920197","1.2481138706207275","1.2481138706207275","1.2481138706207275","0.1612928807735443","0.1612928807735443","0.1612928807735443","1.6275756359100342","1.6275756359100342","1.6275756359100342","0.6062576770782471","0.6062576770782471","0.6062576770782471","3.646631956100464","3.646631956100464","3.646631956100464"
"17339","0.1859714239835739","0.1859714239835739","0.1859714239835739","0.8480538129806519","0.8480538129806519","0.8480538129806519","0.1890481561422348","0.1890481561422348","0.1890481561422348","1.513826608657837","1.513826608657837","1.513826608657837","0.40214040875434875","0.40214040875434875","0.40214040875434875","2.9414262771606445","2.9414262771606445","2.9414262771606445"
"17369","0.17756618559360504","0.17756618559360504","0.17756618559360504","1.643473744392395","1.643473744392395","1.643473744392395","0.15014874935150146","0.15014874935150146","0.15014874935150146","1.3514230251312256","1.3514230251312256","1.3514230251312256","0.3155307173728943","0.3155307173728943","0.3155307173728943","2.948068141937256","2.948068141937256","2.948068141937256"
"17399","0.2241390347480774","0.2241390347480774","0.2241390347480774","1.2885208129882812","1.2885208129882812","1.2885208129882812","0.1250985860824585","0.1250985860824585","0.1250985860824585","1.6663107872009277","1.6663107872009277","1.6663107872009277","0.7944903373718262","0.7944903373718262","0.7944903373718262","3.393655300140381","3.393655300140381","3.393655300140381"
"17429","0.26098719239234924","0.26098719239234924","0.26098719239234924","1.5000176429748535","1.5000176429748535","1.5000176429748535","0.18089278042316437","0.18089278042316437","0.18089278042316437","1.4099105596542358","1.4099105596542358","1.4099105596542358","1.1898608207702637","1.1898608207702637","1.1898608207702637","2.995620012283325","2.995620012283325","2.995620012283325"
"17459","0.18735042214393616","0.18735042214393616","0.18735042214393616","1.0180315971374512","1.0180315971374512","1.0180315971374512","0.19062766432762146","0.19062766432762146","0.19062766432762146","1.3803620338439941","1.3803620338439941","1.3803620338439941","0.2047671675682068","0.2047671675682068","0.2047671675682068","2.9180285930633545","2.9180285930633545","2.9180285930633545"
"17489","0.19326628744602203","0.19326628744602203","0.19326628744602203","0.8949978947639465","0.8949978947639465","0.8949978947639465","0.18400365114212036","0.18400365114212036","0.18400365114212036","1.3866307735443115","1.3866307735443115","1.3866307735443115","0.42029860615730286","0.42029860615730286","0.42029860615730286","3.165848731994629","3.165848731994629","3.165848731994629"
"17519","0.2503799498081207","0.2503799498081207","0.2503799498081207","1.2555733919143677","1.2555733919143677","1.2555733919143677","0.1465412676334381","0.1465412676334381","0.1465412676334381","1.54867684841156","1.54867684841156","1.54867684841156","0.37947893142700195","0.37947893142700195","0.37947893142700195","3.3155577182769775","3.3155577182769775","3.3155577182769775"
"17549","0.2056860625743866","0.2056860625743866","0.2056860625743866","1.3368148803710938","1.3368148803710938","1.3368148803710938","0.19432155787944794","0.19432155787944794","0.19432155787944794","1.5765968561172485","1.5765968561172485","1.5765968561172485","0.7497860789299011","0.7497860789299011","0.7497860789299011","3.834434747695923","3.834434747695923","3.834434747695923"
"17579","0.22452940046787262","0.22452940046787262","0.22452940046787262","0.9030233025550842","0.9030233025550842","0.9030233025550842","0.13859356939792633","0.13859356939792633","0.13859356939792633","1.5048496723175049","1.5048496723175049","1.5048496723175049","0.571067214012146","0.571067214012146","0.571067214012146","3.9719619750976562","3.9719619750976562","3.9719619750976562"
"17609","0.17050743103027344","0.17050743103027344","0.17050743103027344","1.7354345321655273","1.7354345321655273","1.7354345321655273","0.13306882977485657","0.13306882977485657","0.13306882977485657","1.3472436666488647","1.3472436666488647","1.3472436666488647","0.4315631687641144","0.4315631687641144","0.4315631687641144","3.014756917953491","3.014756917953491","3.014756917953491"
"17639","0.1198391243815422","0.1198391243815422","0.1198391243815422","0.799995481967926","0.799995481967926","0.799995481967926","0.1999206840991974","0.1999206840991974","0.1999206840991974","1.2657296657562256","1.2657296657562256","1.2657296657562256","0.2951168715953827","0.2951168715953827","0.2951168715953827","2.751166820526123","2.751166820526123","2.751166820526123"
"17669","0.14429394900798798","0.14429394900798798","0.14429394900798798","1.260764241218567","1.260764241218567","1.260764241218567","0.16101329028606415","0.16101329028606415","0.16101329028606415","1.3922922611236572","1.3922922611236572","1.3922922611236572","0.43047842383384705","0.43047842383384705","0.43047842383384705","2.7741048336029053","2.7741048336029053","2.7741048336029053"
"17699","0.2117479145526886","0.2117479145526886","0.2117479145526886","1.7844985723495483","1.7844985723495483","1.7844985723495483","0.11218786239624023","0.11218786239624023","0.11218786239624023","1.6841195821762085","1.6841195821762085","1.6841195821762085","0.42966940999031067","0.42966940999031067","0.42966940999031067","2.937248706817627","2.937248706817627","2.937248706817627"
"17729","0.18635296821594238","0.18635296821594238","0.18635296821594238","1.1179165840148926","1.1179165840148926","1.1179165840148926","0.20954635739326477","0.20954635739326477","0.20954635739326477","1.36762535572052","1.36762535572052","1.36762535572052","0.29275041818618774","0.29275041818618774","0.29275041818618774","2.9509072303771973","2.9509072303771973","2.9509072303771973"
"17759","0.31918373703956604","0.31918373703956604","0.31918373703956604","1.2471626996994019","1.2471626996994019","1.2471626996994019","0.19099757075309753","0.19099757075309753","0.19099757075309753","1.7270251512527466","1.7270251512527466","1.7270251512527466","0.4657539129257202","0.4657539129257202","0.4657539129257202","2.634639263153076","2.634639263153076","2.634639263153076"
"17789","1.8021223545074463","1.8021223545074463","1.8021223545074463","5.919594764709473","5.919594764709473","5.919594764709473","0.15906763076782227","0.15906763076782227","0.15906763076782227","1.4548007249832153","1.4548007249832153","1.4548007249832153","0.46246230602264404","0.46246230602264404","0.46246230602264404","2.9102818965911865","2.9102818965911865","2.9102818965911865"
"17819","0.27812859416007996","0.27812859416007996","0.27812859416007996","1.1916166543960571","1.1916166543960571","1.1916166543960571","0.21437838673591614","0.21437838673591614","0.21437838673591614","2.1113228797912598","2.1113228797912598","2.1113228797912598","0.4389723539352417","0.4389723539352417","0.4389723539352417","3.2381670475006104","3.2381670475006104","3.2381670475006104"
"17849","0.32149484753608704","0.32149484753608704","0.32149484753608704","0.9600095152854919","0.9600095152854919","0.9600095152854919","0.1625148355960846","0.1625148355960846","0.1625148355960846","1.431146264076233","1.431146264076233","1.431146264076233","0.45041486620903015","0.45041486620903015","0.45041486620903015","3.1710541248321533","3.1710541248321533","3.1710541248321533"
"17879","0.2926545739173889","0.2926545739173889","0.2926545739173889","1.0437899827957153","1.0437899827957153","1.0437899827957153","0.16392292082309723","0.16392292082309723","0.16392292082309723","1.294618844985962","1.294618844985962","1.294618844985962","1.0420864820480347","1.0420864820480347","1.0420864820480347","2.98838210105896","2.98838210105896","2.98838210105896"
"17909","0.12673622369766235","0.12673622369766235","0.12673622369766235","0.7495905756950378","0.7495905756950378","0.7495905756950378","0.191771000623703","0.191771000623703","0.191771000623703","1.1801471710205078","1.1801471710205078","1.1801471710205078","0.425763338804245","0.425763338804245","0.425763338804245","2.7857778072357178","2.7857778072357178","2.7857778072357178"
"17939","0.1901441216468811","0.1901441216468811","0.1901441216468811","1.1150918006896973","1.1150918006896973","1.1150918006896973","0.16977646946907043","0.16977646946907043","0.16977646946907043","1.195425271987915","1.195425271987915","1.195425271987915","0.3842697739601135","0.3842697739601135","0.3842697739601135","2.9474432468414307","2.9474432468414307","2.9474432468414307"
"17969","0.18454204499721527","0.18454204499721527","0.18454204499721527","1.1979612112045288","1.1979612112045288","1.1979612112045288","0.29198694229125977","0.29198694229125977","0.29198694229125977","1.7327371835708618","1.7327371835708618","1.7327371835708618","0.3306158483028412","0.3306158483028412","0.3306158483028412","2.683422088623047","2.683422088623047","2.683422088623047"
"17999","0.3390539586544037","0.3390539586544037","0.3390539586544037","1.0904078483581543","1.0904078483581543","1.0904078483581543","0.19541265070438385","0.19541265070438385","0.19541265070438385","1.2697582244873047","1.2697582244873047","1.2697582244873047","0.539603054523468","0.539603054523468","0.539603054523468","3.172658681869507","3.172658681869507","3.172658681869507"
"18029","0.25036144256591797","0.25036144256591797","0.25036144256591797","1.2275187969207764","1.2275187969207764","1.2275187969207764","0.1996678113937378","0.1996678113937378","0.1996678113937378","1.2836390733718872","1.2836390733718872","1.2836390733718872","0.6442632079124451","0.6442632079124451","0.6442632079124451","2.715806484222412","2.715806484222412","2.715806484222412"
"18059","0.19885018467903137","0.19885018467903137","0.19885018467903137","1.1831070184707642","1.1831070184707642","1.1831070184707642","0.226871058344841","0.226871058344841","0.226871058344841","1.5942813158035278","1.5942813158035278","1.5942813158035278","0.37765800952911377","0.37765800952911377","0.37765800952911377","3.064459800720215","3.064459800720215","3.064459800720215"
"18089","0.2447105348110199","0.2447105348110199","0.2447105348110199","1.386324405670166","1.386324405670166","1.386324405670166","0.1168932318687439","0.1168932318687439","0.1168932318687439","1.5725903511047363","1.5725903511047363","1.5725903511047363","0.5943382382392883","0.5943382382392883","0.5943382382392883","2.9116876125335693","2.9116876125335693","2.9116876125335693"
"18119","0.19916537404060364","0.19916537404060364","0.19916537404060364","1.1921993494033813","1.1921993494033813","1.1921993494033813","0.19283461570739746","0.19283461570739746","0.19283461570739746","1.4119977951049805","1.4119977951049805","1.4119977951049805","0.3653753101825714","0.3653753101825714","0.3653753101825714","3.004009246826172","3.004009246826172","3.004009246826172"
"18149","0.1818447709083557","0.1818447709083557","0.1818447709083557","1.1649411916732788","1.1649411916732788","1.1649411916732788","0.16875606775283813","0.16875606775283813","0.16875606775283813","1.4032610654830933","1.4032610654830933","1.4032610654830933","0.6132537126541138","0.6132537126541138","0.6132537126541138","3.2125399112701416","3.2125399112701416","3.2125399112701416"
"18179","0.2741905450820923","0.2741905450820923","0.2741905450820923","1.218848705291748","1.218848705291748","1.218848705291748","0.18962424993515015","0.18962424993515015","0.18962424993515015","1.527290940284729","1.527290940284729","1.527290940284729","0.4971029460430145","0.4971029460430145","0.4971029460430145","3.468667507171631","3.468667507171631","3.468667507171631"
"18209","0.21509692072868347","0.21509692072868347","0.21509692072868347","0.7310167551040649","0.7310167551040649","0.7310167551040649","0.12461121380329132","0.12461121380329132","0.12461121380329132","1.3239223957061768","1.3239223957061768","1.3239223957061768","0.32085657119750977","0.32085657119750977","0.32085657119750977","2.6347570419311523","2.6347570419311523","2.6347570419311523"
"18239","0.2086724489927292","0.2086724489927292","0.2086724489927292","1.630847454071045","1.630847454071045","1.630847454071045","0.17025424540042877","0.17025424540042877","0.17025424540042877","1.5572643280029297","1.5572643280029297","1.5572643280029297","0.2966146469116211","0.2966146469116211","0.2966146469116211","2.9135003089904785","2.9135003089904785","2.9135003089904785"
"18269","0.2065051645040512","0.2065051645040512","0.2065051645040512","1.1756596565246582","1.1756596565246582","1.1756596565246582","0.2307945191860199","0.2307945191860199","0.2307945191860199","1.7705175876617432","1.7705175876617432","1.7705175876617432","0.6127697825431824","0.6127697825431824","0.6127697825431824","2.870562791824341","2.870562791824341","2.870562791824341"
"18299","0.17205005884170532","0.17205005884170532","0.17205005884170532","1.2757340669631958","1.2757340669631958","1.2757340669631958","0.2515595555305481","0.2515595555305481","0.2515595555305481","1.6532230377197266","1.6532230377197266","1.6532230377197266","0.7060485482215881","0.7060485482215881","0.7060485482215881","3.2618346214294434","3.2618346214294434","3.2618346214294434"
"18329","0.23935620486736298","0.23935620486736298","0.23935620486736298","1.470055341720581","1.470055341720581","1.470055341720581","0.17808066308498383","0.17808066308498383","0.17808066308498383","1.2662864923477173","1.2662864923477173","1.2662864923477173","0.27755796909332275","0.27755796909332275","0.27755796909332275","3.2976698875427246","3.2976698875427246","3.2976698875427246"
"18359","0.26880183815956116","0.26880183815956116","0.26880183815956116","1.2798850536346436","1.2798850536346436","1.2798850536346436","0.15794938802719116","0.15794938802719116","0.15794938802719116","1.3750231266021729","1.3750231266021729","1.3750231266021729","0.6220194697380066","0.6220194697380066","0.6220194697380066","3.08559250831604","3.08559250831604","3.08559250831604"
