"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"14759","1.5837839841842651","1.5837839841842651","1.5837839841842651","1.973437786102295","1.973437786102295","1.973437786102295","1.4084488153457642","1.4084488153457642","1.4084488153457642"
"14789","1.6072834730148315","1.6072834730148315","1.6072834730148315","2.0009829998016357","2.0009829998016357","2.0009829998016357","1.3120195865631104","1.3120195865631104","1.3120195865631104"
"14819","1.6537240743637085","1.6537240743637085","1.6537240743637085","2.0327565670013428","2.0327565670013428","2.0327565670013428","1.3708339929580688","1.3708339929580688","1.3708339929580688"
"14849","1.5268535614013672","1.5268535614013672","1.5268535614013672","1.9246025085449219","1.9246025085449219","1.9246025085449219","1.3152542114257812","1.3152542114257812","1.3152542114257812"
"14879","1.568182349205017","1.568182349205017","1.568182349205017","1.9483373165130615","1.9483373165130615","1.9483373165130615","1.2787505388259888","1.2787505388259888","1.2787505388259888"
"14909","1.564036250114441","1.564036250114441","1.564036250114441","1.956134557723999","1.956134557723999","1.956134557723999","1.3059459924697876","1.3059459924697876","1.3059459924697876"
"14939","2.465266704559326","2.465266704559326","2.465266704559326","9.851736068725586","9.851736068725586","9.851736068725586","1.2837342023849487","1.2837342023849487","1.2837342023849487"
"14969","1.5600035190582275","1.5600035190582275","1.5600035190582275","1.977966547012329","1.977966547012329","1.977966547012329","1.3281410932540894","1.3281410932540894","1.3281410932540894"
"14999","1.6252349615097046","1.6252349615097046","1.6252349615097046","1.925474762916565","1.925474762916565","1.925474762916565","1.2612909078598022","1.2612909078598022","1.2612909078598022"
"15029","1.5533405542373657","1.5533405542373657","1.5533405542373657","1.9107311964035034","1.9107311964035034","1.9107311964035034","1.2608842849731445","1.2608842849731445","1.2608842849731445"
"15059","1.5130876302719116","1.5130876302719116","1.5130876302719116","1.8570598363876343","1.8570598363876343","1.8570598363876343","1.2459378242492676","1.2459378242492676","1.2459378242492676"
"15089","1.5866268873214722","1.5866268873214722","1.5866268873214722","1.938963532447815","1.938963532447815","1.938963532447815","1.2884113788604736","1.2884113788604736","1.2884113788604736"
"15119","1.549704909324646","1.549704909324646","1.549704909324646","1.92901611328125","1.92901611328125","1.92901611328125","1.262221336364746","1.262221336364746","1.262221336364746"
"15149","1.6083569526672363","1.6083569526672363","1.6083569526672363","2.0284576416015625","2.0284576416015625","2.0284576416015625","1.388013482093811","1.388013482093811","1.388013482093811"
"15179","1.5515050888061523","1.5515050888061523","1.5515050888061523","1.931130290031433","1.931130290031433","1.931130290031433","1.3405448198318481","1.3405448198318481","1.3405448198318481"
"15209","1.6073793172836304","1.6073793172836304","1.6073793172836304","2.0744636058807373","2.0744636058807373","2.0744636058807373","1.3560817241668701","1.3560817241668701","1.3560817241668701"
"15239","1.5977215766906738","1.5977215766906738","1.5977215766906738","2.0112643241882324","2.0112643241882324","2.0112643241882324","1.3263734579086304","1.3263734579086304","1.3263734579086304"
"15269","1.5827187299728394","1.5827187299728394","1.5827187299728394","1.9313998222351074","1.9313998222351074","1.9313998222351074","1.2614511251449585","1.2614511251449585","1.2614511251449585"
"15299","1.5597424507141113","1.5597424507141113","1.5597424507141113","1.917179822921753","1.917179822921753","1.917179822921753","1.3184421062469482","1.3184421062469482","1.3184421062469482"
"15329","1.6232270002365112","1.6232270002365112","1.6232270002365112","2.0442452430725098","2.0442452430725098","2.0442452430725098","1.3094712495803833","1.3094712495803833","1.3094712495803833"
"15359","1.565410852432251","1.565410852432251","1.565410852432251","1.9858356714248657","1.9858356714248657","1.9858356714248657","1.317108392715454","1.317108392715454","1.317108392715454"
"15389","1.5394513607025146","1.5394513607025146","1.5394513607025146","1.9421476125717163","1.9421476125717163","1.9421476125717163","1.2926479578018188","1.2926479578018188","1.2926479578018188"
"15419","1.5323878526687622","1.5323878526687622","1.5323878526687622","1.9360997676849365","1.9360997676849365","1.9360997676849365","1.3423954248428345","1.3423954248428345","1.3423954248428345"
"15449","2.439882755279541","2.439882755279541","2.439882755279541","9.555916786193848","9.555916786193848","9.555916786193848","1.3006014823913574","1.3006014823913574","1.3006014823913574"
"15479","1.5780824422836304","1.5780824422836304","1.5780824422836304","1.9776934385299683","1.9776934385299683","1.9776934385299683","1.3352216482162476","1.3352216482162476","1.3352216482162476"
"15509","1.5554907321929932","1.5554907321929932","1.5554907321929932","1.9354074001312256","1.9354074001312256","1.9354074001312256","1.2964211702346802","1.2964211702346802","1.2964211702346802"
"15539","1.5664583444595337","1.5664583444595337","1.5664583444595337","1.9020254611968994","1.9020254611968994","1.9020254611968994","1.257700800895691","1.257700800895691","1.257700800895691"
"15569","2.4156835079193115","2.4156835079193115","2.4156835079193115","9.43871784210205","9.43871784210205","9.43871784210205","1.2434520721435547","1.2434520721435547","1.2434520721435547"
"15599","1.5810366868972778","1.5810366868972778","1.5810366868972778","2.019343137741089","2.019343137741089","2.019343137741089","1.3391964435577393","1.3391964435577393","1.3391964435577393"
"15629","1.6011443138122559","1.6011443138122559","1.6011443138122559","1.9311968088150024","1.9311968088150024","1.9311968088150024","1.2163175344467163","1.2163175344467163","1.2163175344467163"
"15659","1.5354477167129517","1.5354477167129517","1.5354477167129517","1.9447240829467773","1.9447240829467773","1.9447240829467773","1.2945793867111206","1.2945793867111206","1.2945793867111206"
"15689","1.5922269821166992","1.5922269821166992","1.5922269821166992","1.9745612144470215","1.9745612144470215","1.9745612144470215","1.309715986251831","1.309715986251831","1.309715986251831"
"15719","1.571513056755066","1.571513056755066","1.571513056755066","1.9426034688949585","1.9426034688949585","1.9426034688949585","1.26646089553833","1.26646089553833","1.26646089553833"
"15749","1.5817879438400269","1.5817879438400269","1.5817879438400269","2.0059142112731934","2.0059142112731934","2.0059142112731934","1.3748337030410767","1.3748337030410767","1.3748337030410767"
"15779","1.6056207418441772","1.6056207418441772","1.6056207418441772","2.0857129096984863","2.0857129096984863","2.0857129096984863","1.3641670942306519","1.3641670942306519","1.3641670942306519"
"15809","1.5776379108428955","1.5776379108428955","1.5776379108428955","1.945656418800354","1.945656418800354","1.945656418800354","1.2487901449203491","1.2487901449203491","1.2487901449203491"
"15839","1.5768460035324097","1.5768460035324097","1.5768460035324097","1.9578726291656494","1.9578726291656494","1.9578726291656494","1.2629621028900146","1.2629621028900146","1.2629621028900146"
"15869","1.576864242553711","1.576864242553711","1.576864242553711","1.9845728874206543","1.9845728874206543","1.9845728874206543","1.2590528726577759","1.2590528726577759","1.2590528726577759"
"15899","1.6013562679290771","1.6013562679290771","1.6013562679290771","2.0150246620178223","2.0150246620178223","2.0150246620178223","1.3225065469741821","1.3225065469741821","1.3225065469741821"
"15929","2.4437015056610107","2.4437015056610107","2.4437015056610107","9.419781684875488","9.419781684875488","9.419781684875488","1.2958669662475586","1.2958669662475586","1.2958669662475586"
"15959","1.5616445541381836","1.5616445541381836","1.5616445541381836","1.9038991928100586","1.9038991928100586","1.9038991928100586","1.2434552907943726","1.2434552907943726","1.2434552907943726"
"15989","1.6622982025146484","1.6622982025146484","1.6622982025146484","1.9298739433288574","1.9298739433288574","1.9298739433288574","1.2197617292404175","1.2197617292404175","1.2197617292404175"
"16019","1.5791796445846558","1.5791796445846558","1.5791796445846558","1.894508957862854","1.894508957862854","1.894508957862854","1.1968845129013062","1.1968845129013062","1.1968845129013062"
"16049","1.54924738407135","1.54924738407135","1.54924738407135","1.9716442823410034","1.9716442823410034","1.9716442823410034","1.2423007488250732","1.2423007488250732","1.2423007488250732"
"16079","1.6276203393936157","1.6276203393936157","1.6276203393936157","1.9837349653244019","1.9837349653244019","1.9837349653244019","1.2770888805389404","1.2770888805389404","1.2770888805389404"
"16109","2.375253915786743","2.375253915786743","2.375253915786743","9.234679222106934","9.234679222106934","9.234679222106934","1.2908257246017456","1.2908257246017456","1.2908257246017456"
"16139","1.5738811492919922","1.5738811492919922","1.5738811492919922","1.9430184364318848","1.9430184364318848","1.9430184364318848","1.2516754865646362","1.2516754865646362","1.2516754865646362"
"16169","1.5906713008880615","1.5906713008880615","1.5906713008880615","2.0976736545562744","2.0976736545562744","2.0976736545562744","1.3240200281143188","1.3240200281143188","1.3240200281143188"
"16199","1.5636670589447021","1.5636670589447021","1.5636670589447021","1.9916799068450928","1.9916799068450928","1.9916799068450928","1.23026442527771","1.23026442527771","1.23026442527771"
"16229","1.5735329389572144","1.5735329389572144","1.5735329389572144","1.9757800102233887","1.9757800102233887","1.9757800102233887","1.2738587856292725","1.2738587856292725","1.2738587856292725"
"16259","2.3743298053741455","2.3743298053741455","2.3743298053741455","9.141858100891113","9.141858100891113","9.141858100891113","1.2641351222991943","1.2641351222991943","1.2641351222991943"
"16289","1.5557551383972168","1.5557551383972168","1.5557551383972168","1.9085094928741455","1.9085094928741455","1.9085094928741455","1.2241277694702148","1.2241277694702148","1.2241277694702148"
"16319","1.5945543050765991","1.5945543050765991","1.5945543050765991","2.055722713470459","2.055722713470459","2.055722713470459","1.3351638317108154","1.3351638317108154","1.3351638317108154"
"16349","2.5743064880371094","2.5743064880371094","2.5743064880371094","10.266891479492188","10.266891479492188","10.266891479492188","1.2146676778793335","1.2146676778793335","1.2146676778793335"
"16379","1.5783300399780273","1.5783300399780273","1.5783300399780273","1.9876885414123535","1.9876885414123535","1.9876885414123535","1.3239047527313232","1.3239047527313232","1.3239047527313232"
"16409","1.5945038795471191","1.5945038795471191","1.5945038795471191","1.9486364126205444","1.9486364126205444","1.9486364126205444","1.2816497087478638","1.2816497087478638","1.2816497087478638"
"16439","1.575900673866272","1.575900673866272","1.575900673866272","1.9329971075057983","1.9329971075057983","1.9329971075057983","1.2108652591705322","1.2108652591705322","1.2108652591705322"
"16469","1.5791186094284058","1.5791186094284058","1.5791186094284058","1.9688506126403809","1.9688506126403809","1.9688506126403809","1.2638866901397705","1.2638866901397705","1.2638866901397705"
"16499","1.5478904247283936","1.5478904247283936","1.5478904247283936","1.9464788436889648","1.9464788436889648","1.9464788436889648","1.267655611038208","1.267655611038208","1.267655611038208"
"16529","1.558964490890503","1.558964490890503","1.558964490890503","1.9211159944534302","1.9211159944534302","1.9211159944534302","1.2356096506118774","1.2356096506118774","1.2356096506118774"
"16559","1.5470051765441895","1.5470051765441895","1.5470051765441895","1.9427926540374756","1.9427926540374756","1.9427926540374756","1.2461042404174805","1.2461042404174805","1.2461042404174805"
"16589","1.5785183906555176","1.5785183906555176","1.5785183906555176","1.9834036827087402","1.9834036827087402","1.9834036827087402","1.261866807937622","1.261866807937622","1.261866807937622"
"16619","1.595329761505127","1.595329761505127","1.595329761505127","2.020439624786377","2.020439624786377","2.020439624786377","1.2981880903244019","1.2981880903244019","1.2981880903244019"
"16649","1.564638376235962","1.564638376235962","1.564638376235962","1.986304759979248","1.986304759979248","1.986304759979248","1.2172353267669678","1.2172353267669678","1.2172353267669678"
"16679","2.379256248474121","2.379256248474121","2.379256248474121","8.832098007202148","8.832098007202148","8.832098007202148","1.2861592769622803","1.2861592769622803","1.2861592769622803"
"16709","1.5838388204574585","1.5838388204574585","1.5838388204574585","2.0033280849456787","2.0033280849456787","2.0033280849456787","1.256147027015686","1.256147027015686","1.256147027015686"
"16739","1.5700647830963135","1.5700647830963135","1.5700647830963135","1.9913549423217773","1.9913549423217773","1.9913549423217773","1.2855780124664307","1.2855780124664307","1.2855780124664307"
"16769","1.561861515045166","1.561861515045166","1.561861515045166","1.999050259590149","1.999050259590149","1.999050259590149","1.2462184429168701","1.2462184429168701","1.2462184429168701"
"16799","1.6621968746185303","1.6621968746185303","1.6621968746185303","2.020409107208252","2.020409107208252","2.020409107208252","1.2978240251541138","1.2978240251541138","1.2978240251541138"
"16829","1.5428411960601807","1.5428411960601807","1.5428411960601807","1.9157460927963257","1.9157460927963257","1.9157460927963257","1.2012910842895508","1.2012910842895508","1.2012910842895508"
"16859","1.5963720083236694","1.5963720083236694","1.5963720083236694","2.048351764678955","2.048351764678955","2.048351764678955","1.2489590644836426","1.2489590644836426","1.2489590644836426"
"16889","2.7119853496551514","2.7119853496551514","2.7119853496551514","10.771769523620605","10.771769523620605","10.771769523620605","1.1812957525253296","1.1812957525253296","1.1812957525253296"
"16919","2.359937906265259","2.359937906265259","2.359937906265259","8.66511344909668","8.66511344909668","8.66511344909668","1.2124477624893188","1.2124477624893188","1.2124477624893188"
"16949","1.5693978071212769","1.5693978071212769","1.5693978071212769","1.9655513763427734","1.9655513763427734","1.9655513763427734","1.1854207515716553","1.1854207515716553","1.1854207515716553"
"16979","1.5079437494277954","1.5079437494277954","1.5079437494277954","1.876265048980713","1.876265048980713","1.876265048980713","1.207162857055664","1.207162857055664","1.207162857055664"
"17009","1.59171724319458","1.59171724319458","1.59171724319458","1.9808379411697388","1.9808379411697388","1.9808379411697388","1.2457231283187866","1.2457231283187866","1.2457231283187866"
"17039","1.5287725925445557","1.5287725925445557","1.5287725925445557","1.9429070949554443","1.9429070949554443","1.9429070949554443","1.235722303390503","1.235722303390503","1.235722303390503"
"17069","1.5757012367248535","1.5757012367248535","1.5757012367248535","1.991796851158142","1.991796851158142","1.991796851158142","1.2771892547607422","1.2771892547607422","1.2771892547607422"
"17099","1.574623942375183","1.574623942375183","1.574623942375183","1.9953945875167847","1.9953945875167847","1.9953945875167847","1.2446112632751465","1.2446112632751465","1.2446112632751465"
"17129","1.5616849660873413","1.5616849660873413","1.5616849660873413","1.9584935903549194","1.9584935903549194","1.9584935903549194","1.225691795349121","1.225691795349121","1.225691795349121"
"17159","1.6114333868026733","1.6114333868026733","1.6114333868026733","2.028512477874756","2.028512477874756","2.028512477874756","1.2807520627975464","1.2807520627975464","1.2807520627975464"
"17189","1.522883415222168","1.522883415222168","1.522883415222168","1.9244905710220337","1.9244905710220337","1.9244905710220337","1.1539738178253174","1.1539738178253174","1.1539738178253174"
"17219","1.5440480709075928","1.5440480709075928","1.5440480709075928","1.9096566438674927","1.9096566438674927","1.9096566438674927","1.2112350463867188","1.2112350463867188","1.2112350463867188"
"17249","1.5316283702850342","1.5316283702850342","1.5316283702850342","1.9256106615066528","1.9256106615066528","1.9256106615066528","1.2373275756835938","1.2373275756835938","1.2373275756835938"
"17279","1.5439785718917847","1.5439785718917847","1.5439785718917847","1.8826349973678589","1.8826349973678589","1.8826349973678589","1.189415693283081","1.189415693283081","1.189415693283081"
"17309","1.5474528074264526","1.5474528074264526","1.5474528074264526","1.9176851511001587","1.9176851511001587","1.9176851511001587","1.2170226573944092","1.2170226573944092","1.2170226573944092"
"17339","1.5329711437225342","1.5329711437225342","1.5329711437225342","1.9401040077209473","1.9401040077209473","1.9401040077209473","1.1894718408584595","1.1894718408584595","1.1894718408584595"
"17369","1.5186165571212769","1.5186165571212769","1.5186165571212769","1.9418010711669922","1.9418010711669922","1.9418010711669922","1.22124183177948","1.22124183177948","1.22124183177948"
"17399","1.5767648220062256","1.5767648220062256","1.5767648220062256","1.9754012823104858","1.9754012823104858","1.9754012823104858","1.2551159858703613","1.2551159858703613","1.2551159858703613"
"17429","2.271136522293091","2.271136522293091","2.271136522293091","8.483925819396973","8.483925819396973","8.483925819396973","1.1908825635910034","1.1908825635910034","1.1908825635910034"
"17459","1.5906115770339966","1.5906115770339966","1.5906115770339966","1.9949700832366943","1.9949700832366943","1.9949700832366943","1.2542740106582642","1.2542740106582642","1.2542740106582642"
"17489","2.331353187561035","2.331353187561035","2.331353187561035","8.583030700683594","8.583030700683594","8.583030700683594","1.2962745428085327","1.2962745428085327","1.2962745428085327"
"17519","1.630998134613037","1.630998134613037","1.630998134613037","2.0531280040740967","2.0531280040740967","2.0531280040740967","1.324225902557373","1.324225902557373","1.324225902557373"
"17549","1.5314358472824097","1.5314358472824097","1.5314358472824097","1.9306069612503052","1.9306069612503052","1.9306069612503052","1.2153534889221191","1.2153534889221191","1.2153534889221191"
"17579","1.5599398612976074","1.5599398612976074","1.5599398612976074","1.9634655714035034","1.9634655714035034","1.9634655714035034","1.238877773284912","1.238877773284912","1.238877773284912"
"17609","1.542161226272583","1.542161226272583","1.542161226272583","1.875259518623352","1.875259518623352","1.875259518623352","1.222564935684204","1.222564935684204","1.222564935684204"
"17639","1.5679823160171509","1.5679823160171509","1.5679823160171509","1.9710112810134888","1.9710112810134888","1.9710112810134888","1.2334684133529663","1.2334684133529663","1.2334684133529663"
"17669","1.5328298807144165","1.5328298807144165","1.5328298807144165","1.9738025665283203","1.9738025665283203","1.9738025665283203","1.1843584775924683","1.1843584775924683","1.1843584775924683"
"17699","1.5306097269058228","1.5306097269058228","1.5306097269058228","1.9218878746032715","1.9218878746032715","1.9218878746032715","1.1813573837280273","1.1813573837280273","1.1813573837280273"
"17729","1.57621431350708","1.57621431350708","1.57621431350708","1.9707167148590088","1.9707167148590088","1.9707167148590088","1.208694577217102","1.208694577217102","1.208694577217102"
"17759","1.5232136249542236","1.5232136249542236","1.5232136249542236","1.880927562713623","1.880927562713623","1.880927562713623","1.124585509300232","1.124585509300232","1.124585509300232"
"17789","1.5164109468460083","1.5164109468460083","1.5164109468460083","1.8741223812103271","1.8741223812103271","1.8741223812103271","1.1420835256576538","1.1420835256576538","1.1420835256576538"
"17819","1.5552116632461548","1.5552116632461548","1.5552116632461548","1.9523868560791016","1.9523868560791016","1.9523868560791016","1.153477430343628","1.153477430343628","1.153477430343628"
"17849","1.5512967109680176","1.5512967109680176","1.5512967109680176","1.920343279838562","1.920343279838562","1.920343279838562","1.1529589891433716","1.1529589891433716","1.1529589891433716"
"17879","1.6413886547088623","1.6413886547088623","1.6413886547088623","2.0650835037231445","2.0650835037231445","2.0650835037231445","1.248047947883606","1.248047947883606","1.248047947883606"
"17909","2.3130221366882324","2.3130221366882324","2.3130221366882324","8.370319366455078","8.370319366455078","8.370319366455078","1.2096410989761353","1.2096410989761353","1.2096410989761353"
"17939","1.5172176361083984","1.5172176361083984","1.5172176361083984","1.9126145839691162","1.9126145839691162","1.9126145839691162","1.1715364456176758","1.1715364456176758","1.1715364456176758"
"17969","1.5597343444824219","1.5597343444824219","1.5597343444824219","1.907889723777771","1.907889723777771","1.907889723777771","1.184548020362854","1.184548020362854","1.184548020362854"
"17999","2.279740810394287","2.279740810394287","2.279740810394287","8.343232154846191","8.343232154846191","8.343232154846191","1.2206149101257324","1.2206149101257324","1.2206149101257324"
"18029","1.5068943500518799","1.5068943500518799","1.5068943500518799","1.9030593633651733","1.9030593633651733","1.9030593633651733","1.1629598140716553","1.1629598140716553","1.1629598140716553"
"18059","1.566150426864624","1.566150426864624","1.566150426864624","1.987225890159607","1.987225890159607","1.987225890159607","1.2188498973846436","1.2188498973846436","1.2188498973846436"
"18089","1.5518783330917358","1.5518783330917358","1.5518783330917358","1.9351301193237305","1.9351301193237305","1.9351301193237305","1.1972262859344482","1.1972262859344482","1.1972262859344482"
"18119","1.5790871381759644","1.5790871381759644","1.5790871381759644","1.9057754278182983","1.9057754278182983","1.9057754278182983","1.1768566370010376","1.1768566370010376","1.1768566370010376"
"18149","1.5342137813568115","1.5342137813568115","1.5342137813568115","1.931599736213684","1.931599736213684","1.931599736213684","1.1389609575271606","1.1389609575271606","1.1389609575271606"
"18179","1.5560991764068604","1.5560991764068604","1.5560991764068604","1.9123585224151611","1.9123585224151611","1.9123585224151611","1.147841453552246","1.147841453552246","1.147841453552246"
"18209","2.4730207920074463","2.4730207920074463","2.4730207920074463","9.370156288146973","9.370156288146973","9.370156288146973","1.1788671016693115","1.1788671016693115","1.1788671016693115"
"18239","1.5773407220840454","1.5773407220840454","1.5773407220840454","1.8730318546295166","1.8730318546295166","1.8730318546295166","1.1241977214813232","1.1241977214813232","1.1241977214813232"
"18269","1.5297497510910034","1.5297497510910034","1.5297497510910034","1.891904592514038","1.891904592514038","1.891904592514038","1.1492658853530884","1.1492658853530884","1.1492658853530884"
"18299","2.2845702171325684","2.2845702171325684","2.2845702171325684","8.184041023254395","8.184041023254395","8.184041023254395","1.1994727849960327","1.1994727849960327","1.1994727849960327"
"18329","1.5982955694198608","1.5982955694198608","1.5982955694198608","2.003706693649292","2.003706693649292","2.003706693649292","1.238272786140442","1.238272786140442","1.238272786140442"
"18359","2.3098835945129395","2.3098835945129395","2.3098835945129395","8.004398345947266","8.004398345947266","8.004398345947266","1.1622554063796997","1.1622554063796997","1.1622554063796997"
"18389","1.5562024116516113","1.5562024116516113","1.5562024116516113","1.9323183298110962","1.9323183298110962","1.9323183298110962","1.1855520009994507","1.1855520009994507","1.1855520009994507"
"18419","1.579988956451416","1.579988956451416","1.579988956451416","1.9604010581970215","1.9604010581970215","1.9604010581970215","1.1658194065093994","1.1658194065093994","1.1658194065093994"
"18449","1.5530346632003784","1.5530346632003784","1.5530346632003784","1.9432921409606934","1.9432921409606934","1.9432921409606934","1.1360100507736206","1.1360100507736206","1.1360100507736206"
"18479","1.5629708766937256","1.5629708766937256","1.5629708766937256","1.962427020072937","1.962427020072937","1.962427020072937","1.2003896236419678","1.2003896236419678","1.2003896236419678"
"18509","1.5538359880447388","1.5538359880447388","1.5538359880447388","1.9855566024780273","1.9855566024780273","1.9855566024780273","1.2336210012435913","1.2336210012435913","1.2336210012435913"
"18539","1.5724977254867554","1.5724977254867554","1.5724977254867554","1.9646552801132202","1.9646552801132202","1.9646552801132202","1.224753499031067","1.224753499031067","1.224753499031067"
"18569","1.5361263751983643","1.5361263751983643","1.5361263751983643","1.9275211095809937","1.9275211095809937","1.9275211095809937","1.1679484844207764","1.1679484844207764","1.1679484844207764"
"18599","1.50307035446167","1.50307035446167","1.50307035446167","1.9210615158081055","1.9210615158081055","1.9210615158081055","1.1412984132766724","1.1412984132766724","1.1412984132766724"
"18629","1.5591446161270142","1.5591446161270142","1.5591446161270142","1.928362488746643","1.928362488746643","1.928362488746643","1.148193359375","1.148193359375","1.148193359375"
"18659","2.2746288776397705","2.2746288776397705","2.2746288776397705","8.025104522705078","8.025104522705078","8.025104522705078","1.1765719652175903","1.1765719652175903","1.1765719652175903"
"18689","1.5632283687591553","1.5632283687591553","1.5632283687591553","1.971759557723999","1.971759557723999","1.971759557723999","1.1718398332595825","1.1718398332595825","1.1718398332595825"
"18719","1.5109223127365112","1.5109223127365112","1.5109223127365112","1.8847332000732422","1.8847332000732422","1.8847332000732422","1.2103142738342285","1.2103142738342285","1.2103142738342285"
"18749","1.5716936588287354","1.5716936588287354","1.5716936588287354","1.9611636400222778","1.9611636400222778","1.9611636400222778","1.1701879501342773","1.1701879501342773","1.1701879501342773"
"18779","2.278184413909912","2.278184413909912","2.278184413909912","8.034777641296387","8.034777641296387","8.034777641296387","1.1576534509658813","1.1576534509658813","1.1576534509658813"
"18809","1.6705273389816284","1.6705273389816284","1.6705273389816284","2.0161185264587402","2.0161185264587402","2.0161185264587402","1.2057160139083862","1.2057160139083862","1.2057160139083862"
"18839","2.270125150680542","2.270125150680542","2.270125150680542","7.888397216796875","7.888397216796875","7.888397216796875","1.1178535223007202","1.1178535223007202","1.1178535223007202"
"18869","1.5336456298828125","1.5336456298828125","1.5336456298828125","1.9272445440292358","1.9272445440292358","1.9272445440292358","1.1191304922103882","1.1191304922103882","1.1191304922103882"
"18899","1.560640573501587","1.560640573501587","1.560640573501587","1.9800249338150024","1.9800249338150024","1.9800249338150024","1.1689361333847046","1.1689361333847046","1.1689361333847046"
"18929","2.265329122543335","2.265329122543335","2.265329122543335","7.986874103546143","7.986874103546143","7.986874103546143","1.144005298614502","1.144005298614502","1.144005298614502"
"18959","1.549196720123291","1.549196720123291","1.549196720123291","1.9510955810546875","1.9510955810546875","1.9510955810546875","1.2066837549209595","1.2066837549209595","1.2066837549209595"
"18989","1.5195350646972656","1.5195350646972656","1.5195350646972656","1.8943933248519897","1.8943933248519897","1.8943933248519897","1.1390637159347534","1.1390637159347534","1.1390637159347534"
"19019","1.5383994579315186","1.5383994579315186","1.5383994579315186","1.9706275463104248","1.9706275463104248","1.9706275463104248","1.1401859521865845","1.1401859521865845","1.1401859521865845"
"19049","1.5673751831054688","1.5673751831054688","1.5673751831054688","2.088552236557007","2.088552236557007","2.088552236557007","1.2314659357070923","1.2314659357070923","1.2314659357070923"
"19079","1.5477404594421387","1.5477404594421387","1.5477404594421387","1.8869719505310059","1.8869719505310059","1.8869719505310059","1.1432223320007324","1.1432223320007324","1.1432223320007324"
"19109","2.2900476455688477","2.2900476455688477","2.2900476455688477","7.931385517120361","7.931385517120361","7.931385517120361","1.2472561597824097","1.2472561597824097","1.2472561597824097"
"19139","1.5694241523742676","1.5694241523742676","1.5694241523742676","1.920276165008545","1.920276165008545","1.920276165008545","1.155831217765808","1.155831217765808","1.155831217765808"
"19169","1.5488876104354858","1.5488876104354858","1.5488876104354858","1.929176688194275","1.929176688194275","1.929176688194275","1.1217200756072998","1.1217200756072998","1.1217200756072998"
"19199","1.5095101594924927","1.5095101594924927","1.5095101594924927","1.8867267370224","1.8867267370224","1.8867267370224","1.117387056350708","1.117387056350708","1.117387056350708"
"19229","1.5661617517471313","1.5661617517471313","1.5661617517471313","1.9225270748138428","1.9225270748138428","1.9225270748138428","1.1986985206604004","1.1986985206604004","1.1986985206604004"
"19259","1.6104466915130615","1.6104466915130615","1.6104466915130615","1.9333161115646362","1.9333161115646362","1.9333161115646362","1.1418546438217163","1.1418546438217163","1.1418546438217163"
"19289","1.5155898332595825","1.5155898332595825","1.5155898332595825","1.8862316608428955","1.8862316608428955","1.8862316608428955","1.1663826704025269","1.1663826704025269","1.1663826704025269"
"19319","1.5366876125335693","1.5366876125335693","1.5366876125335693","1.9180822372436523","1.9180822372436523","1.9180822372436523","1.1468886137008667","1.1468886137008667","1.1468886137008667"
"19349","1.5812435150146484","1.5812435150146484","1.5812435150146484","1.9820454120635986","1.9820454120635986","1.9820454120635986","1.212551236152649","1.212551236152649","1.212551236152649"
"19379","1.5507209300994873","1.5507209300994873","1.5507209300994873","1.8921966552734375","1.8921966552734375","1.8921966552734375","1.1166311502456665","1.1166311502456665","1.1166311502456665"
"19409","1.6340312957763672","1.6340312957763672","1.6340312957763672","2.011931896209717","2.011931896209717","2.011931896209717","1.202177882194519","1.202177882194519","1.202177882194519"
"19439","1.532479166984558","1.532479166984558","1.532479166984558","1.8919777870178223","1.8919777870178223","1.8919777870178223","1.1310211420059204","1.1310211420059204","1.1310211420059204"
"19469","1.5646893978118896","1.5646893978118896","1.5646893978118896","1.924984097480774","1.924984097480774","1.924984097480774","1.1468359231948853","1.1468359231948853","1.1468359231948853"
"19499","1.6297760009765625","1.6297760009765625","1.6297760009765625","2.012808084487915","2.012808084487915","2.012808084487915","1.1535314321517944","1.1535314321517944","1.1535314321517944"
"19529","1.5362499952316284","1.5362499952316284","1.5362499952316284","1.9002429246902466","1.9002429246902466","1.9002429246902466","1.137495517730713","1.137495517730713","1.137495517730713"
"19559","1.5354162454605103","1.5354162454605103","1.5354162454605103","1.9231749773025513","1.9231749773025513","1.9231749773025513","1.1271557807922363","1.1271557807922363","1.1271557807922363"
