"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX"
"15869","41.27524185180664","41.27524185180664","41.27524185180664","89.82315826416016","89.82315826416016","89.82315826416016","19.984121322631836","19.984121322631836","19.984121322631836","40.87815856933594","40.87815856933594","40.87815856933594","90.5564956665039","90.5564956665039","90.5564956665039","19.896190643310547","19.896190643310547","19.896190643310547"
"15899","42.5746955871582","42.5746955871582","42.5746955871582","91.2803726196289","91.2803726196289","91.2803726196289","27.228639602661133","27.228639602661133","27.228639602661133","42.91878890991211","42.91878890991211","42.91878890991211","91.74530792236328","91.74530792236328","91.74530792236328","27.121103286743164","27.121103286743164","27.121103286743164"
"15929","44.030555725097656","44.030555725097656","44.030555725097656","93.72907257080078","93.72907257080078","93.72907257080078","23.566741943359375","23.566741943359375","23.566741943359375","43.77785873413086","43.77785873413086","43.77785873413086","94.920654296875","94.920654296875","94.920654296875","23.7684268951416","23.7684268951416","23.7684268951416"
"15959","38.83851623535156","38.83851623535156","38.83851623535156","89.32453918457031","89.32453918457031","89.32453918457031","21.66402244567871","21.66402244567871","21.66402244567871","38.68836212158203","38.68836212158203","38.68836212158203","88.38628387451172","88.38628387451172","88.38628387451172","21.736183166503906","21.736183166503906","21.736183166503906"
"15989","40.68808364868164","40.68808364868164","40.68808364868164","82.36286163330078","82.36286163330078","82.36286163330078","16.988176345825195","16.988176345825195","16.988176345825195","41.03113555908203","41.03113555908203","41.03113555908203","83.39508819580078","83.39508819580078","83.39508819580078","17.000377655029297","17.000377655029297","17.000377655029297"
"16019","46.20650100708008","46.20650100708008","46.20650100708008","99.09400177001953","99.09400177001953","99.09400177001953","22.40125846862793","22.40125846862793","22.40125846862793","46.04627227783203","46.04627227783203","46.04627227783203","100.2317886352539","100.2317886352539","100.2317886352539","22.25543975830078","22.25543975830078","22.25543975830078"
"16049","45.901649475097656","45.901649475097656","45.901649475097656","104.81490325927734","104.81490325927734","104.81490325927734","22.10330581665039","22.10330581665039","22.10330581665039","45.75271987915039","45.75271987915039","45.75271987915039","104.59210968017578","104.59210968017578","104.59210968017578","22.06114387512207","22.06114387512207","22.06114387512207"
"16079","37.76051712036133","37.76051712036133","37.76051712036133","77.48064422607422","77.48064422607422","77.48064422607422","21.915807723999023","21.915807723999023","21.915807723999023","37.87128448486328","37.87128448486328","37.87128448486328","77.9610824584961","77.9610824584961","77.9610824584961","22.495433807373047","22.495433807373047","22.495433807373047"
"16109","38.83793258666992","38.83793258666992","38.83793258666992","85.6556625366211","85.6556625366211","85.6556625366211","27.571107864379883","27.571107864379883","27.571107864379883","38.73150634765625","38.73150634765625","38.73150634765625","85.40739440917969","85.40739440917969","85.40739440917969","27.44275665283203","27.44275665283203","27.44275665283203"
"16139","41.460853576660156","41.460853576660156","41.460853576660156","85.53097534179688","85.53097534179688","85.53097534179688","19.33575439453125","19.33575439453125","19.33575439453125","41.50719451904297","41.50719451904297","41.50719451904297","86.11248016357422","86.11248016357422","86.11248016357422","19.4689884185791","19.4689884185791","19.4689884185791"
"16169","40.06157302856445","40.06157302856445","40.06157302856445","87.69695281982422","87.69695281982422","87.69695281982422","16.441570281982422","16.441570281982422","16.441570281982422","39.67584991455078","39.67584991455078","39.67584991455078","86.75603485107422","86.75603485107422","86.75603485107422","16.630006790161133","16.630006790161133","16.630006790161133"
"16199","36.61637496948242","36.61637496948242","36.61637496948242","84.34895324707031","84.34895324707031","84.34895324707031","13.210854530334473","13.210854530334473","13.210854530334473","36.56968307495117","36.56968307495117","36.56968307495117","84.46895599365234","84.46895599365234","84.46895599365234","12.962596893310547","12.962596893310547","12.962596893310547"
"16229","37.307743072509766","37.307743072509766","37.307743072509766","81.1136474609375","81.1136474609375","81.1136474609375","15.418449401855469","15.418449401855469","15.418449401855469","37.43708038330078","37.43708038330078","37.43708038330078","80.73247528076172","80.73247528076172","80.73247528076172","15.442570686340332","15.442570686340332","15.442570686340332"
"16259","43.14200210571289","43.14200210571289","43.14200210571289","98.26595306396484","98.26595306396484","98.26595306396484","24.20244598388672","24.20244598388672","24.20244598388672","42.757957458496094","42.757957458496094","42.757957458496094","98.07901763916016","98.07901763916016","98.07901763916016","24.140121459960938","24.140121459960938","24.140121459960938"
"16289","38.97576141357422","38.97576141357422","38.97576141357422","88.10081481933594","88.10081481933594","88.10081481933594","18.686412811279297","18.686412811279297","18.686412811279297","38.90317916870117","38.90317916870117","38.90317916870117","87.67164611816406","87.67164611816406","87.67164611816406","18.68824005126953","18.68824005126953","18.68824005126953"
"16319","42.92482376098633","42.92482376098633","42.92482376098633","90.1357192993164","90.1357192993164","90.1357192993164","24.085065841674805","24.085065841674805","24.085065841674805","43.07034683227539","43.07034683227539","43.07034683227539","90.00519561767578","90.00519561767578","90.00519561767578","23.89073944091797","23.89073944091797","23.89073944091797"
"16349","41.188865661621094","41.188865661621094","41.188865661621094","90.81523895263672","90.81523895263672","90.81523895263672","20.33896255493164","20.33896255493164","20.33896255493164","41.256126403808594","41.256126403808594","41.256126403808594","90.41055297851562","90.41055297851562","90.41055297851562","20.436288833618164","20.436288833618164","20.436288833618164"
"16379","40.939693450927734","40.939693450927734","40.939693450927734","91.19255828857422","91.19255828857422","91.19255828857422","23.004297256469727","23.004297256469727","23.004297256469727","40.95539093017578","40.95539093017578","40.95539093017578","90.96446228027344","90.96446228027344","90.96446228027344","23.13718605041504","23.13718605041504","23.13718605041504"
"16409","40.83808517456055","40.83808517456055","40.83808517456055","84.74620819091797","84.74620819091797","84.74620819091797","21.77248191833496","21.77248191833496","21.77248191833496","40.38535690307617","40.38535690307617","40.38535690307617","85.28567504882812","85.28567504882812","85.28567504882812","21.715185165405273","21.715185165405273","21.715185165405273"
"16439","54.27071762084961","54.27071762084961","54.27071762084961","95.32915496826172","95.32915496826172","95.32915496826172","20.590744018554688","20.590744018554688","20.590744018554688","54.268836975097656","54.268836975097656","54.268836975097656","94.62853240966797","94.62853240966797","94.62853240966797","20.29550552368164","20.29550552368164","20.29550552368164"
"16469","38.656402587890625","38.656402587890625","38.656402587890625","89.39258575439453","89.39258575439453","89.39258575439453","15.694093704223633","15.694093704223633","15.694093704223633","38.58984375","38.58984375","38.58984375","89.13044738769531","89.13044738769531","89.13044738769531","15.548728942871094","15.548728942871094","15.548728942871094"
"16499","41.0467414855957","41.0467414855957","41.0467414855957","90.04576110839844","90.04576110839844","90.04576110839844","20.54837417602539","20.54837417602539","20.54837417602539","41.13731384277344","41.13731384277344","41.13731384277344","89.4496078491211","89.4496078491211","89.4496078491211","20.695138931274414","20.695138931274414","20.695138931274414"
"16529","41.55016326904297","41.55016326904297","41.55016326904297","92.93136596679688","92.93136596679688","92.93136596679688","21.388139724731445","21.388139724731445","21.388139724731445","41.576316833496094","41.576316833496094","41.576316833496094","93.20751953125","93.20751953125","93.20751953125","21.317935943603516","21.317935943603516","21.317935943603516"
"16559","43.516929626464844","43.516929626464844","43.516929626464844","96.3544692993164","96.3544692993164","96.3544692993164","23.209917068481445","23.209917068481445","23.209917068481445","43.2525520324707","43.2525520324707","43.2525520324707","96.16034698486328","96.16034698486328","96.16034698486328","23.50830078125","23.50830078125","23.50830078125"
"16589","36.936798095703125","36.936798095703125","36.936798095703125","78.51423645019531","78.51423645019531","78.51423645019531","16.007036209106445","16.007036209106445","16.007036209106445","37.03095245361328","37.03095245361328","37.03095245361328","78.22854614257812","78.22854614257812","78.22854614257812","15.885961532592773","15.885961532592773","15.885961532592773"
"16619","46.80511474609375","46.80511474609375","46.80511474609375","106.1545181274414","106.1545181274414","106.1545181274414","19.305362701416016","19.305362701416016","19.305362701416016","46.52690505981445","46.52690505981445","46.52690505981445","106.39627075195312","106.39627075195312","106.39627075195312","19.20159149169922","19.20159149169922","19.20159149169922"
"16649","39.72337341308594","39.72337341308594","39.72337341308594","86.799072265625","86.799072265625","86.799072265625","18.530805587768555","18.530805587768555","18.530805587768555","39.51791763305664","39.51791763305664","39.51791763305664","85.9627685546875","85.9627685546875","85.9627685546875","18.4908390045166","18.4908390045166","18.4908390045166"
"16679","41.70155334472656","41.70155334472656","41.70155334472656","88.38347625732422","88.38347625732422","88.38347625732422","20.654569625854492","20.654569625854492","20.654569625854492","41.672821044921875","41.672821044921875","41.672821044921875","88.76856994628906","88.76856994628906","88.76856994628906","20.584980010986328","20.584980010986328","20.584980010986328"
"16709","40.217994689941406","40.217994689941406","40.217994689941406","95.0518798828125","95.0518798828125","95.0518798828125","22.34605598449707","22.34605598449707","22.34605598449707","40.18206787109375","40.18206787109375","40.18206787109375","95.28711700439453","95.28711700439453","95.28711700439453","22.3887939453125","22.3887939453125","22.3887939453125"
"16739","41.997772216796875","41.997772216796875","41.997772216796875","95.23878479003906","95.23878479003906","95.23878479003906","29.585458755493164","29.585458755493164","29.585458755493164","41.88140869140625","41.88140869140625","41.88140869140625","95.72891235351562","95.72891235351562","95.72891235351562","29.707338333129883","29.707338333129883","29.707338333129883"
"16769","37.89023971557617","37.89023971557617","37.89023971557617","85.59745788574219","85.59745788574219","85.59745788574219","20.704137802124023","20.704137802124023","20.704137802124023","37.80866622924805","37.80866622924805","37.80866622924805","86.13037109375","86.13037109375","86.13037109375","20.611478805541992","20.611478805541992","20.611478805541992"
"16799","45.66364288330078","45.66364288330078","45.66364288330078","104.65019226074219","104.65019226074219","104.65019226074219","22.62535858154297","22.62535858154297","22.62535858154297","45.523983001708984","45.523983001708984","45.523983001708984","103.60360717773438","103.60360717773438","103.60360717773438","22.899654388427734","22.899654388427734","22.899654388427734"
"16829","38.99229431152344","38.99229431152344","38.99229431152344","86.94912719726562","86.94912719726562","86.94912719726562","27.660274505615234","27.660274505615234","27.660274505615234","38.96544647216797","38.96544647216797","38.96544647216797","87.0979995727539","87.0979995727539","87.0979995727539","27.944583892822266","27.944583892822266","27.944583892822266"
"16859","42.025291442871094","42.025291442871094","42.025291442871094","90.6878433227539","90.6878433227539","90.6878433227539","22.849077224731445","22.849077224731445","22.849077224731445","42.18596267700195","42.18596267700195","42.18596267700195","91.158203125","91.158203125","91.158203125","23.390155792236328","23.390155792236328","23.390155792236328"
"16889","45.563446044921875","45.563446044921875","45.563446044921875","89.3489761352539","89.3489761352539","89.3489761352539","24.531522750854492","24.531522750854492","24.531522750854492","44.99381637573242","44.99381637573242","44.99381637573242","88.88294982910156","88.88294982910156","88.88294982910156","24.45785140991211","24.45785140991211","24.45785140991211"
"16919","44.71016311645508","44.71016311645508","44.71016311645508","102.99253845214844","102.99253845214844","102.99253845214844","18.183879852294922","18.183879852294922","18.183879852294922","45.02031707763672","45.02031707763672","45.02031707763672","101.67984008789062","101.67984008789062","101.67984008789062","17.995582580566406","17.995582580566406","17.995582580566406"
"16949","41.532772064208984","41.532772064208984","41.532772064208984","95.57492065429688","95.57492065429688","95.57492065429688","26.032777786254883","26.032777786254883","26.032777786254883","41.51225662231445","41.51225662231445","41.51225662231445","95.61669921875","95.61669921875","95.61669921875","25.86685562133789","25.86685562133789","25.86685562133789"
"16979","40.0401496887207","40.0401496887207","40.0401496887207","84.44074249267578","84.44074249267578","84.44074249267578","18.77722930908203","18.77722930908203","18.77722930908203","39.721710205078125","39.721710205078125","39.721710205078125","83.53857421875","83.53857421875","83.53857421875","19.15239143371582","19.15239143371582","19.15239143371582"
"17009","43.44866180419922","43.44866180419922","43.44866180419922","96.1659164428711","96.1659164428711","96.1659164428711","19.088834762573242","19.088834762573242","19.088834762573242","43.872840881347656","43.872840881347656","43.872840881347656","96.4932632446289","96.4932632446289","96.4932632446289","19.122636795043945","19.122636795043945","19.122636795043945"
"17039","40.00604248046875","40.00604248046875","40.00604248046875","91.19944763183594","91.19944763183594","91.19944763183594","16.432861328125","16.432861328125","16.432861328125","40.18149185180664","40.18149185180664","40.18149185180664","90.45790100097656","90.45790100097656","90.45790100097656","16.355348587036133","16.355348587036133","16.355348587036133"
"17069","42.56809616088867","42.56809616088867","42.56809616088867","97.11978912353516","97.11978912353516","97.11978912353516","22.39112663269043","22.39112663269043","22.39112663269043","42.38590621948242","42.38590621948242","42.38590621948242","96.5005874633789","96.5005874633789","96.5005874633789","22.39058494567871","22.39058494567871","22.39058494567871"
"17099","39.719669342041016","39.719669342041016","39.719669342041016","92.80863952636719","92.80863952636719","92.80863952636719","18.28577423095703","18.28577423095703","18.28577423095703","39.48309326171875","39.48309326171875","39.48309326171875","93.1202163696289","93.1202163696289","93.1202163696289","18.302562713623047","18.302562713623047","18.302562713623047"
"17129","40.76750946044922","40.76750946044922","40.76750946044922","101.45437622070312","101.45437622070312","101.45437622070312","21.86611557006836","21.86611557006836","21.86611557006836","40.911712646484375","40.911712646484375","40.911712646484375","101.52117156982422","101.52117156982422","101.52117156982422","22.14092254638672","22.14092254638672","22.14092254638672"
"17159","35.73606872558594","35.73606872558594","35.73606872558594","78.88117980957031","78.88117980957031","78.88117980957031","18.18470001220703","18.18470001220703","18.18470001220703","35.6314697265625","35.6314697265625","35.6314697265625","79.5254898071289","79.5254898071289","79.5254898071289","18.129257202148438","18.129257202148438","18.129257202148438"
"17189","44.66072463989258","44.66072463989258","44.66072463989258","99.01197052001953","99.01197052001953","99.01197052001953","27.043914794921875","27.043914794921875","27.043914794921875","44.43758010864258","44.43758010864258","44.43758010864258","98.84556579589844","98.84556579589844","98.84556579589844","27.017858505249023","27.017858505249023","27.017858505249023"
"17219","44.97625732421875","44.97625732421875","44.97625732421875","99.00269317626953","99.00269317626953","99.00269317626953","19.571611404418945","19.571611404418945","19.571611404418945","44.60017395019531","44.60017395019531","44.60017395019531","98.71265411376953","98.71265411376953","98.71265411376953","19.922313690185547","19.922313690185547","19.922313690185547"
"17249","41.483802795410156","41.483802795410156","41.483802795410156","89.5292739868164","89.5292739868164","89.5292739868164","18.94075584411621","18.94075584411621","18.94075584411621","41.191287994384766","41.191287994384766","41.191287994384766","88.70917510986328","88.70917510986328","88.70917510986328","18.992801666259766","18.992801666259766","18.992801666259766"
"17279","44.466278076171875","44.466278076171875","44.466278076171875","97.67365264892578","97.67365264892578","97.67365264892578","24.958553314208984","24.958553314208984","24.958553314208984","43.99117660522461","43.99117660522461","43.99117660522461","97.38277435302734","97.38277435302734","97.38277435302734","25.124364852905273","25.124364852905273","25.124364852905273"
"17309","43.31812286376953","43.31812286376953","43.31812286376953","93.03245544433594","93.03245544433594","93.03245544433594","21.090744018554688","21.090744018554688","21.090744018554688","42.84957504272461","42.84957504272461","42.84957504272461","93.37920379638672","93.37920379638672","93.37920379638672","21.30971336364746","21.30971336364746","21.30971336364746"
"17339","41.927947998046875","41.927947998046875","41.927947998046875","97.8849105834961","97.8849105834961","97.8849105834961","19.663360595703125","19.663360595703125","19.663360595703125","41.8034553527832","41.8034553527832","41.8034553527832","97.74181365966797","97.74181365966797","97.74181365966797","19.894731521606445","19.894731521606445","19.894731521606445"
"17369","39.311317443847656","39.311317443847656","39.311317443847656","94.8975601196289","94.8975601196289","94.8975601196289","22.456899642944336","22.456899642944336","22.456899642944336","39.24799346923828","39.24799346923828","39.24799346923828","94.34888458251953","94.34888458251953","94.34888458251953","22.518695831298828","22.518695831298828","22.518695831298828"
"17399","39.99627685546875","39.99627685546875","39.99627685546875","87.1348648071289","87.1348648071289","87.1348648071289","14.571473121643066","14.571473121643066","14.571473121643066","39.78057098388672","39.78057098388672","39.78057098388672","86.95989990234375","86.95989990234375","86.95989990234375","14.595569610595703","14.595569610595703","14.595569610595703"
"17429","46.09879684448242","46.09879684448242","46.09879684448242","89.86945343017578","89.86945343017578","89.86945343017578","21.97338104248047","21.97338104248047","21.97338104248047","46.08469772338867","46.08469772338867","46.08469772338867","90.45494842529297","90.45494842529297","90.45494842529297","22.20774269104004","22.20774269104004","22.20774269104004"
"17459","37.527278900146484","37.527278900146484","37.527278900146484","80.88356018066406","80.88356018066406","80.88356018066406","17.491361618041992","17.491361618041992","17.491361618041992","37.37451171875","37.37451171875","37.37451171875","80.8585433959961","80.8585433959961","80.8585433959961","17.801891326904297","17.801891326904297","17.801891326904297"
"17489","36.77828598022461","36.77828598022461","36.77828598022461","94.69485473632812","94.69485473632812","94.69485473632812","17.725414276123047","17.725414276123047","17.725414276123047","37.08522033691406","37.08522033691406","37.08522033691406","95.73224639892578","95.73224639892578","95.73224639892578","17.558759689331055","17.558759689331055","17.558759689331055"
"17519","34.46248245239258","34.46248245239258","34.46248245239258","79.34449768066406","79.34449768066406","79.34449768066406","18.120391845703125","18.120391845703125","18.120391845703125","34.34177780151367","34.34177780151367","34.34177780151367","79.07138061523438","79.07138061523438","79.07138061523438","18.083887100219727","18.083887100219727","18.083887100219727"
"17549","40.61117172241211","40.61117172241211","40.61117172241211","91.04039001464844","91.04039001464844","91.04039001464844","27.5113468170166","27.5113468170166","27.5113468170166","40.68464660644531","40.68464660644531","40.68464660644531","91.7215805053711","91.7215805053711","91.7215805053711","28.235809326171875","28.235809326171875","28.235809326171875"
"17579","38.20564270019531","38.20564270019531","38.20564270019531","87.69471740722656","87.69471740722656","87.69471740722656","15.270360946655273","15.270360946655273","15.270360946655273","38.17799377441406","38.17799377441406","38.17799377441406","87.02867126464844","87.02867126464844","87.02867126464844","15.453039169311523","15.453039169311523","15.453039169311523"
"17609","43.19620132446289","43.19620132446289","43.19620132446289","95.41326904296875","95.41326904296875","95.41326904296875","21.974802017211914","21.974802017211914","21.974802017211914","43.12728500366211","43.12728500366211","43.12728500366211","95.25313568115234","95.25313568115234","95.25313568115234","21.963581085205078","21.963581085205078","21.963581085205078"
"17639","48.376365661621094","48.376365661621094","48.376365661621094","97.426025390625","97.426025390625","97.426025390625","23.021896362304688","23.021896362304688","23.021896362304688","48.16743087768555","48.16743087768555","48.16743087768555","97.74415588378906","97.74415588378906","97.74415588378906","23.039819717407227","23.039819717407227","23.039819717407227"
"17669","43.27753829956055","43.27753829956055","43.27753829956055","92.40496063232422","92.40496063232422","92.40496063232422","21.938066482543945","21.938066482543945","21.938066482543945","43.25416946411133","43.25416946411133","43.25416946411133","91.91556549072266","91.91556549072266","91.91556549072266","21.829614639282227","21.829614639282227","21.829614639282227"
"17699","47.84308624267578","47.84308624267578","47.84308624267578","114.07428741455078","114.07428741455078","114.07428741455078","24.05255889892578","24.05255889892578","24.05255889892578","47.75532531738281","47.75532531738281","47.75532531738281","113.70159149169922","113.70159149169922","113.70159149169922","24.135482788085938","24.135482788085938","24.135482788085938"
"17729","40.78376388549805","40.78376388549805","40.78376388549805","94.5938491821289","94.5938491821289","94.5938491821289","25.910789489746094","25.910789489746094","25.910789489746094","40.678733825683594","40.678733825683594","40.678733825683594","94.98365020751953","94.98365020751953","94.98365020751953","25.98833465576172","25.98833465576172","25.98833465576172"
"17759","41.99436569213867","41.99436569213867","41.99436569213867","92.2645034790039","92.2645034790039","92.2645034790039","22.240234375","22.240234375","22.240234375","41.94599533081055","41.94599533081055","41.94599533081055","92.75984954833984","92.75984954833984","92.75984954833984","22.093952178955078","22.093952178955078","22.093952178955078"
"17789","45.81855392456055","45.81855392456055","45.81855392456055","105.82942962646484","105.82942962646484","105.82942962646484","22.603544235229492","22.603544235229492","22.603544235229492","45.92532730102539","45.92532730102539","45.92532730102539","105.21673583984375","105.21673583984375","105.21673583984375","22.63458251953125","22.63458251953125","22.63458251953125"
"17819","43.987762451171875","43.987762451171875","43.987762451171875","91.20818328857422","91.20818328857422","91.20818328857422","21.807506561279297","21.807506561279297","21.807506561279297","44.11684799194336","44.11684799194336","44.11684799194336","91.55679321289062","91.55679321289062","91.55679321289062","21.769062042236328","21.769062042236328","21.769062042236328"
"17849","37.16524887084961","37.16524887084961","37.16524887084961","78.356689453125","78.356689453125","78.356689453125","17.859283447265625","17.859283447265625","17.859283447265625","37.13367462158203","37.13367462158203","37.13367462158203","78.13490295410156","78.13490295410156","78.13490295410156","18.091999053955078","18.091999053955078","18.091999053955078"
"17879","45.19009780883789","45.19009780883789","45.19009780883789","97.95062255859375","97.95062255859375","97.95062255859375","25.06237030029297","25.06237030029297","25.06237030029297","44.83833694458008","44.83833694458008","44.83833694458008","97.12863159179688","97.12863159179688","97.12863159179688","25.31876564025879","25.31876564025879","25.31876564025879"
"17909","43.445613861083984","43.445613861083984","43.445613861083984","102.18605041503906","102.18605041503906","102.18605041503906","22.918792724609375","22.918792724609375","22.918792724609375","43.57836151123047","43.57836151123047","43.57836151123047","102.27165985107422","102.27165985107422","102.27165985107422","23.088048934936523","23.088048934936523","23.088048934936523"
"17939","40.33674621582031","40.33674621582031","40.33674621582031","87.19107055664062","87.19107055664062","87.19107055664062","27.570053100585938","27.570053100585938","27.570053100585938","40.5125617980957","40.5125617980957","40.5125617980957","86.9640884399414","86.9640884399414","86.9640884399414","27.53274917602539","27.53274917602539","27.53274917602539"
"17969","37.96635055541992","37.96635055541992","37.96635055541992","85.9977035522461","85.9977035522461","85.9977035522461","19.969600677490234","19.969600677490234","19.969600677490234","38.30010223388672","38.30010223388672","38.30010223388672","86.74536895751953","86.74536895751953","86.74536895751953","20.378948211669922","20.378948211669922","20.378948211669922"
"17999","40.34242630004883","40.34242630004883","40.34242630004883","97.7283935546875","97.7283935546875","97.7283935546875","20.658769607543945","20.658769607543945","20.658769607543945","40.68278121948242","40.68278121948242","40.68278121948242","97.9950180053711","97.9950180053711","97.9950180053711","21.158416748046875","21.158416748046875","21.158416748046875"
"18029","42.31623077392578","42.31623077392578","42.31623077392578","92.15185546875","92.15185546875","92.15185546875","25.474462509155273","25.474462509155273","25.474462509155273","42.24296951293945","42.24296951293945","42.24296951293945","91.50261688232422","91.50261688232422","91.50261688232422","24.97130584716797","24.97130584716797","24.97130584716797"
"18059","43.87319564819336","43.87319564819336","43.87319564819336","91.56288146972656","91.56288146972656","91.56288146972656","19.286603927612305","19.286603927612305","19.286603927612305","43.48728561401367","43.48728561401367","43.48728561401367","92.10404205322266","92.10404205322266","92.10404205322266","19.23451042175293","19.23451042175293","19.23451042175293"
"18089","45.57064437866211","45.57064437866211","45.57064437866211","93.6485595703125","93.6485595703125","93.6485595703125","19.693872451782227","19.693872451782227","19.693872451782227","45.206199645996094","45.206199645996094","45.206199645996094","94.64521026611328","94.64521026611328","94.64521026611328","20.143699645996094","20.143699645996094","20.143699645996094"
"18119","38.48210525512695","38.48210525512695","38.48210525512695","83.82765197753906","83.82765197753906","83.82765197753906","22.537565231323242","22.537565231323242","22.537565231323242","38.5469856262207","38.5469856262207","38.5469856262207","82.82384490966797","82.82384490966797","82.82384490966797","22.4664249420166","22.4664249420166","22.4664249420166"
"18149","38.33351516723633","38.33351516723633","38.33351516723633","88.90109252929688","88.90109252929688","88.90109252929688","22.73906707763672","22.73906707763672","22.73906707763672","38.29153060913086","38.29153060913086","38.29153060913086","88.48402404785156","88.48402404785156","88.48402404785156","22.672773361206055","22.672773361206055","22.672773361206055"
"18179","42.73552322387695","42.73552322387695","42.73552322387695","95.49121856689453","95.49121856689453","95.49121856689453","27.644296646118164","27.644296646118164","27.644296646118164","42.500038146972656","42.500038146972656","42.500038146972656","94.7276382446289","94.7276382446289","94.7276382446289","27.265703201293945","27.265703201293945","27.265703201293945"
"18209","45.662899017333984","45.662899017333984","45.662899017333984","96.06209564208984","96.06209564208984","96.06209564208984","21.16716957092285","21.16716957092285","21.16716957092285","45.755027770996094","45.755027770996094","45.755027770996094","95.96044921875","95.96044921875","95.96044921875","20.877910614013672","20.877910614013672","20.877910614013672"
"18239","43.231204986572266","43.231204986572266","43.231204986572266","90.01806640625","90.01806640625","90.01806640625","15.559518814086914","15.559518814086914","15.559518814086914","43.10760498046875","43.10760498046875","43.10760498046875","90.11478424072266","90.11478424072266","90.11478424072266","15.488478660583496","15.488478660583496","15.488478660583496"
"18269","56.917537689208984","56.917537689208984","56.917537689208984","120.96993255615234","120.96993255615234","120.96993255615234","23.1248722076416","23.1248722076416","23.1248722076416","56.68246078491211","56.68246078491211","56.68246078491211","120.74251556396484","120.74251556396484","120.74251556396484","23.31395721435547","23.31395721435547","23.31395721435547"
"18299","41.29136657714844","41.29136657714844","41.29136657714844","96.91641998291016","96.91641998291016","96.91641998291016","18.054363250732422","18.054363250732422","18.054363250732422","41.40237808227539","41.40237808227539","41.40237808227539","96.68785095214844","96.68785095214844","96.68785095214844","17.978315353393555","17.978315353393555","17.978315353393555"
"18329","36.084590911865234","36.084590911865234","36.084590911865234","81.49848175048828","81.49848175048828","81.49848175048828","17.789033889770508","17.789033889770508","17.789033889770508","35.8665657043457","35.8665657043457","35.8665657043457","81.05243682861328","81.05243682861328","81.05243682861328","17.60773468017578","17.60773468017578","17.60773468017578"
"18359","34.83102035522461","34.83102035522461","34.83102035522461","85.40409851074219","85.40409851074219","85.40409851074219","19.900047302246094","19.900047302246094","19.900047302246094","34.71983337402344","34.71983337402344","34.71983337402344","85.91531372070312","85.91531372070312","85.91531372070312","19.99116325378418","19.99116325378418","19.99116325378418"
"18389","43.78896713256836","43.78896713256836","43.78896713256836","91.10554504394531","91.10554504394531","91.10554504394531","19.338865280151367","19.338865280151367","19.338865280151367","43.62369155883789","43.62369155883789","43.62369155883789","90.92794799804688","90.92794799804688","90.92794799804688","19.431522369384766","19.431522369384766","19.431522369384766"
"18419","41.089759826660156","41.089759826660156","41.089759826660156","90.31881713867188","90.31881713867188","90.31881713867188","22.42840576171875","22.42840576171875","22.42840576171875","41.19693374633789","41.19693374633789","41.19693374633789","90.14974212646484","90.14974212646484","90.14974212646484","22.3030948638916","22.3030948638916","22.3030948638916"
"18449","49.92338180541992","49.92338180541992","49.92338180541992","100.3189468383789","100.3189468383789","100.3189468383789","17.807207107543945","17.807207107543945","17.807207107543945","49.53069305419922","49.53069305419922","49.53069305419922","100.23765563964844","100.23765563964844","100.23765563964844","17.630666732788086","17.630666732788086","17.630666732788086"
"18479","39.726688385009766","39.726688385009766","39.726688385009766","84.2843017578125","84.2843017578125","84.2843017578125","17.822967529296875","17.822967529296875","17.822967529296875","39.57919692993164","39.57919692993164","39.57919692993164","84.90999603271484","84.90999603271484","84.90999603271484","18.112621307373047","18.112621307373047","18.112621307373047"
