"Step","standard-16384-LR-3e-05-Tokens-1.000e+08 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-1.000e+08 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-1.000e+08 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-5.000e+07 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-5.000e+07 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-5.000e+07 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-2.500e+07 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-2.500e+07 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-2.500e+07 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-1.000e+07 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-1.000e+07 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-1.000e+07 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-5.000e+06 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-5.000e+06 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-5.000e+06 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-1.000e+06 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-1.000e+06 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-1.000e+06 - losses/l1_loss__MAX"
"16619","544.8731689453125","544.8731689453125","544.8731689453125","","","","","","","","","","","","","","",""
"16649","503.447998046875","503.447998046875","503.447998046875","","","","","","","","","","","","","","",""
"16679","508.74359130859375","508.74359130859375","508.74359130859375","","","","","","","","","","","","","","",""
"16709","477.5002746582031","477.5002746582031","477.5002746582031","","","","","","","","","","","","","","",""
"16739","544.36669921875","544.36669921875","544.36669921875","","","","","","","","","","","","","","",""
"16769","511.90667724609375","511.90667724609375","511.90667724609375","","","","","","","","","","","","","","",""
"16799","527.4656982421875","527.4656982421875","527.4656982421875","","","","","","","","","","","","","","",""
"16829","544.5369873046875","544.5369873046875","544.5369873046875","","","","","","","","","","","","","","",""
"16859","489.5748291015625","489.5748291015625","489.5748291015625","","","","","","","","","","","","","","",""
"16889","493.41058349609375","493.41058349609375","493.41058349609375","","","","","","","","","","","","","","",""
"16919","525.1494750976562","525.1494750976562","525.1494750976562","","","","","","","","","","","","","","",""
"16949","519.0047607421875","519.0047607421875","519.0047607421875","","","","","","","","","","","","","","",""
"16979","523.6948852539062","523.6948852539062","523.6948852539062","","","","","","","","","","","","","","",""
"17009","443.3042297363281","443.3042297363281","443.3042297363281","","","","","","","","","","","","","","",""
"17039","443.6312255859375","443.6312255859375","443.6312255859375","","","","","","","","","","","","","","",""
"17069","486.9284973144531","486.9284973144531","486.9284973144531","","","","","","","","","","","","","","",""
"17099","501.9133605957031","501.9133605957031","501.9133605957031","","","","","","","","","","","","","","",""
"17129","500.0091247558594","500.0091247558594","500.0091247558594","","","","","","","","","","","","","","",""
"17159","524.3458251953125","524.3458251953125","524.3458251953125","","","","","","","","","","","","","","",""
"17189","509.56207275390625","509.56207275390625","509.56207275390625","","","","","","","","","","","","","","",""
"17219","478.913330078125","478.913330078125","478.913330078125","","","","","","","","","","","","","","",""
"17249","494.869873046875","494.869873046875","494.869873046875","","","","","","","","","","","","","","",""
"17279","504.0465087890625","504.0465087890625","504.0465087890625","","","","","","","","","","","","","","",""
"17309","558.1419677734375","558.1419677734375","558.1419677734375","","","","","","","","","","","","","","",""
"17339","484.9736328125","484.9736328125","484.9736328125","","","","","","","","","","","","","","",""
"17369","505.7981262207031","505.7981262207031","505.7981262207031","","","","","","","","","","","","","","",""
"17399","467.5723571777344","467.5723571777344","467.5723571777344","","","","","","","","","","","","","","",""
"17429","476.236328125","476.236328125","476.236328125","","","","","","","","","","","","","","",""
"17459","515.1044921875","515.1044921875","515.1044921875","","","","","","","","","","","","","","",""
"17489","510.29949951171875","510.29949951171875","510.29949951171875","","","","","","","","","","","","","","",""
"17519","488.9177551269531","488.9177551269531","488.9177551269531","","","","","","","","","","","","","","",""
"17549","507.19439697265625","507.19439697265625","507.19439697265625","","","","","","","","","","","","","","",""
"17579","512.70458984375","512.70458984375","512.70458984375","","","","","","","","","","","","","","",""
"17609","462.7620849609375","462.7620849609375","462.7620849609375","","","","","","","","","","","","","","",""
"17639","495.60882568359375","495.60882568359375","495.60882568359375","","","","","","","","","","","","","","",""
"17669","473.49810791015625","473.49810791015625","473.49810791015625","","","","","","","","","","","","","","",""
"17699","497.5541076660156","497.5541076660156","497.5541076660156","","","","","","","","","","","","","","",""
"17729","550.7377319335938","550.7377319335938","550.7377319335938","","","","","","","","","","","","","","",""
"17759","505.1147155761719","505.1147155761719","505.1147155761719","","","","","","","","","","","","","","",""
"17789","507.6441345214844","507.6441345214844","507.6441345214844","","","","","","","","","","","","","","",""
"17819","490.40155029296875","490.40155029296875","490.40155029296875","","","","","","","","","","","","","","",""
"17849","483.9609375","483.9609375","483.9609375","","","","","","","","","","","","","","",""
"17879","518.0985717773438","518.0985717773438","518.0985717773438","","","","","","","","","","","","","","",""
"17909","482.60113525390625","482.60113525390625","482.60113525390625","","","","","","","","","","","","","","",""
"17939","495.2252197265625","495.2252197265625","495.2252197265625","","","","","","","","","","","","","","",""
"17969","532.1395263671875","532.1395263671875","532.1395263671875","","","","","","","","","","","","","","",""
"17999","470.24139404296875","470.24139404296875","470.24139404296875","","","","","","","","","","","","","","",""
"18029","516.5802612304688","516.5802612304688","516.5802612304688","","","","","","","","","","","","","","",""
"18059","456.949462890625","456.949462890625","456.949462890625","","","","","","","","","","","","","","",""
"18089","492.11444091796875","492.11444091796875","492.11444091796875","","","","","","","","","","","","","","",""
"18119","529.6341552734375","529.6341552734375","529.6341552734375","","","","","","","","","","","","","","",""
"18149","462.2406005859375","462.2406005859375","462.2406005859375","","","","","","","","","","","","","","",""
"18179","479.4308166503906","479.4308166503906","479.4308166503906","","","","","","","","","","","","","","",""
"18209","503.16058349609375","503.16058349609375","503.16058349609375","","","","","","","","","","","","","","",""
"18239","482.08172607421875","482.08172607421875","482.08172607421875","","","","","","","","","","","","","","",""
"18269","521.33935546875","521.33935546875","521.33935546875","","","","","","","","","","","","","","",""
"18299","510.66070556640625","510.66070556640625","510.66070556640625","","","","","","","","","","","","","","",""
"18329","496.2362976074219","496.2362976074219","496.2362976074219","","","","","","","","","","","","","","",""
"18359","528.4405517578125","528.4405517578125","528.4405517578125","","","","","","","","","","","","","","",""
"18389","518.960693359375","518.960693359375","518.960693359375","","","","","","","","","","","","","","",""
"18419","515.3883056640625","515.3883056640625","515.3883056640625","","","","","","","","","","","","","","",""
"18449","507.7579345703125","507.7579345703125","507.7579345703125","","","","","","","","","","","","","","",""
"18479","491.478759765625","491.478759765625","491.478759765625","","","","","","","","","","","","","","",""
"18509","500.9263916015625","500.9263916015625","500.9263916015625","","","","","","","","","","","","","","",""
"18539","501.73974609375","501.73974609375","501.73974609375","","","","","","","","","","","","","","",""
"18569","471.39154052734375","471.39154052734375","471.39154052734375","","","","","","","","","","","","","","",""
"18599","513.1132202148438","513.1132202148438","513.1132202148438","","","","","","","","","","","","","","",""
"18629","459.7119140625","459.7119140625","459.7119140625","","","","","","","","","","","","","","",""
"18659","462.1644287109375","462.1644287109375","462.1644287109375","","","","","","","","","","","","","","",""
"18689","502.1224365234375","502.1224365234375","502.1224365234375","","","","","","","","","","","","","","",""
"18719","517.067626953125","517.067626953125","517.067626953125","","","","","","","","","","","","","","",""
"18749","477.9178771972656","477.9178771972656","477.9178771972656","","","","","","","","","","","","","","",""
"18779","488.5388488769531","488.5388488769531","488.5388488769531","","","","","","","","","","","","","","",""
"18809","513.8284301757812","513.8284301757812","513.8284301757812","","","","","","","","","","","","","","",""
"18839","444.2037048339844","444.2037048339844","444.2037048339844","","","","","","","","","","","","","","",""
"18869","492.39483642578125","492.39483642578125","492.39483642578125","","","","","","","","","","","","","","",""
"18899","440.3184814453125","440.3184814453125","440.3184814453125","","","","","","","","","","","","","","",""
"18929","511.307373046875","511.307373046875","511.307373046875","","","","","","","","","","","","","","",""
"18959","454.69940185546875","454.69940185546875","454.69940185546875","","","","","","","","","","","","","","",""
"18989","503.934326171875","503.934326171875","503.934326171875","","","","","","","","","","","","","","",""
"19019","485.7772216796875","485.7772216796875","485.7772216796875","","","","","","","","","","","","","","",""
"19049","472.63262939453125","472.63262939453125","472.63262939453125","","","","","","","","","","","","","","",""
"19079","439.4339904785156","439.4339904785156","439.4339904785156","","","","","","","","","","","","","","",""
"19109","468.02911376953125","468.02911376953125","468.02911376953125","","","","","","","","","","","","","","",""
"19139","461.61199951171875","461.61199951171875","461.61199951171875","","","","","","","","","","","","","","",""
"19169","484.138671875","484.138671875","484.138671875","","","","","","","","","","","","","","",""
"19199","499.85272216796875","499.85272216796875","499.85272216796875","","","","","","","","","","","","","","",""
"19229","525.315185546875","525.315185546875","525.315185546875","","","","","","","","","","","","","","",""
"19259","458.9515380859375","458.9515380859375","458.9515380859375","","","","","","","","","","","","","","",""
"19289","529.25927734375","529.25927734375","529.25927734375","","","","","","","","","","","","","","",""
"19319","477.25177001953125","477.25177001953125","477.25177001953125","","","","","","","","","","","","","","",""
"19349","465.01190185546875","465.01190185546875","465.01190185546875","","","","","","","","","","","","","","",""
"19379","489.7828369140625","489.7828369140625","489.7828369140625","","","","","","","","","","","","","","",""
"19409","457.4102478027344","457.4102478027344","457.4102478027344","","","","","","","","","","","","","","",""
"19439","462.0916748046875","462.0916748046875","462.0916748046875","","","","","","","","","","","","","","",""
"19469","546.0467529296875","546.0467529296875","546.0467529296875","","","","","","","","","","","","","","",""
"19499","455.9363098144531","455.9363098144531","455.9363098144531","","","","","","","","","","","","","","",""
"19529","492.97528076171875","492.97528076171875","492.97528076171875","","","","","","","","","","","","","","",""
"19559","463.18890380859375","463.18890380859375","463.18890380859375","","","","","","","","","","","","","","",""
"19589","460.681640625","460.681640625","460.681640625","","","","","","","","","","","","","","",""
"19619","455.61395263671875","455.61395263671875","455.61395263671875","","","","","","","","","","","","","","",""
"19649","463.2562561035156","463.2562561035156","463.2562561035156","","","","","","","","","","","","","","",""
"19679","440.2451171875","440.2451171875","440.2451171875","","","","","","","","","","","","","","",""
"19709","500.70050048828125","500.70050048828125","500.70050048828125","","","","","","","","","","","","","","",""
"19739","480.9300842285156","480.9300842285156","480.9300842285156","","","","","","","","","","","","","","",""
"19769","417.2970275878906","417.2970275878906","417.2970275878906","","","","","","","","","","","","","","",""
"19799","489.28717041015625","489.28717041015625","489.28717041015625","","","","","","","","","","","","","","",""
"19829","476.1336669921875","476.1336669921875","476.1336669921875","","","","","","","","","","","","","","",""
"19859","490.2054443359375","490.2054443359375","490.2054443359375","","","","","","","","","","","","","","",""
"19889","516.0193481445312","516.0193481445312","516.0193481445312","","","","","","","","","","","","","","",""
"19919","436.7491455078125","436.7491455078125","436.7491455078125","","","","","","","","","","","","","","",""
"19949","445.240966796875","445.240966796875","445.240966796875","","","","","","","","","","","","","","",""
"19979","484.3721008300781","484.3721008300781","484.3721008300781","","","","","","","","","","","","","","",""
"20009","444.2639465332031","444.2639465332031","444.2639465332031","","","","","","","","","","","","","","",""
"20039","485.34259033203125","485.34259033203125","485.34259033203125","","","","","","","","","","","","","","",""
"20069","451.6605224609375","451.6605224609375","451.6605224609375","","","","","","","","","","","","","","",""
"20099","467.1741027832031","467.1741027832031","467.1741027832031","","","","","","","","","","","","","","",""
"20129","497.83929443359375","497.83929443359375","497.83929443359375","","","","","","","","","","","","","","",""
"20159","464.5948791503906","464.5948791503906","464.5948791503906","","","","","","","","","","","","","","",""
"20189","468.9173583984375","468.9173583984375","468.9173583984375","","","","","","","","","","","","","","",""
"20219","465.22296142578125","465.22296142578125","465.22296142578125","","","","","","","","","","","","","","",""
"20249","462.6298828125","462.6298828125","462.6298828125","","","","","","","","","","","","","","",""
"20279","460.9801025390625","460.9801025390625","460.9801025390625","","","","","","","","","","","","","","",""
"20309","488.1341552734375","488.1341552734375","488.1341552734375","","","","","","","","","","","","","","",""
"20339","478.8240661621094","478.8240661621094","478.8240661621094","","","","","","","","","","","","","","",""
"20369","504.8525085449219","504.8525085449219","504.8525085449219","","","","","","","","","","","","","","",""
"20399","496.8830261230469","496.8830261230469","496.8830261230469","","","","","","","","","","","","","","",""
"20429","489.210205078125","489.210205078125","489.210205078125","","","","","","","","","","","","","","",""
"20459","494.0126953125","494.0126953125","494.0126953125","","","","","","","","","","","","","","",""
"20489","461.923095703125","461.923095703125","461.923095703125","","","","","","","","","","","","","","",""
"20519","494.4763488769531","494.4763488769531","494.4763488769531","","","","","","","","","","","","","","",""
"20549","479.14093017578125","479.14093017578125","479.14093017578125","","","","","","","","","","","","","","",""
"20579","458.58013916015625","458.58013916015625","458.58013916015625","","","","","","","","","","","","","","",""
"20609","485.7715759277344","485.7715759277344","485.7715759277344","","","","","","","","","","","","","","",""
"20639","453.655517578125","453.655517578125","453.655517578125","","","","","","","","","","","","","","",""
"20669","458.031494140625","458.031494140625","458.031494140625","","","","","","","","","","","","","","",""
"20699","474.6039733886719","474.6039733886719","474.6039733886719","","","","","","","","","","","","","","",""
"20729","453.7027893066406","453.7027893066406","453.7027893066406","","","","","","","","","","","","","","",""
"20759","457.2215881347656","457.2215881347656","457.2215881347656","","","","","","","","","","","","","","",""
"20789","526.2718505859375","526.2718505859375","526.2718505859375","","","","","","","","","","","","","","",""
"20819","447.2110595703125","447.2110595703125","447.2110595703125","","","","","","","","","","","","","","",""
"20849","459.9100341796875","459.9100341796875","459.9100341796875","","","","","","","","","","","","","","",""
"20879","463.50201416015625","463.50201416015625","463.50201416015625","","","","","","","","","","","","","","",""
"20909","488.2762451171875","488.2762451171875","488.2762451171875","","","","","","","","","","","","","","",""
"20939","460.3794860839844","460.3794860839844","460.3794860839844","","","","","","","","","","","","","","",""
"20969","466.8013916015625","466.8013916015625","466.8013916015625","","","","","","","","","","","","","","",""
"20999","520.6063232421875","520.6063232421875","520.6063232421875","","","","","","","","","","","","","","",""
"21029","451.35711669921875","451.35711669921875","451.35711669921875","","","","","","","","","","","","","","",""
"21059","485.24114990234375","485.24114990234375","485.24114990234375","","","","","","","","","","","","","","",""
"21089","526.835693359375","526.835693359375","526.835693359375","","","","","","","","","","","","","","",""
"21119","475.0433044433594","475.0433044433594","475.0433044433594","","","","","","","","","","","","","","",""
"21149","456.5544738769531","456.5544738769531","456.5544738769531","","","","","","","","","","","","","","",""
"21179","458.4773864746094","458.4773864746094","458.4773864746094","","","","","","","","","","","","","","",""
"21209","472.18939208984375","472.18939208984375","472.18939208984375","","","","","","","","","","","","","","",""
"21239","441.0105895996094","441.0105895996094","441.0105895996094","","","","","","","","","","","","","","",""
"21269","468.31036376953125","468.31036376953125","468.31036376953125","","","","","","","","","","","","","","",""
"21299","458.453857421875","458.453857421875","458.453857421875","","","","","","","","","","","","","","",""
"21329","464.31781005859375","464.31781005859375","464.31781005859375","","","","","","","","","","","","","","",""
"21359","501.3579406738281","501.3579406738281","501.3579406738281","","","","","","","","","","","","","","",""
"21389","441.29119873046875","441.29119873046875","441.29119873046875","","","","","","","","","","","","","","",""
"21419","428.7268371582031","428.7268371582031","428.7268371582031","","","","","","","","","","","","","","",""
"21449","466.03497314453125","466.03497314453125","466.03497314453125","","","","","","","","","","","","","","",""
"21479","424.9984130859375","424.9984130859375","424.9984130859375","","","","","","","","","","","","","","",""
"21509","476.9407653808594","476.9407653808594","476.9407653808594","","","","","","","","","","","","","","",""
"21539","509.7616271972656","509.7616271972656","509.7616271972656","","","","","","","","","","","","","","",""
"21569","406.641357421875","406.641357421875","406.641357421875","","","","","","","","","","","","","","",""
"21599","463.1737365722656","463.1737365722656","463.1737365722656","","","","","","","","","","","","","","",""
"21629","494.6319580078125","494.6319580078125","494.6319580078125","","","","","","","","","","","","","","",""
"21659","447.3642578125","447.3642578125","447.3642578125","","","","","","","","","","","","","","",""
"21689","451.10675048828125","451.10675048828125","451.10675048828125","","","","","","","","","","","","","","",""
"21719","456.606689453125","456.606689453125","456.606689453125","","","","","","","","","","","","","","",""
"21749","522.6556396484375","522.6556396484375","522.6556396484375","","","","","","","","","","","","","","",""
"21779","440.60443115234375","440.60443115234375","440.60443115234375","","","","","","","","","","","","","","",""
"21809","474.5008544921875","474.5008544921875","474.5008544921875","","","","","","","","","","","","","","",""
"21839","490.49224853515625","490.49224853515625","490.49224853515625","","","","","","","","","","","","","","",""
"21869","491.9520263671875","491.9520263671875","491.9520263671875","","","","","","","","","","","","","","",""
"21899","438.0142822265625","438.0142822265625","438.0142822265625","","","","","","","","","","","","","","",""
"21929","459.2734375","459.2734375","459.2734375","","","","","","","","","","","","","","",""
"21959","437.173583984375","437.173583984375","437.173583984375","","","","","","","","","","","","","","",""
"21989","501.43756103515625","501.43756103515625","501.43756103515625","","","","","","","","","","","","","","",""
"22019","446.9692077636719","446.9692077636719","446.9692077636719","","","","","","","","","","","","","","",""
"22049","503.82794189453125","503.82794189453125","503.82794189453125","","","","","","","","","","","","","","",""
"22079","463.3606262207031","463.3606262207031","463.3606262207031","","","","","","","","","","","","","","",""
"22109","488.905029296875","488.905029296875","488.905029296875","","","","","","","","","","","","","","",""
"22139","489.9503173828125","489.9503173828125","489.9503173828125","","","","","","","","","","","","","","",""
"22169","451.200439453125","451.200439453125","451.200439453125","","","","","","","","","","","","","","",""
"22199","497.0201110839844","497.0201110839844","497.0201110839844","","","","","","","","","","","","","","",""
"22229","493.7652587890625","493.7652587890625","493.7652587890625","","","","","","","","","","","","","","",""
"22259","458.94378662109375","458.94378662109375","458.94378662109375","","","","","","","","","","","","","","",""
"22289","465.98858642578125","465.98858642578125","465.98858642578125","","","","","","","","","","","","","","",""
"22319","473.91326904296875","473.91326904296875","473.91326904296875","","","","","","","","","","","","","","",""
"22349","432.604736328125","432.604736328125","432.604736328125","","","","","","","","","","","","","","",""
"22379","439.22210693359375","439.22210693359375","439.22210693359375","","","","","","","","","","","","","","",""
"22409","440.6690673828125","440.6690673828125","440.6690673828125","","","","","","","","","","","","","","",""
"22439","473.12725830078125","473.12725830078125","473.12725830078125","","","","","","","","","","","","","","",""
"22469","486.82611083984375","486.82611083984375","486.82611083984375","","","","","","","","","","","","","","",""
"22499","468.55682373046875","468.55682373046875","468.55682373046875","","","","","","","","","","","","","","",""
"22529","502.5096435546875","502.5096435546875","502.5096435546875","","","","","","","","","","","","","","",""
"22559","480.61712646484375","480.61712646484375","480.61712646484375","","","","","","","","","","","","","","",""
"22589","413.954345703125","413.954345703125","413.954345703125","","","","","","","","","","","","","","",""
"22619","459.85552978515625","459.85552978515625","459.85552978515625","","","","","","","","","","","","","","",""
"22649","440.4254150390625","440.4254150390625","440.4254150390625","","","","","","","","","","","","","","",""
"22679","454.5684814453125","454.5684814453125","454.5684814453125","","","","","","","","","","","","","","",""
"22709","426.06695556640625","426.06695556640625","426.06695556640625","","","","","","","","","","","","","","",""
"22739","481.10400390625","481.10400390625","481.10400390625","","","","","","","","","","","","","","",""
"22769","432.71502685546875","432.71502685546875","432.71502685546875","","","","","","","","","","","","","","",""
"22799","478.2950744628906","478.2950744628906","478.2950744628906","","","","","","","","","","","","","","",""
"22829","444.62982177734375","444.62982177734375","444.62982177734375","","","","","","","","","","","","","","",""
"22859","465.413818359375","465.413818359375","465.413818359375","","","","","","","","","","","","","","",""
"22889","472.53533935546875","472.53533935546875","472.53533935546875","","","","","","","","","","","","","","",""
"22919","466.4462890625","466.4462890625","466.4462890625","","","","","","","","","","","","","","",""
"22949","460.81976318359375","460.81976318359375","460.81976318359375","","","","","","","","","","","","","","",""
"22979","477.6949462890625","477.6949462890625","477.6949462890625","","","","","","","","","","","","","","",""
"23009","469.198974609375","469.198974609375","469.198974609375","","","","","","","","","","","","","","",""
"23039","453.01422119140625","453.01422119140625","453.01422119140625","","","","","","","","","","","","","","",""
"23069","480.32366943359375","480.32366943359375","480.32366943359375","","","","","","","","","","","","","","",""
"23099","438.68084716796875","438.68084716796875","438.68084716796875","","","","","","","","","","","","","","",""
"23129","441.27447509765625","441.27447509765625","441.27447509765625","","","","","","","","","","","","","","",""
"23159","435.94793701171875","435.94793701171875","435.94793701171875","","","","","","","","","","","","","","",""
"23189","495.5195617675781","495.5195617675781","495.5195617675781","","","","","","","","","","","","","","",""
"23219","455.3943176269531","455.3943176269531","455.3943176269531","","","","","","","","","","","","","","",""
"23249","467.48016357421875","467.48016357421875","467.48016357421875","","","","","","","","","","","","","","",""
"23279","462.99273681640625","462.99273681640625","462.99273681640625","","","","","","","","","","","","","","",""
"23309","473.5887451171875","473.5887451171875","473.5887451171875","","","","","","","","","","","","","","",""
"23339","486.08984375","486.08984375","486.08984375","","","","","","","","","","","","","","",""
"23369","515.8131103515625","515.8131103515625","515.8131103515625","","","","","","","","","","","","","","",""
"23399","435.52569580078125","435.52569580078125","435.52569580078125","","","","","","","","","","","","","","",""
"23429","445.11431884765625","445.11431884765625","445.11431884765625","","","","","","","","","","","","","","",""
"23459","431.302978515625","431.302978515625","431.302978515625","","","","","","","","","","","","","","",""
"23489","441.7340393066406","441.7340393066406","441.7340393066406","","","","","","","","","","","","","","",""
"23519","439.0599365234375","439.0599365234375","439.0599365234375","","","","","","","","","","","","","","",""
"23549","412.758056640625","412.758056640625","412.758056640625","","","","","","","","","","","","","","",""
"23579","425.48291015625","425.48291015625","425.48291015625","","","","","","","","","","","","","","",""
"23609","475.84130859375","475.84130859375","475.84130859375","","","","","","","","","","","","","","",""
"23639","454.77032470703125","454.77032470703125","454.77032470703125","","","","","","","","","","","","","","",""
"23669","440.84320068359375","440.84320068359375","440.84320068359375","","","","","","","","","","","","","","",""
"23699","490.0326232910156","490.0326232910156","490.0326232910156","","","","","","","","","","","","","","",""
"23729","464.6629638671875","464.6629638671875","464.6629638671875","","","","","","","","","","","","","","",""
"23759","461.7890625","461.7890625","461.7890625","","","","","","","","","","","","","","",""
"23789","456.60162353515625","456.60162353515625","456.60162353515625","","","","","","","","","","","","","","",""
"23819","464.13836669921875","464.13836669921875","464.13836669921875","","","","","","","","","","","","","","",""
"23849","481.65570068359375","481.65570068359375","481.65570068359375","","","","","","","","","","","","","","",""
"23879","437.9775390625","437.9775390625","437.9775390625","","","","","","","","","","","","","","",""
"23909","474.30987548828125","474.30987548828125","474.30987548828125","","","","","","","","","","","","","","",""
"23939","476.0687255859375","476.0687255859375","476.0687255859375","","","","","","","","","","","","","","",""
"23969","493.8492431640625","493.8492431640625","493.8492431640625","","","","","","","","","","","","","","",""
"23999","461.8209228515625","461.8209228515625","461.8209228515625","","","","","","","","","","","","","","",""
"24029","427.8387145996094","427.8387145996094","427.8387145996094","","","","","","","","","","","","","","",""
"24059","445.8668212890625","445.8668212890625","445.8668212890625","","","","","","","","","","","","","","",""
"24089","457.8554992675781","457.8554992675781","457.8554992675781","","","","","","","","","","","","","","",""
"24119","424.73223876953125","424.73223876953125","424.73223876953125","","","","","","","","","","","","","","",""
"24149","426.95489501953125","426.95489501953125","426.95489501953125","","","","","","","","","","","","","","",""
"24179","492.0546875","492.0546875","492.0546875","","","","","","","","","","","","","","",""
"24209","428.39166259765625","428.39166259765625","428.39166259765625","","","","","","","","","","","","","","",""
"24239","453.4901428222656","453.4901428222656","453.4901428222656","","","","","","","","","","","","","","",""
"24269","461.7881774902344","461.7881774902344","461.7881774902344","","","","","","","","","","","","","","",""
"24299","440.62139892578125","440.62139892578125","440.62139892578125","","","","","","","","","","","","","","",""
"24329","472.2219543457031","472.2219543457031","472.2219543457031","","","","","","","","","","","","","","",""
"24359","468.78070068359375","468.78070068359375","468.78070068359375","","","","","","","","","","","","","","",""
"24389","421.46099853515625","421.46099853515625","421.46099853515625","","","","","","","","","","","","","","",""
