"Step","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"15719","0.4888187348842621","0.4888187348842621","0.4888187348842621","0.4658171832561493","0.4658171832561493","0.4658171832561493","0.12419729679822922","0.12419729679822922","0.12419729679822922","0.4551383852958679","0.4551383852958679","0.4551383852958679","0.6142881512641907","0.6142881512641907","0.6142881512641907","0.1278536170721054","0.1278536170721054","0.1278536170721054"
"15749","0.218718484044075","0.218718484044075","0.218718484044075","0.362342894077301","0.362342894077301","0.362342894077301","0.17962786555290222","0.17962786555290222","0.17962786555290222","0.23801852762699127","0.23801852762699127","0.23801852762699127","0.41457250714302063","0.41457250714302063","0.41457250714302063","0.15412983298301697","0.15412983298301697","0.15412983298301697"
"15779","0.6154901385307312","0.6154901385307312","0.6154901385307312","0.9602575302124023","0.9602575302124023","0.9602575302124023","0.15638694167137146","0.15638694167137146","0.15638694167137146","0.23842382431030273","0.23842382431030273","0.23842382431030273","0.5460893511772156","0.5460893511772156","0.5460893511772156","0.1330551654100418","0.1330551654100418","0.1330551654100418"
"15809","0.5124985575675964","0.5124985575675964","0.5124985575675964","0.7310816645622253","0.7310816645622253","0.7310816645622253","0.1769639104604721","0.1769639104604721","0.1769639104604721","0.2853168547153473","0.2853168547153473","0.2853168547153473","0.6280084252357483","0.6280084252357483","0.6280084252357483","0.19879940152168274","0.19879940152168274","0.19879940152168274"
"15839","0.6607012748718262","0.6607012748718262","0.6607012748718262","0.42918986082077026","0.42918986082077026","0.42918986082077026","0.17987601459026337","0.17987601459026337","0.17987601459026337","0.46452808380126953","0.46452808380126953","0.46452808380126953","0.419065922498703","0.419065922498703","0.419065922498703","0.1586073786020279","0.1586073786020279","0.1586073786020279"
"15869","0.35222890973091125","0.35222890973091125","0.35222890973091125","0.49254295229911804","0.49254295229911804","0.49254295229911804","0.1583402454853058","0.1583402454853058","0.1583402454853058","0.3109380900859833","0.3109380900859833","0.3109380900859833","0.3769644498825073","0.3769644498825073","0.3769644498825073","0.23272910714149475","0.23272910714149475","0.23272910714149475"
"15899","0.3122115135192871","0.3122115135192871","0.3122115135192871","0.349627822637558","0.349627822637558","0.349627822637558","0.12587937712669373","0.12587937712669373","0.12587937712669373","0.2346300631761551","0.2346300631761551","0.2346300631761551","0.2503126859664917","0.2503126859664917","0.2503126859664917","0.17634569108486176","0.17634569108486176","0.17634569108486176"
"15929","1.0662046670913696","1.0662046670913696","1.0662046670913696","5.34666633605957","5.34666633605957","5.34666633605957","0.14885517954826355","0.14885517954826355","0.14885517954826355","0.5268278121948242","0.5268278121948242","0.5268278121948242","1.6910775899887085","1.6910775899887085","1.6910775899887085","0.15445001423358917","0.15445001423358917","0.15445001423358917"
"15959","0.243726909160614","0.243726909160614","0.243726909160614","0.3933616280555725","0.3933616280555725","0.3933616280555725","0.20815467834472656","0.20815467834472656","0.20815467834472656","0.2667592465877533","0.2667592465877533","0.2667592465877533","0.9516348242759705","0.9516348242759705","0.9516348242759705","0.12429412454366684","0.12429412454366684","0.12429412454366684"
"15989","0.8375917077064514","0.8375917077064514","0.8375917077064514","0.8734649419784546","0.8734649419784546","0.8734649419784546","0.21146979928016663","0.21146979928016663","0.21146979928016663","1.0893241167068481","1.0893241167068481","1.0893241167068481","0.5289410352706909","0.5289410352706909","0.5289410352706909","0.16303333640098572","0.16303333640098572","0.16303333640098572"
"16019","0.260046124458313","0.260046124458313","0.260046124458313","0.25065162777900696","0.25065162777900696","0.25065162777900696","0.2276163399219513","0.2276163399219513","0.2276163399219513","0.2237565517425537","0.2237565517425537","0.2237565517425537","0.32196563482284546","0.32196563482284546","0.32196563482284546","0.16880479454994202","0.16880479454994202","0.16880479454994202"
"16049","0.6189109683036804","0.6189109683036804","0.6189109683036804","0.6252190470695496","0.6252190470695496","0.6252190470695496","0.2297220230102539","0.2297220230102539","0.2297220230102539","0.24279561638832092","0.24279561638832092","0.24279561638832092","0.5322043895721436","0.5322043895721436","0.5322043895721436","0.11619387567043304","0.11619387567043304","0.11619387567043304"
"16079","0.8645696640014648","0.8645696640014648","0.8645696640014648","0.6761060953140259","0.6761060953140259","0.6761060953140259","0.2571517527103424","0.2571517527103424","0.2571517527103424","0.40066802501678467","0.40066802501678467","0.40066802501678467","0.7070635557174683","0.7070635557174683","0.7070635557174683","0.3183491826057434","0.3183491826057434","0.3183491826057434"
"16109","0.40351608395576477","0.40351608395576477","0.40351608395576477","1.7406073808670044","1.7406073808670044","1.7406073808670044","0.2609337866306305","0.2609337866306305","0.2609337866306305","0.8760111927986145","0.8760111927986145","0.8760111927986145","1.7746238708496094","1.7746238708496094","1.7746238708496094","0.1582472324371338","0.1582472324371338","0.1582472324371338"
"16139","0.23080989718437195","0.23080989718437195","0.23080989718437195","0.2637498676776886","0.2637498676776886","0.2637498676776886","0.19531463086605072","0.19531463086605072","0.19531463086605072","0.19301803410053253","0.19301803410053253","0.19301803410053253","0.9158375263214111","0.9158375263214111","0.9158375263214111","0.19143016636371613","0.19143016636371613","0.19143016636371613"
"16169","0.2432117909193039","0.2432117909193039","0.2432117909193039","0.2812640070915222","0.2812640070915222","0.2812640070915222","0.13083627820014954","0.13083627820014954","0.13083627820014954","0.28373634815216064","0.28373634815216064","0.28373634815216064","0.24228644371032715","0.24228644371032715","0.24228644371032715","0.1522349864244461","0.1522349864244461","0.1522349864244461"
"16199","0.2203691452741623","0.2203691452741623","0.2203691452741623","0.2362094670534134","0.2362094670534134","0.2362094670534134","0.18640494346618652","0.18640494346618652","0.18640494346618652","0.2059444785118103","0.2059444785118103","0.2059444785118103","0.32054266333580017","0.32054266333580017","0.32054266333580017","0.1871371567249298","0.1871371567249298","0.1871371567249298"
"16229","0.36593762040138245","0.36593762040138245","0.36593762040138245","0.42696982622146606","0.42696982622146606","0.42696982622146606","0.15329499542713165","0.15329499542713165","0.15329499542713165","0.5274328589439392","0.5274328589439392","0.5274328589439392","0.5422099232673645","0.5422099232673645","0.5422099232673645","0.17944301664829254","0.17944301664829254","0.17944301664829254"
"16259","0.5373475551605225","0.5373475551605225","0.5373475551605225","1.8924143314361572","1.8924143314361572","1.8924143314361572","0.18170344829559326","0.18170344829559326","0.18170344829559326","0.9740779399871826","0.9740779399871826","0.9740779399871826","2.105083465576172","2.105083465576172","2.105083465576172","0.2361425757408142","0.2361425757408142","0.2361425757408142"
"16289","0.36235275864601135","0.36235275864601135","0.36235275864601135","0.4126393795013428","0.4126393795013428","0.4126393795013428","0.22428761422634125","0.22428761422634125","0.22428761422634125","0.1796577423810959","0.1796577423810959","0.1796577423810959","0.32878294587135315","0.32878294587135315","0.32878294587135315","0.19699080288410187","0.19699080288410187","0.19699080288410187"
"16319","0.1800624430179596","0.1800624430179596","0.1800624430179596","0.21341221034526825","0.21341221034526825","0.21341221034526825","0.17099447548389435","0.17099447548389435","0.17099447548389435","0.1532977968454361","0.1532977968454361","0.1532977968454361","0.3080047070980072","0.3080047070980072","0.3080047070980072","0.19791094958782196","0.19791094958782196","0.19791094958782196"
"16349","1.7192211151123047","1.7192211151123047","1.7192211151123047","4.648335933685303","4.648335933685303","4.648335933685303","0.14026282727718353","0.14026282727718353","0.14026282727718353","1.8300303220748901","1.8300303220748901","1.8300303220748901","2.018667697906494","2.018667697906494","2.018667697906494","0.151406928896904","0.151406928896904","0.151406928896904"
"16379","0.20529140532016754","0.20529140532016754","0.20529140532016754","0.22361376881599426","0.22361376881599426","0.22361376881599426","0.22776317596435547","0.22776317596435547","0.22776317596435547","0.40177175402641296","0.40177175402641296","0.40177175402641296","0.6621488928794861","0.6621488928794861","0.6621488928794861","0.20472246408462524","0.20472246408462524","0.20472246408462524"
"16409","0.5990411043167114","0.5990411043167114","0.5990411043167114","0.5049375295639038","0.5049375295639038","0.5049375295639038","0.17649589478969574","0.17649589478969574","0.17649589478969574","0.28385135531425476","0.28385135531425476","0.28385135531425476","2.1469547748565674","2.1469547748565674","2.1469547748565674","0.2228814959526062","0.2228814959526062","0.2228814959526062"
"16439","0.16497796773910522","0.16497796773910522","0.16497796773910522","0.31334188580513","0.31334188580513","0.31334188580513","0.13769274950027466","0.13769274950027466","0.13769274950027466","0.25755563378334045","0.25755563378334045","0.25755563378334045","0.3329487442970276","0.3329487442970276","0.3329487442970276","0.16926632821559906","0.16926632821559906","0.16926632821559906"
"16469","0.5772199630737305","0.5772199630737305","0.5772199630737305","0.23078708350658417","0.23078708350658417","0.23078708350658417","0.169672891497612","0.169672891497612","0.169672891497612","0.3695465624332428","0.3695465624332428","0.3695465624332428","1.0906739234924316","1.0906739234924316","1.0906739234924316","0.15023088455200195","0.15023088455200195","0.15023088455200195"
"16499","0.27221372723579407","0.27221372723579407","0.27221372723579407","0.4738096594810486","0.4738096594810486","0.4738096594810486","0.19099749624729156","0.19099749624729156","0.19099749624729156","0.2409164309501648","0.2409164309501648","0.2409164309501648","0.41368451714515686","0.41368451714515686","0.41368451714515686","0.16554191708564758","0.16554191708564758","0.16554191708564758"
"16529","0.46839529275894165","0.46839529275894165","0.46839529275894165","0.24038609862327576","0.24038609862327576","0.24038609862327576","0.21256881952285767","0.21256881952285767","0.21256881952285767","0.18637292087078094","0.18637292087078094","0.18637292087078094","0.3129470646381378","0.3129470646381378","0.3129470646381378","0.15880665183067322","0.15880665183067322","0.15880665183067322"
"16559","0.7015992403030396","0.7015992403030396","0.7015992403030396","0.6889469623565674","0.6889469623565674","0.6889469623565674","0.21094931662082672","0.21094931662082672","0.21094931662082672","0.5733156800270081","0.5733156800270081","0.5733156800270081","1.3217051029205322","1.3217051029205322","1.3217051029205322","0.15032917261123657","0.15032917261123657","0.15032917261123657"
"16589","0.2715967893600464","0.2715967893600464","0.2715967893600464","0.38276413083076477","0.38276413083076477","0.38276413083076477","0.12348100543022156","0.12348100543022156","0.12348100543022156","0.18051749467849731","0.18051749467849731","0.18051749467849731","0.2550261616706848","0.2550261616706848","0.2550261616706848","0.13867348432540894","0.13867348432540894","0.13867348432540894"
"16619","0.5898749232292175","0.5898749232292175","0.5898749232292175","0.2581845819950104","0.2581845819950104","0.2581845819950104","0.17765016853809357","0.17765016853809357","0.17765016853809357","0.637365460395813","0.637365460395813","0.637365460395813","0.766434371471405","0.766434371471405","0.766434371471405","0.16592632234096527","0.16592632234096527","0.16592632234096527"
"16649","0.22146762907505035","0.22146762907505035","0.22146762907505035","0.322304368019104","0.322304368019104","0.322304368019104","0.15968230366706848","0.15968230366706848","0.15968230366706848","0.35243818163871765","0.35243818163871765","0.35243818163871765","0.2973206341266632","0.2973206341266632","0.2973206341266632","0.1314464956521988","0.1314464956521988","0.1314464956521988"
"16679","1.7936784029006958","1.7936784029006958","1.7936784029006958","12.534405708312988","12.534405708312988","12.534405708312988","0.18594005703926086","0.18594005703926086","0.18594005703926086","1.0646557807922363","1.0646557807922363","1.0646557807922363","6.8320770263671875","6.8320770263671875","6.8320770263671875","0.17162814736366272","0.17162814736366272","0.17162814736366272"
"16709","0.34111425280570984","0.34111425280570984","0.34111425280570984","0.29437416791915894","0.29437416791915894","0.29437416791915894","0.12114917486906052","0.12114917486906052","0.12114917486906052","0.21752379834651947","0.21752379834651947","0.21752379834651947","0.4749893844127655","0.4749893844127655","0.4749893844127655","0.1548115462064743","0.1548115462064743","0.1548115462064743"
"16739","0.4689665734767914","0.4689665734767914","0.4689665734767914","0.26869574189186096","0.26869574189186096","0.26869574189186096","0.14229556918144226","0.14229556918144226","0.14229556918144226","0.6086099743843079","0.6086099743843079","0.6086099743843079","0.3341847062110901","0.3341847062110901","0.3341847062110901","0.17202340066432953","0.17202340066432953","0.17202340066432953"
"16769","0.4252987205982208","0.4252987205982208","0.4252987205982208","0.4835992455482483","0.4835992455482483","0.4835992455482483","0.14717473089694977","0.14717473089694977","0.14717473089694977","0.3242570459842682","0.3242570459842682","0.3242570459842682","0.44841334223747253","0.44841334223747253","0.44841334223747253","0.1473223865032196","0.1473223865032196","0.1473223865032196"
"16799","0.4009071886539459","0.4009071886539459","0.4009071886539459","0.5036354660987854","0.5036354660987854","0.5036354660987854","0.2119326889514923","0.2119326889514923","0.2119326889514923","0.3003140091896057","0.3003140091896057","0.3003140091896057","0.5240535736083984","0.5240535736083984","0.5240535736083984","0.16215106844902039","0.16215106844902039","0.16215106844902039"
"16829","0.3327360153198242","0.3327360153198242","0.3327360153198242","0.2651829719543457","0.2651829719543457","0.2651829719543457","0.18189704418182373","0.18189704418182373","0.18189704418182373","0.39161139726638794","0.39161139726638794","0.39161139726638794","0.3388417661190033","0.3388417661190033","0.3388417661190033","0.16177867352962494","0.16177867352962494","0.16177867352962494"
"16859","1.430582880973816","1.430582880973816","1.430582880973816","0.4658449590206146","0.4658449590206146","0.4658449590206146","0.1475934237241745","0.1475934237241745","0.1475934237241745","0.5707855224609375","0.5707855224609375","0.5707855224609375","0.9804005026817322","0.9804005026817322","0.9804005026817322","0.12784266471862793","0.12784266471862793","0.12784266471862793"
"16889","7.397700786590576","7.397700786590576","7.397700786590576","25.149038314819336","25.149038314819336","25.149038314819336","0.19464989006519318","0.19464989006519318","0.19464989006519318","4.886440753936768","4.886440753936768","4.886440753936768","39.476478576660156","39.476478576660156","39.476478576660156","0.1755201667547226","0.1755201667547226","0.1755201667547226"
"16919","0.9962651133537292","0.9962651133537292","0.9962651133537292","3.719322443008423","3.719322443008423","3.719322443008423","0.18077819049358368","0.18077819049358368","0.18077819049358368","1.1653165817260742","1.1653165817260742","1.1653165817260742","5.810815334320068","5.810815334320068","5.810815334320068","0.19890043139457703","0.19890043139457703","0.19890043139457703"
"16949","0.2315060943365097","0.2315060943365097","0.2315060943365097","0.2614262104034424","0.2614262104034424","0.2614262104034424","0.13323678076267242","0.13323678076267242","0.13323678076267242","0.25663185119628906","0.25663185119628906","0.25663185119628906","0.29746225476264954","0.29746225476264954","0.29746225476264954","0.15766987204551697","0.15766987204551697","0.15766987204551697"
"16979","0.2652628719806671","0.2652628719806671","0.2652628719806671","0.3996853530406952","0.3996853530406952","0.3996853530406952","0.19363318383693695","0.19363318383693695","0.19363318383693695","0.21451003849506378","0.21451003849506378","0.21451003849506378","0.4607309103012085","0.4607309103012085","0.4607309103012085","0.1397905945777893","0.1397905945777893","0.1397905945777893"
"17009","0.25667455792427063","0.25667455792427063","0.25667455792427063","0.3497940003871918","0.3497940003871918","0.3497940003871918","0.1738796830177307","0.1738796830177307","0.1738796830177307","0.18746395409107208","0.18746395409107208","0.18746395409107208","0.29674723744392395","0.29674723744392395","0.29674723744392395","0.17517228424549103","0.17517228424549103","0.17517228424549103"
"17039","0.7599214911460876","0.7599214911460876","0.7599214911460876","0.44545990228652954","0.44545990228652954","0.44545990228652954","0.15400934219360352","0.15400934219360352","0.15400934219360352","0.2468947321176529","0.2468947321176529","0.2468947321176529","0.3342546820640564","0.3342546820640564","0.3342546820640564","0.1599065512418747","0.1599065512418747","0.1599065512418747"
"17069","0.6682690978050232","0.6682690978050232","0.6682690978050232","0.34983497858047485","0.34983497858047485","0.34983497858047485","0.1773635298013687","0.1773635298013687","0.1773635298013687","0.35307958722114563","0.35307958722114563","0.35307958722114563","0.7868276834487915","0.7868276834487915","0.7868276834487915","0.16547900438308716","0.16547900438308716","0.16547900438308716"
"17099","0.2377544790506363","0.2377544790506363","0.2377544790506363","0.1996058225631714","0.1996058225631714","0.1996058225631714","0.16028232872486115","0.16028232872486115","0.16028232872486115","0.23906633257865906","0.23906633257865906","0.23906633257865906","0.5312500596046448","0.5312500596046448","0.5312500596046448","0.12605485320091248","0.12605485320091248","0.12605485320091248"
"17129","0.38245752453804016","0.38245752453804016","0.38245752453804016","0.2299799919128418","0.2299799919128418","0.2299799919128418","0.16380229592323303","0.16380229592323303","0.16380229592323303","0.5426931381225586","0.5426931381225586","0.5426931381225586","0.6220453977584839","0.6220453977584839","0.6220453977584839","0.14863848686218262","0.14863848686218262","0.14863848686218262"
"17159","0.3155891001224518","0.3155891001224518","0.3155891001224518","0.5373762845993042","0.5373762845993042","0.5373762845993042","0.13002562522888184","0.13002562522888184","0.13002562522888184","0.19594328105449677","0.19594328105449677","0.19594328105449677","0.3646664321422577","0.3646664321422577","0.3646664321422577","0.1258464753627777","0.1258464753627777","0.1258464753627777"
"17189","0.4046260714530945","0.4046260714530945","0.4046260714530945","0.28682270646095276","0.28682270646095276","0.28682270646095276","0.1962963491678238","0.1962963491678238","0.1962963491678238","0.376543790102005","0.376543790102005","0.376543790102005","0.38271766901016235","0.38271766901016235","0.38271766901016235","0.2194124013185501","0.2194124013185501","0.2194124013185501"
"17219","0.47709712386131287","0.47709712386131287","0.47709712386131287","0.4207552373409271","0.4207552373409271","0.4207552373409271","0.18973620235919952","0.18973620235919952","0.18973620235919952","0.386844277381897","0.386844277381897","0.386844277381897","0.4079931974411011","0.4079931974411011","0.4079931974411011","0.21630358695983887","0.21630358695983887","0.21630358695983887"
"17249","0.2493155598640442","0.2493155598640442","0.2493155598640442","0.43251654505729675","0.43251654505729675","0.43251654505729675","0.1953573375940323","0.1953573375940323","0.1953573375940323","0.20991237461566925","0.20991237461566925","0.20991237461566925","0.3593040108680725","0.3593040108680725","0.3593040108680725","0.11061660200357437","0.11061660200357437","0.11061660200357437"
"17279","0.4419230818748474","0.4419230818748474","0.4419230818748474","0.32543134689331055","0.32543134689331055","0.32543134689331055","0.17467835545539856","0.17467835545539856","0.17467835545539856","0.3056764602661133","0.3056764602661133","0.3056764602661133","0.38551440834999084","0.38551440834999084","0.38551440834999084","0.1561766415834427","0.1561766415834427","0.1561766415834427"
"17309","0.33979201316833496","0.33979201316833496","0.33979201316833496","0.3141160011291504","0.3141160011291504","0.3141160011291504","0.19408565759658813","0.19408565759658813","0.19408565759658813","0.3962455689907074","0.3962455689907074","0.3962455689907074","0.3240056037902832","0.3240056037902832","0.3240056037902832","0.15993542969226837","0.15993542969226837","0.15993542969226837"
"17339","0.23308007419109344","0.23308007419109344","0.23308007419109344","0.4797391891479492","0.4797391891479492","0.4797391891479492","0.23198631405830383","0.23198631405830383","0.23198631405830383","0.19491370022296906","0.19491370022296906","0.19491370022296906","0.3329842984676361","0.3329842984676361","0.3329842984676361","0.18770895898342133","0.18770895898342133","0.18770895898342133"
"17369","0.363173246383667","0.363173246383667","0.363173246383667","0.7561101913452148","0.7561101913452148","0.7561101913452148","0.1483350396156311","0.1483350396156311","0.1483350396156311","0.2613440752029419","0.2613440752029419","0.2613440752029419","0.292864054441452","0.292864054441452","0.292864054441452","0.15636758506298065","0.15636758506298065","0.15636758506298065"
"17399","0.6228647232055664","0.6228647232055664","0.6228647232055664","0.5462658405303955","0.5462658405303955","0.5462658405303955","0.1403139978647232","0.1403139978647232","0.1403139978647232","0.6327902674674988","0.6327902674674988","0.6327902674674988","0.5308207869529724","0.5308207869529724","0.5308207869529724","0.16035988926887512","0.16035988926887512","0.16035988926887512"
"17429","0.5681989192962646","0.5681989192962646","0.5681989192962646","2.0477077960968018","2.0477077960968018","2.0477077960968018","0.16887442767620087","0.16887442767620087","0.16887442767620087","0.5103654861450195","0.5103654861450195","0.5103654861450195","2.6064751148223877","2.6064751148223877","2.6064751148223877","0.13361386954784393","0.13361386954784393","0.13361386954784393"
"17459","0.26208966970443726","0.26208966970443726","0.26208966970443726","0.30635058879852295","0.30635058879852295","0.30635058879852295","0.1331658661365509","0.1331658661365509","0.1331658661365509","0.37891989946365356","0.37891989946365356","0.37891989946365356","0.31793469190597534","0.31793469190597534","0.31793469190597534","0.12015356868505478","0.12015356868505478","0.12015356868505478"
"17489","1.4935925006866455","1.4935925006866455","1.4935925006866455","3.93420147895813","3.93420147895813","3.93420147895813","0.1390250027179718","0.1390250027179718","0.1390250027179718","2.4250895977020264","2.4250895977020264","2.4250895977020264","13.657515525817871","13.657515525817871","13.657515525817871","0.1574350893497467","0.1574350893497467","0.1574350893497467"
"17519","0.3118698000907898","0.3118698000907898","0.3118698000907898","0.303317129611969","0.303317129611969","0.303317129611969","0.18602241575717926","0.18602241575717926","0.18602241575717926","0.31459417939186096","0.31459417939186096","0.31459417939186096","0.29351335763931274","0.29351335763931274","0.29351335763931274","0.16953063011169434","0.16953063011169434","0.16953063011169434"
"17549","0.4988027513027191","0.4988027513027191","0.4988027513027191","0.5421115159988403","0.5421115159988403","0.5421115159988403","0.1853605955839157","0.1853605955839157","0.1853605955839157","0.6450408697128296","0.6450408697128296","0.6450408697128296","0.4500373601913452","0.4500373601913452","0.4500373601913452","0.14441560208797455","0.14441560208797455","0.14441560208797455"
"17579","0.2139388620853424","0.2139388620853424","0.2139388620853424","0.2282567173242569","0.2282567173242569","0.2282567173242569","0.17424461245536804","0.17424461245536804","0.17424461245536804","0.22679486870765686","0.22679486870765686","0.22679486870765686","0.2647920846939087","0.2647920846939087","0.2647920846939087","0.21958091855049133","0.21958091855049133","0.21958091855049133"
"17609","0.2037421315908432","0.2037421315908432","0.2037421315908432","0.5894272923469543","0.5894272923469543","0.5894272923469543","0.18815146386623383","0.18815146386623383","0.18815146386623383","0.37664949893951416","0.37664949893951416","0.37664949893951416","0.6457459330558777","0.6457459330558777","0.6457459330558777","0.17100940644741058","0.17100940644741058","0.17100940644741058"
"17639","0.2634507417678833","0.2634507417678833","0.2634507417678833","0.5792046189308167","0.5792046189308167","0.5792046189308167","0.13377107679843903","0.13377107679843903","0.13377107679843903","0.27481982111930847","0.27481982111930847","0.27481982111930847","0.28332361578941345","0.28332361578941345","0.28332361578941345","0.14028489589691162","0.14028489589691162","0.14028489589691162"
"17669","0.394090861082077","0.394090861082077","0.394090861082077","0.3662537634372711","0.3662537634372711","0.3662537634372711","0.20138412714004517","0.20138412714004517","0.20138412714004517","0.27604788541793823","0.27604788541793823","0.27604788541793823","0.3441339135169983","0.3441339135169983","0.3441339135169983","0.15647557377815247","0.15647557377815247","0.15647557377815247"
"17699","0.3534693419933319","0.3534693419933319","0.3534693419933319","0.5915772318840027","0.5915772318840027","0.5915772318840027","0.16979002952575684","0.16979002952575684","0.16979002952575684","0.5473409295082092","0.5473409295082092","0.5473409295082092","1.0888088941574097","1.0888088941574097","1.0888088941574097","0.11587920039892197","0.11587920039892197","0.11587920039892197"
"17729","1.2891826629638672","1.2891826629638672","1.2891826629638672","0.8302531242370605","0.8302531242370605","0.8302531242370605","0.12995658814907074","0.12995658814907074","0.12995658814907074","0.2618897259235382","0.2618897259235382","0.2618897259235382","1.2781864404678345","1.2781864404678345","1.2781864404678345","0.12020637840032578","0.12020637840032578","0.12020637840032578"
"17759","0.3653830587863922","0.3653830587863922","0.3653830587863922","0.3321811854839325","0.3321811854839325","0.3321811854839325","0.17591841518878937","0.17591841518878937","0.17591841518878937","0.36881503462791443","0.36881503462791443","0.36881503462791443","0.5992282032966614","0.5992282032966614","0.5992282032966614","0.16634158790111542","0.16634158790111542","0.16634158790111542"
"17789","0.19091707468032837","0.19091707468032837","0.19091707468032837","0.28144964575767517","0.28144964575767517","0.28144964575767517","0.20039810240268707","0.20039810240268707","0.20039810240268707","0.24308006465435028","0.24308006465435028","0.24308006465435028","0.2480584979057312","0.2480584979057312","0.2480584979057312","0.14656274020671844","0.14656274020671844","0.14656274020671844"
"17819","0.4697732925415039","0.4697732925415039","0.4697732925415039","0.5055932998657227","0.5055932998657227","0.5055932998657227","0.20769961178302765","0.20769961178302765","0.20769961178302765","0.405443400144577","0.405443400144577","0.405443400144577","0.46697959303855896","0.46697959303855896","0.46697959303855896","0.16942422091960907","0.16942422091960907","0.16942422091960907"
"17849","0.3609251081943512","0.3609251081943512","0.3609251081943512","0.21318063139915466","0.21318063139915466","0.21318063139915466","0.19495119154453278","0.19495119154453278","0.19495119154453278","0.2135203331708908","0.2135203331708908","0.2135203331708908","0.35425302386283875","0.35425302386283875","0.35425302386283875","0.15766528248786926","0.15766528248786926","0.15766528248786926"
"17879","0.2590021789073944","0.2590021789073944","0.2590021789073944","0.3132822513580322","0.3132822513580322","0.3132822513580322","0.19647617638111115","0.19647617638111115","0.19647617638111115","0.23816491663455963","0.23816491663455963","0.23816491663455963","0.2945844829082489","0.2945844829082489","0.2945844829082489","0.1551678478717804","0.1551678478717804","0.1551678478717804"
"17909","0.7277064323425293","0.7277064323425293","0.7277064323425293","1.778770923614502","1.778770923614502","1.778770923614502","0.1835063099861145","0.1835063099861145","0.1835063099861145","0.4305533468723297","0.4305533468723297","0.4305533468723297","1.7828803062438965","1.7828803062438965","1.7828803062438965","0.23255321383476257","0.23255321383476257","0.23255321383476257"
"17939","0.4477558732032776","0.4477558732032776","0.4477558732032776","0.56508868932724","0.56508868932724","0.56508868932724","0.17170673608779907","0.17170673608779907","0.17170673608779907","0.7556329369544983","0.7556329369544983","0.7556329369544983","0.42832404375076294","0.42832404375076294","0.42832404375076294","0.1621391326189041","0.1621391326189041","0.1621391326189041"
"17969","0.26352328062057495","0.26352328062057495","0.26352328062057495","0.27967584133148193","0.27967584133148193","0.27967584133148193","0.23016971349716187","0.23016971349716187","0.23016971349716187","0.2922999858856201","0.2922999858856201","0.2922999858856201","0.35484397411346436","0.35484397411346436","0.35484397411346436","0.15490378439426422","0.15490378439426422","0.15490378439426422"
"17999","0.7902514338493347","0.7902514338493347","0.7902514338493347","3.0318832397460938","3.0318832397460938","3.0318832397460938","0.23317228257656097","0.23317228257656097","0.23317228257656097","0.6766878962516785","0.6766878962516785","0.6766878962516785","5.139825344085693","5.139825344085693","5.139825344085693","0.17009958624839783","0.17009958624839783","0.17009958624839783"
"18029","0.5365970730781555","0.5365970730781555","0.5365970730781555","0.3187027871608734","0.3187027871608734","0.3187027871608734","0.23039118945598602","0.23039118945598602","0.23039118945598602","0.5299270749092102","0.5299270749092102","0.5299270749092102","0.395547091960907","0.395547091960907","0.395547091960907","0.23299410939216614","0.23299410939216614","0.23299410939216614"
"18059","0.2641141712665558","0.2641141712665558","0.2641141712665558","0.3090834319591522","0.3090834319591522","0.3090834319591522","0.15123309195041656","0.15123309195041656","0.15123309195041656","0.46260201930999756","0.46260201930999756","0.46260201930999756","0.6957186460494995","0.6957186460494995","0.6957186460494995","0.1453968584537506","0.1453968584537506","0.1453968584537506"
